wave,station,at_w,boat
410,StationOUT-R21,1.648232722,kildir
411,StationOUT-R21,1.619415747,kildir
412,StationOUT-R21,1.578127131,kildir
413,StationOUT-R21,1.574012096,kildir
414,StationOUT-R21,1.547987407,kildir
415,StationOUT-R21,1.508546187,kildir
416,StationOUT-R21,1.504662651,kildir
417,StationOUT-R21,1.465470157,kildir
418,StationOUT-R21,1.434391096,kildir
419,StationOUT-R21,1.449179348,kildir
420,StationOUT-R21,1.430908366,kildir
421,StationOUT-R21,1.389013782,kildir
422,StationOUT-R21,1.363063567,kildir
423,StationOUT-R21,1.356357936,kildir
424,StationOUT-R21,1.344577721,kildir
425,StationOUT-R21,1.313780554,kildir
426,StationOUT-R21,1.276938738,kildir
427,StationOUT-R21,1.299646858,kildir
428,StationOUT-R21,1.269918704,kildir
429,StationOUT-R21,1.198163794,kildir
430,StationOUT-R21,1.207962582,kildir
431,StationOUT-R21,1.199070129,kildir
432,StationOUT-R21,1.199455035,kildir
433,StationOUT-R21,1.165510887,kildir
434,StationOUT-R21,1.115236832,kildir
435,StationOUT-R21,1.154823434,kildir
436,StationOUT-R21,1.112432698,kildir
437,StationOUT-R21,1.106528313,kildir
438,StationOUT-R21,1.081052919,kildir
439,StationOUT-R21,1.071001632,kildir
440,StationOUT-R21,1.058467026,kildir
441,StationOUT-R21,1.048699057,kildir
442,StationOUT-R21,1.043267671,kildir
443,StationOUT-R21,1.025202103,kildir
444,StationOUT-R21,1.002659607,kildir
445,StationOUT-R21,1.017208141,kildir
446,StationOUT-R21,0.955242559,kildir
447,StationOUT-R21,0.979212656,kildir
448,StationOUT-R21,0.951999699,kildir
449,StationOUT-R21,0.937832766,kildir
450,StationOUT-R21,0.911269845,kildir
451,StationOUT-R21,0.92907021,kildir
452,StationOUT-R21,0.898711776,kildir
453,StationOUT-R21,0.886766278,kildir
454,StationOUT-R21,0.873095465,kildir
455,StationOUT-R21,0.872137782,kildir
456,StationOUT-R21,0.858168034,kildir
457,StationOUT-R21,0.824827883,kildir
458,StationOUT-R21,0.84260173,kildir
459,StationOUT-R21,0.829293457,kildir
460,StationOUT-R21,0.812882833,kildir
461,StationOUT-R21,0.786479943,kildir
462,StationOUT-R21,0.797598152,kildir
463,StationOUT-R21,0.789344392,kildir
464,StationOUT-R21,0.761336438,kildir
465,StationOUT-R21,0.753361913,kildir
466,StationOUT-R21,0.7365664,kildir
467,StationOUT-R21,0.731161703,kildir
468,StationOUT-R21,0.734028512,kildir
469,StationOUT-R21,0.713420971,kildir
470,StationOUT-R21,0.712678874,kildir
471,StationOUT-R21,0.712430485,kildir
472,StationOUT-R21,0.693827629,kildir
473,StationOUT-R21,0.670042543,kildir
474,StationOUT-R21,0.677368214,kildir
475,StationOUT-R21,0.663147992,kildir
476,StationOUT-R21,0.662227616,kildir
477,StationOUT-R21,0.643522922,kildir
478,StationOUT-R21,0.639386959,kildir
479,StationOUT-R21,0.625269734,kildir
480,StationOUT-R21,0.632305679,kildir
481,StationOUT-R21,0.629328612,kildir
482,StationOUT-R21,0.622106012,kildir
483,StationOUT-R21,0.608418931,kildir
484,StationOUT-R21,0.595537536,kildir
485,StationOUT-R21,0.585409279,kildir
486,StationOUT-R21,0.587943311,kildir
487,StationOUT-R21,0.577989327,kildir
488,StationOUT-R21,0.582976914,kildir
489,StationOUT-R21,0.56130052,kildir
490,StationOUT-R21,0.563873537,kildir
491,StationOUT-R21,0.568724891,kildir
492,StationOUT-R21,0.546360435,kildir
493,StationOUT-R21,0.552631251,kildir
494,StationOUT-R21,0.541759159,kildir
495,StationOUT-R21,0.534744408,kildir
496,StationOUT-R21,0.526577586,kildir
497,StationOUT-R21,0.532235814,kildir
498,StationOUT-R21,0.523772189,kildir
499,StationOUT-R21,0.513528708,kildir
500,StationOUT-R21,0.504993628,kildir
501,StationOUT-R21,0.502816236,kildir
502,StationOUT-R21,0.503529501,kildir
503,StationOUT-R21,0.486657439,kildir
504,StationOUT-R21,0.478691961,kildir
505,StationOUT-R21,0.464146472,kildir
506,StationOUT-R21,0.469139423,kildir
507,StationOUT-R21,0.477789384,kildir
508,StationOUT-R21,0.462618382,kildir
509,StationOUT-R21,0.453665964,kildir
510,StationOUT-R21,0.458321605,kildir
511,StationOUT-R21,0.44136308,kildir
512,StationOUT-R21,0.439315944,kildir
513,StationOUT-R21,0.436787912,kildir
514,StationOUT-R21,0.43101966,kildir
515,StationOUT-R21,0.426655805,kildir
516,StationOUT-R21,0.430480133,kildir
517,StationOUT-R21,0.426419863,kildir
518,StationOUT-R21,0.418889515,kildir
519,StationOUT-R21,0.410337789,kildir
520,StationOUT-R21,0.407349621,kildir
521,StationOUT-R21,0.402299223,kildir
522,StationOUT-R21,0.405585955,kildir
523,StationOUT-R21,0.393092084,kildir
524,StationOUT-R21,0.396836593,kildir
525,StationOUT-R21,0.398706316,kildir
526,StationOUT-R21,0.389348904,kildir
527,StationOUT-R21,0.375570632,kildir
528,StationOUT-R21,0.378937534,kildir
529,StationOUT-R21,0.370017955,kildir
530,StationOUT-R21,0.356081058,kildir
531,StationOUT-R21,0.372937898,kildir
532,StationOUT-R21,0.356467054,kildir
533,StationOUT-R21,0.354116018,kildir
534,StationOUT-R21,0.354879671,kildir
535,StationOUT-R21,0.346286777,kildir
536,StationOUT-R21,0.34173952,kildir
537,StationOUT-R21,0.338896041,kildir
538,StationOUT-R21,0.340234301,kildir
539,StationOUT-R21,0.346682765,kildir
540,StationOUT-R21,0.335658577,kildir
541,StationOUT-R21,0.33124571,kildir
542,StationOUT-R21,0.327208669,kildir
543,StationOUT-R21,0.322800391,kildir
544,StationOUT-R21,0.326962968,kildir
545,StationOUT-R21,0.322181424,kildir
546,StationOUT-R21,0.318224487,kildir
547,StationOUT-R21,0.30548189,kildir
548,StationOUT-R21,0.306735522,kildir
549,StationOUT-R21,0.312114066,kildir
550,StationOUT-R21,0.306109604,kildir
551,StationOUT-R21,0.294435881,kildir
552,StationOUT-R21,0.293493753,kildir
553,StationOUT-R21,0.295037859,kildir
554,StationOUT-R21,0.289219539,kildir
555,StationOUT-R21,0.294207646,kildir
556,StationOUT-R21,0.281594257,kildir
557,StationOUT-R21,0.281561721,kildir
558,StationOUT-R21,0.282745545,kildir
559,StationOUT-R21,0.275167763,kildir
560,StationOUT-R21,0.278579166,kildir
561,StationOUT-R21,0.271924271,kildir
562,StationOUT-R21,0.269870372,kildir
563,StationOUT-R21,0.272993323,kildir
564,StationOUT-R21,0.261544395,kildir
565,StationOUT-R21,0.262019391,kildir
566,StationOUT-R21,0.2538696,kildir
567,StationOUT-R21,0.257203221,kildir
568,StationOUT-R21,0.26079205,kildir
569,StationOUT-R21,0.252314748,kildir
570,StationOUT-R21,0.252733313,kildir
571,StationOUT-R21,0.248180035,kildir
572,StationOUT-R21,0.244096462,kildir
573,StationOUT-R21,0.250572543,kildir
574,StationOUT-R21,0.238374257,kildir
575,StationOUT-R21,0.239116771,kildir
576,StationOUT-R21,0.238578849,kildir
577,StationOUT-R21,0.228515611,kildir
578,StationOUT-R21,0.239166062,kildir
579,StationOUT-R21,0.237431796,kildir
580,StationOUT-R21,0.230914966,kildir
581,StationOUT-R21,0.239835001,kildir
582,StationOUT-R21,0.224487385,kildir
583,StationOUT-R21,0.21929879,kildir
584,StationOUT-R21,0.227727453,kildir
585,StationOUT-R21,0.219050588,kildir
586,StationOUT-R21,0.211774886,kildir
587,StationOUT-R21,0.221497906,kildir
588,StationOUT-R21,0.225066674,kildir
589,StationOUT-R21,0.225482315,kildir
590,StationOUT-R21,0.209001448,kildir
591,StationOUT-R21,0.215292817,kildir
592,StationOUT-R21,0.202162796,kildir
593,StationOUT-R21,0.213882939,kildir
594,StationOUT-R21,0.205000713,kildir
595,StationOUT-R21,0.199639217,kildir
596,StationOUT-R21,0.20784569,kildir
597,StationOUT-R21,0.205844498,kildir
598,StationOUT-R21,0.201507976,kildir
599,StationOUT-R21,0.205805586,kildir
600,StationOUT-R21,0.202284772,kildir
601,StationOUT-R21,0.194684838,kildir
602,StationOUT-R21,0.185649206,kildir
603,StationOUT-R21,0.189442822,kildir
604,StationOUT-R21,0.188821693,kildir
605,StationOUT-R21,0.185560815,kildir
606,StationOUT-R21,0.202260618,kildir
607,StationOUT-R21,0.197555635,kildir
608,StationOUT-R21,0.175663061,kildir
609,StationOUT-R21,0.194048069,kildir
610,StationOUT-R21,0.175208889,kildir
611,StationOUT-R21,0.189705494,kildir
612,StationOUT-R21,0.178264855,kildir
613,StationOUT-R21,0.173236263,kildir
614,StationOUT-R21,0.178865156,kildir
615,StationOUT-R21,0.180609965,kildir
616,StationOUT-R21,0.179364194,kildir
617,StationOUT-R21,0.167207571,kildir
618,StationOUT-R21,0.188790932,kildir
619,StationOUT-R21,0.183983217,kildir
620,StationOUT-R21,0.166621145,kildir
621,StationOUT-R21,0.162964821,kildir
622,StationOUT-R21,0.16307982,kildir
623,StationOUT-R21,0.174622932,kildir
624,StationOUT-R21,0.171278464,kildir
625,StationOUT-R21,0.156507697,kildir
626,StationOUT-R21,0.16997581,kildir
627,StationOUT-R21,0.161958296,kildir
628,StationOUT-R21,0.163486941,kildir
629,StationOUT-R21,0.16495977,kildir
630,StationOUT-R21,0.165048712,kildir
631,StationOUT-R21,0.169145783,kildir
632,StationOUT-R21,0.150115809,kildir
633,StationOUT-R21,0.157472765,kildir
634,StationOUT-R21,0.15074269,kildir
635,StationOUT-R21,0.151487326,kildir
636,StationOUT-R21,0.151818414,kildir
637,StationOUT-R21,0.154793902,kildir
638,StationOUT-R21,0.154537775,kildir
639,StationOUT-R21,0.147149728,kildir
640,StationOUT-R21,0.151530121,kildir
641,StationOUT-R21,0.154741993,kildir
642,StationOUT-R21,0.158300565,kildir
643,StationOUT-R21,0.142766012,kildir
644,StationOUT-R21,0.149164714,kildir
645,StationOUT-R21,0.145659792,kildir
646,StationOUT-R21,0.150303176,kildir
647,StationOUT-R21,0.139833972,kildir
648,StationOUT-R21,0.140295754,kildir
649,StationOUT-R21,0.135969976,kildir
650,StationOUT-R21,0.13907575,kildir
651,StationOUT-R21,0.143641212,kildir
652,StationOUT-R21,0.139910521,kildir
653,StationOUT-R21,0.128556142,kildir
654,StationOUT-R21,0.141943271,kildir
655,StationOUT-R21,0.148729857,kildir
656,StationOUT-R21,0.127851298,kildir
657,StationOUT-R21,0.143602376,kildir
658,StationOUT-R21,0.145128624,kildir
659,StationOUT-R21,0.1482422,kildir
660,StationOUT-R21,0.151267758,kildir
661,StationOUT-R21,0.119027327,kildir
662,StationOUT-R21,0.142703879,kildir
663,StationOUT-R21,0.131495852,kildir
664,StationOUT-R21,0.140095989,kildir
665,StationOUT-R21,0.151902728,kildir
666,StationOUT-R21,0.150726869,kildir
667,StationOUT-R21,0.163627343,kildir
668,StationOUT-R21,0.155875362,kildir
669,StationOUT-R21,0.16458829,kildir
670,StationOUT-R21,0.157108283,kildir
671,StationOUT-R21,0.148494673,kildir
672,StationOUT-R21,0.15845582,kildir
673,StationOUT-R21,0.151550835,kildir
674,StationOUT-R21,0.140274153,kildir
675,StationOUT-R21,0.148094079,kildir
676,StationOUT-R21,0.140388627,kildir
677,StationOUT-R21,0.145722051,kildir
678,StationOUT-R21,0.135730655,kildir
679,StationOUT-R21,0.137458818,kildir
680,StationOUT-R21,0.134246305,kildir
681,StationOUT-R21,0.126064794,kildir
682,StationOUT-R21,0.136159111,kildir
683,StationOUT-R21,0.131906523,kildir
684,StationOUT-R21,0.133933943,kildir
685,StationOUT-R21,0.13226662,kildir
686,StationOUT-R21,0.128712524,kildir
687,StationOUT-R21,0.109705231,kildir
688,StationOUT-R21,0.122897896,kildir
689,StationOUT-R21,0.127908919,kildir
690,StationOUT-R21,0.113513053,kildir
691,StationOUT-R21,0.107654761,kildir
692,StationOUT-R21,0.123478339,kildir
693,StationOUT-R21,0.111106759,kildir
694,StationOUT-R21,0.096649677,kildir
695,StationOUT-R21,0.106169304,kildir
696,StationOUT-R21,0.103593955,kildir
697,StationOUT-R21,0.10920287,kildir
698,StationOUT-R21,0.110747316,kildir
699,StationOUT-R21,0.093339393,kildir
700,StationOUT-R21,0.080120782,kildir
701,StationOUT-R21,0.09340072,kildir
702,StationOUT-R21,0.087686352,kildir
703,StationOUT-R21,0.084953686,kildir
704,StationOUT-R21,0.088247499,kildir
705,StationOUT-R21,0.090708853,kildir
706,StationOUT-R21,0.081939601,kildir
707,StationOUT-R21,0.074208128,kildir
708,StationOUT-R21,0.086302412,kildir
709,StationOUT-R21,0.095103643,kildir
710,StationOUT-R21,0.082507007,kildir
711,StationOUT-R21,0.085760741,kildir
712,StationOUT-R21,0.076172107,kildir
713,StationOUT-R21,0.090394993,kildir
714,StationOUT-R21,0.086533994,kildir
715,StationOUT-R21,0.072264512,kildir
716,StationOUT-R21,0.094265254,kildir
717,StationOUT-R21,0.07098996,kildir
718,StationOUT-R21,0.098770712,kildir
719,StationOUT-R21,0.089548307,kildir
720,StationOUT-R21,0.068878471,kildir
721,StationOUT-R21,0.068444196,kildir
722,StationOUT-R21,0.104707304,kildir
723,StationOUT-R21,0.067976401,kildir
724,StationOUT-R21,0.090016267,kildir
725,StationOUT-R21,0.059182286,kildir
726,StationOUT-R21,0.09146262,kildir
727,StationOUT-R21,0.044421631,kildir
728,StationOUT-R21,0.051563243,kildir
729,StationOUT-R21,0.072359486,kildir
730,StationOUT-R21,0.078830408,kildir
731,StationOUT-R21,0.053704742,kildir
732,StationOUT-R21,0.038488525,kildir
733,StationOUT-R21,0.079153364,kildir
734,StationOUT-R21,0.092175942,kildir
735,StationOUT-R21,0.058060403,kildir
736,StationOUT-R21,0.038413087,kildir
737,StationOUT-R21,0.024492953,kildir
738,StationOUT-R21,0.075950458,kildir
739,StationOUT-R21,0.045914308,kildir
740,StationOUT-R21,0.075399455,kildir
741,StationOUT-R21,0.101439452,kildir
742,StationOUT-R21,0.067697084,kildir
743,StationOUT-R21,0.06189863,kildir
744,StationOUT-R21,0.04920382,kildir
745,StationOUT-R21,0.060011774,kildir
746,StationOUT-R21,0.057531266,kildir
747,StationOUT-R21,0.048267401,kildir
748,StationOUT-R21,0.041073795,kildir
749,StationOUT-R21,0.072309851,kildir
750,StationOUT-R21,0.048545808,kildir
751,StationOUT-R21,0.057617918,kildir
752,StationOUT-R21,0.083488992,kildir
753,StationOUT-R21,0.073822515,kildir
754,StationOUT-R21,0.090414449,kildir
755,StationOUT-R21,0.069683307,kildir
756,StationOUT-R21,0.068457167,kildir
757,StationOUT-R21,0.067539693,kildir
758,StationOUT-R21,0.058501227,kildir
759,StationOUT-R21,0.028555472,kildir
760,StationOUT-R21,0.042557348,kildir
761,StationOUT-R21,0.04193614,kildir
762,StationOUT-R21,0.051082714,kildir
763,StationOUT-R21,0.04348475,kildir
764,StationOUT-R21,0,kildir
