,H_actual,H_predicted,H_sd,H_CI
1,1.45848816987829,1.46628961030514,0.342891287959372,0.00764527113207978
2,2.23662292541053,2.22247975667994,0.0138600506696188,0.0138600506696188
3,2.33714305420761,2.3389304111799,0.595978599020514,0.00175157764659654
4,2.41717029707383,2.4289349073763,0.925811838150724,0.0115291062424874
5,2.3045708320036,2.80545973347365,0.490862103568565,0.490862103568565
6,1.20507158571519,1.20507158571519,0.256294514155238,0
7,1.66750206412735,1.67306486607774,0.426202762960212,0.00545144573794564
8,1.85980843168108,1.8495671747136,0.533925886003689,0.0100362474063389
9,1.75248539692764,1.76340157627871,0.549451375031786,0.0106976591884369
10,2.31129096125655,2.8163311128246,3.06725362790725,0.494930253910015
11,2.05290920627402,2.02238835065374,0.800318131592155,0.0299098888965549
12,1.65455735792317,1.67344224119071,0.536285383914871,0.0185068455283111
13,2.21773667360324,2.21734477874285,0.000384049906041717,0.000384049906041717
14,1.37246421789374,1.32756604989228,0.277545671794254,0.0439993961273434
15,1.78563887051028,1.74694098696569,0.405525209567702,0.0379232290126579
16,2.16153577307528,2.25769611153324,1.22616928096553,0.0942354000593975
17,2.42890443633258,2.1500742826406,0.876356735567352,0.273248529520029
18,2.47820041169578,2.3779446983372,0.747053622655307,0.0982487937135926
19,2.26585657521578,3.20393516717271,0.257439031239456,0.919300127451813
20,1.32123436824893,1.41009563231432,0.087082438594425,0.087082438594425
21,2.53737794645642,2.19864951572817,0.548603993247998,0.331947762383577
22,2.3117609336281,2.39159680154517,1.32983469915715,0.078237712895979
23,2.43059796282927,2.50759963583053,1.14184028787175,0.0754602529158974
24,1.94773733681181,1.89924769489178,0.406253485773673,0.0475189758932454
25,2.25414220260045,2.26069425844056,0.561880774873314,0.00642089673565675
26,2.48122587271948,2.42916997219308,1.32951530085252,0.0510138451072751
27,2.21145044451427,2.16194146199851,0.617676168907481,0.0485179113210518
28,2.55591402005242,2.56356582869469,0.74167647676501,0.00749863467772043
29,1.84961948421957,1.85424621768524,0.628175765388917,0.00453411547938338
30,1.80145294317051,1.75972308803656,0.52021773745434,0.0408945065713134
31,2.12110496610463,1.99003989687703,0.634561452741171,0.128441407658666
32,2.43400884285418,2.36878354737709,0.0639196150080353,0.0639196150080353
33,2.84191351377063,2.58502433567459,1.91109599598112,0.251746768543171
34,1.93413616468036,1.92136189351675,0.44875633838442,0.0125185557047143
35,2.20672645074174,2.31073348802703,0.101925023608942,0.101925023608942
36,2.23644507073836,2.2389810983581,0.957960213070836,0.00248526139924846
37,1.98334337030752,1.8991814809515,0.653509189456826,0.0824771360043213
38,2.67443202708414,3.10527057184319,0.117617214570984,0.422214015439696
39,1.80205686889174,1.7920143216137,0.370115727315216,0.00984151548900294
40,2.89939426621783,3.35077798352604,0.442347914565951,0.442347914565951
41,2.13074718489765,2.05799137737564,0.773233196105191,0.0712993812046249
42,2.87107513411427,3.8675111210358,0.560847477737043,0.976489323632903
43,2.19411312616041,2.20823919636195,0.563236085002126,0.0138432944190451
44,2.58315896035312,2.81322170167652,1.82313617589739,0.225457343589206
45,3.04292699853386,3.69261466473081,0.203186141298814,0.636682213472955
46,2.32051623759054,2.16224926466091,0.813573677976758,0.155098783442123
47,2.93120978951666,2.911113993344,0.780283731991573,0.0196935183695364
48,2.75817860657891,2.33875832726029,0.41102432092511,0.41102432092511
49,2.68150277646634,2.81101330187348,1.36626353292531,0.12691798270842
50,2.44948934345739,2.45909435141446,0.676029728165877,0.00941273483354086
51,2.36232276935551,2.44512256292223,0.0811423066590568,0.0811423066590568
52,2.75591137259613,3.09501622263244,0.332316646527015,0.332316646527015
53,2.19295637557481,2.10555000184672,0.784108533439812,0.085656672263159
54,2.16362020889227,2.19362115166742,0.967880972235655,0.0294003836707681
55,3.04057006721535,3.41345336441884,0.365418916477699,0.365418916477699
56,2.80929783623504,2.29909890383157,1.72867105483496,0.499985766230786
57,3.25034236548827,3.1719740850798,1.18355892601144,0.0767995035654594
58,3.22392249637768,3.44848389690161,0.288028618404152,0.220066128672388
59,2.74679694210264,3.10905650183531,0.397091788337917,0.355007845065688
60,3.09531199547636,3.87335436087433,7.04925139159005,0.762467507313187
61,2.43653309743818,2.39342162039315,0.976447752291683,0.0422484711642905
62,2.72186875265099,2.28920569427956,0.933594392728733,0.424002005924473
63,2.7440881769142,2.66983354107806,1.70646562558614,0.0727682059619928
64,2.97272965842496,3.06144719167211,4.7622792331437,0.0869415849808217
65,3.00197788383538,3.75937700262785,0.742237497377808,0.742237497377808
66,2.07454222907054,2.08266722923086,0.487545667508026,0.00796235384430286
67,2.78132830067272,3.1238780174887,1.51515802948664,0.335692553936857
68,3.09022342543887,3.13929263826002,1.41034048136818,0.0480869449395841
69,3.37611540338373,4.77583035486352,1.37169544676131,1.37169544676131
70,3.03006017924698,2.94012806551462,0.893677187083805,0.0881318519844963
71,2.90169575265162,4.06031485605871,1.135425857239,1.135425857239
72,3.10377354776916,3.13214233887118,0.321690030687104,0.0278009044224492
73,3.19926636730838,2.92260457553417,1.04305332516712,0.271123573887887
74,2.82614018732224,2.90994600909066,0.0821281961804429,0.0821281961804429
75,3.18324525001746,2.86428204480539,1.37193985201587,0.312578197304559
76,3.14421329454138,3.50339782909239,2.16386082714409,0.351994375761881
77,2.6944426393973,2.79318995485868,0.0293086232532374,0.0967705909371583
78,3.25770223682876,3.84847321409564,3.23325015523002,0.578944919277302
79,2.60435344022775,2.65270407287186,0.73932133697368,0.0473827493060855
80,2.49105096462921,2.86633852056211,0.367775046737279,0.367775046737279
81,2.03518902692634,2.04736151030411,0.555252087197336,0.0119288145114238
82,3.32324156283136,3.70390253914952,0.373040901951723,0.373040901951723
83,3.40351892657791,4.50833037687658,1.08660288403832,1.08269532614643
84,2.43208076303526,2.46012637182036,1.31693063364586,0.0274841915716443
85,3.13609122019884,3.33976685824805,1.44392489828749,0.199598457552326
86,3.54505541068793,3.50422309079817,0.0400149381945762,0.0400149381945762
87,3.64246939718515,4.28362413484539,0.628320097165646,0.628320097165646
88,3.5574938553223,4.73285043993634,1.15182828741775,1.15182828741775
89,3.64748808767744,3.23388477866206,1.04283815864118,0.405323794778368
90,2.23660254787602,2.45237247339591,1.77059263695505,0.211450641482935
91,2.8108068277809,2.4990498734798,0.305516201180031,0.305516201180031
92,3.70619063409948,3.65231919541361,0.0405358875723071,0.0527930398098257
93,2.9878920477086,2.88009354696549,1.29028732239994,0.105640589521957
94,3.34729360087201,3.25991715796279,0.95330445395274,0.0856273405996507
95,3.30171986340639,4.19657481810066,0.876941741293995,0.876941741293995
96,2.21075808577986,2.0396938389233,0.501392650021106,0.16763988144066
97,3.77844893467458,3.28208397754634,4.29722965429155,0.486428719579556
98,3.15334919545115,2.417130501148,0.724308019762367,0.721481062789633
99,2.61424262956618,2.35884368472051,0.56675903470329,0.250286366793519
100,3.71317214612047,3.35467380495733,3.38193052040212,0.351321918598554
101,2.38818429979205,2.63399318565941,1.97403147247736,0.240888281689963
102,2.60648296469101,2.80402728926726,0.193589880759866,0.193589880759866
103,2.65150983334505,2.75854074347427,1.4403109589441,0.104888364542906
104,2.95270817729257,3.40229936735728,0.436743429408227,0.440591270146665
105,2.66802627198753,2.53790478084815,1.14906183530805,0.127516718123914
106,2.59535664915758,2.78511645444277,1.74282532617005,0.185961192036155
107,3.95479880247019,3.84984405958649,1.83624768644628,0.102853758029359
108,3.05643707663461,3.21280460300707,2.34228572628402,0.153237360020824
109,2.62659379263365,2.75020892291679,1.66204832018557,0.121140601649591
110,2.98227815832375,3.07627357946968,0.0921138200788423,0.0921138200788423
111,3.42670762785946,5.02688669793101,9.48300315066579,1.56814667307751
112,3.60878988956234,4.75986079903781,1.12802876311185,1.12802876311185
113,3.64887503719121,4.60222801801487,0.934268753484136,0.934268753484136
114,3.83333919163806,3.85680507313663,0.0365969424838342,0.0229961413013453
115,3.95618488069844,3.35962468127161,0.584618252743312,0.584618252743312
116,2.72134865351816,3.18216192084603,0.45158870378043,0.45158870378043
117,3.47872612147631,3.18371660924532,0.289104009534736,0.289104009534736
118,3.94678769060026,3.88791772474468,0.0467433797351506,0.0576915064240198
119,3.98011339419342,2.66166471178862,1.29205596648884,1.29205596648884
120,3.76337579987929,4.86767093182811,3.13476316484931,1.08218934346129
121,3.26257394566534,2.85220504549014,0.590126099179094,0.402154132359349
122,3.58347835190724,2.96766729454556,0.961121672111153,0.603483746855208
123,3.7777898622816,6.16496117841377,0.594373618413648,2.33938490227307
124,4.28646768757869,5.59747851268015,1.58578878666364,1.28476700027049
125,4.05955524583043,4.64191737544556,0.0392442772502829,0.570704400002851
126,3.97207792512094,3.3737313137294,1.0965553981442,0.586368904299499
127,3.81355729770748,3.74970761920344,0.0625715351461893,0.0625715351461893
128,3.90422293206805,3.65654704091591,3.85229694656299,0.24271791324853
129,4.01213976681566,3.74389992799253,1.77901121347758,0.262870211656086
130,3.86900718187454,5.06504588109247,0.228593608402506,1.17209638729164
131,4.30662719167698,4.22950641977615,1.18375684398668,0.0755769676927701
132,4.22958469405134,5.73372208691183,1.47402755890327,1.47402755890327
133,3.68408312214153,4.33814201302249,0.640965934947453,0.640965934947453
134,3.923427368341,3.40345680557828,0.504309118991521,0.509561788017979
135,3.39790629616248,3.53786339653787,0.137155438058214,0.137155438058214
136,2.90259790419621,2.5745460924967,0.718329300189443,0.321484867997082
137,4.17131797294988,4.18724402811887,0.00386696561614568,0.0156072472735115
138,2.89093425234815,3.46731591439213,3.65613617151996,0.564843649477761
139,4.54016562504837,4.61135131830306,0.857841932396071,0.0697606974968566
140,4.16979269404212,4.10195326856925,0.0788082027905107,0.066481415329355
141,4.46807958912809,3.96436121400554,0.493634936795618,0.493634936795618
142,4.61445182841695,4.94799141505688,2.9830683873709,0.326862788616321
143,4.50579907914912,5.52501293720256,0.0964918754344117,0.998811227164427
144,4.31897835442381,3.85629775428827,7.50418215410467,0.453418656305512
145,3.55991994244364,3.59739126815816,0.150158554070644,0.0367212244267177
146,4.46131583966011,3.77569338351499,0.671897660518157,0.671897660518157
147,4.38545417148296,3.11249110870913,1.24748087834326,1.24748087834326
148,4.24299131330281,5.18146145310034,0.318928749017703,0.919683837284717
149,3.03729129440095,3.73398738893194,0.68274962672523,0.68274962672523
150,4.08366184801091,4.97614205804904,0.874614534294736,0.874614534294736
151,3.83672703504058,3.34075844834653,0.141907571888469,0.48604028369179
152,4.31637834267035,5.08172359012985,0.750024560379754,0.750024560379754
153,3.86814828786923,3.9978576937209,1.68872575490122,0.127112881962683
154,4.26658391202032,4.25771103702655,0.1373628145628,0.00869525771355946
155,4.11313128074506,3.97834134155625,3.13142070500111,0.132091713144202
156,3.89296110290554,4.03509928356304,4.71600180929941,0.139292857458381
157,4.32949716649167,4.34182357630854,0.0177037779668525,0.0120796596498775
158,4.58124649067056,6.16932767388042,1.55629096180854,1.55629096180854
159,4.19991079404219,4.40768972959457,0.203619615214364,0.203619615214364
160,4.54844148363531,6.58186714683212,1.9927205325526,1.9927205325526
161,4.79855961812289,5.87595001198228,0.0193148294239831,1.05582318462692
162,3.83126838483566,4.40545688158526,2.1673071771704,0.562694386983201
163,4.31209718640707,4.28748833480288,0.0241162314225572,0.0241162314225572
