H_actual,H_predicted,H_sd,bottom_cover,H_est,p_bias,H_CI,pd
2.52,3.19086570288404,0.626338200959776,NA,1.47876806983976,5.51804573029227,0.136271153294865,above
2.48,1.50819365265415,0.905654612968486,NA,1.46667425280517,39.1857398123325,0.952352720372641,below
2.92333333333333,2.96358445747894,0.688747418008673,NA,1.60071405827188,15.5192571984339,0.44459785665213,above
2.508,6.27136011984325,0.542911169037059,NA,1.47513992472938,57.0839093447271,2.44211512473691,above
2.54,1.28591629619314,1.35105019919094,NA,1.48481497835705,57.8111451380204,1.43900858216933,above
2.512,2.84412314578257,0.410781990222768,NA,1.47634930643284,5.64878099182029,0.139056875694559,above
2.42666666666667,1.75743850307685,0.863434498162401,NA,1.45054916342571,27.5780836644156,0.655831549037962,below
2.476,1.63587890917276,0.728034722863749,NA,1.46546487110171,33.9305771739597,0.823303540336949,below
2.492,3.48635075299481,0.701800667016561,NA,1.47030239791555,39.9017156097437,0.974445831935057,below
2.33142857142857,2.87654859336141,0.516109501897943,NA,1.4217543609624,23.3813734897665,0.534207805120027,below
2.22571428571429,1.4611525484869,0.726101757924038,NA,1.38979213022813,34.3512975647735,0.749256734461528,below
2.37428571428571,1.45944649845757,0.700319888528435,NA,1.43471202207089,38.5311342406558,0.896525957334011,below
2.33714285714286,2.98626183172928,0.662364294751789,NA,1.4234820491102,27.7740392549202,0.636124905935478,below
2.404,3.25768177947078,0.221540461980006,NA,1.44369600043944,35.5108893290674,0.836592771010397,below
3.228,6.49212529722465,0.139892358382178,NA,1.69282863135202,24.6421463845589,1.73652809030249,above
3.244,5.63768725741161,0.0740224009193563,NA,1.69766615816585,29.935824591464,1.72084837842617,above
2.32,1.63290025940836,0.92734706185695,NA,1.4182989846668,29.6163681289501,0.673345372673217,below
3.132,5.8426504622609,0.48451539558325,NA,1.663803470469,29.2577317730249,1.83060636156041,above
3.61714285714286,5.72098056962254,0.226839144740751,NA,1.81048419421711,9.98819850282147,1.35517509788198,above
