chl,adg.440,bbp550,chl.sd,adg440.sd,bbp550.sd
0.0724889110261155,0.01,0.00128833205750165,4.40465318809656e-05,4.59421687493186e-06,2.70147060440591e-07
21.2793853152862,0.343594492322228,0.0212433722679594,0.0110096733955552,0.000144505722930299,4.1879677468004e-06
33.4992954835317,0.482152118853043,0.0401008080069671,0.0128785095650638,0.000144167629551973,6.18228587239766e-06
0.275991079618081,0.542840366358322,0.402567442866086,5.24452422898696e-05,6.72502409634083e-06,3.22393316752921e-06
0.01,1.08166835507097,0.0256029165914187,NA,0.000110449759005249,1.87816004779116e-06
0.01,1.27898524431644,0.0195639322568671,NA,0.000205122891639438,2.24771922687712e-06
0.01,1.06868683285666,0.0418458510972629,NA,7.3846214654832e-05,2.00768505161428e-06
46.3631250121488,0.370129690036617,0.0488638403800482,0.0151320247779139,9.23743057734822e-05,8.36047704664533e-06
18.509156800298,0.542303686993726,0.0238401794326537,0.0138198466636501,0.000183863389038553,6.0367113648355e-06
3.62074590995421,0.619549781706896,0.0170862441636909,0.00610395673040695,0.000193889123019641,2.81706029233243e-06
0.01,0.565933738154673,0.0157369659989878,0.000268769996562242,0.000105887516791227,1.74071693432086e-06
41.8522277112049,1.70200566756851,0.0223491031556238,0.0738917198864981,0.000725640228708624,1.4055963918589e-05
1.44363976494424,0.526828437262316,0.0100005887128195,0.00903643591688627,0.000369660933050367,2.5682740735298e-06
0.537090184336855,0.48580681431523,0.00294229126069211,0.00505333407321282,0.000382176636980408,1.45870421712196e-06
6.98207445862939,1.53509635574582,0.00785191940476337,0.0403030478522642,0.000909415534327968,6.1346037156624e-06
0.0237774739411728,1.02739854238194,0.00928682540208146,0.000704040884756805,0.000330231135925625,2.12630620586552e-06
4.93503278100746,0.873155194847897,0.0107686328861365,0.0201362130832195,0.000537959768457715,4.43343638949342e-06
0.01,1.46684244549899,0.0385617336130789,NA,0.00011869247598373,2.19115659989557e-06
0.552696350841429,1.19518235019225,0.0176197650529127,0.00458458365166589,0.000263089748237617,2.80535417416759e-06
2.62632510567236,1.01627525880828,0.0139017450779936,0.00968625425041457,0.000332766806352254,3.49333991648879e-06
0.01,0.602559336841588,0.0101333292029055,0.00027283572721893,0.000157887513290601,1.76237403576039e-06
0.01,0.01,0.0409751453470622,NA,NA,1.62817426469962e-07
5.02213968430492,2.6735559413062,0.0265525514277287,0.0167167476732241,0.000539009414353295,9.34601070480733e-06
38.9272590610717,0.695075437530833,0.0349046845432825,0.0218981877307682,0.00021398748965952,8.16759692151289e-06
21.1058547616277,0.94518128196409,0.0315465365846,0.0175739025730152,0.000246274597022874,7.05153570142864e-06
3.4721775695722,1.02984962706969,0.0160197815695932,0.0119804194356687,0.000322645131995656,4.45600180754828e-06
0.01,1.00399052415957,0.0222596033513568,NA,0.000123267250959564,1.92633438993299e-06
50,0.194021326993568,0.0764170226558363,0.00806046840068228,3.73901779312222e-05,7.06063765144837e-06
0.01,1.03308796634397,0.0290570740151947,NA,0.000106176893900907,2.0662702823873e-06
17.6333862632843,0.821723687816789,0.038134336444323,0.013186879810131,0.000210504847229858,6.577237729509e-06
16.8987240253878,0.659852020076644,0.0241677199867812,0.0139165659968895,0.000228887068901598,5.36519608800819e-06
0.0198450255856717,1.62570077236139,0.0257155541116276,0.000442286492876941,0.000201460461199824,2.22245693896552e-06
0.01,1.44577944555419,0.0396414769749636,NA,0.000108216484289491,2.08344758999609e-06
0.01,0.986341798027948,0.0271229830993751,NA,0.000108953321267439,2.07940681552836e-06
0.0503583513666143,1.04826381073683,1,1.02298524905511e-06,4.94513993035161e-06,2.62485165647117e-06
0.0511373307639451,1.06698989269524,1,1.13392864629343e-06,5.00503373792738e-06,2.63701568598035e-06
0.0497802577590728,1.07142499073006,1,NA,4.99581927599507e-06,2.61907316671963e-06
1.27876291326411,0.0276921656055021,0.00199093368829074,0.000734495737190455,1.21897385758119e-05,4.72900461700301e-07
0.948214351960907,0.020742553571033,0.00180385645124996,0.000482119901718879,8.41943197303922e-06,3.99282022406578e-07
0.533253642085987,0.0172583937387083,0.00245043383854783,0.000177479956239714,3.92450483541028e-06,3.10311845009085e-07
0.870364488079325,0.0200593703763129,0.00244343809324786,0.000340670972652164,6.22684886984989e-06,3.77120907718074e-07
1.68073388528398,0.0415218126214238,0.00296724257123694,0.000939078397455315,1.57127166494621e-05,5.82732287414806e-07
0.393261800024785,0.01,0.00199458644069509,0.000115253550814917,2.54025649571337e-06,2.65301752532726e-07
0.320041509251335,0.01,0.00143229490520136,0.000113845561556175,2.66787468800346e-06,2.54014905567962e-07
2.10553100219288,0.0426445334126558,0.00594847587274882,0.000685062542983771,1.03226726505051e-05,6.37522573339792e-07
0.01,0.0376673888635033,1,4.17962383781572e-06,6.69989257521807e-07,2.10659535138528e-06
0.01,0.0412444917832934,1,3.98226053596753e-06,6.71556943074389e-07,2.1180877902262e-06
0.01,0.0395977444902791,1,4.32325453956225e-06,6.86108304396682e-07,2.12705717423448e-06
0.01,0.0400249593045843,1,4.71597875445706e-06,7.11303348134279e-07,2.14349654190219e-06
0.01,0.049526549856587,1,3.91092561317413e-06,6.94445795240652e-07,2.14564092212361e-06
0.01,0.0426371279474785,1,4.27464884929389e-06,6.90410519358725e-07,2.13070261099314e-06
0.01,0.0567599289547606,1,3.67710067337173e-06,7.07420306922425e-07,2.15562397527151e-06
0.01,0.0513903394078825,1,4.16996382054731e-06,7.18223580431635e-07,2.15815716507224e-06
0.01,0.0457220415498113,1,4.4634378583553e-06,7.14089825672103e-07,2.15272293269435e-06
0.01,0.0503917567728953,1,4.01063039863363e-06,7.02222189276146e-07,2.14967319416626e-06
0.01,0.0423824060062219,1,3.89134040797268e-06,6.65856352520458e-07,2.10613217633898e-06
0.01,0.0524858685467813,1,4.20658202511915e-06,7.21433029551024e-07,2.1581326190335e-06
0.01,0.047043810537699,1,4.22832565958607e-06,7.01545207416615e-07,2.14414906874727e-06
0.01,0.0528727789010303,1,3.95656838842599e-06,7.0899576665458e-07,2.15535316789859e-06
0.01,0.0411409191239691,1,4.00918003111287e-06,6.69831517903772e-07,2.11036650301154e-06
0.01,0.0515468747131468,1,3.99412778843556e-06,7.05885958389576e-07,2.15285259042561e-06
0.01,0.0418708064518527,1,4.44094106543843e-06,6.98632216678507e-07,2.13625095349914e-06
0.01,0.0448134170175375,1,4.06098240720914e-06,6.84822087125167e-07,2.12934820168403e-06
1.12225263934498,0.122101693824031,0.00917809645808303,0.000618939808054226,2.07879246193459e-05,7.3972043980081e-07
0.01,0.19205897550975,0.00881898533998258,NA,NA,4.75729086239857e-07
0.867589464896826,0.132761631077407,0.00807598881490213,0.000685449904225202,2.65364532736287e-05,7.26803091534418e-07
1.76824180587043,0.102804121341576,0.014158137615151,0.000513854330357253,1.19144019587417e-05,8.57288835087574e-07
2.79008718262083,0.164630035371672,0.0221609075586449,0.000837921377919124,1.76629596216457e-05,1.42311678312177e-06
1.72765386631357,0.150595239529527,0.00571205903994068,0.00184729078814999,5.06230077201259e-05,1.07527678670839e-06
0.01,0.256803195398525,0.0269275132587321,NA,8.42264805472396e-06,7.15364282979918e-07
0.01,0.136387946639996,0.012837163948867,9.58902112891379e-05,2.66960010050375e-05,7.62894156951051e-07
0.01,0.0820290192107905,0.00507421157822299,4.76293039525764e-05,1.23592788778946e-05,3.31548291745471e-07
0.0941543295271976,0.0486202866923067,0.00326828037034758,7.84840319366105e-05,6.87806435062499e-06,2.76213840552102e-07
0.106844568527758,0.0345229605201769,0.00198751886982715,8.07785974141171e-05,5.62659984948612e-06,2.59705403971981e-07
0.163525268579624,0.0226416798788252,0.00205576829750488,7.33903541716009e-05,3.31601905372522e-06,2.50260076351257e-07
0.164798240879412,0.0267951646752817,0.00208843735461442,8.39664252604478e-05,4.10536318702335e-06,2.61304469468233e-07
0.01,0.29152045201213,0.0238772864464374,NA,6.73199379584392e-06,6.99812248789312e-07
0.722164024677678,0.256252935825558,0.0236831331476918,0.000569262775410342,2.88044021919203e-05,9.90714905233705e-07
0.398237566011594,0.242678442332555,0.0267281132977579,0.000390299801687072,2.4951513831782e-05,8.42059042778851e-07
0.329283475848574,0.187435922970107,0.0210887596562594,0.000291604550188835,1.9379940959586e-05,6.72480528353148e-07
1.04324750692801,0.196949274384124,0.0175296708535592,0.000571858323939227,2.3322557126511e-05,9.18412456467822e-07
0.888120016924003,0.218988233701804,0.022142380708758,0.000490059243197944,2.20242311083038e-05,9.35146562185933e-07
5.01525486066761,0.245460920384717,0.0640623856718626,0.00067910247695286,1.30526999728017e-05,2.18002724084822e-06
0.022532111198625,0.244573339516599,0.0215637509469434,0.000117451651705513,2.90700473742436e-05,1.00623552635402e-06
0.01,0.143988679973877,0.0130131080453216,NA,NA,3.83880844769525e-07
0.0221343369359032,0.0585161212298391,0.00533028079466133,3.22679739547518e-05,5.84487524307924e-06,2.65126377988347e-07
0.0339659965401993,0.0332461154932246,0.00314090253664152,2.76544198799601e-05,3.37272559321116e-06,2.20156482169788e-07
0.0629307195110207,0.0234051172828565,0.00202295778144948,3.70210604278055e-05,2.80638684184779e-06,2.16667384881493e-07
0.0386218051879344,0.0226310108901413,0.00175106463012699,2.89379558609093e-05,2.69451932946504e-06,2.05901214926412e-07
0.0763298624144759,0.0186858519141225,0.00141830177395684,4.40274162175244e-05,2.60127302429497e-06,2.15549246317838e-07
0.0731249676155442,0.0171519997685561,0.00113396426712787,4.59852221296716e-05,2.56017779674912e-06,2.15194658634226e-07
0.139695745174608,0.0163500624435387,0.00168359777823207,5.89274291819491e-05,2.39554873362391e-06,2.31046103522111e-07
0.121714267336557,0.0159295079515109,0.00152065318476225,5.51791028241478e-05,2.34388944670699e-06,2.26312903455439e-07
0.154084416353354,0.0164173360634639,0.00151004951862854,6.92498123574669e-05,2.65527366810916e-06,2.37141951046604e-07
0.121657507602067,0.016142481389309,0.00146812660399488,5.6568026659082e-05,2.42675980309184e-06,2.26122505808664e-07
0.117454935061936,0.0168472085574647,0.00171937169042475,5.10472259162087e-05,2.31048320539371e-06,2.24998936893614e-07
0.118561138367459,0.0152631512450666,0.00146763154341011,5.3582897704138e-05,2.25607427730106e-06,2.23223209171793e-07
0.107936680160789,0.0170401058020739,0.00154352096837766,5.13689278196438e-05,2.42549979078216e-06,2.23078876490183e-07
0.0377347444014675,0.0240622282703914,0.00203250265638523,2.77591792383166e-05,2.70467017405763e-06,2.08474755469859e-07
0.0702434393238282,0.0238382109044399,0.00169787235857961,4.58428458506952e-05,3.2610340303549e-06,2.23837752273399e-07
0.11961007042027,0.019440608889825,0.00169287996988137,5.75446418230979e-05,2.79586812336373e-06,2.31255750478791e-07
0.106163001879411,0.0195158700090877,0.001769138011658,5.09678420414475e-05,2.65064342518662e-06,2.26306918300565e-07
0.14513396945487,0.0186385258597213,0.00171256664926888,6.53730271407296e-05,2.80016807154736e-06,2.37715783498241e-07
0.01,0.12289846742485,0.0107790004294028,NA,NA,3.71937201131416e-07
0.174843408116571,0.0184586034828638,0.00193611794387998,7.05586042354536e-05,2.75320529743443e-06,2.44269637807976e-07
0.135562914178287,0.0173829305396125,0.0015812463906911,6.19958886500832e-05,2.63721321516903e-06,2.32546729931095e-07
0.01,0.104426116798025,0.00976530768816263,NA,NA,3.34005244714872e-07
0.142186053016691,0.0147486326296854,0.001436142674462,6.24619437286455e-05,2.35401328229536e-06,2.29609871335874e-07
0.01,0.0916301451659421,0.0102143686889234,NA,NA,2.97371403465319e-07
2.03900774585717,0.244255704220404,0.051499270617685,0.000447168977767804,1.3218963117737e-05,1.55271603272157e-06
0.145214189774053,0.0864497996514464,0.00947842618048576,9.46600573066084e-05,8.10025819572385e-06,3.57496324856784e-07
0.0805256247761319,0.0410589248787279,0.00262698032505592,6.83528586635159e-05,5.92514000167783e-06,2.62588599313225e-07
0.150563249382423,0.0323304340954695,0.00316956531566747,6.77169791818519e-05,3.95318511917319e-06,2.60128209789945e-07
0.184682961001363,0.0248241770017982,0.0017996543918576,9.56160025899623e-05,4.23216387178772e-06,2.61804132020204e-07
0.145570479496553,0.0242624042691967,0.00205005540918237,7.04594593960313e-05,3.51780383672359e-06,2.48429289864514e-07
0.17275143327885,0.0253967132227469,0.00231184396783321,7.73779543595587e-05,3.63633729619088e-06,2.57192084548545e-07
0.136791202257974,0.0320234558744393,0.00290392108248046,6.72449937679671e-05,4.05635325567464e-06,2.58830643959565e-07
0.0639506051596294,0.0403102709697727,0.00228677212412752,6.49025455651822e-05,6.1546283934561e-06,2.5799880569935e-07
0.0213050636712071,0.0579495861763282,0.00463106224379118,3.53461534384431e-05,6.44868834361557e-06,2.66409040876668e-07
0.341999167034705,0.11021553668295,0.0172704505476443,0.000128895917726375,7.73297439880057e-06,4.7703577803521e-07
0.948140301070688,0.158652602952687,0.0342811834189327,0.000216242480897784,8.48077485533089e-06,8.50040160203786e-07
1.28178060343049,0.147860765128343,0.0420971568243577,0.000210668869199819,6.77850672278238e-06,9.76065535129555e-07
3.34880500818846,0.24924998208407,0.0496293295709981,0.000599130324703939,1.48129345384338e-05,1.71600795854356e-06
0.177266215271518,0.0264736792574238,0.0028276707496805,7.00479350522446e-05,3.37132933955613e-06,2.56940561094738e-07
0.154639097583878,0.0224172339118457,0.0017072413926605,7.95195443664075e-05,3.59263093638721e-06,2.52179739633293e-07
0.107242899324387,0.0155623694365033,0.00127045781859871,5.47794304536019e-05,2.39416270800301e-06,2.23925991604053e-07
0.197668215875889,0.0227650260909026,0.00208450490595773,8.63768029016373e-05,3.51722307540927e-06,2.60955506374294e-07
0.222283954685852,0.021462404354092,0.00198061601347471,9.54899504286223e-05,3.54277824345154e-06,2.64074919023184e-07
0.187400608134108,0.0236612015279573,0.00266171840122358,7.04181802348945e-05,3.09051172000337e-06,2.54490645691993e-07
0.0967587037873543,0.0154070913160924,0.00102730443158154,5.61848454928393e-05,2.53529995853628e-06,2.21161013274728e-07
1.56090711938171,0.155277916602801,0.0216203607700154,0.00040992288847673,1.28405676789512e-05,8.93602709749009e-07
0.178080178999238,0.10849852850621,0.0089204064501444,0.000158181703760168,1.3071643756005e-05,4.14711926409613e-07
0.01,0.0944011132894554,0.00451285557257516,5.15126058445941e-05,1.52469562080147e-05,3.69778814819526e-07
0.276388766084994,0.0474312606227585,0.00286961708598678,0.000175643432244347,8.71723572234516e-06,3.29875886094636e-07
0.107018605676083,0.023212118480856,0.00217993920142907,5.12043101500836e-05,2.94685795148882e-06,2.33159185439358e-07
0.054330572534782,0.01,0.00112436468093711,1.69735222132369e-05,1.7002918404444e-06,1.15809205109909e-07
0.0938322946010486,0.01,0.00136278995350866,3.72868682980539e-05,1.45546794566966e-06,2.03925613984165e-07
0.066931684173053,0.0128122046275873,0.00167497136022437,1.42180333913457e-05,7.4029862301039e-07,9.97726217180692e-08
0.0551351364696487,0.0115527247991994,0.00134694261896155,2.58323740880264e-05,1.3561577262501e-06,1.88355123838207e-07
0.0778502644522249,0.0105060089404561,0.001,2.17234262828916e-05,8.83756042662783e-07,1.13112799493062e-07
0.0457799362966309,0.01,0.00118636724382064,1.30491537187251e-05,7.53245039478728e-07,1.06371245356224e-07
0.0479982156661947,0.01,0.00117247972743239,1.45048332295862e-05,1.20471355078331e-06,1.13308188980415e-07
3.37648239897648,0.188913588019585,0.0342133579562373,0.000612397218992976,1.37153018062688e-05,1.40773624038015e-06
3.74960318607565,0.139999540676302,0.0145274507007909,0.00113630538090879,2.12686535879546e-05,1.22265160953412e-06
0.272007266629625,0.0530744168692512,0.0040535584715489,0.000148065663529984,7.92480308126432e-06,3.32056731646076e-07
0.192231354192963,0.0378695666545669,0.00285612656415896,0.000103838192834081,5.73764297593678e-06,2.83576843111728e-07
0.225022992636165,0.0225192303360196,0.00187488283404018,0.000103000538454833,3.91202094425742e-06,2.66116182775371e-07
0.144566184006873,0.0146624940073246,0.00162135702353747,5.78341888356841e-05,2.20874317418261e-06,2.25763444755274e-07
0.107415497881672,0.0130411454014135,0.00132609879268517,4.77996250440239e-05,1.93195540032239e-06,2.14286337311784e-07
0.0735711326494433,0.0117666173190683,0.00105200505919804,1.96360286793974e-05,8.83850966197019e-07,1.04466135036245e-07
0.0961698416741563,0.0216451543468456,0.00124312018579465,3.19185599125099e-05,1.75475002088227e-06,1.16540502504964e-07
0.56231144008264,0.0812091028676109,0.00556680515238237,0.00032731954157859,1.37828019196308e-05,4.70492585184728e-07
0.241137785276453,0.0536125968459368,0.00524258736169823,0.000111140175839906,6.33847927849636e-06,3.23169219724312e-07
0.176905495093324,0.0181232939796024,0.00255758652686188,5.73541967125752e-05,2.27399477107597e-06,2.38120595792124e-07
0.136620657827661,0.0150694924790934,0.00148626526017236,5.94233478856066e-05,2.32999531322666e-06,2.27226024493395e-07
0.125773210666695,0.0129801083322432,0.0013066487605546,2.92469775612308e-05,1.08683603750044e-06,1.16785042326361e-07
0.0783343397743297,0.01,0.00105564335236878,2.15443952892423e-05,9.11495878766512e-07,1.16728555320914e-07
0.0892957991822353,0.0131581574883263,0.00143951280648822,2.10546504436008e-05,9.24575621042038e-07,1.11641493407908e-07
0.143150431385256,0.0201679116629085,0.00266416113592519,4.96957637498177e-05,2.34256136350797e-06,2.32431031852462e-07
1.46938586114072,0.196572004681708,0.0246661910514657,0.000465779860774826,1.64398281674523e-05,9.98799489718931e-07
0.116263771698973,0.0126495587211035,0.00112427864325614,5.56687929092433e-05,2.09434052715149e-06,2.18797825253065e-07
0.105714102833502,0.01,0.00112958638580154,4.70301847446222e-05,1.69680256570896e-06,2.08394311776811e-07
0.171592624645389,0.0243305667525601,0.00204080200529624,8.11236821885992e-05,3.72198787586134e-06,2.55596262309107e-07
0.460284264002852,0.0410110034126759,0.00324963686677529,0.000212404133772477,7.41141772728221e-06,3.56498380036895e-07
0.0805354552093635,0.0124183904426186,0.00123109114887642,3.80347385664489e-05,1.72239175191001e-06,2.02193026940928e-07
0.0803475439806741,0.0129568143609978,0.00120627457915204,3.93682508739234e-05,1.82160492418615e-06,2.03951396940787e-07
0.143438848022113,0.0129346407315955,0.00137638853876599,6.07272635506483e-05,2.11068894775763e-06,2.27228888998892e-07
0.103963392111675,0.01,0.00111196303435812,4.6468855729262e-05,1.87683994555405e-06,2.09120391011097e-07
3.54345147412306,0.228507932738019,0.0209186771229527,0.00125955385095941,2.9865414230983e-05,1.58045383226523e-06
0.728771592630294,0.199667385550351,0.00855443441214899,0.000945875899701377,4.62359235295704e-05,8.32648174087082e-07
0.0838210625421155,0.117361086418468,0.00518501397336342,0.000214285340908678,2.47961705943849e-05,4.26439044708326e-07
0.170108223440007,0.0326950997974733,0.00249237960176592,9.0585616696988e-05,4.93468231622761e-06,2.69315716920038e-07
0.0763566752778749,0.0198472891615775,0.00113040209940195,5.29186311633651e-05,3.16467080983708e-06,2.21107700215945e-07
0.0863518314138883,0.015963550228102,0.001,5.27415953365537e-05,2.60309665978637e-06,2.16932755110891e-07
0.116902861570521,0.0112568953927154,0.001,5.9622925771548e-05,1.97892138841322e-06,2.36289944985439e-07
3.42275870540646,0.305000800287253,0.015510191579923,0.00221285127275255,6.28977946046025e-05,1.73170734340585e-06
0.896711487402195,0.161584978802528,0.00828115372930104,0.000764570016069711,3.23222594834202e-05,7.62400497376246e-07
0.507193752791738,0.0871426326741409,0.00452080073012619,0.000397093584678136,1.81308040907366e-05,4.76510371171017e-07
0.481324982223227,0.0501109257536603,0.00301707066484427,0.000284659731741798,1.04967332975337e-05,3.88390328863973e-07
0.468157840025989,0.0400419885894048,0.00292757041999499,0.000231278520162845,7.77603423014907e-06,3.61526602308191e-07
0.192363887545715,0.0219256053450417,0.00187910821313369,8.77835103725964e-05,3.56800541343218e-06,2.56730713371654e-07
0.109431368115052,0.0133825663505996,0.0014097125454771,2.5388421754211e-05,1.038588989551e-06,1.15084496967422e-07
0.117866236808517,0.0122152564373225,0.0011473769090475,2.75311791219675e-05,1.01478176301324e-06,1.09639527722486e-07
0.120935894190653,0.0129616474202599,0.00138070951978436,5.19166150932284e-05,1.96731761209782e-06,2.19644931468403e-07
0.109192058337074,0.0134202902145411,0.00128121538383912,5.04739340761987e-05,2.03830464214098e-06,2.17166402292137e-07
2.14351466670447,0.180922380835918,0.0190470008524702,0.000688941357713156,1.97336999708646e-05,1.08124284912693e-06
1.9873487420172,0.205189640865814,0.0180510493246433,0.00078587248544144,2.49524005482938e-05,1.10518425306623e-06
3.11489501973912,0.18982294124122,0.0155606999119984,0.00119947426038464,2.88241836001412e-05,1.30900552552852e-06
0.405928640812241,0.0421822403848972,0.00268147101106486,0.000228008500012014,8.52360141879032e-06,3.5374055637464e-07
2.45028423546686,0.181040839861972,0.011205473961269,0.00128725301353633,3.50195321022623e-05,1.14777914509554e-06
0.363055320776726,0.048396745225165,0.00250509080786252,0.000249698842761769,1.05857929023632e-05,3.59361691338307e-07
0.496522311324896,0.096552251648722,0.00572053594037664,0.000362672449739335,1.75403874868881e-05,4.8717951546378e-07
1.379362248344,0.181143917180926,0.0142980197754618,0.000654117320862964,2.3883681113794e-05,8.94748838551776e-07
0.0965936732407002,0.0129585408521063,0.00129385136339633,4.42113736470905e-05,1.87019628847573e-06,2.1059654970725e-07
0.0864957765382871,0.0118936734643581,0.00126041223574047,2.09416409719516e-05,8.76104185631792e-07,1.09637131748005e-07
0.139886378662048,0.0133802378556191,0.00141502449960187,5.90292661429894e-05,2.12915069325026e-06,2.25688563402583e-07
5.61142770953978,0.320894662120194,0.0190945282165832,0.00272858526578806,6.32789621833888e-05,2.13763645286773e-06
2.07713280450931,0.0809577522753631,0.00524200989521714,0.00114229813894042,2.13607931372449e-05,8.15495636628384e-07
0.176728798867804,0.0143586331667807,0.00217239929834314,5.69393599872093e-05,1.97677672173269e-06,2.32390805949065e-07
0.0980836262710354,0.01,0.00191895193546967,3.11408010090073e-05,1.31864123287761e-06,2.00688153544824e-07
0.113638590368385,0.01,0.00149092144619232,2.13950084065638e-05,8.23846717313859e-07,1.06694339763328e-07
5.4749614870814,0.526706939196738,0.0506908467384207,0.00222013300747498,5.59251743817851e-05,3.01739488299503e-06
2.44096203955419,0.295508640737828,0.0115726934491853,0.00244207458662662,7.83681769554337e-05,1.59321351947071e-06
2.93679326340911,0.156740417400469,0.00379133205680996,0.00377470099782621,7.94519776913604e-05,1.294251434635e-06
4.48185974904174,0.0951101641455176,0.0033265296672013,0.00454779014190627,5.58923768755096e-05,1.32641941756552e-06
0.777828054796148,0.0566264805851395,0.00341139781505281,0.000439252314339165,1.34099241096769e-05,4.5512196673926e-07
0.198868528296986,0.0382144461833419,0.00127105081225646,0.000190806024126547,9.80122808087908e-06,3.01754747968609e-07
0.0950271213693612,0.0159273147443521,0.00106827938761231,5.47979648154892e-05,2.59244222553352e-06,2.18383798206596e-07
0.181979915412106,0.0198399691251193,0.00136047068888364,9.60479303918523e-05,3.73764502907041e-06,2.52635138497774e-07
0.17318291361116,0.0285857631378626,0.00203468808982722,9.44918217357337e-05,4.64046743147169e-06,2.68176215188787e-07
0.246259063649156,0.0368215471819738,0.00345888494991863,0.000105709831757221,5.04380541294179e-06,2.94075918483439e-07
0.323873688089213,0.0465405784842932,0.00358452537149368,0.000162777894415875,7.38858947160076e-06,3.35963862979898e-07
0.26722855204316,0.0580316883269606,0.00323997913434553,0.000196654176852374,1.08407545131082e-05,3.49351371231709e-07
0.398492332852697,0.409224752060794,0.00716428699046575,0.00183606118421476,0.00014675270638594,1.23679194724581e-06
0.0725443907767982,0.0126759802021847,0.00118923518744646,3.63315791660697e-05,1.72672391040617e-06,2.01795432504195e-07
0.0715668351359479,0.0130274463425766,0.00104607379741526,3.92824497269321e-05,1.88077707462955e-06,2.03883971735497e-07
0.120601240592045,0.0142463405016961,0.00128845911823173,5.6495120908892e-05,2.25229160731592e-06,2.2251511047596e-07
7.21320716862759,0.620799657690011,0.0180460620082317,0.0095087039052742,0.000231359904483173,3.70704013717326e-06
7.28750260300469,0.706983747246799,0.00951540115340508,0.0227292173115283,0.000556259381473407,4.28649650816182e-06
