H_actual,H_predicted,H_sd,bottom_cover,H_est,p_bias,H_CI,pd
3.99428571428571,2.13954546726074,1.35293343843597,NA,3.53245171605031,55.362368053096,0.123125781797233,above
2.56,4.5686795365201,0.491698004184808,NA,3.34427853919702,48.7200369960969,0.161306717986792,above
2.96285714285714,4.32224449719563,0.454967042631237,NA,3.39713196138091,21.5674681789191,1.76826366583149,above
2.54,2.91929897359277,0.674095157742299,NA,3.34165461043611,4.22247461965964,0.137520244319188,above
2.532,4.24134669174852,0.636664223187379,NA,3.34060503893175,39.5914524667102,0.643618221812327,above
2.528,4.27968127646247,0.497933011081377,NA,3.34008025317957,41.0759914445697,1.13425458735339,above
2.55714285714286,5.81400394324799,0.504112912288003,NA,3.34390369223117,59.8984525273033,1.18935652150358,above
2.52,4.39258874869843,0.580241428127973,NA,3.33903068167521,45.2575644410857,1.88198864643756,above
2.92333333333333,4.3512768454441,0.581879460595535,NA,3.39194657835341,24.0386786044498,0.326925293486616,above
2.48,2.90669886727394,0.660911608826551,NA,3.33378282415341,17.2055994868526,0.442094204489615,below
2.508,4.72404193157141,0.597029115454523,NA,3.33745632441867,56.9657739092043,0.603405765096141,above
2.54,4.39558287826765,0.480401277635464,NA,3.34165461043611,44.2120366885712,1.67350641960492,above
2.512,4.61860189501248,0.457236217188098,NA,3.33798111017085,53.2179503387898,0.870398537042754,above
2.448,2.79650556482673,0.520320361217701,NA,3.32958453813596,14.2363384324644,1.27715735623764,below
2.47,3.45637719949574,0.53639553915686,NA,3.33247085977295,39.9342995747264,1.72836681197221,below
2.455,2.80583056716913,0.564157446009944,NA,3.33050291320228,14.2904508011867,1.03436401572827,below
2.46666666666667,2.28715569902003,0.617643142299362,NA,3.3320335383128,7.27747166134997,1.05586054836692,below
2.84285714285714,3.9445120790989,0.503501456445474,NA,3.38138838881549,15.6264009786111,0.718516612431683,above
2.44333333333333,3.07219925300642,0.51869787029879,NA,3.32897228809175,25.7380321830732,0.592830142966646,below
2.508,4.70952497474769,0.674717452864509,NA,3.33745632441867,56.4834188844927,0.501654314543983,above
3.072,6.09682474501095,0.524047121461325,NA,3.41145111547612,37.0266475855274,1.29824737504248,above
2.28285714285714,2.54905325657966,0.487187653999945,NA,3.30791838351022,11.6606557951039,0.340391785200194,below
3.21714285714286,6.14589923507048,0.481999727128357,NA,3.43049334134096,32.7262064667927,1.0121204913611,above
2.38,2.42847981996263,1.07023064061121,NA,3.32066318034889,2.03696722532067,0.226388154419718,below
2.33714285714286,2.93721048169558,0.49737524777813,NA,3.31504047586124,25.6752651092241,1.44517334552787,below
3.56571428571429,4.29477157588262,0.358689030096979,NA,3.47622467117383,0.371931861573052,1.05996135259388,above
3.06,6.14896612206025,0.42511885428231,NA,3.40987675821958,39.198298193859,1.32421285674327,above
3.228,6.50041010436648,0.365679780634862,NA,3.43191775981116,27.7374927017655,0.615637576168818,above
2.512,2.60800428315367,0.608010755916916,NA,3.33798111017085,13.4818112011125,1.4074255285692,above
2.36,1.97167246207998,0.830716119881159,NA,3.31803925158799,16.4545566915263,1.79791585184177,below
2.435,2.96913027708691,0.647656549775625,NA,3.32787898444137,21.9355349933021,0.442487549071063,below
2.724,4.23386621061309,0.536396093281325,NA,3.36579475503642,29.5235624881636,0.868070964323067,above
2.39333333333333,2.23203822245855,0.736564670608434,NA,3.32241246618949,6.73935003655094,1.92392640094737,below
3.244,6.29957187361015,0.396193586019649,NA,3.43401690281988,27.8637137745268,0.72769204700832,above
3.165,6.32464880167335,0.378127633618016,NA,3.42365238421432,34.0192625566554,1.49127201597237,above
3.132,4.76153103203654,0.469832180464464,NA,3.41932290175883,26.6903744156168,0.438755342053573,above
3.61714285714286,4.04272588687958,0.469978834875786,NA,3.48297191655901,6.861897024233,0.951506472749405,above
2.82285714285714,6.32510803603177,0.537267372683159,NA,3.37876446005459,45.6781696812997,2.00950780134247,above
2.76,3.99042117621695,0.695500844386567,NA,3.37051782680604,20.4837311659708,1.05494825744331,above
2.78857142857143,4.61651396933082,0.423468163211629,NA,3.37426629646447,37.9593484687318,0.930422350702467,above
2.74285714285714,3.64716027882296,0.690630121865888,NA,3.36826874501098,10.8078209711836,0.0926989375699463,above
2.80285714285714,4.55700013852336,0.496900778575656,NA,3.37614053129369,35.4867523346225,0.354739391875742,above
2.856,4.76472509771972,0.482301257214725,NA,3.38311268485837,39.0267593872467,1.25136685363888,above
2.588,4.05757502855797,0.620686505935943,NA,3.34795203946228,30.6534978283736,0.675437437340509,above
3.416,5.93909636304922,0.381198747221609,NA,3.45658269016364,18.6391720399559,0.286317021988661,above
3.00285714285714,3.76218485782639,0.542487473962088,NA,3.40237981890271,4.40570093872779,0.990949491978706,above
2.47,2.84965910869353,0.74194047506339,NA,3.33247085977295,15.370814117147,0.27700433572159,below
3.04571428571429,4.64747624782195,0.575282713627797,NA,3.40800252339036,27.1589029657349,0.682415732806037,above
3.14,4.28148425020764,0.408876199045333,NA,3.42037247326319,13.6275013324745,0.674782401485639,above
3.17714285714286,5.90402493674101,0.366378178930956,NA,3.42524548381915,31.7514671382193,1.79604099695945,above
3.15428571428571,4.40805622002402,0.400698816993874,NA,3.4222467080924,16.4567992910934,0.18522633075023,above
2.192,3.04247714688978,0.457893957687227,NA,3.29599824999641,38.7991399128551,0.682449564932336,below
2.93428571428571,4.1647880247648,0.517415507261002,NA,3.39338349172248,18.2794391973127,1.6711339824062,above
2.664,4.38815757104009,0.535127112282406,NA,3.35792296875371,37.2671912862892,0.0654523213650548,above
3.04857142857143,6.12564008622619,0.472087032936309,NA,3.40837737035621,37.8759442307556,0.687788705407499,above
2.34,3.20250172380445,0.588907089146509,NA,3.31541532282709,36.8590480258311,1.44267406113672,below
2.98857142857143,5.83670317577673,0.474087566957041,NA,3.4005055840735,40.4380022794411,1.46604761207968,above
2.512,3.7990233518559,0.552915241092329,NA,3.33798111017085,26.0291717043491,0.718760683507394,above
2.888,4.56993575031344,0.468028331039194,NA,3.38731097087582,31.8656437648153,0.100252275399313,above
2.964,6.14459236104818,0.452503228745684,NA,3.39728190016725,43.9401707620077,1.34087378352605,above
2.96285714285714,4.30710557370788,0.487468151518067,NA,3.39713196138091,21.1416707487752,1.42749398209633,above
2.536,3.81700568375315,0.492577501459513,NA,3.34112982468393,25.4273686827403,0.918090693274938,above
2.12,2.77460666633869,0.645070686329215,NA,3.28655210645716,30.8776729405043,1.59991528174738,below
2.39666666666667,3.18934287358614,0.454676192998842,NA,3.32284978764964,33.0741115543593,0.577473134420247,below
2.34571428571429,1.92834966688489,0.652879281281879,NA,3.31616501675877,17.7926451388901,0.185100196009895,below
2.236,1.49650304860714,0.760178217098389,NA,3.30177089327039,33.072314463008,1.68847779970366,below
2.608,3.60848535036272,0.592639043236647,NA,3.35057596822318,15.3018069517742,0.391953597987839,above
3.184,6.07140353933722,0.536270635312269,NA,3.42614511653717,32.9204122515575,1.57397475157582,above
2.77142857142857,4.50190996756853,0.469666591291983,NA,3.37201721466941,35.36670864682,2.15418033601935,above
2.84,6.14284053118789,0.486210900631162,NA,3.38101354184965,42.7744062998894,1.31597050291194,above
