chl,adg443,bbp555,H,fa1,fa2,fa3,sigma_pop,sd_chl,sd_adg443,sd_bbp555,sd_H,sd_fa1,sd_fa2,sd_fa3,sd_sigma_pop
18.1683768499807,2.49296460922111,0.00138494177473679,2.79230821509453,0.882794984857317,0.902595045387185,0.540608043940722,7.94900652395762,5.2757228107727,0.226369621370322,0.00244500487421659,0.775388782531442,0.2928072224967,0.272300243346662,0.266904905996326,1.29399920473074
1.49547573232484,2.37231084181297,0.00635436945828357,3.40121785757475,0.105431191979028,0.576944234337345,0.423462496570333,9.29148000952038,5.18015848573794,0.24222197793299,0.00231608194791972,0.672282809126321,0.259821848271752,0.287252067922864,0.273995838784379,1.25772609220799
14.5940199749475,2.13130033871627,0.00371499210072136,1.27145492665759,0.13788679498093,0.123424773675494,0.0551327128096745,6.55681854533026,5.63248739125081,0.289401978726143,0.00229074240798104,0.705546757287236,0.269335876578408,0.285086238443393,0.294831577217316,1.20285552904606
9.6443697003209,2.46089983783993,0.00795289377525549,2.65552435730865,0.320752077708374,0.33309361914192,0.236483014755921,8.95985961084331,5.54890435290121,0.238274760900613,0.00233943799445137,0.591665431943471,0.272225279078047,0.262205735650038,0.257317700259064,1.21115615941673
4.64798254952582,2.26604364803979,0.00761504667392938,3.75565712766998,0.998093809890531,0.314028872873832,0.507976984898648,8.0736846378946,5.40801747420229,0.288861126287066,0.00244206998072927,0.580467771224721,0.280596233086045,0.280224190699063,0.280787302121755,1.25362009826436
7.51136221517089,2.43424079177987,0.00572282504730349,3.28445695245842,0.918591961762716,0.842343134604205,0.138301779372425,8.39658286232197,5.409485527277,0.204053068867335,0.00243395730192518,0.654482581421426,0.288612748698443,0.275633479429578,0.241539107999526,1.13792017896225
8.79818671354878,2.4308053140667,0.00886260285354625,2.6065896593885,0.0317902513180508,0.462508991512118,0.462538973756993,8.37839177971317,5.74461273569694,0.187663533258121,0.00251252255597231,0.603824836150132,0.275211091311958,0.284187335481587,0.273138231050668,1.2504948288129
11.4011321426574,2.39290474907525,0.00535995703485201,3.39825112955827,0.123976178846464,0.0883217254835618,0.0278226880352048,7.97185957161889,4.53172254750271,0.231845558797947,0.00212129655656654,0.40600045679921,0.263177309095382,0.250433657148363,0.248727890012483,1.5696401743648
17.9658924624319,2.43168361136615,0.00646425937954007,3.77920949384253,0.0133840341649758,0.254217019128934,0.383879997647416,7.51943374662899,4.6921593141086,0.233539001847269,0.0018706689112661,0.32048850118155,0.254591317798017,0.257120645977159,0.239530188807036,1.5756961914896
11.1960543805812,2.36814170655659,0.00223545023348392,4.00987117194446,0.979138960311913,0.157702675795075,0.412654683902268,7.43506286225709,5.01780483474943,0.261621429252411,0.00212368988933342,0.380766996588878,0.271328084532143,0.254725102018779,0.228533456426635,1.42086392504409
6.86496517182198,2.30832847122196,0.00662965407977001,3.71500803257542,0.374767602194919,0.0995537297544781,0.147210790161418,9.43140084527793,4.74997493666246,0.201849244627137,0.00233874431390933,0.380417748503063,0.278160302466315,0.277926039449135,0.263650499918975,1.2230006701114
8.61587256270762,2.15951139166382,0.00347750459890898,3.11241462706355,0.0929072326279305,0.00381940848271078,0.32572327783297,9.32708434985192,5.34733351401073,0.191867047159699,0.0023027404519636,0.434559676407695,0.278580511507753,0.265896230342779,0.248444790903157,1.48670528444254
15.2484325883963,2.42039456923411,0.00708529201567476,4.19682477572777,0.624862889200264,0.0116727410303799,0.131502074223786,8.18945066947221,4.7454893196045,0.210679840466715,0.00211721339425538,0.335232914769083,0.26194288025909,0.25640131744933,0.23868097383069,1.46994742705621
11.939988649965,2.33694324988129,0.00458341193748229,3.59368047908212,0.424260683126533,0.186931267402405,0.219613252493165,4.36590615084541,5.07983076512386,0.247367533343535,0.0020283098764298,0.36618089099181,0.255046777377323,0.254840054972984,0.275238152996905,1.46974448362758
11.0701934804222,2.46655347587897,0.00626625112950543,4.06212837613928,0.725278572634853,0.0880374856540293,0.624633192272106,9.73346954508272,5.26267593447297,0.268642358085997,0.00204989884619121,0.565339404701709,0.262944547061644,0.234321130392578,0.229984189889069,1.35833858811967
18.2650964563185,2.34988235457449,0.00246291926266081,3.38254403508495,0.196409319621268,0.0315269959631457,0.862206870726547,8.77118665648732,4.83431491310365,0.245654276517275,0.00206861303132289,0.381692265044149,0.263639768781864,0.264677557078087,0.226723482424306,1.4810739666022
16.4246410782349,2.32803789317882,0.00222306550180973,3.7951095603472,0.157651946228919,0.370843218625264,0.222305549743006,8.04452095243096,5.23351376344375,0.227411217610961,0.00223923003645634,0.44068419062648,0.26458956856762,0.260365013016487,0.243759257724049,1.4784670093881
15.7934881966001,2.44061663270061,0.0040414276120942,4.23593764824864,0.621183406633021,0.362354870165793,0.745379166584608,8.53306617957341,4.72059232897359,0.22341465786935,0.00222653311188722,0.399660059611453,0.260747930354257,0.263856170307044,0.260506194470346,1.46760508282608
8.0731083343653,2.27572699296406,0.00716537804695549,3.90427889714924,0.264127984969812,0.137634738974093,0.103353748045829,6.51406674875392,5.01595964816471,0.254567465868956,0.00220673015429538,0.409689631073715,0.262177056552424,0.267768120551061,0.247761093568453,1.35272509243957
17.5325496602897,2.08576488464436,0.00405527122202389,3.99486210673056,0.487764681380959,0.134634748554108,0.511906562725221,7.44032416688668,4.93225853782142,0.275110835914849,0.00225726086664466,0.478723009240923,0.261034768211121,0.282563938139111,0.261205205040567,1.44913666652926
12.2250244806563,2.46697651827893,0.00411305722467006,4.2229141811303,0.456073653793071,0.182535033205499,0.485441721393414,7.07792970470267,5.08941550313148,0.202230762343166,0.00200224044719577,0.436098127104204,0.274153217018356,0.263135447139223,0.25098752304121,1.42185214234861
2.62852365219735,2.459139856141,0.00179361356718537,4.12181702992413,0.71248123547829,0.518867273162585,0.110215901455449,6.00143594114818,5.08593903636248,0.237966551886792,0.00230502724284811,0.449874217062727,0.283086498082219,0.245031960806433,0.248675949774176,1.4548607421373
15.2754017526488,2.35754577621154,0.00596270283892114,4.23928534381282,0.839006735714045,0.397386776539828,0.285031764794474,6.95339521398633,4.71205744762196,0.256218290305471,0.00210997949930396,0.326982792671786,0.254398646661966,0.260279028532498,0.24390722055119,1.50109685237043
16.940402922862,2.00987765636891,0.00258404842000089,3.09743426432741,0.0741348824522673,0.023078184911696,0.234410608271916,8.21497269144398,5.2310141221548,0.236939025985932,0.00216103858314821,0.338542436987573,0.269708563397739,0.233832270259067,0.272722366937099,1.38135048522088
4.25190723229572,1.9265432355259,0.00291465448455717,3.09184068112304,0.0437681507748213,0.168501309246416,0.053313432651548,7.68561319126112,4.98166326830985,0.246783578375014,0.00204941557249389,0.304860544986283,0.259154706018737,0.249817086292512,0.243457963763604,1.58754031445942
18.3829084793746,2.19053682798065,0.00406558132106436,4.09601458516434,0.767389043926831,0.0761692232523012,0.202133128382117,4.77669094197534,5.02663148355221,0.252646970811168,0.00182159856406263,0.273370217597929,0.27872850778299,0.257396802207327,0.272628049291521,1.57629692660629
7.76108821798175,2.36720411499249,0.00256170906524408,4.27006839893749,0.982310985771473,0.0842114947894821,0.379326756847108,7.28592598486297,4.99145887832547,0.226837809189348,0.00201687514406324,0.408686307975812,0.267420122615711,0.233996544028798,0.25675602011349,1.57873184223694
15.138098314053,2.27049378587929,0.00596831338996443,4.07876398084196,0.228756431740603,0.0270800678332284,0.297358353038741,7.4582971137533,4.51626972449543,0.215189260286477,0.00195045878286188,0.339904251241503,0.271420882956867,0.26159191144797,0.261673512107368,1.67259411843237
13.9634160865849,2.40555577229901,0.00101424567207444,3.85248533859921,0.910346304705217,0.21759772525902,0.0774085405395782,7.35583139592926,4.95191285626159,0.294410965927162,0.00180651888082712,0.318341701218455,0.239250543814882,0.226442368518298,0.250391773945356,1.71785091796494
11.2868005285537,2.20347338895785,0.00609397525845103,3.30734663058781,0.190402775420594,0.0279326849593929,0.00421878168953582,8.19925573577492,4.639907252597,0.300974272936774,0.00195252595296235,0.37962711116764,0.272832540561137,0.270243827657859,0.250079154234881,1.63167244738296
17.9666593678618,1.67292569540029,0.00362097492988362,3.97229991310402,0.265086006511079,0.0857299659487263,0.16623751799368,5.91372476957695,4.57543877046935,0.22318983610196,0.00202788173673667,0.348955631778272,0.250394656993281,0.24863343961942,0.248243504903724,1.60703122200518
19.7823516219548,2.47324980850717,0.00320184465400686,3.5441516638658,0.0689143740283287,0.507954750008822,0.398162813059264,5.49353149385128,5.0223598822318,0.241739794822074,0.0018415590659192,0.375610232317809,0.23178082663228,0.245716041831662,0.238341025609022,1.73927919518672
18.0766238783703,2.4088775427953,0.00210728824961201,4.01016950241802,0.994389949093213,0.487247910059392,0.241360557948358,7.03106272676026,4.44117902708706,0.259000056368102,0.00163625715832805,0.361452135090239,0.267636520738037,0.238824606425691,0.250831262631181,1.67063929177119
16.6271092121082,2.43694805340469,0.00707136882654975,3.92010546625002,0.166938793856239,0.02588696694397,0.350222095967019,5.2081106101351,4.6840145259724,0.239455269906933,0.00201273265664947,0.326834857619323,0.259478682147103,0.247977647783518,0.268818546658499,1.61726046939489
17.895175347154,1.84103006919747,0.00246473516620847,2.79054388355783,0.0302276187719841,0.0600523451272245,0.0535689675137709,5.3933440678801,5.04195091586865,0.210287382145789,0.00202147844182549,0.351462483689397,0.265758739196158,0.262678053976978,0.232496197614617,1.63599786449552
6.98078102895207,2.40472719314059,0.00380450415549866,2.9078790701656,0.0340951574640306,0.0883677463760046,0.0604019905956631,5.93358973275531,4.99241248401846,0.228149010022821,0.00195927529823921,0.373251511424847,0.261686691365785,0.23544559219357,0.238917307639149,1.64873104371746
18.7239350273289,1.92154860366494,0.00619928131434239,4.12490308542248,0.277106738612087,0.0506909067287013,0.344970556483133,7.14958449715835,5.17183416876224,0.236770865592722,0.0021197265475274,0.375729435224758,0.278909234365097,0.276995374052667,0.255828144214851,1.52244740615123
11.2916416010555,2.19004950834207,0.00609962554665458,3.66212462500363,0.0440696603006078,0.162653006944104,0.148981409606573,7.38668256061552,4.63379260791351,0.27439064282112,0.00198230546418286,0.37195296879799,0.246724469042153,0.237469403057169,0.252079577014854,1.63210825694799
16.1719249711836,2.44460992365183,0.00344534209133708,4.1052642771831,0.0632530754819736,0.840224090379473,0.551824781479278,7.63561545719607,4.87867918782737,0.242867004413921,0.00210217482867756,0.351101680147815,0.271623598113445,0.234918172858683,0.270358962166958,1.50486071293583
11.8969552875767,2.30269471448256,0.00301354459977998,4.24976360419898,0.406043326813655,0.873782393553798,0.254889572436144,7.09768332871666,4.86907596802276,0.204797330225404,0.00227174330633545,0.369273728423044,0.264657688109863,0.282403246577058,0.242892257925441,1.48851776955818
17.9181896308847,2.46499321788757,0.00864219976003902,4.00155992897985,0.656884277661611,0.458194580415653,0.0182853889733302,6.0209379899568,4.97800067597776,0.274229003262452,0.00218739378171976,0.499152704448469,0.250331215779679,0.246959569980516,0.224589157587323,1.55262741271083
1.45292119472658,2.12431369207401,0.00498666094541402,3.14127366267147,0.0130390926808068,0.0139918356025006,0.0474719965763237,7.26889413876498,4.69808550838862,0.194030533459083,0.00183302969705202,0.331736206399515,0.264704181040105,0.250621321899453,0.260875219274362,1.61360466318511
6.56209506089164,2.40297307181599,0.00771495409214048,3.18230363337776,0.186509833210709,0.0976475378497907,0.0241542562675314,9.07976925790067,4.53623264945795,0.233427783046884,0.0020716983644573,0.318476646846851,0.273022370200869,0.232076224160932,0.259535807323927,1.71855433537974
19.4489522292415,1.98813197347569,0.00266388173227052,4.27334317209234,0.22951750537714,0.278521895341081,0.233783154971821,5.5748620035023,5.16354247222103,0.255178349692942,0.0018477706400358,0.378993003477658,0.269961703839775,0.251722201590526,0.246388788578176,1.68386519455954
18.3417243456212,2.30196508801738,0.00497727460631612,4.21177480714504,0.0681899339468476,0.380590954622315,0.53604149260218,6.69478753421235,4.88651957739361,0.283986665980672,0.00186932538517131,0.382114479488888,0.242980312587872,0.252971029526302,0.233340875237462,1.82567775723501
18.0161376860358,2.46300072732685,0.00439303064698929,3.66380810587223,0.71110632237205,0.135702330981362,0.482232238109619,6.19965294133838,4.76460580853613,0.256657108521232,0.00161744554119392,0.360114434297102,0.264719035216727,0.237511987714906,0.241625693393498,1.75569444682729
18.9221347257943,2.31105819265764,0.00435559263828784,3.42311647431549,0.383361984363281,0.0790628465026764,0.243826741391148,7.06240745423748,4.8671725562166,0.197253968648534,0.00196681247962008,0.331473181274366,0.270538145816684,0.244279491299006,0.267455881413936,1.70849417088649
5.80011144753208,2.41531956267831,0.00334137075596638,3.43801271841503,0.276239276245774,0.00398973671920522,0.0822415381545268,7.03694134587473,4.64421223322123,0.260837941639155,0.00178832004902339,0.361362871828549,0.250545185780373,0.261380405471936,0.249757296757816,1.68052851726615
