0.5,0.545,0.591,0.636,0.682,0.727,0.773,0.818,0.864,0.909,0.955,1,1.05,1.09,1.14,1.18,1.23,1.27,1.32,1.36,1.41,1.45,1.5,1.55,1.59,1.64,1.68,1.73,1.77,1.82,1.86,1.91,1.95,2,2.05,2.09,2.14,2.18,2.23,2.27,2.32,2.36,2.41,2.45,2.5,2.55,2.59,2.64,2.68,2.73,2.77,2.82,2.86,2.91,2.95,3,3.05,3.09,3.14,3.18,3.23,3.27,3.32,3.36,3.41,3.45,3.5,3.55,3.59,3.64,3.68,3.73,3.77,3.82,3.86,3.91,3.95,4,4.05,4.09,4.14,4.18,4.23,4.27,4.32,4.36,4.41,4.45,4.5,4.55,4.59,4.64,4.68,4.73,4.77,4.82,4.86,4.91,4.95,5
1.36,4343380223589442,3329569192270043,2558982474772655,1964274126475215,1501146557255209,1138764618127125,854789560466866,632565775418053,459406900670058,325490563776766,223113450989068,146171552329974,89787369749587.5,50036475571776.4,23743202357199.5,8325607859206.98,1676280989444.99,2069670735668.04,8089335166628.99,18570344243656.4,32553340010448.3,49247652854196.4,68001514354477.7,88277874436968.8,109634675222957,131708691296685,154202240292462,176872215638811,199521006978627,221988961831397,244148110746463,265896932127466,287155975513924,307864195954848,327975879143005,347458058675339,366288344299285,384453094171577,401945875675440,418766168744748,434918273346732,450410389107009,465253840283048,479462423612385,493051860146208,506039335160762,518443112726217,530282213592116,541576146791298,552344686827797,562607689545970,572384940816702,581696033053771,590560265315747,598996563377803,607023416691657,614658829605509,621920284601897,628824715640196,635388489970968,641627397028731,647556643214251,653190851552355,658544065360864,663629755194367,668460828436310,673049641006844,677408010734534,681547232009094,685478091391569,689210883909172,692755429805539,696121091554477,699316790977222,702351026330628,705231889257081,707967081506963,710563931361543,713029409698758,715370145656703,717592441860200,719702289184691,721705381039277,723607127157017,725412666885950,727126881978731,728754408882456,730299650533293,731766787663004,733159789626470,734482424760915,735738270288797,736930721777274,738063002167894,739138170390621,740159129576666,741128634884743,742049300955411,742923609008129,743753913595478
1.46,4261683204365438,3253832292360242,2489695226950966,1901562604205391,1444937680424280,1088868475372848,810944815482631,594467280610550,426723911692680,297879442920987,200226807611160,127664898476228,75323953558852.2,39290738488099.3,16403181170702.5,4094522796653.94,273495789307.482,3231170064685.36,11567833845085.6,24135118714465,39989853553101.9,58357031019086.1,78599915120027.9,100195788029708,122716180895165,145810692241564,169193692988154,192633366007855,215942642635585,238971687213661,261601649957771,283739462770618,305313495568301,326269924800869,346569693097215,366185960834199,385101968062672,403309239500792,420806076912765,437596292664112,453688146003092,469093449993800,483826822282806,497905057227694,511346600520127,524171110432941,536399092318813,548051595075319,559149960039065,569715614238345,579769901167073,589333943281614,598428531298756,607074036113989,615290339786371,623096782567821,630512123405830,637554511731873,644241468673877,650589876108719,656615972207267,662335352326267,667762974273542,672913167119967,677799642857331,682435510308472,686833290787874,691004935089316,694961841444245,698714874151874,702274382630981,705650220685267,708851765809853,711887938396984,714767220725018,717497675636901,720086964833134,722542366720233,724870793769209,727078809350027,729172644017650,731158211233369,733041122511913,734826701990452,736520000420291,738125808585927,739648670159215,741092893998995,742462565908476,743761559864311,744993548732466,746162014486890,747270257947609,748321408055298,749318430699550,750264137118171,751161191884735,752012120501450,752819316614149,753585048865866
1.56,4183570107948479,3181693443093863,2423951863149980,1842303523632750,1392067963071838,1042184149508476,770174706946046,559299034018064,396821497918600,272895529864649,179811713758498,111473111455986,63018839742623.6,30547878326002.9,10912649762745.6,1562358635971.45,422545911279.842,5801458901040.36,16316571596496.9,30836440453690.7,48434360875610.6,68351192689334.5,89965370947824.2,112768590489475,136346001257722,160360011820789,184536995195935,208656341008322,232541413293212,256052062579658,279078410607251,301535680786865,323359890787783,344504258017262,364936196221438,384634803477287,403588759614744,421794565494419,439255068260176,455978226226789,471976074874630,487263861840729,501859324083835,515782084771876,529053151062730,541694496959306,553728717927453,565178746058706,576067616311679,586418275834611,596253429605369,605595416663412,614466112083413,622886850578936,630878368249193,638460759510529,645653446702356,652475160237389,658943927488860,665077068881777,670891199888733,676402237829415,681625412542209,686575280140443,691265739188725,695710048739558,699920847759765,703910175552370,707689492844520,711269703267322,714661175000573,717873762395470,720916827422467,723799260820433,726529502847807,729115563557297,731565042533237,733885148045592,736082715587048,738164225770144,740135821570120,742003324906432,743772252561928,745447831443585,747035013192781,748538488156285,749962698731758,751311852103595,752589932386470,753800712195108,754947763659622,756034468906284,757064030023897,758039478536025,758963684399276,759839364547658,760669091002680,761455298568530,762200292131159,762906253579617
1.65,4108784413966045,3112882446496197,2361478493173384,1786224687428802,1342269595477091,998449499846963,732223368979222,526811760142663,369457183340338,250303328705268,161639832314645,97375193396832.1,52658546849114.5,23602096632873.3,7073641832937.46,539107586538.983,1941481899617.92,9606717167893.56,22169898976842.1,38516842085333.8,57737559004977.3,79088953798410.2,101964745008164,125871096300625,150406784013723,175246992850963,200130028915025,224846390225378,249229750961412,273149505655799,296504589798639,319218348489873,341234268382445,362512422808641,383026507657116,402761367777863,421710931595750,439876486105567,457265236198819,473889101878749,489763714782577,504907581886416,519341389586326,533087425741996,546169100908307,558610553001696,570436322163521,581671084681009,592339436580696,602465718978769,612073878505915,621187357160926,629829006820093,638021024365303,645784904015054,653141403967799,660110524911446,666711498329323,672962782852100,678882067175954,684486278297227,689791594009113,694813458771922,699566602209592,704065059605068,708322193869214,712350718544660,716162721479687,719769688869936,723182529418895,726411598413263,729466721547571,732357218364816,735091925207263,737679217594698,740127031966861,742442886743152,744633902666403,746706822408910,748668029428455,750523566069856,752279150914042,753940195381925,755511819604549,756998867574408,758405921595462,759737316051448,760997150513587,762189302209896,763317437879052,764385025032156,765395342645961,766351491311062,767256402858373,768112849486876,768923452415166,769690690078802,770416905894883,771104315614571,771755014283664
1.75,4037095020404537,3047157874322011,2302031572176998,1733084666133200,1295305300470555,957432351635882,696864193935936,496784692496788,344416256202662,229894384569668,145509168355298,85175810865919,44054595877179.6,18271945793899.3,4711896043498.32,857823047891.191,4670771183809.38,14494895091263.5,28983286988454.6,47039323159401.3,67769954799791.1,90448279902495.4,114483387508323,139395942961583,164798335499999,190378473214117,215886509672259,241123938499446,265934609123979,290197307547747,313819616757167,336732826986489,358887709982766,380251006336074,400802502823403,420532599090427,439440281029741,457531432809463,474817431363863,491313976826359,507040120295875,522017456820491,536269456827766,549820913644190,562697488399321,574925336641538,586530803513824,597540176439739,607979486025299,617874347351592,627249835064473,636130386701839,644539729568487,652500827200878,660035842081464,667166111783350,673912136166354,680293573617889,686329244647199,692037141408364,697434441953630,702537528210308,707362006837011,711922732252860,716233831250174,720308728700295,724160173946199,727800267546783,731240488097945,734491718906645,737564274337164,740467925685217,743211926466188,745805037029555,748255548433171,750571305529191,752759729228499,754827837923006,756782268055590,758629293835891,760374846107176,762024530375059,763583644013379,765057192666068,766449905866577,767766251898525,769010451922693,770186493396582,771298142813329,772348957787151,773342298512501,774281338623962,775169075483563,776008339921713,776801805457337,777551997022146,778261299213160,778931964096880,779566118587606,780165771421573
1.84,3968293226513806,2984303279475272,2245393639027815,1682668308809074,1250963785902057,918925992856250,663895427811988,469021291409612,321507615639386,211483256681016,131240162425333,74701501034298.6,37039822244708.6,14396740535256.6,3673361775352.06,2371215303629.71,8469980258293.5,20332479146135.9,36630174675283,56284277762427.4,78418871322070.2,102323370352021,127422296921286,153250828686943,179434934387850,205675175150995,231733451037808,257422125303918,282595076606603,307140320699366,330973914439775,354034910948656,376281179026854,397685935111723,418234864146884,437923728277331,456756380443950,474743114646434,491899296578620,508244228068364,523800206709906,538591748603576,552644947488012,565986947981066,578645514310874,590648678957927,602024458154904,612800623294724,623004519052697,632662920496160,641801922683835,650446857287758,658622231636132,666351686303387,673657967986462,680562914922825,687087452541356,693251597405025,699074467814957,704574299708101,709768466702729,714673503333842,719305130679355,723678283712382,727807139828540,731705148093296,735385058835590,738858953282479,742138272987453,745233848853741,748155929594976,750914209510007,753517855477507,755975533100168,758295431948369,760485289869890,762552416346086,764503714886238,766345704461096,768084539984147,769726031855173,771275664585424,772738614527502,774119766735854,775423730985904,776654856981341,777817248780021,778914778469542,779951099123695,780929657070947,781853703505773,782726305473140,783550356255828,784328585193457,785063566961275,785757730335825,786413366473636,787032636728117,787617580028793,788170119846034
1.94,3902190108859775,2924123972450829,2191369748234662,1634783027450622,1209056009895402,882745493193960,633136578457871,443345754850016,300560386719113,194904233786561,118672500534914,65797570209840.9,31465357394025.5,11833617982096.3,3821333893427.27,4948858045382,13215050696823.4,27001835852029.1,44999379437307.4,66146970437212.3,89585988714541,114622263675251,140695789563959,167356245961629,194243129049632,221069566301250,247609089200497,273684792698118,299160428715979,323933072980904,347927076281128,371089067665726,393383821703172,414790837349324,435301504269432,454916755156173,473645120871570,491501120031579,508503926660942,524676269330213,540043523184884,554632962834590,568473149463125,581593429966549,594023529602197,605793222676768,616932068330485,627469200578349,637433163523547,646851784122759,655752076108222,664160169697572,672101262583163,679599588415346,686678399601748,693359961755832,699665557558539,705615498159576,711229140550812,716524909602215,721520323668450,726232022857931,730675799211086,734866628165336,738818700794552,742545456403638,746059615137184,749373210326932,752497620358120,755443599881175,758221310234086,760840348973233,763309778437492,765638153292900,767833547023722,769903577351054,771855430572598,773695884827424,775431332297716,777067800366025,778610971751669,780066203653905,781438545932433,782732758357974,783953326967123,785104479556605,786190200352497,787214243890061,788180148139588,789091246913177,789950681586695,790761412170307,791526227760057,792247756401895,792928474398482,793570715087937,794176677122532,794748432274163,795287932792253,795797018338559
2.04,3838614237643986,2866444272314440,2139784471609166,1589255706364784,1169412094470079,848724673164356,604425462926164,419600150836797,281421136946576,180008630553896,107662485400825,58325535122539.9,27198136001022.5,10455107455884.5,5034082537658.65,8474876204610.15,18796043601553.9,34399011838492.4,53992952040192.3,76535445713094.3,101185308010226,127264855553473,154229571707309,181643607802313,209159918005846,236504094365526,263461171850911,289864828400032,315588524422521,340538218845820,364646371126835,387866995490819,410171578579143,431545707375846,451986282775837,471499217009704,490097531545747,507799786972825,524628788446605,540610520118901,555773270006887,570146913345325,583762327877539,596650919000622,608844236364009,620373666570079,631270189155389,641564185134101,651285289136412,660462277635517,669122986976964,677294255945045,685001888455928,692270632684155,699124173530893,705585135847780,711675096255144,717414601750718,722823193605706,727919435298133,732720943446445,737244420885660,741505691179240,745519733986814,749300720814587,752862050764878,756216385976482,759375686510552,762351244489400,765153717339688,767793160028071,770279056207868,772620348220457,774825465915918,776902354274408,778858499823656,780700955859162,782436366482674,784070989481600,785610718077587,787061101576701,788427364956764,789714427429671,790926920017936,792069202185595,793145377563960,794159308812596,795114631655581,796014768132363,796862939101722,797662176036292,798415332143940,799125092851067,799793985681613,800424389564166,801018543598279,801578555309662,802106408422643,802603970176886,803072998214085
2.13,3777409687223370,2811105156705560,2090479369241070,1545930118527020,1131878759346609,816713591017197,577615761562630,397642041574799,263951568233283,166662543382473,98080851905758.6,52160994307259.6,24118820239580.3,10147105267597.5,7202876703832.01,12846017089617.6,25115257472809.9,42431897941265.3,63524386670693.2,87368784027865.6,113141452949314,140181246639159,167959133545048,196053688040735,224131236679727,251929720462919,279245538234672,305922792579309,331844479880310,356925259502878,381105509917343,404346436828712,426626043617215,447935810332325,468277956169763,487663183363157,506108818943051,523637285786964,540274846529473,556050573787667,570995508230297,585141972630660,598523015473015,611171962152989,623122055501986,634406170417444,645056589910183,655104831980436,664581518481312,673516278584062,681937680673949,689873187520162,697349130411732,704390698661889,711021941478596,717265779698186,723144025297905,728677406954718,733885600212964,738787261071326,743400062007746,747740729635664,751825083331612,755668074297145,759283824621178,762685665994998,765886177804348,768897224383081,771729991262997,774395020296024,776902243559361,779261015982598,781480146659127,783567928823243,785532168489774,787380211765508,789118970851631,790754948764153,792294262805362,793742666823856,795105572304095,796388068328681,797594940458101,798730688573449,799799543727894,800805484052465,801752249761153,802643357299467,803482112679543,804271624043623,805014813496374,805714428245073,806373051085123,806993110266865,807576888778062,808126533074845,808644061292425,809131370965279,809590246285092,810022364923260
2.23,3718434300886309,2757962247860840,2043310848223987,1504664755004828,1096317175507111,786576444897184,552574977114542,377342500035702,248026588285310,154744973061752,89810937653430.4,47191843730367.5,22120058284520.3,10807174487388.8,10230324167325.3,17970029751734.8,32085646618490.2,51018686491519.8,73517117114191.6,98575636921310.4,125388244392927,153310356436200,181828402801004,210535314911318,239110691193378,267304693325693,294924933887366,321825773218094,347899564438324,373069479537583,397283622812833,420510195590296,442733521718223,463950779500072,484169314613400,503404431707129,521677581001651,539014871270852,555445852792763,571002523787524,585718521966895,599628469453595,612767444773108,625170560099565,636872625630832,647907886020048,658309816318045,668110966977376,677342849210412,686035853443308,694219194815262,701920880679967,709167695907516,715985202488265,722397750528507,728428498220193,734099438779331,739431432693098,744444243905097,749156578810632,753586127136888,757749603952947,761662792196749,765340585225026,768797028991484,772045363541289,775098063578790,777966877922602,780662867709563,783196443248203,785577399454514,787814949829163,789917758956735,791893973524902,793751251875340,795496792109212,797137358778661,798679308202376,800128612448247,801490882029722,802771387364920,803975079049072,805106606991638,806170338469578,807170375147920,808110569118007,808994538002771,809825679177071,810607183149680,811342046151883,812033081975966,812682933105125,813294081174522,813868856801458,814409448820813,814917912960177,815396179987350,815846063361216,816269266415374,816667389102326
2.32,3661558175360958,2706884082085781,1998148342744848,1465330992448001,1062601159426940,758189810332831,529182720075487,358584442395886,233532687450278,144146243033259,82747139998837.1,43316770491645.6,21105013145080,12343107857545.5,14028967823002.1,23764294413043.8,39629483568081.7,60086566788286.1,83903245478702.9,110092989282238,137867496408400,166598753554844,195788609479319,225044270599170,254058492979654,282593519194380,310468015977938,337546427008164,363730277133578,388951058978447,413164406743902,436345320073422,458484246713879,479583869123918,499656469240649,518721768902977,536805162167528,553936270886928,570147767185984,585474416445188,599952302535675,613618203703158,626509092954475,638661741285442,650112405783842,660896587692014,671048848036769,680602670525109,689590363139275,698042991306582,705990336719292,713460876879310,720481781275853,727078920799716,733276887578496,739099022902338,744567451315190,749703119285514,754525837153657,759054323289797,763306249594122,767298287635941,771046154866114,774564660451833,777867750378189,780968551540173,783879414614357,786611955553723,789177095593741,791585099694437,793845613373059,795967697906228,797959863900017,799830103241988,801585919461583,803234356534845,804782026176763,806235133670025,807599502282815,808880596330958,810083542941257,811213152573654,812273938359832,813270134315438,814205712482137,815084399054457,815909689544837,816684863038612,817412995588745,818096972798241,818739501636096,819343121530656,819910214782195,820443016334494,820943622943248,821414001777144,821855998485597,822271344765269,822661665455767,823028485193188
