chl,adg.440,bbp550,chl.sd,adg440.sd,bbp550.sd
0.151246085,0.019972434,0.002288233,0.002702282,0.000198245,NA
23.40334193,0.00704807,0.015658505,0.199703235,0.001992199,NA
0.069427721,0.011817461,0.002937359,0.000772134,7.03E-05,NA
0.164317899,0.009158546,0.003652278,0.001415956,7.11E-05,NA
0.118874659,0.010274004,0.003000927,0.001197395,7.57E-05,NA
0.105473194,0.01119281,0.002991483,0.001118918,7.79E-05,NA
0.068739779,0.007888827,0.002151753,0.000761759,5.78E-05,NA
0.026386066,0.005290535,0.002316805,0.000239289,2.73E-05,NA
0.032208492,0.007397171,0.002735999,0.000310115,3.51E-05,NA
0.057843698,0.014917676,0.00282046,0.000727275,8.03E-05,NA
0.077260341,0.008815591,0.001612609,0.001038202,7.49E-05,NA
0.060423218,0.005855966,0.0025967,0.000508578,3.87E-05,NA
0.031445496,0.005332857,0.004416476,0.000223059,2.87E-05,NA
0.096972756,0.006343011,0.005221824,0.000515221,3.06E-05,NA
0.230968032,0.018216438,0.003864383,0.002759137,0.000160032,NA
0.096303441,0.012903823,0.00387875,0.000907423,7.09E-05,NA
0.094127582,0.011418395,0.003143236,0.000966165,7.30E-05,NA
0.107483952,0.008555313,0.000750294,0.001913397,0.000107047,NA
0.107340355,0.011537108,0.003720321,0.000988399,6.98E-05,NA
0.144113808,0.016317728,0.003668132,0.001629864,0.000112253,NA
0.118061027,0.006984843,0.003313299,0.000930456,5.25E-05,NA
0.0496131,0.00688377,0.002417525,0.000486377,4.23E-05,NA
0.079071244,0.009596073,0.002896362,0.000801452,6.20E-05,NA
0.101104214,0.00818368,0.003222774,0.000876642,5.63E-05,NA
0.057194313,0.006204176,0.003149084,0.000442016,3.55E-05,NA
0.067236707,0.00650275,0.002139504,0.000675176,4.88E-05,NA
95.63155258,-0.01759095,0.046391363,0.000482404,3.87E-06,NA
365.0959711,-0.55243771,0.122532009,0.007460006,1.27E-05,1.65E-06
221.260566,-0.098949414,0.06535224,0.030115972,4.08E-05,7.05E-06
231.7995523,1.319593376,0.113123842,NA,0.03000277,NA
26.98182997,0.500471287,0.041686147,0.212810087,0.006283384,NA
77.58823295,1.344533342,0.054752237,0.946310327,0.023932201,NA
122.8309283,0.573878985,0.045621792,7.26341199,0.02640295,0.001721457
2.447621794,0.227182438,0.024880984,0.0196948,0.00106866,NA
0.135002882,0.072047448,0.00386425,0.004161091,0.000555197,NA
0.01609683,0.00911074,0.00262851,0.000169524,3.51E-05,NA
0.054018782,0.055679129,0.002560276,0.00226814,0.000460199,NA
0.14236276,0.046338991,0.0041269,0.002561837,0.000283329,NA
3.378666255,0.250509114,0.016598331,0.040998847,0.001981177,NA
4.595271838,0.453238198,0.093702351,0.017452126,0.000942818,NA
0.089040576,0.030937464,0.002964942,0.001580543,0.000193245,NA
0.03895654,0.047331126,0.003176915,0.001255494,0.000284567,NA
0.142209504,0.045574874,0.003506054,0.002930239,0.000322588,NA
0.14784237,0.062785176,0.003848327,0.003837741,0.000461746,NA
4.327835207,0.409964537,0.069360803,0.019973484,0.001058143,NA
9.081335672,0.289517332,0.026213069,0.072952258,0.002688648,NA
5.315496929,0.20172364,0.015901153,0.057295434,0.002225353,NA
0.83665978,0.124169176,0.00555796,0.021920399,0.001444652,NA
0.5610581,0.183609161,0.005462632,0.025275752,0.002304146,NA
0.602832897,0.127233054,0.005671797,0.017787349,0.00137538,NA
0.283039339,0.054841828,0.004203861,0.005387261,0.000441571,NA
0.158638036,0.064242195,0.003308341,0.00494339,0.000581105,NA
0.149420296,0.041822692,0.003146602,0.003148723,0.000326875,NA
0.212164997,0.046683042,0.00380521,0.003956685,0.000355026,NA
0.341124199,0.111620423,0.005587094,0.010010055,0.000969846,NA
5.915032106,0.39441841,0.018796932,0.097590991,0.004476348,NA
14.94870262,0.211842117,0.046920148,0.058741941,0.001589629,NA
17.56407505,0.334421273,0.086449673,0.051014934,0.001484815,NA
6.641747555,0.613771096,0.05632033,0.044593213,0.002318606,NA
0.964383065,0.057855039,0.006568568,0.011670336,0.000530302,NA
0.340675204,0.028613893,0.006171984,0.002714075,0.000156193,NA
0.530257922,0.038655473,0.004709305,0.006591197,0.000336276,NA
0.39508837,0.041270074,0.006164247,0.003965092,0.000248496,NA
0.012110114,0.084954749,0.004351493,0.000829462,0.000485804,NA
0.71669821,0.142603572,0.009320645,0.013551981,0.001012824,NA
2.123288041,0.09662183,0.007549897,0.030242185,0.001195983,NA
0.007296464,0.070577992,0.002749202,0.000706838,0.000540066,NA
0.010703481,0.030596489,0.001461222,0.000540967,0.000228676,NA
0.05,0.044963304,0.001328786,0.000126984,1.10E-05,2.95E-07
0.05,0.11440808,0.00223243,NA,NA,4.21E-07
0.05,0.259345289,0.009721849,NA,NA,6.61E-07
0.851563526,0.036090768,0.004725666,0.009026019,0.000372735,NA
0.925271101,0.037327534,0.00513661,0.009368104,0.000377568,NA
0.77031427,0.036133713,0.005135231,0.007574724,0.000326587,NA
0.259526015,0.054354966,0.003663573,0.005261844,0.000395182,NA
0.197141101,0.046915776,0.003057839,0.004175452,0.000310341,NA
0.169490032,0.048111065,0.002809946,0.004051681,0.000298931,NA
2.64961575,0.100388746,0.028585562,0.011010377,0.000415644,NA
1.249743935,0.05649006,0.009448776,0.009655314,0.000403538,NA
1.17113629,0.05744063,0.01000914,0.008680367,0.00037595,NA
0.838109765,0.054886081,0.008487204,0.007089017,0.000347803,NA
1.588956971,0.036528161,0.007899025,0.011238036,0.000361607,NA
1.213714523,0.042432277,0.008749823,0.008352108,0.000317105,NA
3.083539065,0.049920428,0.006686839,0.03208313,0.000908816,NA
1.944481119,0.033561888,0.007218818,0.014930025,0.000422791,NA
0.436501774,0.02879014,0.004554939,0.004050269,0.000203849,NA
0.252287104,0.027227272,0.004273502,0.002414079,0.000153018,NA
1.290586472,0.038294886,0.005530024,0.012793347,0.00044891,NA
0.565537843,0.02097962,0.003917316,0.004915116,0.000201394,NA
2.919753922,0.040646825,0.007027355,0.029724394,0.000710952,NA
7.055123395,0.037885195,0.009439373,0.066923839,0.001142012,NA
1.093311761,0.032413755,0.006059429,0.008959357,0.000315003,NA
0.642134746,0.032702126,0.005790413,0.005301563,0.000236548,NA
0.944664181,0.051489072,0.010153888,0.00688053,0.000306374,NA
1.154507751,0.040834824,0.005392677,0.011959166,0.000456145,NA
1.266169695,0.037156209,0.005569264,0.012114675,0.000429895,NA
0.957298188,0.035387204,0.005171388,0.009316628,0.000363464,NA
0.619844581,0.040406062,0.005614931,0.006106744,0.000301385,NA
1.354450741,0.017072546,0.004829338,0.010145445,0.000287409,NA
0.728657436,0.039474611,0.006970778,0.005808487,0.000265785,NA
0.413281888,0.038377802,0.005257894,0.004211749,0.000243985,NA
0.408402632,0.030901538,0.004359795,0.004141939,0.000220494,NA
0.38623471,0.029099195,0.002771889,0.005394977,0.000275664,NA
0.755164655,0.037863633,0.004068349,0.009436017,0.000411628,NA
0.607422774,0.03079167,0.003605229,0.007224052,0.000318988,NA
0.639681245,0.034530256,0.004094134,0.007415932,0.000335664,NA
0.575252161,0.033531092,0.004146987,0.006458048,0.000301668,NA
0.600291661,0.057799316,0.005862853,0.007635674,0.000437468,NA
1.502263547,0.052411244,0.006463057,0.015830329,0.000591345,NA
0.696108606,0.048717877,0.004874507,0.008986184,0.000448958,NA
0.467033395,0.047833755,0.004364677,0.006699232,0.000392505,NA
0.490998508,0.046426498,0.004562191,0.006572597,0.000373854,NA
1.539281933,0.04521682,0.005891406,0.017840166,0.000584185,NA
1.789259923,0.046251642,0.00887644,0.012946943,0.000437017,NA
1.184708273,0.042471145,0.006713376,0.010288339,0.000397127,NA
1.219848516,0.038141174,0.006558813,0.010175298,0.000371506,NA
2.324482349,0.037094903,0.009466514,0.014776112,0.000410641,NA
1.833795272,0.030143284,0.006541681,0.014242056,0.000409572,NA
1.288894877,0.044816757,0.009924817,0.008187394,0.00030981,NA
0.656532642,0.038813462,0.005461051,0.006345779,0.000307301,NA
0.622356826,0.022656089,0.003486143,0.005810187,0.000251465,NA
0.672901583,0.026418836,0.003798536,0.006809474,0.000283875,NA
0.434789935,0.038364206,0.005395003,0.004322343,0.000245719,NA
2.837395099,0.018417537,0.004966321,0.031572676,0.000584849,NA
5.989149333,0.008523493,0.006941873,0.058757637,0.000784955,NA
5.478300122,0.016344678,0.008844878,0.043303973,0.000652192,NA
3.499866147,0.016850948,0.006911725,0.029786867,0.000514843,NA
0.05,0.301397528,0.005212516,NA,7.16E-05,9.28E-07
0.05,0.321881585,0.005332093,NA,7.87E-05,9.86E-07
0.05,0.452253356,0.006394656,0.00173554,0.000220674,1.30E-06
0.05,0.44788691,0.006189101,NA,0.00011179,1.34E-06
0.05,0.547598657,0.006799874,0.000789288,0.00019472,1.56E-06
0.05,0.251523446,0.005572147,NA,4.34E-05,7.31E-07
11.52014029,0.031905524,0.008694504,0.139128125,0.001936298,NA
3.151993565,0.034165129,0.007643932,0.025232518,0.000605674,NA
7.379310019,0.025922928,0.008221197,0.076734238,0.001144184,NA
12.9749165,0.037519065,0.013761875,0.105913633,0.00148865,NA
12.16573904,0.017210456,0.011189865,0.108924183,0.001331925,NA
1.764574498,0.046910169,0.006878389,0.018238636,0.000573523,NA
4.897054278,0.031343006,0.009346535,0.039852901,0.000722985,NA
4.248332096,0.035480086,0.0078639,0.040856743,0.00080459,NA
3.026866478,0.0358155,0.007649873,0.02742377,0.000617059,NA
2.116735139,0.043285254,0.00974081,0.013967834,0.000422236,NA
7.553455214,0.036404959,0.009734845,0.070747295,0.001160157,NA
1.007915463,0.039761446,0.005236874,0.010500551,0.000416912,NA
0.474521939,0.029814299,0.003935579,0.005097488,0.000248775,NA
0.691289004,0.03194414,0.004702645,0.006747564,0.000288661,NA
7.757615376,0.055118689,0.011441238,0.068669495,0.001297887,NA
2.521799286,0.04119643,0.006296086,0.024563221,0.000698925,NA
6.49031839,0.027598491,0.011049966,0.047536387,0.00076411,NA
1.083275465,0.03937127,0.00543664,0.010902729,0.000417789,NA
0.774517412,0.039738866,0.005427817,0.007733002,0.000345135,NA
0.527477453,0.039164241,0.004457865,0.006223933,0.000323282,NA
0.675496212,0.037232307,0.005142674,0.006761125,0.000310868,NA
0.429617859,0.036115253,0.004334424,0.00491617,0.000269692,NA
0.728214235,0.040126564,0.007150108,0.005731317,0.000263656,NA
1.524624113,0.042548709,0.011279716,0.008471364,0.000292362,NA
1.138241283,0.029376299,0.006507255,0.008273576,0.000283008,NA
1.530738767,0.075297974,0.020579808,0.007080244,0.000303632,NA
0.719393744,0.030662286,0.004442579,0.007143858,0.000300239,NA
0.467002234,0.033731402,0.0048573,0.004589478,0.000239748,NA
0.712589242,0.031205579,0.006142554,0.005457495,0.000231811,NA
0.23668443,0.025197331,0.003152909,0.002737323,0.000165596,NA
0.203727096,0.025429029,0.002976464,0.002508152,0.000160584,NA
0.282607641,0.030200428,0.004278542,0.002909683,0.000180061,NA
1.534422044,0.043714677,0.007260976,0.012794574,0.000450817,NA
1.78856892,0.03667368,0.005885604,0.016767828,0.000518135,NA
1.136770692,0.040731726,0.006686782,0.009668719,0.0003729,NA
1.099948808,0.038470656,0.006935478,0.008744131,0.000333599,NA
2.053123649,0.034123232,0.006823913,0.016683194,0.00047262,NA
1.501166425,0.033594349,0.005717118,0.01356299,0.000433503,NA
35.40499734,0.290442376,0.047359652,0.18113865,0.004187493,NA
32.43549129,0.353236005,0.054599699,0.152230188,0.004006554,NA
19.19879403,0.469149067,0.064408617,0.084117769,0.002880929,NA
49.51753346,0.522674144,0.059549029,0.294826565,0.007463788,NA
84.56925159,0.312914948,0.122411148,0.241302661,0.003641645,NA
93.99162266,-0.224801613,0.031514628,0.000247886,1.75E-06,NA
1.944429069,0.303657978,0.060349282,0.009834031,0.000644076,NA
15.35465819,0.53358677,0.041938181,0.114503908,0.004378301,NA
16.04242255,0.409981893,0.041042341,0.102929755,0.003570069,NA
99.51785571,0.489973887,0.035334759,NA,0.024846236,NA
38.25837349,0.69436375,0.041140418,0.355268192,0.011096715,NA
135.2137318,0.174402757,0.071216237,4.156332685,0.014272612,0.00179984
17.55664836,0.640118118,0.04135203,0.153662223,0.005773385,NA
26.46718172,0.388484964,0.051182213,0.14364662,0.003961848,NA
6.066757743,0.433778439,0.023317816,0.07824582,0.003842443,NA
10.53915122,0.238545737,0.026879815,0.073070912,0.002468293,NA
1.121837322,0.26774772,0.034861614,0.009378256,0.000731945,NA
6.792059157,0.884491057,0.144433575,0.026198019,0.001530225,NA
2.893367968,0.478297542,0.047975961,0.022265378,0.001468277,NA
12.55791699,0.345848815,0.085542493,0.03804828,0.001280063,NA
5.99674841,0.493781692,0.031331663,0.061271866,0.003114669,NA
4.30452028,0.640259028,0.044108828,0.039888184,0.002453993,NA
35.67888481,0.137527348,0.294511794,0.043328339,0.000583265,NA
26.08415109,0.078911734,0.119856005,0.041347946,0.0005861,NA
28.16575581,0.345921847,0.073200338,0.098765082,0.002562109,NA
13.08893256,0.32744942,0.108464912,0.031644139,0.001008509,NA
29.24602836,0.401853365,0.100842488,0.083168867,0.002109309,NA
49.43615125,0.302640358,0.23249207,0.074072685,0.001212706,NA
96.45730904,0.041301126,0.111173165,0.237425724,0.002144588,NA
31.63629719,0.533366284,0.076708621,0.134036959,0.003798567,NA
42.85582849,0.439320589,0.08000345,0.17290878,0.003912467,NA
36.72405251,0.473924504,0.079021185,0.14841335,0.003715711,NA
63.0844721,0.331811798,0.078544899,0.255534367,0.004335288,NA
118.5862739,0.257553357,0.093139438,NA,0.005736773,NA
83.97714068,0.095127071,0.073785116,NA,0.003142178,NA
2.98024807,0.266341518,0.090100997,0.009450121,0.000494214,NA
7.929854664,0.57415133,0.096915273,0.030753032,0.001488391,NA
9.91912439,0.577499119,0.029463892,0.1188773,0.00535585,NA
59.494213,-0.218830906,0.029846625,7.69E-05,6.15E-07,NA
44.75364707,1.165312277,0.136584441,0.178024998,0.00580801,NA
166.6823023,-0.138755997,0.113734041,0.004838961,1.08E-05,2.84E-06
6.826278515,1.079746762,0.022045107,0.009525816,0.000222618,4.32E-06
37.49423405,0.751165715,0.160719288,0.105738786,0.002873383,NA
3.024441843,0.363600682,0.0971929,0.011013072,0.000641837,NA
65.44535155,0.435135074,0.056815537,0.472144436,0.008791824,NA
155.853807,-0.482301697,0.086096456,0.001243157,3.19E-06,8.95E-07
117.4697108,0.724843695,0.019159617,28.97185295,0.102092658,0.002810892
110.0368481,-0.193618897,0.054607301,7.46E-05,1.52E-06,NA
8.034658346,0.692608856,0.01631225,0.012525388,0.00027262,4.30E-06
114.5318657,0.271586297,0.058330007,NA,0.009306751,NA
87.8905035,0.293988296,0.070613093,0.417936769,0.006294697,NA
45.5953483,0.370566265,0.076647286,0.18032342,0.003735044,NA
71.83933144,0.582836179,0.092299973,0.330641644,0.006569134,NA
40.70192088,0.575100877,0.056117836,0.267154089,0.006976814,NA
31.58462296,0.572316103,0.060819739,0.181227812,0.005203741,NA
95.12782305,-0.067489839,0.066260117,0.000297871,2.07E-06,NA
21.52759065,0.383578554,0.038995698,0.144639067,0.00431965,NA
42.3851823,0.465927918,0.054730401,0.264391789,0.006184783,NA
20.72625128,0.610146698,0.039117969,0.17924172,0.006301034,NA
49.00296144,0.486747004,0.040235989,0.420991153,0.009877153,NA
37.07642464,0.401677126,0.071297232,0.150453726,0.003566168,NA
27.25510324,0.325379313,0.058657207,0.112786939,0.002816663,NA
9.698615106,0.303961723,0.043865911,0.048882711,0.00177323,NA
11.25452378,0.378316264,0.039101825,0.072832646,0.002734204,NA
43.10115362,0.921432095,0.114704428,0.176920309,0.005066253,NA
14.58227536,1.283016788,0.107856348,0.080622966,0.003645261,NA
26.82069891,0.284661441,0.017301728,0.375427725,0.009254814,NA
192.3387398,1.134747033,0.08247924,NA,0.023381317,NA
179.7922796,0.615275973,0.08994955,NA,0.01583456,NA
7.69513555,0.574296285,0.030946703,0.095741008,0.004588059,NA
14.66289481,0.716820275,0.028294284,0.220609137,0.009161853,NA
14.70543212,0.673082859,0.029654815,0.214336399,0.008689958,NA
21.40452864,0.485913996,0.04083143,0.176890961,0.005565978,NA
0.638509994,1.225121536,0.070205326,0.014256203,0.002266038,NA
1.156156892,0.435328273,0.025841182,0.020331967,0.001807343,NA
11.90977829,0.906452436,0.020461806,0.017444105,0.000298184,6.00E-06
0.05,1.136153575,0.029256813,NA,0.000115275,2.09E-06
12.13626776,1.274011519,0.032199809,0.014963544,0.000235312,7.20E-06
19.42007134,0.278377769,0.029736186,0.142038793,0.004008463,NA
3.100564533,0.244850453,0.049723615,0.013612174,0.000694675,NA
14.12558721,0.394991985,0.093893803,0.040665104,0.001394017,NA
22.78628703,0.567951254,0.083173028,0.094487543,0.00298713,NA
18.64127926,0.417315938,0.051819729,0.099612344,0.003162062,NA
11.41133904,0.227313737,0.043183212,0.04858822,0.001508506,NA
9.949607035,0.388383622,0.03911372,0.068950894,0.002641541,NA
5.710206667,0.452833742,0.04923621,0.038008037,0.001849539,NA
15.05672271,0.517797276,0.045557887,0.104299644,0.003867744,NA
22.14311997,0.38105594,0.037903512,0.156442627,0.004555598,NA
31.40712107,0.943210007,0.048684284,0.289789698,0.010162439,NA
15.5880947,0.492178026,0.032020118,0.148905987,0.005517821,NA
16.0185218,0.598263898,0.056421751,0.098694546,0.003715217,NA
8.065842925,0.961481138,0.096628771,0.040900843,0.002287122,NA
0.05,1.173014661,0.03473164,NA,0.000108061,2.24E-06
17.04545218,0.76164426,0.117735217,0.058447421,0.002355094,NA
15.40922943,0.553321968,0.051735285,0.089840499,0.003532825,NA
10.44816765,0.617698616,0.051252316,0.070604904,0.003239557,NA
26.75816943,0.508966537,0.057665652,0.143192257,0.00460855,NA
2.919286935,0.671123254,0.060182354,0.023312005,0.001699121,NA
14.68695371,0.124103249,0.029805645,0.070644829,0.001499214,NA
3.581334356,0.481610111,0.066835826,0.019654349,0.00120373,NA
2.992466784,0.710254547,0.131772762,0.014129656,0.001048528,NA
25.81522406,0.55889613,0.056926584,0.007514802,8.41E-05,6.44E-06
20.03873884,0.807789579,0.08705785,0.095186429,0.003658059,NA
23.35955208,0.761979653,0.069749112,0.129838861,0.004717975,NA
48.16448267,0.64045142,0.077856921,0.244204605,0.006307174,NA
8.045377971,0.360110131,0.045417722,0.044399937,0.001824851,NA
17.83620098,0.540288896,0.090965149,0.064442234,0.002240619,NA
0.00789796,0.005355834,0.00199271,8.74E-05,2.30E-05,NA
0.002954303,0.005431374,0.001723572,4.63E-05,2.21E-05,NA
1.677832449,0.145820889,0.011354909,0.02219017,0.001161928,NA
0.615404835,0.190077931,0.004160975,0.036741086,0.003233968,NA
0.29419169,0.214100444,0.004159304,0.025033274,0.003252344,NA
0.05,0.319960158,0.002946931,NA,7.08E-05,9.58E-07
0.05,0.202991915,0.002146063,NA,NA,6.55E-07
0.47289828,0.128306724,0.001593133,0.045189572,0.003878961,NA
1.779199356,0.100495743,0.010373847,0.018726954,0.00081341,NA
0.05,0.075008431,0.001795474,0.000887989,8.01E-05,5.00E-07
0.116114936,0.013112494,0.003024541,0.00103518,8.03E-05,NA
0.05,0.765605156,0.00189177,NA,0.000692514,1.79E-06
0.05,0.113936701,0.001805942,NA,NA,4.25E-07
0.664025742,0.155234376,0.017248137,0.007791143,0.000612461,NA
2.517904694,0.122830245,0.025804435,0.012472551,0.000502897,NA
2.318639143,0.093391364,0.014948332,0.016036077,0.000599526,NA
0.657572791,0.049378494,0.006545575,0.006916273,0.000356342,NA
0.057742417,0.008447807,0.001721371,0.000609472,5.79E-05,NA
0.319959557,0.026624116,0.004623672,0.00308274,0.000181141,NA
0.553983926,0.033047656,0.00538142,0.005315308,0.000254139,NA
0.095489765,0.008301681,0.001944382,0.000898938,6.51E-05,NA
7.954489053,0.24470693,0.041961011,0.037925175,0.001281386,NA
3.00062142,0.081372154,0.008120814,0.034863121,0.00109155,NA
7.193622793,0.855128195,0.051294833,0.073621498,0.003790787,NA
6.279348658,0.533529035,0.056101497,0.041915378,0.002051379,NA
0.872342051,0.107620865,0.029566006,0.004265395,0.00026456,NA
0.753892507,0.087753079,0.022916675,0.00401498,0.00024601,NA
45.06722267,0.303257519,0.070347295,0.021666373,0.003324964,NA
0.05,1.262019094,0.021456967,NA,0.000167667,2.08E-06
4.355929686,0.191729139,0.025783039,0.02865098,0.001142155,NA
2.217523677,0.104630857,0.007575466,0.033547744,0.00134485,NA
1.632487606,0.125160308,0.005468839,0.042168854,0.002092932,NA
0.139937265,0.016872552,0.002848029,0.001532311,0.000117177,NA
22.3301636,0.25798245,0.015164432,NA,0.008033782,NA
0.219883391,0.01200273,0.006666395,0.002272309,0.00075742,0.000355813
0.306179169,0.153779376,0.005682469,0.013001171,0.00137249,NA
0.718554976,0.12413951,0.0057335,0.019335543,0.001353776,NA
0.559999885,0.183566885,0.005842716,0.024164896,0.002101955,NA
0.988327783,0.135755526,0.007057176,0.022287267,0.001428718,NA
4.450047749,0.155819338,0.012123627,0.053627253,0.002115346,NA
0.11422872,0.178857846,0.00469231,0.009502229,0.001624933,NA
3.271134911,0.07128405,0.00578063,0.05068916,0.001417247,NA
1.137403767,0.110254639,0.006562644,0.022143846,0.001211197,NA
2.707449094,0.095878315,0.009548695,0.029558093,0.001045681,NA
1.81651515,0.073438759,0.009236581,0.01727751,0.000647188,NA
45.69053627,0.168645849,0.026358754,0.392747261,0.006351767,NA
35.18417503,0.107801918,0.035581965,0.179486937,0.00279749,NA
10.87116616,0.103232597,0.015909607,0.086596788,0.001980362,NA
2.813029461,0.09279577,0.007063586,0.04159893,0.001443472,NA
8.671647732,0.140003341,0.012979386,0.094144821,0.002559926,NA
12.31592396,0.110815668,0.019372375,0.082152169,0.001853831,NA
84.86180604,-0.023347254,0.082498261,0.000227996,1.84E-06,NA
0.30460401,0.443056746,0.060352256,0.004387675,0.000731853,NA
0.999060964,0.197460475,0.036485427,0.006491343,0.000471539,NA
0.769316298,0.156852538,0.023472544,0.006360818,0.000477128,NA
0.978082698,0.236339628,0.055941332,0.005469633,0.000433475,NA
1.536344296,0.194763742,0.044454601,0.007633685,0.000458303,NA
4.078647173,0.35877391,0.123872879,0.01274425,0.000622613,NA
3.820505812,0.221594828,0.117784284,0.009525519,0.000395587,NA
2.308614271,0.209436375,0.087046061,0.007235669,0.000369041,NA
2.153802365,0.082852979,0.029296272,0.007684432,0.000283262,NA
7.311421033,0.085201698,0.048421111,0.018072258,0.000394045,NA
3.823461547,0.106215192,0.039348975,0.012010196,0.000379197,NA
2.967881761,0.121982969,0.069022977,0.007339997,0.000272857,NA
6.109823263,0.264251086,0.041000484,0.031719286,0.001252619,NA
38.13957952,0.230260488,0.031541607,0.242457878,0.005217916,NA
20.37938027,1.084123796,0.091039822,0.120117388,0.004677271,NA
5.680077227,0.208432269,0.083415748,0.014850509,0.000517746,NA
2.806134691,0.319544238,0.048361513,0.016747016,0.000931364,NA
21.97788904,0.404499665,0.294867693,0.035621571,0.000849886,NA
2.311369827,0.1470166,0.140609314,0.00496744,0.000226739,NA
13.58993588,0.669986254,0.367594369,0.025809517,0.000940378,NA
7.507052455,0.30277042,0.289271913,0.012942515,0.000451399,NA
2.042862072,0.310404896,0.123343157,0.007112393,0.00044719,NA
4.720704068,0.141607269,0.048298174,0.014777469,0.000481877,NA
2.665382335,0.190491468,0.028895073,0.016342611,0.000784003,NA
19.27951868,0.325345052,0.045659157,0.101334648,0.002925184,NA
3.875047832,0.141370422,0.022483163,0.023277368,0.000858757,NA
2.852034614,0.124737978,0.012265017,0.029134138,0.001158945,NA
5.571704867,0.131584299,0.014450872,0.050133513,0.001562905,NA
0.863178621,0.305462951,0.071636627,0.005217708,0.000480122,NA
1.323422156,0.236909893,0.05333314,0.006941947,0.000480392,NA
0.90599136,0.221447991,0.042026727,0.005934561,0.000473481,NA
4.322124677,0.2376806,0.045750397,0.019590763,0.00083345,NA
4.767721159,0.225074999,0.06988743,0.015055557,0.00059133,NA
4.893676122,0.344250207,0.169463486,0.011971848,0.00053355,NA
1.352440662,0.205481,0.075330888,0.005205629,0.000337931,NA
1.12745504,0.108228425,0.010690614,0.013224534,0.000729701,NA
8.168823737,0.091663672,0.028736705,0.032690823,0.000736612,NA
13.00312906,0.574112958,0.026629662,0.179018839,0.007063551,NA
124.9483536,1.019699336,0.035981848,NA,0.047750609,NA
23.44034776,0.592944946,0.035747633,0.24619988,0.007674519,NA
5.500207254,0.157711516,0.021719497,0.036232876,0.001191985,NA
8.856614023,0.191329963,0.02900191,0.049963461,0.001477747,NA
4.962188432,1.3246768,0.118185975,0.033926669,0.002406071,NA
2.394688153,0.22992937,0.137288572,0.006424567,0.000334237,NA
2.661297153,0.235789315,0.049020314,0.012416579,0.000637003,NA
1.829417275,0.144425295,0.015757769,0.017375488,0.00086281,NA
3.642201488,0.143203334,0.012923703,0.038756614,0.001456995,NA
4.299949542,0.397508603,0.033918461,0.038790365,0.002014967,NA
6.25933259,0.12315527,0.016708283,0.046964897,0.00133487,NA
5.00321636,0.24378113,0.014420841,0.070985562,0.002980359,NA
6.211649459,0.188899448,0.006770068,0.153800488,0.005292821,NA
8.330158139,0.3389404,0.013109205,0.162923682,0.006265206,NA
