X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16
0.4,0.200156339932534,0.001,10,0,0.00149454882758102,0,4.28828894544733,NA,0.0286925791353311,0.000167007686357513,NA,0.460427860582882,0.333319849239703,0.0228690016126928,0.224933425519605
0.4,0.180418355163608,0.001,10,0,0.0199407722622351,0,4.70770802384678,NA,0.0261876385424608,0.000219873377916698,NA,0.517884995393926,0.368593754055014,0.0290502670707921,0.244473363787194
0.4,0.233910217677296,0.001,7.72744556151792,0,0,0,3.70810001662516,NA,0.0334101702196095,0.000149799756349325,NA,0.239761408625742,0.176499971601158,0.00956366474413442,0.195282621954462
0.399999999999999,0.16,0.00242858984614503,10,0,0.0816842368502241,0,9.99980952494113,0.213852780181364,0.0543710143045118,0.00090438793311116,NA,1.36443481803764,0.995535202921964,0.0902737828235302,0.564482261253454
0.4,0.197936235620086,0.001,10,0,0.0150833918110188,0,4.40131472679436,NA,0.0284339369944284,0.000201450641327285,NA,0.491837293653326,0.352722570741641,0.0260462908088784,0.227780487641203
0.4,0.231607099189245,0.001,8.04807118091164,0,0,0,3.80339140419624,NA,0.0335915109269092,0.000168599971251555,NA,0.264643786894737,0.19410710616048,0.010640651997456,0.199761983332146
0.4,0.16,0.00151190433162054,10,0,0.0822041056482399,0,7.12090918421846,NA,0.0360779440627465,0.000502404013505593,NA,0.854434017176606,0.608769411232578,0.0555930925468221,0.368588302397543
0.4,0.16,0.001,10,0,0.0695749636034574,0,5.50365028609108,NA,0.0254540759616992,0.000291689250252234,NA,0.583939344110679,0.4113676320134,0.0347349670973976,0.272100360164095
0.4,0.16,0.0021402919071951,10,0,0.0812597866902031,0,8.92076198509315,0.166158149304485,0.0477436376152605,0.000754439739429276,NA,1.17325220985563,0.850356029000579,0.0775289701732748,0.471316127476854
0.4,0.267980608724903,0.001,5.64601220475748,0,0.00207439661527574,0,3.27441178480302,NA,0.0393122783753978,0.000173257258132386,NA,0.134624085547701,0.102280789430976,0.00375837027124633,0.179900583806486
0.4,0.16,0.00120738996751433,10,0,0.0819582748160336,0,6.21857697077855,NA,0.0313166427784423,0.000403342566715424,NA,0.718935926805093,0.508054176540896,0.0464188279885254,0.319130379573127
0.4,0.161420433000145,0.001,10,0,0.043673773108369,0,5.27107285527421,NA,0.02443345012282,0.000258267733621949,NA,0.564030726622372,0.397500702357999,0.0337139181140477,0.267820979932734
0.4,0.16,0.0012690659572047,10,0,0.0993125472322022,0,6.50706083163217,NA,0.0336401508214717,0.00044839305593089,NA,0.760136972855382,0.538641801315239,0.0491234022842264,0.330806822106617
0.4,0.20764412545563,0.001,8.80020749348061,0,0,0,4.18765317982852,NA,0.030241686502007,0.000174405016096796,NA,0.328844349894149,0.238315928537424,0.0139536303815862,0.218375011070112
0.4,0.16,0.00153955173812241,10,0,0.0905907939100273,0,7.25268280694905,NA,0.0376214231629905,0.000529308414018049,NA,0.87167025463229,0.622673852513557,0.0563363110819902,0.374213924239361
0.4,0.19001523033667,0.001,10,0,0.0235909145131122,0,4.52130997763796,NA,0.0274004511269853,0.000198393655363038,NA,0.492705124215345,0.3518689983022,0.0263115397281434,0.231149105250618
0.399999999999999,0.16,0.00265877638600902,10,0,0.088318594632422,0,10,0.253047490336533,0.0580789308788931,0.00101169330241129,0.311152886707097,1.45558647447756,1.07125313177146,0.0978298110194128,0.517276263719787
0.4,0.256831595309184,0.001,6.14615057416312,0,0,0,3.41496152037525,NA,0.0377450570167062,0.000165468607078458,NA,0.146087585284035,0.110497270254739,0.0034266292071347,0.185447665469382
0.4,0.246709425335612,0.001,7.26589280661026,0,0,0,3.61274376350205,NA,0.0363583003341104,0.000164500477707381,NA,0.207894990530578,0.154572437115716,0.00754346674857119,0.191686209966873
0.4,0.254503192969692,0.001,8.32183463944057,0,0,0,3.64624805511333,NA,0.0413083157384674,0.000205536712420782,NA,0.280112798347984,0.204302125495994,0.0117644339620278,0.196628407950095
0.4,0.240923186245033,0.001,8.75954502379107,0,0,0,3.66851049609061,NA,0.0345727467953646,0.00016106034158923,NA,0.330280563327861,0.239213036222764,0.0154914493284085,0.190332139669593
0.4,0.22805552825074,0.001,7.13630970366051,0,0,0,3.77236986752966,NA,0.0327983949865956,0.000160494196096245,NA,0.201624774167923,0.149640311948548,0.00659259102207231,0.20099665612934
0.4,0.186217923359668,0.001,10,0,0.0200595623330836,0,4.62907240234865,NA,0.0271895124135939,0.000210956974199519,NA,0.500298831313531,0.357959949562308,0.0267404760340243,0.239126830462811
0.4,0.208378795669722,0.001,8.99434129981547,0,0,0,4.216689524985,NA,0.0305756449301236,0.000180386143785761,NA,0.347925793535691,0.251782593998861,0.0149603489011456,0.219527916180144
0.4,0.218803552102103,0.001,7.61826833030698,0,0,0,3.9992358366974,NA,0.0319710597404405,0.000177739927621435,NA,0.232772666578949,0.171534615334045,0.00784947646115107,0.212097938907906
0.4,0.201937278818758,0.001,10,0,0.00378179182642623,0,4.26925277007588,NA,0.0290051882170399,0.000163992752313865,NA,0.460785737920449,0.333119493066266,0.0229656700287234,0.222842855591054
0.4,0.228878095984262,0.001,7.79460773931884,0,0,0,3.80807997512398,NA,0.0331217258637998,0.000160052905989838,NA,0.242158093200131,0.178550275454469,0.0090904324272022,0.200519849718639
0.4,0.209731277295945,0.001,10,0,0.00451518085811037,0,4.12271493936056,NA,0.0295800351320723,0.000169414939010656,NA,0.469038731124678,0.337774522175431,0.0242244185099787,0.214361878650934
0.4,0.219615167955477,0.001,8.84834433749276,0,0,0,3.99235064454468,NA,0.0320174930856989,0.000165985973692606,NA,0.32803870709689,0.23867471007258,0.0140425464847671,0.207627307037308
0.4,0.16,0.00244864468645229,10,0,0.0936545467582161,0,9.99916535494009,0.210010619334207,0.0542624276911374,0.000910425408958498,NA,1.38495164013428,1.00705752298522,0.093488803722713,0.56607166412728
0.4,0.219907879385383,0.001,7.23409294522887,0,0,0,3.96143028696756,NA,0.0320287387456993,0.000176015534532145,NA,0.205184716516595,0.152294479811052,0.00575600757072793,0.21148182332887
0.4,0.224593754043049,0.001,8.36986886142781,0,0,0,3.88314849808093,NA,0.0324812024452437,0.00016002171694216,NA,0.28417999619227,0.208200176616158,0.0115161376648631,0.202997657657357
0.4,0.16,0.001,10,0,0.0790788212735746,0,5.5851224734123,NA,0.0271209878520237,0.000330076879955729,NA,0.617241498983348,0.434244054528134,0.0386690347397617,0.283231425951862
0.4,0.16,0.00140044611915341,10,0,0.0821832996007994,0,6.73884949324666,NA,0.0335302621611766,0.000454253928547752,NA,0.780882558835194,0.555484108599973,0.0494647966909456,0.347351641020609
0.4,0.223293119897255,0.001,9.10258435747219,0,0,0,3.91456820310117,NA,0.032169215447507,0.0001500315155485,NA,0.345940404365736,0.251643328056966,0.0151096662101807,0.202501640367391
0.4,0.16,0.00143380495117042,10,0,0.0958626288159033,0,6.96518654815061,NA,0.0359809819601972,0.000496945967165866,NA,0.823314771430631,0.586570368199619,0.0528652377442247,0.357059375457696
0.4,0.241212169668069,0.001,7.19778189134881,0,0,0,3.63548611799483,NA,0.0350782128035312,0.000166641182717121,NA,0.204176949543574,0.151632270069967,0.00713947017254803,0.193329171789278
0.4,0.220571266239476,0.001,9.82491655645691,0,0,0,3.97693226436707,NA,0.0319226991917986,0.000137197874979364,NA,0.415473352295892,0.300613823441351,0.0189229829097966,0.204088341174864
0.4,0.16,0.00144516563440457,10,0,0.0839012604754551,0,6.91511750918803,NA,0.0350946443170778,0.000479990411018422,NA,0.817337410305576,0.581781483220284,0.0526174834719741,0.356879531029346
0.4,0.16,0.00249841774361761,10,0,0.0746065048106159,0,9.99992687301533,0.204549849225365,0.052788517020339,0.000891073440528065,NA,1.37353558466166,1.00069617132072,0.0915963201488642,0.549234099812283
0.4,0.184720759113112,0.001,10,0,0.0184902038519234,0,4.54758733096984,NA,0.0262609636543047,0.000195750444969932,NA,0.491172469301673,0.350843228277762,0.0264620236188562,0.235496777581241
0.4,0.16,0.0023351456410028,10,0,0.0808723162416696,0,9.40592325953066,0.189166534058807,0.0505176857539998,0.000827385258386976,NA,1.26712714431926,0.921826582469153,0.0839854413516578,0.500569988664589
0.4,0.185179290473298,0.001,10,0,0.031486642846488,0,4.55417281247199,NA,0.026177255669378,0.000205449899621409,NA,0.504851949685169,0.358135393515984,0.0282424425549598,0.231312047962071
0.4,0.16,0.00133800264583741,10,0,0.0856932504802083,0,6.51650152121448,NA,0.0321764295697035,0.00042902854838093,NA,0.751435564733125,0.532444758906418,0.0479299298594054,0.334122826537092
0.4,0.16,0.00153626878851923,10,0,0.0970689469015043,0,7.14924331406299,NA,0.0366842519619222,0.000516413537730748,NA,0.851010785052994,0.607016351687429,0.0546479050996026,0.367138467869706
0.4,0.219371030450115,0.001,8.11969744634552,0,0,0,3.98082382733001,NA,0.0319726245636534,0.000170932641946987,NA,0.267177847100337,0.195871607934487,0.0101607812827191,0.209139340867584
0.4,0.227547631696794,0.001,9.6051280985212,0,0,0,3.8744614141081,NA,0.0327264828335074,0.000150505903398702,NA,0.399214369196279,0.288873328024297,0.0184569128007019,0.199629388512614
0.4,0.181046316359729,0.001,10,0,0.0141176529808793,0,4.77567257572611,NA,0.0269285295475073,0.000218016984255767,NA,0.509210140897431,0.36490954003963,0.0272352519884919,0.249545271525677
0.4,0.223397430636313,0.001,9.02503868209338,0,0,0,3.94239947875163,NA,0.0324760906887422,0.000160386905719953,NA,0.342698057190634,0.249201347983649,0.0149124596816938,0.204406212995091
0.4,0.16,0.00100643079210852,10,0,0.0863839615960112,0,5.73454025261303,NA,0.0291175351008178,0.000357750553431663,NA,0.636841339733691,0.449082819524089,0.0398818347501163,0.291640851854311
0.4,0.16,0.0018537905576365,10,0,0.0985541675072674,0,7.90767702510723,0.0531782990876136,0.0396891896498919,0.00060081713022981,NA,1.00560848210559,0.71739477600176,0.0678884137636844,0.409300670330803
0.4,0.208538991763063,0.001,9.39981313829852,0,0,0,4.23113940423861,NA,0.0307609254076698,0.000176794141736975,NA,0.382470847525535,0.276518438993455,0.0167097758106387,0.219327235466472
0.4,0.22222990835082,0.001,8.87486449395208,0,0,0,3.95549794648165,NA,0.0323821010162618,0.000160523286847357,NA,0.328588528121097,0.239277331485461,0.0140476651765392,0.205456858216365
0.4,0.211788500994294,0.001,10,0,0,0,4.08426159705557,NA,0.0305456271913817,0.000129465862404219,NA,0.431821754615097,0.311965043337656,0.0197464977874864,0.209719819323764
0.4,0.237267240913448,0.001,8.15660816907291,0,0,0,3.73931309981529,NA,0.0346211796046676,0.000153573125110181,NA,0.266096066172843,0.19589586543629,0.0106593325239896,0.195545643275016
0.4,0.182006989425975,0.001,10,0,0.0328470549014225,0,4.67272021220583,NA,0.0261600157150758,0.000215074849446124,NA,0.507750148232183,0.360910518579523,0.0280200108477745,0.237844732312868
0.4,0.234671515033317,0.001,8.32540035943655,0,0,0,3.7633450231307,NA,0.0339681209875701,0.000155433366912873,NA,0.279475876412017,0.205200363940447,0.0114054749934647,0.196524332665148
0.4,0.229359655498539,0.001,8.38522954656984,0,0,0,3.85296494077721,NA,0.0336689371474262,0.000161917639219787,NA,0.288568380735605,0.211093587848107,0.0119361074401871,0.201042085076169
0.4,0.236985509712027,0.001,7.56847422709575,0,0,0,3.71207632067508,NA,0.0346774660603224,0.000157393514640463,NA,0.228810895529643,0.168917775889002,0.0087332060457904,0.195759095963214
0.4,0.178292726555138,0.001,10,0,0.040125142858853,0,4.75338969579747,NA,0.0255982986886555,0.000220947289224533,NA,0.510738459436496,0.362408130847569,0.0283225720016241,0.240011371380292
0.4,0.16,0.00327594133415736,10,0,0.0795088499653665,0,10,0.256271154143909,0.0567120331201826,0.00110321284909576,0.517020801578409,1.59213801661768,1.17925725836858,0.10932344154415,0.441396303367162
0.4,0.22523583330283,0.001,9.39810480985127,0,0,0,3.91293268282243,NA,0.0325168952003287,0.000154699601132349,NA,0.375022351529645,0.272181181606618,0.0167031604025019,0.202087133585017
0.4,0.215161823649692,0.001,9.70779196318457,0,0,0,4.04002866265895,NA,0.0308059853962134,0.000157255562402421,NA,0.406394264268085,0.294072558658089,0.0183696784368765,0.208518218230527
0.4,0.239975119445108,0.001,7.87083176085656,0,0,0,3.67669598800579,NA,0.0349109058293767,0.000152645039373542,NA,0.249313716552379,0.183420377916183,0.0100930102521688,0.192616670499373
0.4,0.242702972104548,0.001,7.18931038731735,0,0,0,3.627385401053,NA,0.0354396305496908,0.000161905800960506,NA,0.20311603640479,0.150996597399638,0.0071332942869593,0.192739292693929
0.4,0.16,0.00134175963265223,10,0,0.083815582857428,0,6.40868011970478,NA,0.0309052070819298,0.000413056377809288,NA,0.743318644946106,0.525216416159777,0.047989990561323,0.328232176603499
0.4,0.212150092633966,0.001,9.57526006860288,0,0,0,4.07566196965071,NA,0.0306105201587962,0.000132392500638366,NA,0.385863682222518,0.27991804025815,0.0170233525527139,0.209986686424255
0.4,0.193376569212394,0.001,10,0,0.0187639643801313,0,4.41249516720082,NA,0.0273885919801758,0.00019603532729226,NA,0.494185532534055,0.352643120680877,0.0268749181431983,0.227083620122234
0.4,0.16,0.0028905648814955,10,0,0.0738722773723232,0,10,0.218424573211548,0.053189498711023,0.000959522449081324,NA,1.44033391387071,1.0564373326498,0.0964311777330133,0.493714007259136
0.4,0.233416224830634,0.001,6.54222081339506,0,0,0,3.75033102774116,NA,0.0340406752395951,0.000174419861865713,NA,0.166880405700412,0.125160363002839,0.00322598878547118,0.203052561940974
0.4,0.16,0.001,10,0,0.0780195835042567,0,5.50106703234735,NA,0.0265492833157907,0.000319908702832297,NA,0.615441406102282,0.431554873042551,0.03937946253811,0.278437382328671
0.4,0.16,0.0026094136139052,10,0,0.0728755898149004,0,9.99998052231237,0.170362427631773,0.0496653003675557,0.000852644410597154,NA,1.3318619930367,0.969404345654044,0.0868551758527685,0.548480807294463
0.4,0.242417761075633,0.001,8.11540427623524,0,0,0,3.64123367661681,NA,0.0348061718030876,0.000142190018467374,NA,0.262124603416444,0.193027829286439,0.0108043620468195,0.190059464298728
0.4,0.20131351734896,0.001,10,0,0.00522429949217056,0,4.27862746195334,NA,0.0286052902863452,0.000183858526678356,NA,0.478243820496955,0.344170828400764,0.024921983301329,0.223343549745605
0.4,0.16,0.00257837598030792,10,0,0.0739205661663141,0,9.62438872470582,0.132022836457027,0.0454424056504568,0.000782228297215842,NA,1.26585247147519,0.916495427246072,0.083005322313824,0.510404919624367
0.4,0.215940102195191,0.001,8.84026084232363,0,0,0,4.05002807501711,NA,0.0314269542575658,0.000169692183405049,NA,0.328109882614153,0.238506708174965,0.0138880428472731,0.210740328375924
0.4,0.240322454580418,0.001,8.38718849035266,0,0,0,3.78045720288176,NA,0.0360405882466968,0.000163093450786542,NA,0.290152075397531,0.212831900202119,0.0120995191774235,0.19716827711631
0.4,0.234330582414506,0.001,7.5447063744675,0,0,0,3.77032544045117,NA,0.034291288646595,0.000177170619194694,NA,0.229767375304906,0.169465859355737,0.00841958103638104,0.200075250426909
0.4,0.243981728859146,0.001,7.80431616846177,0,0,0,3.62610904779949,NA,0.035524351174359,0.00014835920068547,NA,0.241597266932969,0.178294860336249,0.00962432089501758,0.190011302391605
0.4,0.209941557219592,0.001,9.25820196088165,0,0,0,4.1444723591107,NA,0.0305570767716053,0.000164061576060954,NA,0.363204571015351,0.263202384400213,0.0156923696953023,0.214556506027308
0.4,0.188292616428744,0.001,10,0,0.0319338106597333,0,4.53965566441277,NA,0.0268752996047836,0.000206429735666032,NA,0.49723403809056,0.354054392473707,0.0269718242331848,0.228305416323769
0.4,0.229900351013154,0.001,7.80231760177831,0,0,0,3.83498099261183,NA,0.0336773644339358,0.000172632306044686,NA,0.245736649401152,0.180957341471993,0.00931199539363386,0.202363386202926
0.4,0.16,0.00215495331959324,10,0,0.0952349030194065,0,8.60511205444243,0.0963370931682237,0.0423244397043859,0.000679319161145338,NA,1.12002073813763,0.803054102196226,0.075442184726699,0.449806072494757
0.4,0.213915600024367,0.001,8.41750231116204,0,0,0,4.07588472285214,NA,0.0311227904224598,0.00017328745937151,NA,0.291397572934188,0.212772723975415,0.0114544515411766,0.213457183118158
0.4,0.185074016678315,0.001,10,0,0.0294338976281323,0,4.644648673434,NA,0.0267119687388335,0.000220294221054725,NA,0.50929248365701,0.362864760411895,0.0279465406285206,0.23774731479494
0.4,0.216960237221691,0.001,10,0,0.00123183480864557,0,4.03674715233608,NA,0.030775006131652,0.000157085705846664,NA,0.459006582942251,0.331916048837182,0.0230126960605423,0.209737915513395
0.4,0.16,0.00118614184340775,10,0,0.0830901458004366,0,6.08960498659976,NA,0.0301791013629719,0.000386666584084926,NA,0.698780211911844,0.492870177319005,0.0450383031519036,0.311538553785717
0.4,0.163259730407163,0.001,10,0,0.0500952925354391,0,5.13196756340341,NA,0.0239354582841605,0.000248871741168902,NA,0.537354601376769,0.379693520924677,0.0309417517307518,0.259722070320358
