,H,fa1,fa2,fa3,sigma_pop,sd_H,sd_fa1,sd_fa2,sd_fa3,sd_sigma_pop
226,5.0651111012734,0.369015588211225,0.347111053409471,0.258054111132454,0.00273182415291516,NA,NA,NA,NA,NA
227,5.17003100317818,0.37227873960126,0.34247325174449,0.260862111457105,0.000909217564590776,NA,NA,NA,NA,NA
228,5.3774938007318,0.373538552163033,0.342357035236293,0.259248145061524,0.00179008085444629,NA,NA,NA,NA,NA
229,4.83654391130795,0,0.668820984458036,0.234067534892145,0.188298367977073,NA,NA,NA,0.0131388797863568,NA
230,5.59034221498149,0,0.621305548636498,0.278113717199904,0.00868055710537608,NA,NA,NA,NA,NA
231,5.24188008413711,0.465250319584946,0.276870532163755,0.251152516925707,0.0239338705637588,0.00695916591453642,0.0397653658634499,0.0316923964923262,0.00349695740963745,NA
232,5.52546169954282,0.435683633419466,0.294806992530659,0.258508149734707,0.000196083398063232,0.000499237233797386,0.013421466749462,0.00975903050966685,0.000238347220363575,NA
233,5.44050890891419,0.425390348631565,0.303884866759875,0.256786892497159,0.00036392843830952,NA,NA,NA,NA,NA
234,4.72367317253607,0.371600022256999,0.345485317398246,0.25822218872217,0.00467667064787221,NA,NA,NA,NA,NA
235,5.8019703500554,0.297892177660444,0.398513723912574,0.262954924018664,0.00120362006875017,NA,NA,NA,NA,NA
236,5.70059426271888,0.360138821422061,0.351267712393759,0.263116675546019,0.000431341519719722,NA,NA,NA,NA,NA
237,5.76998727043574,0.361852298405429,0.352126611496709,0.25850270197704,0.00155320521993838,NA,NA,NA,NA,NA
238,4.9433137292741,0.496108447131657,0.253077119190643,0.249950858936032,0.000339866078813919,9.08717958146339e-05,NA,NA,5.88656580258912e-05,NA
239,4.5721084137162,0.368108281892101,0.344336785873864,0.262603845974061,0.00164809468129843,NA,NA,NA,NA,NA
240,5.86724439073921,0.388971289011238,0.330215633968903,0.25967340812482,0.000345004749964081,NA,NA,NA,NA,NA
241,5.60087783204688,0.000972413458155456,0.637716284490967,0.262773665832171,0.0272523334221422,NA,NA,NA,0.0054191183147171,NA
242,5.39795485859201,0.376251560055086,0.341966610194714,0.256946098774935,0.00177769290734006,NA,NA,NA,NA,NA
243,5.67653791736396,0.319653714738159,0.380212373626604,0.265570546270893,0.000403236739011751,NA,NA,NA,NA,NA
244,6.04254390484098,0.464081424243668,0.276418990495273,0.252954982850588,0.000261078373402045,NA,NA,NA,NA,NA
245,5.05958854319736,0.49794458318404,0.250803320359506,0.250700002021902,0.00288686691178616,0.000360953542980497,0.000817315404409832,0.000813310858150421,8.11710705533572e-05,NA
246,4.92970266842947,0.368839701104173,0.345249220860427,0.259898887890457,0.001104571416199,NA,NA,NA,NA,NA
247,5.20236618447086,0.351626672883949,0.358223696921772,0.262719763135295,0.00330135924581446,NA,NA,NA,NA,NA
248,5.17798483241687,0.390224427696192,0.337197166816715,0.251185226703849,0.0102789982221387,NA,NA,NA,0.00153383042252594,NA
249,5.58893744386534,0.501126638230584,0.249841171612569,0.24947027933064,0.000786753065984509,0.000227159313223172,0.00128613089392245,0.00105857044777177,3.62564394354392e-05,NA
250,5.79281677463735,0.589996948468518,0.183922955248137,0.244597239111196,0.00399467728867629,0.00282446142337076,0.0187877285722263,0.0147434265247369,0.00154122391881884,NA
251,5.21189800435305,0.375953602692722,0.339744059586952,0.260720653758836,0.000987017688785771,NA,NA,NA,NA,NA
252,6.17832739597232,0.358117350231477,0.352106275228324,0.261869020368655,0.000725119506401936,NA,NA,NA,NA,NA
253,5.64373469388001,0.256885312122072,0.433647178433868,0.261030858764502,0.00466657620252532,NA,NA,NA,0.000740389996789654,NA
254,5.02418284869475,0.0770646974307805,0.573054675135516,0.265983329603785,0.0215111720750537,NA,NA,NA,0.00282991533632267,NA
255,5.15543183845045,0.376863124167396,0.342231585699298,0.256473709926091,0.00266617771888558,NA,NA,NA,NA,NA
256,5.89590193597518,0.41608743108578,0.311371128433038,0.256869809984527,0.000375831132201541,NA,0.00921709444103824,0.0052820230616298,0.00153144724575369,NA
257,6.14930592645848,0.435347673297027,0.296786152323565,0.255332458140744,0.000270758250617758,NA,NA,NA,NA,NA
258,6.32408209677261,0.0288934993518238,0.603334740751987,0.272298483406443,0.0095660671997956,NA,NA,NA,0.00170683491820659,NA
259,5.15169212925058,0.373557440269763,0.342906673497131,0.258700628319384,0.00188268524309738,NA,NA,NA,NA,NA
260,5.71410415115974,0.392660814180117,0.326820619044398,0.259930489341574,0.000545344700661629,NA,NA,NA,NA,NA
261,5.12437885489811,0.515222751000233,0.23822067162927,0.249671846553671,0.0106808990780003,0.0035306254641881,0.0227827615470603,0.0179197983052562,0.00187180073320992,NA
262,5.80631215271367,0.323090290051056,0.381871507292025,0.259614416972449,0.00226574825665706,NA,NA,NA,NA,NA
263,5.11170764426953,0.367535539394614,0.34577928116278,0.261553546130469,0.000686544316218927,NA,NA,NA,NA,NA
264,6.10412544342268,0,0.631604360535567,0.270590627641062,0.0112721257272661,NA,NA,NA,0.00326656609887201,NA
265,6.43409197481162,0.407991943606172,0.316170334988173,0.2572011211025,0.000100943568103316,NA,NA,NA,NA,NA
