H_actual,H_predicted,H_sd,bottom_cover,H_est,p_bias,H_CI,pd
7.13330969974219,9.06885473823349,1.76535029680582,88,7.56498014477934,27.1338988486825,2.1556947274721,above
6.14496852813135,9.07691539673607,2.26300761906686,100,7.38495443440645,47.7129680189967,0.14875380375845,above
4.75292723917938,4.97203032078027,2.41260497401065,65,7.1313950066397,4.60985558109899,1.97442275029798,below
5.51848476575989,6.95692351677616,2.01217825868827,100,7.27084081898943,26.0658280682632,0.464291342935216,below
3.92285606601368,4.0234094974214,2.04405759239349,95,6.98019807495096,2.56327098714834,0.691298823637811,below
6.76282668763355,9.04928312967047,1.94993203878328,96,7.49749690179428,33.8091828704989,0.141294350649566,above
3.76827430370691,3.91835335700759,2.42211250201713,100,6.95204110611335,3.98269980380804,1.97434705381425,below
6.31741354145813,8.82799540088517,1.77786261682405,100,7.4163651829578,39.7406603660075,1.48450509593046,above
7.09288089125122,8.77053514228457,1.67583489362409,95,7.55761606324841,23.6526494206701,2.28246504849136,above
4.1885644296012,3.7769050202964,2.01289709280157,100,7.02859668292243,9.82817421633872,0.102879832777724,below
6.19397402333438,4.41934414549042,2.16621643409194,100,7.39388075391991,28.6509092734076,1.40480326623047,above
9.0025776833435,6.21460748749206,1.97596402162132,90,7.90546610882822,30.9685769333568,1.51441835102423,above
6.61279563299469,8.81923802719511,1.76331485607641,100,7.47016884143904,33.3662571271873,0.949776359968773,above
4.76101939778076,6.2613654759112,2.07591487750586,55,7.13286898813769,31.5131267650324,0.599282766937873,below
6.3323803944519,7.61819669975571,1.85966062677497,100,7.41909138562915,20.3054179504183,0.773052220330983,above
6.19868761030182,6.38231046992822,2.42414446991915,80,7.39473933076219,2.962286070381,1.25530690167657,above
6.67739192523498,7.45957914110794,1.74522857611311,95,7.4819350146311,11.7139629458762,1.50718368331259,above
5.40902965276031,7.14205342027976,1.99466467616712,100,7.2509036403737,32.0394576989434,0.73682859171833,below
3.96229007847977,3.76042591571353,2.02464169280778,80,6.98738095502413,5.09463362772492,1.3404990941135,below
9.15289174481715,6.69425971242282,2.04928885101945,100,7.93284571869687,26.8618060929928,2.0407570610962,above
9.1517994297627,5.9534172601093,2.03854285580177,92.8571428571429,7.93264675421044,34.9481235269634,2.10688914899586,above
6.09843250041772,5.28863965599482,2.25078507052096,56,7.37647792681199,13.27870472236,1.6221914719128,above
6.6855000032727,7.62121130055178,1.84512973166256,100,7.48341189584421,13.9961303839806,2.09183198874159,above
6.26725175086621,8.53903249453266,1.6129890692086,96,7.40722824498104,36.2484360605501,1.97927278772558,above
6.2205791730484,7.87711358288559,2.35863610385433,79.1666666666667,7.3987268648727,26.6299063761519,2.00550958396502,above
8.83346647515381,6.01744501896895,1.99799587482677,80,7.8746626107439,31.8790076818153,2.95835598541415,above
4.72700699478599,6.09422712999279,2.52544294954971,89.4736842105263,7.12667365075167,28.9235902700139,0.725394425517004,below
4.7200885544538,5.32642584466855,2.46466776908776,100,7.12541346128345,12.8458880213724,0.397977099318192,below
6.82665561648712,9.50407529336599,1.83698835705485,75,7.50912330023773,39.2200782827334,0.772005166572927,above
4.79657681040128,5.53889100939827,2.28631483339833,100,7.1393457480359,15.4759160196767,1.4437287286346,below
6.3584530201628,7.57995278212541,2.36080526214054,57.8947368421053,7.4238404976764,19.210643816809,0.0443721157989398,above
9.31441489524078,7.36426759269591,2.0576234899124,90,7.96226705692695,20.9368739150895,1.93695109595591,above
9.25093414331054,8.9557885515514,2.15638420888988,90,7.95070407868674,3.19044095641485,1.84817530286912,above
4.89042313864441,6.75135697684354,2.59840397127635,100,7.15643979652152,38.0526139649129,0.805017690009281,below
6.41880773940826,6.56192614330086,2.23857958285987,70,7.43483407106848,2.22967270095852,2.12380752263318,above
9.02233370852153,6.10425526256868,2.32102065106099,95.8333333333333,7.9090646561406,32.3428343511252,1.59185182029485,above
4.93049737054398,4.25826228218068,2.44638947616766,90,7.16373929215379,13.6342246601611,1.8143003299481,below
9.67376262780505,8.74087628568739,2.09536334391928,78.9473684210526,8.02772201588645,9.64346943387142,2.01030758178516,above
9.26527242782464,7.00918551733029,2.18567264575956,94.7368421052632,7.95331578801275,24.3499252511893,2.05047960040786,above
4.77954107900526,5.94542478620866,2.56214859902127,72.2222222222222,7.13624270049079,24.3932144934309,0.845108803081399,below
5.69508892526902,5.27288198414681,2.22493789249061,38.4615384615385,7.30300915334974,7.4135267537069,1.84058321638002,below
6.33772701168277,5.41779513792898,2.4423068425373,78.9473684210526,7.42006526852782,14.5151703766669,1.71692464168526,above
7.46302411721598,9.40104807079993,1.8362640123694,100,7.62503741440533,25.9683463853915,1.48576673219165,above
7.44061728019185,8.84172406082916,1.59601648512131,100,7.62095602341571,18.8305180588618,1.764295026811,above
7.26511353556732,6.99964670561162,1.66580495445203,100,7.5889881289207,3.65399423775105,1.80457777801964,above
6.57108831771698,5.39220098324138,2.10845841618745,100,7.46257188071709,17.9405187919493,3.43072320972655,above
7.01048542369287,8.59833491400736,1.80232559158033,100,7.54260778169061,22.6496368560747,1.81421513207903,above
6.38945802657318,8.76476628401631,1.90302889141668,100,7.42948803970386,37.1754262656463,2.25498130567303,above
6.38441877682544,4.5375014063041,1.5697309620666,96,7.42857014359507,28.9285122903498,2.19809047714365,above
5.63721214377594,5.5407604824682,2.17602268883429,70,7.29246693472962,1.71098157826534,1.85104770936879,below
5.74918099899994,5.14669487998267,2.21259992752942,100,7.31286198987894,10.4795121100218,1.53585847190323,below
6.00003704152124,7.41199515700627,2.13548745321155,100,7.35855525709619,23.5324899782126,1.79346828262973,above
5.4285455091571,4.57389870891131,2.20560072720614,65,7.25445844109665,15.7435688584381,1.2848104960974,below
5.31556558109436,5.40318355593556,2.22398697832288,85,7.23387921967838,1.64832835762253,1.93556212655462,below
5.27451101850233,4.23209614783412,2.32149966306663,73.6842105263158,7.22640115743937,19.7632513613402,2.27483130938852,below
5.09854809095642,5.04535795880031,2.08906666107213,85,7.1943496230698,1.043240765944,2.00007300923755,below
4.99416758573151,4.98503936014754,2.40923914062205,75,7.17533678100478,0.18277771875436,2.24702375531257,below
4.94908783365967,5.30177245380757,2.17684846050325,80,7.16712553308425,7.12625501914165,2.17284867997799,below
8.9481794074234,8.34799529118553,2.12202937010097,80,7.8955574977667,6.70733217239654,1.89895563916781,above
6.4831633086124,4.05119883023217,2.26812176331608,72.2222222222222,7.44655639671393,37.5120039803648,1.71787363048457,above
4.73106155842972,6.18932839317304,2.23375622377374,85,7.12741218691831,30.8232479483385,0.987071960766208,below
4.94412950363481,5.39351930281401,2.66358965214604,68.4210526315789,7.16622237645107,9.08936141031142,2.15793283379111,below
7.17702942948547,6.97761700620205,1.82852087208197,75,7.5729436655052,2.77848133747616,2.18980474114507,above
6.21910233609161,7.35858198385954,1.61831876974569,100,7.39845785996844,18.3222527334071,1.61196737764491,above
4.76810095453156,3.29646418651631,2.26213431797426,65,7.13415888915692,30.8642116022442,2.19298028139689,below
6.6317017520343,6.81148548991974,2.17479315203256,30,7.47361257889354,2.71097441663884,1.75699445637416,above
6.75444641822815,9.15941907671663,1.7494599027129,85,7.49597044109816,35.6057700302161,1.76467594586837,above
4.73884725642654,6.36750184135171,2.23649077197887,100,7.12883034681379,34.3681595290181,2.15382617020369,below
4.89223230835358,4.04055159392005,1.61628224613165,80,7.15676933562344,17.408836309332,0.83996894585403,below
5.18254432987442,3.92355928436145,2.14306032350209,87.5,7.20964948410384,24.2927983896951,2.02850714574047,below
5.36384895873706,4.13078847894646,1.94271384456874,100,7.24267400594147,22.9883520076025,1.41282044229234,below
5.9682034484397,3.62410111893379,2.12524598370451,88,7.35275678853813,39.2765151147577,0.236441078505104,below
9.21439311772846,8.09136723481092,2.22814783105432,84.2105263157895,7.94404815431859,12.1877357365711,1.24851092557211,above
8.10672703891785,4.26072602986623,1.80908412561845,90,7.74228748864802,47.4420933452943,2.19496457623455,above
8.16897021225415,8.53490848319214,1.73970294689618,100,7.75362504274128,4.4796132367952,0.186796641531199,above
4.76134706721771,4.50759541341553,2.38030908846725,100,7.13292867291543,5.32940888828045,0.789953474694575,below
6.44115132106964,4.29598408990844,2.26790087475244,55,7.43890394013435,33.3040961814412,0.445668344680805,above
6.2499998635788,9.10638116654497,1.87908657445902,90,7.40408582477899,45.7021018450164,1.69160267180939,above
8.0198879818045,7.45864010141917,1.66545262237294,75,7.72646981010342,6.9982009930649,1.00168821207636,above
8.10432406046207,8.8732052310486,1.70388695566148,94.7368421052632,7.74184978766385,9.48729548387151,1.85067707117431,above
8.14110352792389,9.59746524053225,1.70037082160415,75,7.74854914406743,17.8889963456803,1.44157521249581,above
8.23991624480927,9.34141625055071,1.77580333056279,80,7.76654781705823,13.3678543933663,1.79146273492447,above
8.36323415072632,6.51710708925581,1.90453277525532,65,7.78901009451069,22.0743199125924,0.507162311781476,above
8.19714817583466,8.67941653517137,1.89425329764961,60,7.75875764073087,5.88336759311552,0.150378139111753,above
7.98479910565277,8.66147674633321,1.88458613851098,90,7.72007839382243,8.4745731448822,0.0840398884692689,above
7.83289268817291,9.46093321149744,1.9553674606393,55,7.69240873732877,20.784665233353,0.305569385190848,above
7.6589308668512,9.4559137604341,1.64382933085347,100,7.6607217031742,23.4625814597762,0.251807268171286,above
7.32728851741028,8.53258494285984,1.80695415791045,95,7.60031326197719,16.4494194897017,0.760881682403135,above
4.9054976645617,6.34937084591544,2.35942003527241,89.4736842105263,7.15918561174682,29.4337757366509,0.00985692897915747,below
7.49103789104828,7.88954762303762,1.80891116221444,90,7.63014010533762,5.31982000071783,0.766437573970969,above
6.80651047777405,5.99321874212431,2.092476222424,100,7.50545387614456,11.9487325892682,0.248359084716095,above
7.4357970235611,8.40227800750307,1.97617456644652,100,7.62007801676269,12.9976784046093,0.731032780708501,above
7.67651611548981,6.59644975493954,1.76581177667987,100,7.66392484493251,14.0697465399818,0.0906926192055518,above
6.31240465868866,3.93733627191929,2.06645045536295,100,7.41545281817462,37.6254140092274,0.00700507474960387,above
6.57442704756063,9.27242940505877,1.79002764457364,93.3333333333333,7.46318002821626,41.0378324678377,0.866063654346609,above
4.84655810666656,4.01227679455565,2.19118272716202,100,7.14844980908685,17.2138926997149,0.802613662645064,below
5.0646839229245,5.95940712005441,2.156992462991,65,7.18818128658717,17.6659236932848,0.181888780926594,below
7.28517668832123,7.31709043498755,1.88471216008404,100,7.59264261932401,0.438064140811919,0.767557059363869,above
4.57301736972865,6.04270171668529,2.28709202543944,100,7.09862453933419,32.1381754787397,0.626553046199131,below
6.4463032492218,6.58295507884777,2.43763056389111,50,7.43984236054223,2.11984798640152,0.833582526455686,above
9.01876592831136,6.8807254587884,2.31635131602379,66.6666666666667,7.90841478726411,23.706574563725,0.0588108259275124,above
9.34906310650057,8.32440904390075,2.22141040547595,78.9473684210526,7.96857820638057,10.9599651957355,0.372229414007223,above
4.79960147935116,5.05866750855944,2.28607680897372,100,7.13989668954475,5.397657083048,0.482427805869928,below
4.86457784852401,4.61404609188499,2.43498598571182,78.2608695652174,7.15173209350624,5.15012328798564,0.750683228893221,below
5.16595912286072,6.72982402721112,2.33275850385944,65,7.20662849928596,30.2724986233417,0.654559456011809,below
6.2742977628462,7.64509926300947,1.68969192167833,100,7.40851167154307,21.8478872373667,0.520614473914669,above
6.45361499070221,8.15626190809927,2.26227468597439,65,7.44117418956229,26.3828400028524,0.493873355323064,above
4.16931434963791,3.85034643612027,2.05383880387981,50,7.02509029320634,7.6503685442989,0.292707779732868,below
4.75009676366425,5.62597161405332,2.48718991408239,70,7.13087943734041,18.4390949062144,0.689236386907489,below
6.48365886200754,3.29067976759606,2.30761348856171,57.8947368421053,7.44664666144695,49.2465622014981,0.879578207087504,above
6.12191192168823,8.97877833479413,1.90248778399172,100,7.380754688334,46.6662449517578,0.395818373135992,above
4.31824313135849,5.45926716075732,1.70917248633516,85,7.05221757525665,26.4233391842361,0.857122850752289,below
4.55695436599096,4.91075018087441,2.01253826594833,100,7.09569867350803,7.76386565386445,0.351867984823413,below
4.91613451255066,5.72637113236079,2.4239842430707,95,7.1611231067843,16.4811727128627,0.354734765083044,below
4.88181960797457,5.37578614128928,2.11500780237583,100,7.15487266892931,10.1184921398531,0.180975731832126,below
8.08079046184113,6.79764238261259,1.72584415051828,60,7.73756315777221,15.8789921021684,0.812473261079774,above
8.11630102593598,6.09562864657658,1.74553328177019,80,7.74403138424152,24.896469129253,0.296816655974175,above
8.15946560124737,5.51495344625943,1.7747410208585,63.1578947368421,7.75189378394375,32.4103597493402,0.286132883917739,above
6.42496230672455,6.84099170642483,2.16518017343721,60,7.4359551215569,6.47520374189359,0.718889377973877,above
8.03588983377197,7.42900766797066,2.01259281219718,90,7.72938453717386,7.55214641259525,0.0520516264568259,above
5.10561903800519,4.49696256433821,1.93901795139271,62.5,7.19563759153862,11.9213060969937,0.407423820382655,below
7.58410953098999,9.57225567642606,1.7225798427345,85,7.64709304484611,26.2146285903726,0.0239174595782729,above
7.92482779121582,9.36501988302288,1.86473177724165,90,7.70915465737026,18.1731657740679,0.388088985284048,above
7.72826289658356,7.04137483941575,1.70218243430672,80,7.67335048791239,8.88800065887333,0.11770702531422,above
7.97249921307617,8.76176566474288,1.92383277205801,85,7.71783797628017,9.8998623966269,0.407535635666075,above
6.49738161407755,5.33421635515529,1.96185110139687,100,7.44914625193315,17.9020615997388,0.386836001829982,above
6.64796430340607,8.19791251858191,1.94333494617593,100,7.47657479219323,23.3146290268395,0.164990861431324,above
6.88697416068939,8.75605447280153,1.84765432859247,90,7.5201102843689,27.1393542142322,0.65581215239488,above
4.88497004362305,3.341553752942,2.47347413897217,65,7.15544651876162,31.5952048200553,0.680644368592405,below
6.61524666282428,9.09908913579567,2.34406911647763,65.2173913043478,7.47061529495013,37.54723897039,0.926722121024087,above
4.68419568235297,5.04654194397112,2.19661064867151,100,7.11887559765611,7.73550650292514,0.057581392800666,below
5.16027118475134,6.97235985615639,2.48666307089875,92,7.20559244500824,35.1161519720085,0.067140768280163,below
4.89895777010636,3.83935477661402,2.18204944447196,100,7.15799437416722,21.6291514076336,0.394484989965101,below
5.86433997507599,8.0122832810883,1.82764117713393,100,7.33383812349494,36.6271961574752,0.205147332074058,below
3.88964338675522,4.80726485929462,1.80952236570608,60,6.97414840673047,23.5914036660541,0.697492868886082,below
5.30855147430069,5.71306658453119,2.40494988809436,90,7.23260160462557,7.62006570321127,0.810967025543906,below
5.29785315461719,5.50049946828493,2.00741304180153,52,7.23065291255836,3.82506475271267,0.232331108522622,below
6.61779136526184,7.22728973440863,2.26511907996475,75,7.47107881086666,9.20999674220881,0.0973408567853593,above
4.78797181441589,3.37009907975191,1.33224092525619,100,7.13777835353739,29.6132222498674,0.117452739473454,below
4.60850581744308,3.70020094602223,2.1461113246087,100,7.10508873731899,19.7093137646251,0.921176965804906,below
5.30927127825285,6.01696182308942,2.57961399079384,73.6842105263158,7.23273271645369,13.3293348135236,0.698246683325114,below
6.78691447410767,8.66627671656495,1.8139351094454,80,7.50188447664786,27.6909669280072,0.745841342470395,above
6.02289401510925,7.56694339767179,2.10706000416582,95,7.36271864017215,25.636336596478,1.93998053470105,above
5.12817720801331,3.9439156570731,2.11289320191526,70,7.19974654773418,23.0932259729574,0.66337036844542,below
5.64467491710709,3.44842380274379,2.37088253638729,95,7.29382627410441,38.9083719898059,1.21388590351195,below
6.7109167207632,6.78246530385821,2.1478303283068,89.4736842105263,7.48804153462989,1.06615215285932,0.0784713380108516,above
4.96032240419681,4.15712212604048,2.1502227888404,100,7.16917190290044,16.1925014687909,1.44833904058062,below
5.64122560659067,6.47961390921363,2.18791363479963,100,7.29319798440663,14.8618112639115,0.648825667468436,below
5.72814783215376,4.93349853082262,2.33872634004241,100,7.309030812031,13.8727093751063,1.29111405157489,below
5.31842846312561,6.0663232444064,2.08874558074042,60,7.23440069180379,14.0623266152057,0.441289647959136,below
7.86784577023499,6.57902079826411,1.85452076828969,85,7.69877541880344,16.3809130174698,1.00306332256157,above
5.9179882393987,4.64669848496562,2.34443073770275,91.6666666666667,7.34361012042514,21.4817891318124,2.11166558436958,below
6.72397240842285,5.85538082273284,2.37858584200349,50,7.49041961976167,12.917833877515,0.312981111468346,above
5.99248229759216,6.66630696721248,2.33796205983662,60,7.35717916533599,11.2444999610772,1.19823154390262,below
6.00319386220672,4.94358144726961,2.29373626912806,90,7.3591302699589,17.6508112058139,0.467051921784562,above
7.67127164405396,8.30941101744257,1.90277962800471,84,7.66296956782488,8.31856050728225,0.683607251873209,above
7.47341452671173,8.14966038743893,1.78379625894207,70,7.62693002082937,9.04868662523851,0.323271237215167,above
7.80778734613495,5.90906797302343,2.09556937250365,85,7.68783581538202,24.3182772396001,2.12464794298449,above
6.8791473271579,7.82006536123756,1.78760175870632,100,7.51868463166217,13.6778293781418,0.16208993888911,above
7.26948837800385,7.96060999841715,1.83268906957536,95,7.58978500366399,9.50715627394788,1.45416981726884,above
6.269647006315,4.741455789921,2.2166575018831,95,7.40766453922445,24.3744379046341,0.617681912341827,above
6.88701026374965,4.8594749675373,1.76254854428367,97.1428571428571,7.52011686051816,29.4399923706293,2.06872430522722,above
5.56616365414505,7.78497793982343,2.15099523757594,100,7.27952549792205,39.8625413039385,1.65145286806324,below
5.79416191565077,3.91479296632787,2.10774982531048,100,7.32105523499094,32.4355614613821,1.57661426577861,below
4.99918507464661,4.66140822209169,2.20118858513352,96,7.17625071339187,6.75663828226631,1.42894377605078,below
4.63805277302921,4.49146151730661,2.14251745869659,100,7.11047069632417,3.16062069356001,0.874113103888749,below
6.56316576393529,5.00716264950082,2.31101852333543,21.0526315789474,7.46112879262819,23.7081184660113,0.876198740305595,above
5.85503260521698,7.52909631193323,2.09998881590328,55,7.33214279204594,28.5918767595695,0.0350110036433385,below
6.0588188220777,3.53894514143496,2.07638214340975,47.3684210526316,7.36926232071514,41.590180440131,0.415471561714971,above
4.9082049057561,5.88654717652888,1.95881935691507,89.4736842105263,7.15967873399364,19.9327919179868,1.95908341870367,below
5.25384229420807,5.1431227542592,2.06036605238832,55,7.22263636256848,2.10740128364588,1.3503396224263,below
6.51042447196113,3.73020449204755,2.0137216852313,44.4444444444444,7.45152200012945,42.704127693783,1.14505691960853,above
5.79619081102295,4.10807758692159,1.94032779446481,96,7.32142479698141,29.1245281451221,0.447334032433339,below
6.12609262329101,4.19949889539239,1.96170768270893,47.3684210526316,7.38151620044897,31.4489813714837,1.51951008163137,above
6.35796099332275,8.73895789287461,2.036265011016,72,7.42375087530313,37.4490642841694,1.18662450650596,above
4.59015373535797,6.39474644728188,2.20747414130861,100,7.10174591734033,39.3144285783529,0.549269217636192,below
4.97707025588425,6.70105513224341,1.86555190581984,85,7.1722225133413,34.6385481362442,0.272044978689797,below
6.11431429795471,5.22010988275068,2.08320572585589,65,7.37937078604493,14.6247701970956,1.24167213716345,above
5.65368802722031,7.70143684008649,2.35958646481965,90,7.29546800632948,36.2196994777049,1.5305989740232,below
6.39238454185547,7.28306022770142,2.19610825923441,35,7.43002110258513,13.9333871423734,0.618833113369626,above
4.60577866307312,5.33416468173134,2.0876002297896,100,7.10459198790001,15.8146118591861,0.837988133108662,below
5.21839158605058,4.13687215382465,1.27415580929276,78.9473684210526,7.21617903881976,20.7251490117562,0.491799642963941,below
