H_actual,H_predicted,H_sd,H_est,p_bias,H_CI,pd,site,bottom_cover
6.17780834008713,6.58021999533282,4.04635494375295,2.6196816709502,40.8256524977701,2.47164253575801,above,BG,100
6.05012739699554,4.87001147281283,0.387358899478664,2.62141384125235,55.2809097758169,3.27761393027016,above,BG,100
4.7503024138147,4.34099266619274,0.367935851483529,2.63904778238202,39.0776658265182,1.81914772907849,below,BG,100
7.13330969974219,5.53940404377732,4.32199367245397,2.60671896062881,56.858081023755,3.97467271169382,above,BG,88
3.92285606601368,3.74102269427447,0.233367725226197,2.6502732476361,36.4234861655102,1.40023838758567,below,BG,95
4.1885644296012,3.7888011626795,0.444231876256929,2.64666854261674,39.696106285589,1.62941310666019,below,BG,100
3.86536398738047,3.88075358117788,0.243829731484234,2.65105320797165,33.0679060868497,1.25260801720743,below,BG,96
4.31156663113855,4.10546165787932,0.521494480773967,2.64499984597773,36.5201869125826,1.54307199387027,below,BG,100
3.96229007847977,3.72551716297824,0.226237750229817,2.64973827018657,37.3171055258759,1.44901310398597,below,BG,80
6.09843250041772,4.76030309148936,0.638013111365997,2.62075851506534,56.6345478379231,3.38468108292425,above,BG,56
6.2205791730484,4.47947255738509,0.287160323587974,2.61910142487071,59.9941453040875,3.6572764371301,above,BG,79.1666666666667
6.82665561648712,6.37123140850126,4.86239816592474,2.61087915151702,48.1507021362779,3.22128176663285,above,BG,75
7.46302411721598,18.3932312686595,3.44825146996135,2.60224592410269,19.1984713255344,2.48619067995169,above,BG,100
7.44061728019185,5.39325802681045,1.67883259311204,2.60254990413854,59.7311036637287,4.35539553155007,above,BG,100
7.26511353556732,11.6871339820382,2.79103408792836,2.60493085752902,10.6297213325458,0.756802190184015,above,BG,100
7.01048542369287,5.95930304472876,1.22383781844271,2.60838524346009,52.774683725193,3.62569965544934,above,BG,100
6.38945802657318,4.67942180572071,0.282301690050046,2.61681034737979,59.3130000988484,3.71391541538357,above,BG,100
5.4285455091571,4.9388948042054,0.402112228787673,2.629846467613,39.3466163158652,2.09319152996743,below,BG,65
5.31556558109436,5.03861484662133,0.356461709556246,2.63137919811601,36.8067891710094,1.91732400442063,below,BG,85
5.09854809095642,5.0158755246579,0.374376950961918,2.6343233434392,34.4143282208146,1.71950685610487,below,BG,85
4.94908783365967,4.88437424583696,0.369631055944877,2.63635098055382,34.2050574435499,1.65895108553068,below,BG,80
4.73106155842972,5.24907966639314,0.40882313343978,2.63930881145557,26.0338002149444,1.20701943221141,below,BG,85
4.1074671478714,5.17163948833125,1.54923289343153,2.64776874049745,16.0611750559168,0.646501459369897,below,BG,85
4.16080962876022,4.23126596141831,1.08982635338472,2.6470450752503,32.2044451449853,1.31314221165205,below,BG,60
5.18254432987442,4.81999574511396,0.417883487620789,2.63318381715577,37.9970475463255,1.92979409539818,below,BG,87.5
4.90166175292603,4.84863647625284,0.43185358253899,2.63699438157048,34.054521090275,1.63582262753865,below,BG,100
6.2499998635788,7.067182063937,4.32933959529811,2.61870229211706,37.1806025049319,2.27727000757957,above,BG,90
7.6589308668512,5.78998122627884,3.78059588627171,2.59958817545601,58.0012368208771,4.35334914214702,above,BG,100
7.49103789104828,6.78081223796162,2.46884207433683,2.60186587813883,49.7116692670805,3.64937452210275,above,BG,90
4.57301736972865,5.35368569709756,0.401053474013663,2.64145290158732,21.9525422822345,0.983797622385979,below,BG,100
6.4463032492218,4.70197309688701,0.263004091135497,2.61603916254902,59.4774372992198,3.75734501034502,above,BG,50
4.92944092646683,4.50479132961437,0.529681189284849,2.6366175182872,39.0763726649333,1.88768708525888,below,BG,85
4.75009676366425,4.73031080860976,0.294716969581467,2.6390505723135,33.6110252911876,1.56459634974587,below,BG,70
5.10561903800519,4.85235211836327,0.346002836968356,2.63422741616776,36.6403684222769,1.83326958586989,below,BG,62.5
4.40097512457526,4.47585498288506,0.360099888573069,2.64378689490343,32.199041406503,1.38870484835247,below,BG,90
6.64796430340607,5.76166345425491,0.82495924971953,2.61330334872512,51.8510630447768,3.37803728554182,above,BG,100
6.88697416068939,7.49477517632734,3.16980068854415,2.6100608462288,39.5414605936067,2.66869693153058,above,BG,90
4.68419568235297,5.03376572484693,0.360664872586541,2.63994461251373,28.3581634045034,1.30176090787087,below,BG,100
3.76137571494934,3.8856671717487,0.376151441830691,2.65246395410898,31.1303901157694,1.1474912292998,below,BG,65
3.88964338675522,4.06434749446121,0.197142140741858,2.65072382401244,30.3389867170364,1.15645557210579,below,BG,60
5.29785315461719,4.88338419782117,0.376111881456739,2.63161949191695,38.5488919718963,2.00138163908196,below,BG,52
3.57684317255478,4.45558461737923,0.718515925553434,2.65496739575012,16.9549907104853,0.594313438233017,below,BG,75
4.60850581744308,5.27227068048024,0.509568008793789,2.64097145123371,23.7313077263232,1.07176582886997,below,BG,100
4.96032240419681,4.62606569834437,0.387843082592632,2.63619856791517,37.8257389824719,1.83871924567607,below,BG,100
5.64122560659067,5.08542110386426,3.05794439035457,2.62696116507911,39.9016991635891,2.20588543886012,below,BG,100
5.31842846312561,4.90050593771077,0.404304351021232,2.63134035912318,38.5720052243807,2.01035907306018,below,BG,60
6.00319386220672,4.70991687220771,0.334555885559204,2.62205056019542,56.4128604769397,3.31878092559503,above,BG,90
6.269647006315,4.7785015389629,0.183515416174138,2.6184357511882,57.6575351925287,3.54256035395713,above,BG,95
4.99918507464661,4.5539847986708,0.375983633212862,2.63567134151798,39.2703046507006,1.92389595199955,below,BG,96
4.63805277302921,4.54473698282098,0.410233355900828,2.64057060551825,34.67464033974,1.57603459492123,below,BG,100
3.78503562713501,4.07763091756566,0.404680707519276,2.65214297435862,28.1797879992986,1.04526350780089,below,BG,80
6.0588188220777,4.79183530156681,0.408248600108867,2.62129592993335,56.0618859670775,3.32869317036324,above,BG,47.3684210526316
4.06570425432922,4.17675223189486,0.471352279599375,2.64833531247111,31.5124437552257,1.25555563951787,below,BG,100
3.76248950004196,3.67955526904402,0.46152060487206,2.65244884405877,34.8028254696261,1.28324002066255,below,BG,65
3.68018506218155,4.40326329287848,0.662972822175032,2.65356541869822,20.2347487335631,0.729769266329377,below,BG,90
3.68346775685257,4.30247529968561,0.349117890015988,2.65352088436066,22.1299857689545,0.798833193570468,below,BG,60
4.12600145945129,3.9670907207966,0.375513859420915,2.64751729667732,35.9009643309858,1.45162215162066,below,BG,94.7368421052632
4.59015373535797,4.67685251477038,0.415171980957143,2.64122042285627,32.0741339773354,1.44278050574997,below,BG,100
4.60577866307312,4.26272129866569,0.428778587969274,2.64100844889127,38.2989412432096,1.72865340968766,below,BG,100
6.10493425486847,5.06289809269465,0.302885539765271,2.62067030968638,53.9270851219226,3.22630954513074,above,BG,60
4.7575498239331,4.9552258897024,0.404608532434569,2.6389494611426,30.5633351468035,1.42495839508949,below,BG,100
4.1416033329364,4.35989556079878,0.422883904592588,2.64730563547515,29.8195214056934,1.21028392689597,below,BG,100
6.05499593906891,4.48303542459509,0.232722759233306,2.6213477926801,58.8674334227689,3.49306810199356,above,BG,95
7.69195576335083,6.09167200880264,1.46681637924173,2.59914014661503,56.0025781318547,4.22146209373148,above,BG,76
4.55066373078888,4.22233313981685,0.329384584042356,2.64175615991686,38.1433363042642,1.70102821412579,below,BG,100
3.85827884544464,3.47921013011223,0.453807694067272,2.65114932781656,39.8832092498095,1.50800160646984,below,BG,90
6.17831800154297,4.46426165884459,0.2557512130702,2.6196747566808,59.8572723934673,3.62414258711362,above,BG,90
4.51142007615227,4.09837489588109,0.497231378703581,2.6422885548966,39.4370312569586,1.74355470383802,below,BG,81.25
4.86085357030869,4.72262347750431,0.343114722160281,2.63754800155717,35.2291607609648,1.67815832314673,below,BG,85
4.08382446365524,3.68860625719295,0.427368269352233,2.64808948652635,39.7850994817826,1.59222929489152,below,BG,90
4.25653866090972,4.22139617913512,0.276043830013467,2.6457463772416,33.8837411423408,1.41340307856609,below,BG,100
4.22299900809479,4.00577735694144,0.362807414051428,2.64620138947086,36.7625179915501,1.52140319807665,below,BG,95
4.14197772144318,4.61670490144782,0.381337352988247,2.64730055637221,25.6924234116959,1.04287180136886,below,BG,95
6.19394642586702,4.54142427861944,0.272198863506462,2.61946273527942,59.2664625321046,3.59744817382112,above,BG,47.3684210526316
4.19102506974971,3.98952105143838,0.373158331510698,2.64663516059679,36.5386592374224,1.50068990537909,below,BG,100
5.27222280113831,4.97936689840674,0.352386956435149,2.63196720345522,37.0364634143602,1.91355680878827,below,BG,60
4.24394731722427,4.2039429549178,0.394169017126896,2.64591719640277,33.9617477050843,1.41246635212255,below,BG,95
4.7475573642746,4.54895271255449,0.387190337397544,2.63908502281255,36.1222011865809,1.68059289626387,below,BG,100
4.44672061433652,4.27547809343936,1.78282955880305,2.64316629345028,35.9006563225502,1.56444510009533,below,BG,100
4.24712456648392,4.75687172452563,0.299897574638769,2.64587409257946,25.3318859216834,1.05433984103283,below,BG,100
4.45544339136505,4.1664401275563,0.406048022549752,2.64304795679835,37.6576805557125,1.64423009319864,below,BG,100
7.33413154806183,6.09617614405806,0.783032120710932,2.60399453180444,53.8218737653852,3.86834859999396,above,BG,95
6.4896098487205,5.05153007729779,0.338859373142443,2.61545164804825,56.7554034230257,3.60947383906972,above,BG,96.6666666666667
3.73599943173615,3.94404491055155,0.304901603242564,2.65280821882928,29.620886679869,1.0844835068693,below,BG,100
4.40279261163437,4.06448335633305,0.502628390012769,2.64376223815331,38.4559798767618,1.65924381037612,below,BG,100
4.08476048871231,4.01879362015359,0.610375261598154,2.64807678803927,34.4099671407257,1.37742813607405,below,BG,95
3.89930782899957,3.96303822226525,0.276884372212537,2.6505927123568,32.2437315191906,1.2321140597386,below,BG,84.2105263157895
3.89511109953277,3.74430222563745,0.284552170024557,2.65064964685284,35.9144984578816,1.37090623227237,below,BG,100
4.63391616785685,4.89594748989368,4.53955124730534,2.64062672434426,29.5635726881954,1.34252748139168,below,BG,100
3.97171647652427,3.82833092247217,0.278342324890934,2.64961038793293,35.740110602886,1.39108038241379,below,BG,100
4.54387190093628,4.63176240781878,4.36415259707583,2.64184830057375,32.0438235819047,1.42688347000889,below,BG,100
4.68941489130707,4.8074371933494,3.07213773803369,2.63987380665553,31.6554793468852,1.45474089546278,below,BG,100
7.12667039020874,5.22459112041481,0.436994308051331,2.60680903213457,59.2719957072737,4.1395613055928,above,BG,80
4.74728760428314,4.46126797540375,0.584737307601948,2.63908868248356,37.3499375183046,1.73761484526644,below,BG,100
4.19908926863098,3.77939854823994,0.920729232943805,2.64652575847714,39.9965356539939,1.64587018793493,below,BG,96
5.0105920775116,7.04410819195452,2.89154076864495,2.635516589594,6.27710148174977,0.308223886760756,below,BG,100
6.53136504654694,5.05879865387642,0.496260511388791,2.61488518047772,56.9700410776479,3.64643591760303,above,BG,100
6.20405727824127,4.61534095534342,0.261741564365374,2.61932556744694,58.6709439721519,3.56711384256441,above,BG,90
5.08005361241357,5.49804947347818,0.827660314206215,2.63457424686856,27.8478812370117,1.38636807551939,below,BG,95
3.55918688188934,3.25565214562461,0.264435389681921,2.65520692799038,39.0188030082423,1.36095206750367,below,BG,80
4.57666101456238,5.72900933994177,0.579530553816726,2.64140347045673,16.5474666397947,0.742161387868917,below,BG,100
3.43874825113968,3.37418139812418,0.495106099008866,2.65684084621157,34.5850844221993,1.16548668952413,below,BG,90
3.34975149935303,3.06618740712179,0.699694625222764,2.65804821143538,38.9768184751617,1.27949051867584,below,BG,80
6.52531224632873,4.82405504118718,6.09847255055923,2.61496729516554,58.9286998496485,3.76830678973964,above,BG,70
6.16835642360474,6.18892146312242,0.667299634911461,2.61980989939708,44.2592245711156,2.67541622512832,above,BG,100
5.51185319578446,5.21642478272349,0.470434641441843,2.62871628250297,36.9065829896306,1.99351530850469,below,BG,70
7.09183848676666,6.24619333301168,2.73247715561096,2.60728157554824,51.0690011665675,3.54923123879188,above,BG,100
7.61451841594238,6.16418537336687,0.64795648719276,2.6001906923755,55.0260798834192,4.10609611470212,above,BG,100
7.34170620316498,5.41064512735209,0.828153812251346,2.6038917710298,59.0570110481374,4.24899832087849,above,BG,100
7.43611803803162,6.44224179140608,0.835933862199139,2.60261094264173,51.8697363443789,3.77988346665011,above,BG,100
7.78701890989075,5.86252544418403,0.703065677357299,2.59785048227454,58.1745130223662,4.43937754708956,above,BG,95
7.96909921440277,6.21931305398254,0.61141601532893,2.59538030866487,56.6428547829526,4.42356550406527,above,BG,90
4.77000216367428,4.81102717988202,0.298974407786262,2.63878052776406,32.7599581048389,1.53136955641918,below,BG,100
7.67016920409393,6.83012321527775,0.68877145084199,2.59943571171673,50.5289544935825,3.79807338881082,above,BG,100
7.84281020931152,6.75581883233956,0.842269832329831,2.59709359538418,52.1442877684711,4.0077123301771,above,BG,80
7.73661988840332,7.16332619390357,0.757217729627289,2.5985342153843,48.5611840741335,3.68178668568357,above,BG,90
7.57523180065155,6.89999971107197,0.677554431909586,2.6007236701765,49.3964901181235,3.66699327217704,above,BG,90
7.75331052468994,6.25189154622869,0.75901257879331,2.59830778359425,55.2027089566743,4.19435962082419,above,BG,100
7.93556366705322,6.64231904926546,0.620464414549099,2.59583526519776,53.498233970288,4.16040223933984,above,BG,88
8.00653249126892,5.94910674835198,0.792646193445638,2.59487247398783,58.7204659664575,4.60735906003673,above,BG,100
8.00047399885318,7.03373216638185,0.61645270648229,2.59495466589826,51.1575316427079,4.01091441433143,above,BG,100
7.66081939592285,7.50317024451267,0.869275907807468,2.59956255492178,45.5877015474791,3.42248076261583,above,BG,100
7.83742490244751,7.95830325630793,0.595915039702828,2.59716665459248,43.5875987091495,3.34776089227518,above,BG,100
7.60513865953064,5.78906124887119,0.700775305691434,2.60031794187025,57.7108941435098,4.30113461503331,above,BG,90
7.76246673702392,6.67678277333428,0.64580625613671,2.5981835667871,52.2146259864603,3.97200712667501,above,BG,100
7.86331404358673,5.91255983836278,0.799521815738776,2.5968154322382,58.2268309831002,4.4869049568265,above,BG,95
5.47571269871826,6.61814266315662,1.03538654332175,2.62920657881664,19.4242767739832,1.04232608480988,below,BG,100
8.01508744695282,6.17680582997377,0.784246707914906,2.5947564140668,57.1862588257289,4.49177554052619,above,BG,95
8.00818500099732,6.33879013030744,0.880184299309651,2.5948500553856,56.0256153928205,4.39682143592193,above,BG,100
7.86231941391968,7.07937262576362,0.652683484630677,2.59682892577865,49.976786937353,3.85067717099536,above,BG,92
7.57175506469574,7.59074775940568,0.782589058989767,2.60077083695508,44.3050910584603,3.28751910656919,above,BG,100
7.53943440898682,7.31459622476387,0.653596574929184,2.60120931178624,46.1012013783226,3.40619185215536,above,BG,90
7.61205543859406,6.47329992007759,0.71277116925573,2.60022410610283,52.7554973503888,3.93538983607271,above,BG,100
7.81214324841003,6.84384814170974,0.624621333954265,2.59750963553586,51.330412978804,3.92973307297224,above,BG,100
7.47475598228455,5.80847910289056,0.634792898225629,2.60208676496924,56.8289206686191,4.16279019074623,above,BG,100
7.85566688040314,5.82022648789695,0.863515261473072,2.59691917668621,58.8391512882377,4.52968033058267,above,BG,100
7.73428843765717,6.87196755134815,0.587763685697512,2.5985658447696,50.638513400136,3.83812758537901,above,BG,80
7.84749660240936,6.33264271454237,0.733781371159063,2.59703001791716,55.1686987627076,4.24269656379945,above,BG,95
7.51769160639191,6.01912164406095,0.935392079450117,2.60150428326772,55.5188395054733,4.09018527522444,above,BG,95
7.43017919188568,5.43813503098835,0.877490869066054,2.60269151138342,59.3389869839717,4.3207338063311,above,BG,100
7.37364404899414,6.44858341393885,0.56175740403207,2.60345848954925,51.4141675774837,3.71520748469483,above,BG,100
7.40658293072168,6.49822159112441,0.854652881591072,2.60301162761878,51.2579128601147,3.72046226242725,above,BG,96
6.38164444327209,5.43976750339043,0.796657157517204,2.61691634954911,52.6439762618678,3.29229986022212,above,BG,65
7.63993746976471,6.07753532860018,0.677061373720275,2.59984584741216,55.8058095468552,4.17818159832007,above,BG,90
7.97310394626312,6.50561655482329,0.687423300651529,2.59532597888449,54.6697065069595,4.27161658297906,above,BG,90
4.13076808074005,3.76593575899816,0.540498244572774,2.64745263080285,39.2213798920825,1.58771218145977,below,BG,100
7.83583337214935,6.68538514739894,0.74311601340535,2.59718824592358,52.6010485002528,4.03922167922352,above,BG,100
3.5449510539509,7.33149585609127,3.96223894286672,2.65540005687699,37.8767669757661,1.31583441389731,below,BG,100
6.55759020743561,5.38513517633976,2.06352920975761,2.61452939954628,54.3774211258141,3.49446726111048,above,BG,100
6.32650936365763,4.86517829927296,5.16453944234458,2.61766433390137,57.2769646330411,3.55109462671751,above,BG,100
6.86237132073975,5.47212086271191,4.59408047676817,2.6103946181111,55.6994659154738,3.74578926027146,above,BG,100
6.31556924033492,4.66562388580459,3.94605185859871,2.61781275195235,58.9583587598514,3.64901779824416,above,BG,100
7.00504657805743,5.74774056884484,4.55900377194855,2.6084590289966,54.4158747649712,3.73555158278248,above,BG,100
6.36560956102371,5.76497321361153,5.69792784421274,2.61713388511985,49.6864696813767,3.09953277559272,above,BG,100
6.95760822426083,5.45437078078172,4.6749795882218,2.60910259651451,56.4475910161627,3.84878346663996,above,BG,100
6.96172367753143,8.08462658725331,4.65162094333909,2.60904676464357,35.4835178299785,2.42081468928749,above,BG,100
6.40301360058176,4.77043503606513,4.89515770424029,2.61662644708772,58.6094634179435,3.67764889669806,above,BG,100
6.93348638169556,5.23107639231689,3.45713606072599,2.60942984299556,58.0852490175877,3.94671365067811,above,BG,100
6.43441078854553,6.62308345590959,3.11499412083378,2.61620050038616,42.815419628028,2.69977197025764,above,BG,100
6.41860641916954,5.94790820231704,2.52639401981794,2.61641490872788,48.5185220912918,3.05187263406279,above,BG,100
6.93635103688202,6.25669862415804,3.76977021862839,2.60939097994741,49.8880079510757,3.39113689557706,above,BG,100
6.40291936547682,4.93867198824511,6.19744448381619,2.61662772551852,57.1491298964398,3.58596255711952,above,BG,100
6.40622005229218,5.0630509730619,5.66665009967666,2.61658294709239,56.0925776325922,3.52148096779554,above,BG,100
6.41970937273288,10.7089814139016,2.19284003752577,2.6163999456225,7.32549133604249,0.460861280230897,above,BG,100
6.4083865728506,5.69946920080347,5.2874547488907,2.61655355521543,50.5901876825187,3.17711611740693,above,BG,100
6.40342073666607,5.38821927659259,3.85855544558124,2.61662092371817,53.2522494340878,3.34170486560401,above,BG,100
6.40750847345032,4.96147572335365,5.4231246957902,2.61656546786008,56.9821028987436,3.57804466153699,above,BG,100
6.38731965251923,18.17943709647,2.54487382576414,2.61683935741012,31.3368712440249,3.54036168435898,above,BG,100
6.41195512896472,5.72437653845711,3.31676753302923,2.61650514276818,50.401880174336,3.16705282570608,above,BG,100
6.7573032785202,5.71582660817914,2.67710428470454,2.61182001283353,53.0070044826878,3.51014266983844,above,BG,100
6.70916100939178,5.17982886815828,1.50524948817701,2.61247312994595,57.1081585237846,3.7547797425355,above,BG,100
6.65341984703947,6.15822459625219,2.47759606753109,2.61322933665696,48.5792875624842,3.16748207673207,above,BG,100
6.72221315001221,5.08784516915315,1.03181854121589,2.61229605943084,57.9516360690765,3.81764969897488,above,BG,100
6.65903755215327,5.56132518324572,1.07476283191402,2.61315312464184,53.6025277285887,3.49795992432752,above,BG,100
6.59406214220067,6.15908859582989,0.814676118556227,2.61403460681737,48.1091349644119,3.10884220376119,above,BG,100
6.58919150244446,5.04215713753715,0.683474177265704,2.61410068384762,57.4879799941515,3.71216501769081,above,BG,75
6.632810620432,5.47460979534148,0.705892111332866,2.6135089295971,54.1453833020378,3.51946884719422,above,BG,100
6.40852404416351,6.82683818342812,0.933578274929755,2.61655169022509,40.8180752144258,2.5634723359203,above,BG,100
6.37968190881669,5.28991465386015,0.621769061725668,2.61694297406971,53.9343572866026,3.37196166403551,above,BG,73.6842105263158
6.35577520280457,4.6138903603915,0.451110425116422,2.61726730192298,59.6701843496818,3.71658443039156,above,BG,35
6.32307857344684,5.39724080060973,0.440759512372484,2.61771087736175,52.5789996657384,3.25805936405157,above,BG,82.3529411764706
2.50571428571429,3.30904534845068,1.05168993879016,1.32050485187032,32.0599625949529,0.787249975312806,below,MP,NA
2.48,2.76381945311382,0.41887039686213,1.31008703853543,11.4443327868477,0.278137953107473,below,MP,NA
2.464,3.28380791128175,0.547034818660396,1.30360484357151,33.2714249708503,0.80339699017662,below,MP,NA
2.44,3.10463182258376,0.792079484167081,1.29388155112561,27.2390091222853,0.651327217621692,below,MP,NA
3.072,3.73514923180946,0.670009870683523,1.54992825220081,21.5868890562976,0.649874305360976,above,MP,NA
2.476,1.80817590706997,1.29678024083975,1.30846648979445,26.9718938986278,0.65445558507549,below,MP,NA
2.33142857142857,3.26115537752558,0.456582147505264,1.24989522815609,39.8779880066119,0.911115527705796,below,MP,NA
