"","0.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75"
"412",0.0611915709130701,0.0618614963080565,0.0623045220993596,0.0625158233849172,0.0622642409517378,0.0626831604263265,0.0641936824005926,0.0656071706202989,0.0655904642382151,0.0639346172952421,0.062054296105306,0.061155606618118,0.061719090039524
"440",0.0476956915626068,0.0475990350070002,0.0476627364536961,0.0478798440791125,0.0483014711769715,0.0491193406137477,0.0501747924575882,0.050495603988401,0.0499020045323308,0.0487928243127974,0.048454292145922,0.0480085798237802,0.0483286827998226
"488",0.0495328857309793,0.0495907657702646,0.049766344184312,0.0500493075277831,0.0505870133724131,0.0518510889233811,0.0529882046965667,0.0530592080233133,0.0521123611238112,0.0508838550695537,0.0504460419576567,0.0497249407063764,0.050234346260186
"510",0.0546557329388545,0.0545596254428153,0.054490639969824,0.0543419666878577,0.054621043383853,0.0554223920552263,0.056583254361686,0.0576726428717757,0.0578328259724528,0.0568403701223399,0.0555703495895932,0.0549582244986293,0.0548505946217162
"532",0.0483812290569631,0.0484847903655408,0.0485891986762729,0.0486611567812208,0.0490790376981296,0.0498754051952466,0.0508096275857035,0.0513448599013826,0.0511057408293209,0.0503288735200282,0.0488695109189275,0.0479875536542758,0.0483605064918635
"595",0.0528644380410109,0.0529185069546057,0.0528751055066637,0.0526607254705352,0.0528316566572637,0.0539201516420221,0.0549346230263516,0.0556077827678036,0.0554127843965584,0.0544716046437272,0.0528841382876975,0.0522533386163825,0.0522870852567575
"650",0.0395444901180733,0.0396235862919935,0.0397821355992046,0.0399197240771066,0.0402680852167576,0.0405379013230849,0.0412445209131038,0.0424476300781322,0.0430661884742842,0.0418914090610011,0.040338226717423,0.040221442342734,0.0404039824704252
"676",0.0397077160710973,0.0397561821199993,0.0399672280280526,0.0402989358108483,0.0404988726968681,0.0404767081343249,0.0412367682810968,0.0424984116876952,0.0428741749949059,0.0417081558906794,0.0408153284203025,0.0404459114262417,0.0401679526750005
"715",0.0396025375106304,0.0405332838874197,0.0411936196748414,0.0415552446406901,0.0416180254247743,0.042048554233351,0.0426231340651424,0.0431383816118898,0.0432414099091802,0.0427512509447332,0.0418522116429837,0.040926801708964,0.0409155561972366
