"","0.9","1","1.1","1.2","1.3","1.4","1.5","1.6","1.7","1.8","1.9","2","2.1","2.2","2.3","2.4","2.5","2.6","2.7","2.8","2.9","3","3.1","3.2","3.3","3.4","3.5","3.6"
"1",0.0198390357459667,0.0210735427520987,0.0181304092700735,0.0128129907819143,0.0235173240124974,0.0209691593826049,0.0130377148056731,0.0160391426754904,0.0205216378430694,0.0188913440955714,0.0126029539678184,0.0162919255522478,0.0194860198207284,0.0146247157368397,0.0236669782353186,0.0175407472772369,0.0162436605389903,0.0256634032376461,0.0160282406052148,0.014289442656597,0.0179731163586105,0.0162697495918567,0.0259684907175993,0.01470459215762,0.0263870553588437,0.0299143921765016,0.0185558330200227,0.0308114591116109
"2",0.017807083966588,0.0188717415540734,0.0162237978572982,0.0121293176405127,0.0224521291335337,0.0200331220404354,0.0123861191445041,0.0150312136507827,0.0191644843301179,0.0175844458646947,0.0115934058361629,0.0149059385090946,0.0177418513431866,0.0130233636928458,0.0209156482507577,0.0155362982290698,0.0145311538456023,0.0230220632296555,0.0143755000884012,0.0127766030573189,0.0159748748510254,0.0144711420149675,0.0228273028750048,0.012453858990236,0.0213476089639312,0.0258799673801132,0.0218162217154324,0.0559530482174423
"3",0.0163749232644246,0.017442003350683,0.0150242716613298,0.0106702937154608,0.0196043056497794,0.0174501058192523,0.0107806968348176,0.0130579399709178,0.0166350693680803,0.0152810929190163,0.010116854397,0.0130325099772884,0.0155759040499388,0.0116693647353334,0.0188730424367822,0.0138745787582649,0.0124365331059515,0.0194642880650815,0.0121276313118234,0.0107490316708684,0.0133675590991135,0.0120790936487697,0.0191216781954516,0.0105517381936087,0.0183501249391454,0.0202261497601252,0.0112025168620816,0.0140016235729011
"4",0.0159549554804185,0.0166622819941514,0.0142240012925174,0.0104710916317542,0.0193129200057876,0.0172117523625349,0.0106368341508288,0.0128938085530397,0.0164359278660265,0.0150700382490177,0.00990971813092805,0.0127257468330966,0.01514411497128,0.0111141435744094,0.0178481036029287,0.0132296497716495,0.0122716758827712,0.019397138524906,0.0120914906662903,0.0106684560159086,0.013149100634459,0.0118205297668757,0.0189068966093557,0.0107756379204919,0.019484280494617,0.023584729977559,0.0190519772790902,0.0467742192534922
"5",0.0141909443900947,0.0150163701638555,0.0128962246055582,0.00925348730469226,0.0170189301388656,0.0151475133162737,0.00934657406590621,0.0112863431367138,0.0143765177744488,0.0131502473283659,0.00857159916870225,0.0109622241776706,0.0130890090706655,0.00980056855498554,0.0158475244109946,0.01168319782872,0.010593522470801,0.0166358123009865,0.0103467733061702,0.00906213844999399,0.0110054826203603,0.00983412289827419,0.0158144272191899,0.00916083883052854,0.0168754739818342,0.0201241855702543,0.0151860706254989,0.0344693085699163
"6",0.0133423603074301,0.0150266220736372,0.0132749751633809,0.00935894531161276,0.0172571986308363,0.0153695405731836,0.00948065563039658,0.0114395378649924,0.0145853587394707,0.0132607106772082,0.00844966696692219,0.010689599521212,0.0127262660353812,0.00944800071213773,0.0152330363483572,0.0112674328871882,0.0103580337744765,0.0163306156351308,0.0101822288963422,0.00901090804808939,0.0111722462929994,0.0100049793931891,0.0164193650014943,0.0100833815477962,0.0197603368596471,0.0231341797680868,0.0154220387122513,0.0292774246928316
