C_ph,abs_CDOM_440,abs_X_440
-3.43912395522555e-06,-0.000342671018155799,-0.00031130428934417
-4.90393028686691e-06,-0.000367935522980625,-0.000342375371799925
-6.77332433486577e-06,-0.000393820731422433,-0.000375363845170296
-9.26966915661721e-06,-0.000419161929065841,-0.000409221801421538
-1.19123613350917e-05,-0.000448668614322228,-0.000448668614322228
-1.42483062596813e-05,-0.000487603492664938,-0.000499447536506347
-1.71629539047171e-05,-0.000531552765830804,-0.00055768956366624
-2.01336656013149e-05,-0.000584497661472835,-0.000628133535494584
-2.31092201830727e-05,-0.000643765279959958,-0.000708630467000545
-2.7366687267016e-05,-0.000703423475344119,-0.000793107753777517
-3.18452938591754e-05,-0.000770716095757868,-0.000890087771175127
-3.5010420079201e-05,-0.000830354257294101,-0.000982256450760464
-3.82150993612828e-05,-0.000894770512194645,-0.00108416704907584
-4.22695048752825e-05,-0.000978363326765827,-0.00121424905237608
-4.59074191808393e-05,-0.00105107634987166,-0.00133617991669727
-4.60317796729792e-05,-0.00109207989205862,-0.00142202802006277
-4.46737708508548e-05,-0.00115778625872314,-0.00154420587918567
-4.41146474898219e-05,-0.00117538734137112,-0.00160576093254159
-4.19640910994297e-05,-0.0010377687214099,-0.00145219027059702
-3.19106365136819e-05,-0.000735389216506901,-0.00105405499516982
-1.84693728782416e-05,-0.000401422386638641,-0.000589346447132627
-1.76499572162463e-05,-0.000291642675034263,-0.000438574343219332
-2.01374077744323e-05,-0.000248467597418556,-0.00038272336528352
-2.05766287913673e-05,-0.000205988716625001,-0.000324998768673099
-1.89756508302974e-05,-0.000168586180941133,-0.000272447811582425
-1.76935688442017e-05,-0.000129609752491665,-0.000214546829050971
-1.98460010271211e-05,-7.86130888661172e-05,-0.000133291466860482
-2.51224513989356e-05,-5.65824032709981e-05,-9.82679607441728e-05
-2.10372955212098e-05,-4.61852901950837e-05,-8.21594074414946e-05
-9.85245889568577e-06,-3.73854962972713e-05,-6.81208156651877e-05
-2.47957578796978e-06,-2.42381655561662e-05,-4.52375945949466e-05
-5.80566976556846e-07,-1.23440081584889e-05,-2.35982079774154e-05
-1.19621499739417e-07,-4.58344019116877e-06,-8.97506206445027e-06
3.61978189757572e-09,-1.65385772214364e-06,-3.31716523206907e-06
2.85200427171076e-08,-7.20802709891907e-07,-1.48084102552405e-06
5.2104774507549e-08,-5.91226445395687e-07,-1.24413912064024e-06
7.64171655948973e-08,-5.08110226632687e-07,-1.09520671537909e-06
1.03525214577895e-07,-4.51320094573026e-07,-9.96427947847403e-07
1.41282508514716e-07,-4.29802593901162e-07,-9.71971049280013e-07
2.00754636089281e-07,-4.43440494441407e-07,-1.02717091749156e-06
2.80351134857685e-07,-4.62188786710623e-07,-1.09660402879449e-06
