C_ph,abs_CDOM_440,abs_X_440
-4.1520834665009e-07,-5.9454628321472e-05,-5.40123904187967e-05
-5.886609238778e-07,-6.41032510807761e-05,-5.96500556526053e-05
-8.12034736471632e-07,-6.90077961094892e-05,-6.57736620437098e-05
-1.11517022723861e-06,-7.39612600794987e-05,-7.22073212913027e-05
-1.44098810880097e-06,-7.97224557735526e-05,-7.97224557735526e-05
-1.74078796888642e-06,-8.71167056421585e-05,-8.92327981157902e-05
-2.11282207872018e-06,-9.53119417944026e-05,-9.99984924326811e-05
-2.49716221078238e-06,-0.000105105270763749,-0.000112951940915537
-2.88497965627041e-06,-0.000116416914166099,-0.000128146973470543
-3.47169025561172e-06,-0.000127865116887259,-0.000144167516717213
-4.19468036642739e-06,-0.000140758373109423,-0.000162559608245893
-4.89884062537051e-06,-0.00015464113732554,-0.000182930662854597
-5.61459382782406e-06,-0.00017036375725439,-0.000206424741824509
-6.40008762197143e-06,-0.000189228511764532,-0.000234851956125718
-7.19217118402335e-06,-0.000208801790812376,-0.00026543909915582
-7.63429944045205e-06,-0.000228588810868366,-0.000297651935990592
-7.8373226532305e-06,-0.000254192737762215,-0.000339031420645474
-8.32177175293684e-06,-0.000274366755062373,-0.000374827430039731
-8.94076341969506e-06,-0.000272148191820312,-0.000380827585345894
-8.36043341167468e-06,-0.000237290928853969,-0.000340116068134739
-6.38009423185045e-06,-0.000170937390627347,-0.000250960950862553
-6.875629436183e-06,-0.000139574868436964,-0.000209893686674883
-8.25305297748878e-06,-0.000125070491050687,-0.000192650469235819
-8.94064295231743e-06,-0.000110033703071416,-0.00017360571295686
-8.78451827290727e-06,-9.63566706450885e-05,-0.000155719548910059
-8.70591682891787e-06,-7.88976437573008e-05,-0.000130601586395365
-1.00163437428157e-05,-4.92098498246842e-05,-8.34371624588751e-05
-1.21194377513489e-05,-3.42559022618229e-05,-5.94930130945224e-05
-1.07767651542747e-05,-2.97971213327914e-05,-5.30063537941145e-05
-6.01883832710571e-06,-2.81098389148825e-05,-5.12194659627561e-05
-1.76761050890101e-06,-2.07392933967713e-05,-3.87073743140647e-05
-4.42841312067343e-07,-1.12803584218273e-05,-2.15648143358531e-05
-9.17930007558273e-08,-4.36690725700128e-06,-8.5510581629932e-06
5.78513819505909e-09,-1.61359568378688e-06,-3.23641110671651e-06
2.56558465752117e-08,-7.11468646467113e-07,-1.46166481563389e-06
4.58471774067543e-08,-5.86169140221093e-07,-1.23349685106362e-06
6.68688849507216e-08,-5.05722079785563e-07,-1.09005918177872e-06
9.04822870528141e-08,-4.50832585643166e-07,-9.95351621912931e-07
1.23569334762003e-07,-4.30899613643474e-07,-9.74451889193839e-07
1.7595574533624e-07,-4.46388013402524e-07,-1.03399845307652e-06
2.46526883883276e-07,-4.67449232682793e-07,-1.10908513264686e-06
