C_ph,abs_CDOM_440,abs_X_440
-1.77526060510037e-07,-2.33957303945719e-05,-2.12541791931135e-05
-2.5473928730599e-07,-2.5473897899657e-05,-2.3704249032371e-05
-3.56119178995048e-07,-2.77467927440166e-05,-2.64464056473592e-05
-4.96786635989297e-07,-3.0184248875331e-05,-2.94684508367619e-05
-6.50691865449144e-07,-3.29681884850312e-05,-3.29681884850312e-05
-7.91524691059006e-07,-3.63130387647464e-05,-3.71950940199166e-05
-9.67942150635415e-07,-4.00652912668936e-05,-4.20353278942526e-05
-1.14932223874254e-06,-4.44335044946484e-05,-4.77507030606574e-05
-1.3330909905454e-06,-4.94210183415935e-05,-5.44006338913218e-05
-1.61449818423343e-06,-5.47633104498694e-05,-6.17454601142917e-05
-1.95342911893024e-06,-6.08107316498451e-05,-7.02293476101791e-05
-2.28176131853477e-06,-6.74112505425375e-05,-7.97432362363197e-05
-2.62110553992601e-06,-7.48517265216844e-05,-9.06956301702447e-05
-2.99419512832971e-06,-8.35658914111916e-05,-0.000103713826633742
-3.38473899261573e-06,-9.28972604642192e-05,-0.000118095563432325
-3.62118541735732e-06,-0.000102601533321853,-0.000133600349522091
-3.72078110067278e-06,-0.000114390399072686,-0.000152569030284783
-3.99894345729466e-06,-0.000125257988954794,-0.000171121789450026
-4.48241517254328e-06,-0.000129762174072019,-0.000181581274123286
-4.5345045957657e-06,-0.000122386950933066,-0.000175420816730717
-3.89548076249636e-06,-9.92307486862471e-05,-0.000145685171358405
-4.54279424996681e-06,-8.77377057742006e-05,-0.000131940590247879
-5.75970960718798e-06,-8.30484963318501e-05,-0.000127922515161279
-6.57022777194197e-06,-7.69212114932486e-05,-0.000121362467953328
-6.75221952603875e-06,-7.03963921358956e-05,-0.000113765807337554
-7.04432424197928e-06,-6.06528726572916e-05,-0.00010040048106944
-8.87772334908454e-06,-4.1417903921823e-05,-7.02256233364436e-05
-1.15487670578968e-05,-3.09245542569109e-05,-5.37073844176354e-05
-1.04206782035197e-05,-2.72762878166091e-05,-4.85220215083721e-05
-5.68111023670539e-06,-2.52341247859662e-05,-4.59795731839092e-05
-1.66259659658994e-06,-1.86445566183242e-05,-3.47978023232748e-05
-4.27952792015628e-07,-1.04228654050725e-05,-1.99255332944966e-05
-9.21834975498937e-08,-4.16359886135243e-06,-8.15294988775311e-06
5.32039718526553e-09,-1.56873295121255e-06,-3.14642930555028e-06
2.59141505768724e-08,-6.98552809152556e-07,-1.43513009051159e-06
4.66247413405799e-08,-5.76640804333242e-07,-1.21344603039246e-06
6.82063904019204e-08,-4.98116683352359e-07,-1.07366612214289e-06
9.24454371454194e-08,-4.44389538070691e-07,-9.81126612329436e-07
1.26329660548195e-07,-4.24774687346344e-07,-9.60600760502993e-07
1.79831776281432e-07,-4.39746777547754e-07,-1.01861491365752e-06
2.51781456513245e-07,-4.60050443341744e-07,-1.09153052631956e-06
