C_ph,abs_CDOM_440,abs_X_440
-1.49329840457252e-07,-1.87032527690754e-05,-1.69912321241424e-05
-2.15090555789295e-07,-2.04135253710623e-05,-1.89954160501994e-05
-3.01838363074294e-07,-2.2297904192401e-05,-2.12528858667946e-05
-4.22767474688953e-07,-2.43428488234051e-05,-2.37655754410876e-05
-5.55629607377025e-07,-2.66731133276553e-05,-2.66731133276553e-05
-6.76831463007579e-07,-2.94387465607135e-05,-3.01538230729747e-05
-8.29023977307693e-07,-3.25512469160458e-05,-3.41518130585364e-05
-9.85267402794806e-07,-3.61564370441312e-05,-3.88557082917825e-05
-1.14401544632763e-06,-4.02624788750125e-05,-4.43192885605361e-05
-1.38656604506e-06,-4.47162888261339e-05,-5.041747486578e-05
-1.67377599159749e-06,-4.9765043303192e-05,-5.74728576709106e-05
-1.94838028571473e-06,-5.52830875738038e-05,-6.53963882407016e-05
-2.23426732553268e-06,-6.14976719703041e-05,-7.45149159883963e-05
-2.55071457932215e-06,-6.87458005117852e-05,-8.53205765614822e-05
-2.88550568768144e-06,-7.65522135231805e-05,-9.7316936396566e-05
-3.09034326811886e-06,-8.46906408224299e-05,-0.000110278071377677
-3.17260507985093e-06,-9.44448544940911e-05,-0.000125966514518364
-3.41436134200849e-06,-0.000103708990994069,-0.000141682524755899
-3.85873218168227e-06,-0.000108399611034591,-0.000151687805995029
-3.9670445284717e-06,-0.000103892765501623,-0.000148912556753496
-3.49497031038241e-06,-8.63755817756418e-05,-0.000126811916656538
-4.15242992017655e-06,-7.78429190760678e-05,-0.000117060739152976
-5.34093228205874e-06,-7.47509223346303e-05,-0.000115141470562713
-6.17622580403009e-06,-7.01784002214172e-05,-0.000110723995144501
-6.42315498923652e-06,-6.49570649945258e-05,-0.000104975449979233
-6.79564426427101e-06,-5.67415474050922e-05,-9.39259495306172e-05
-8.81218929611192e-06,-3.98553259544986e-05,-6.7576213265517e-05
-1.17726594194729e-05,-3.0513375343413e-05,-5.29932805444415e-05
-1.06537968865164e-05,-2.69798627257849e-05,-4.79947083809664e-05
-5.71640183753288e-06,-2.46392538402289e-05,-4.48956476498751e-05
-1.65902757384797e-06,-1.81123982672547e-05,-3.38045933409278e-05
-4.29592414434697e-07,-1.01884817913649e-05,-1.94774589582069e-05
-9.37754626785617e-08,-4.10545068232499e-06,-8.03908704806524e-06
5.04060822325184e-09,-1.55539897937465e-06,-3.11968517442349e-06
2.61704482796462e-08,-6.94582500419058e-07,-1.42697335639299e-06
4.72619000968459e-08,-5.7362216451358e-07,-1.2070937978088e-06
6.92359905821608e-08,-4.95626146874818e-07,-1.06829789270737e-06
9.39051559554478e-08,-4.42203582873434e-07,-9.76300443768629e-07
1.28351571813809e-07,-4.22619521165386e-07,-9.55726990162835e-07
1.8267491852388e-07,-4.37323640501805e-07,-1.01300203902407e-06
2.55661095401702e-07,-4.57253515453643e-07,-1.08489444496378e-06
