C_ph,abs_CDOM_440,abs_X_440
-2.10811918305311e-07,-3.12557119825588e-05,-2.83946896327621e-05
-3.00162278357785e-07,-3.38758473352247e-05,-3.15225225672103e-05
-4.16358273075973e-07,-3.66943120102968e-05,-3.49745885705777e-05
-5.75992896981431e-07,-3.96308507892005e-05,-3.86910332910444e-05
-7.49325155182681e-07,-4.30135913991915e-05,-4.30135913991915e-05
-9.09595472104868e-07,-4.72099281507628e-05,-4.83566723131383e-05
-1.10933443506045e-06,-5.18814838671265e-05,-5.44325304280791e-05
-1.31587040601673e-06,-5.73938877193672e-05,-6.16786481542164e-05
-1.52456109015713e-06,-6.3746507709507e-05,-7.01695461592019e-05
-1.84505519189636e-06,-7.03422178070218e-05,-7.93106291105278e-05
-2.24561809548753e-06,-7.77672549579198e-05,-8.98121669145069e-05
-2.64656765943248e-06,-8.59085005845016e-05,-0.000101624310507266
-3.05657025533419e-06,-9.51549479708307e-05,-0.000115296444999585
-3.5017139552021e-06,-0.000106096295447993,-0.000131676364683662
-3.96058938537889e-06,-0.000117757882840253,-0.00014969960850432
-4.24292756094473e-06,-0.000130059355653559,-0.000169353954189226
-4.38454534136093e-06,-0.000145483318396765,-0.000194039438539794
-4.71717470301977e-06,-0.000158963835349091,-0.000217169189684126
-5.22588090048611e-06,-0.000162520357937118,-0.000227421079187651
-5.16789139383484e-06,-0.000149866274157064,-0.000214807738999884
-4.29131746782659e-06,-0.000117481560006799,-0.000172480016805671
-4.85945277837969e-06,-0.000100770789857099,-0.000151539835423875
-6.00866782574232e-06,-9.30169299504028e-05,-0.000143277243507088
-6.70629915897711e-06,-8.43171978289429e-05,-0.000133031487944358
-6.77940331831002e-06,-7.59938022192569e-05,-0.000122811638491851
-6.92804386425614e-06,-6.41731937975658e-05,-0.000106227772020679
-8.28501390978231e-06,-4.16118198587712e-05,-7.0554415145241e-05
-1.0209042355879e-05,-2.95276654270185e-05,-5.12813754684856e-05
-9.23505854325374e-06,-2.61361296400178e-05,-4.64937843838972e-05
-5.29471562343738e-06,-2.52641141123128e-05,-4.60342172992564e-05
-1.60483704138501e-06,-1.92000777249133e-05,-3.58346150536187e-05
-4.12644632634251e-07,-1.07165008026455e-05,-2.04868800703972e-05
-8.7173183459665e-08,-4.23998936218564e-06,-8.30253392452828e-06
5.79231556456003e-09,-1.58732345801995e-06,-3.18371654132781e-06
2.50782299070091e-08,-7.04480568753588e-07,-1.44730827670067e-06
4.48142207494236e-08,-5.8149631820179e-07,-1.22366366324991e-06
6.54140978071244e-08,-5.02429962827533e-07,-1.08296318486454e-06
8.85923846203555e-08,-4.4845301329527e-07,-9.90097983929868e-07
1.21083601807029e-07,-4.2905464221445e-07,-9.70279604425887e-07
1.72539424561868e-07,-4.44858604572447e-07,-1.03045578096854e-06
2.4193842743347e-07,-4.66277771172134e-07,-1.10630568526712e-06
