C_ph,abs_CDOM_440,abs_X_440
-6.99294547328066e-07,-6.09562159372824e-05,-5.53765287347348e-05
-1.0192093975611e-06,-6.66493318732342e-05,-6.2019262493219e-05
-1.44278664661835e-06,-7.29237288331653e-05,-6.95060698305679e-05
-2.03191845642911e-06,-7.97684082681799e-05,-7.78767570823587e-05
-2.67852841819061e-06,-8.75370989995256e-05,-8.75370989995256e-05
-3.2503425972409e-06,-9.66760992976885e-05,-9.90243924820547e-05
-3.97158557666045e-06,-0.000107064588522032,-0.000112329024501705
-4.70364871501875e-06,-0.000119062795778127,-0.000127951469762142
-5.4554382813916e-06,-0.000132555754046329,-0.000145911947751053
-6.54515727052943e-06,-0.000147342622806403,-0.000166128343317666
-7.63860340981398e-06,-0.00016400630734636,-0.000189408278052164
-8.45940541472675e-06,-0.000181013819864049,-0.000214127874550391
-9.35320795227474e-06,-0.00019986813441408,-0.000242174325750318
-1.04583055019491e-05,-0.000222341972470618,-0.000275949150984986
-1.16291114911783e-05,-0.000245376274071478,-0.000311934379922398
-1.21423254401884e-05,-0.000266047876753692,-0.000346428441886968
-1.21067247926907e-05,-0.000290905417693679,-0.000387997225658008
-1.25481265462162e-05,-0.000311612157451295,-0.000425710411307128
-1.34135624614344e-05,-0.00030995258912522,-0.000433728753804108
-1.24689279837067e-05,-0.000268419989074781,-0.000384734265796849
-9.3494995886893e-06,-0.000189739202626482,-0.000278564745444445
-1.02014714736492e-05,-0.000157647989131206,-0.000237072174999575
-1.25965751468908e-05,-0.000145375354728607,-0.000223926763767478
-1.38858544475801e-05,-0.000129962244602349,-0.000205047976227982
-1.37154617200736e-05,-0.000113693200189688,-0.000183736670529947
-1.37282758895505e-05,-9.37385016876202e-05,-0.000155168094301865
-1.70782745404582e-05,-6.29842138567252e-05,-0.000106792117891651
-2.33365689248746e-05,-4.86681669478896e-05,-8.4523124552e-05
-2.0045399148605e-05,-4.06826902609194e-05,-7.23707853917261e-05
-9.27874010431703e-06,-3.28992377109333e-05,-5.99463195516079e-05
-2.34825914196721e-06,-2.17107701756048e-05,-4.05205178284712e-05
-5.67635322912389e-07,-1.14256655788879e-05,-2.18426000006791e-05
-1.2286981106895e-07,-4.38104075563262e-06,-8.57873366918799e-06
1.95511489581670e-09,-1.61135241520475e-06,-3.23191175199743e-06
2.82878128847416e-08,-7.08975184705324e-07,-1.456542164981e-06
5.2553110860604e-08,-5.82722514922039e-07,-1.22624399320833e-06
7.75749653976883e-08,-5.01507147380857e-07,-1.08097410135219e-06
1.05466342814832e-07,-4.45889840175127e-07,-9.84438990761176e-07
1.44212559911041e-07,-4.24801726603768e-07,-9.6066190805255e-07
2.05092136469705e-07,-4.38198609701109e-07,-1.01502878878304e-06
2.86513312688025e-07,-4.56553310178202e-07,-1.08323311533375e-06
