C_ph,abs_CDOM_440,abs_X_440
-1.02397214166859e-07,-1.51817689414532e-05,-1.37920907835797e-05
-1.46472960776439e-07,-1.65307102716169e-05,-1.53823366374432e-05
-2.04321622341263e-07,-1.80071871882134e-05,-1.71632585193154e-05
-2.84715130421059e-07,-1.95896562445084e-05,-1.91251014505833e-05
-3.727862374064e-07,-2.13990879448478e-05,-2.13990879448478e-05
-4.54223063225873e-07,-2.3575137340658e-05,-2.41477849209776e-05
-5.56160479606588e-07,-2.60105789906992e-05,-2.72895362050408e-05
-6.61385893588619e-07,-2.88474514984389e-05,-3.1001067915419e-05
-7.67705430829124e-07,-3.21000847266379e-05,-3.53344592178213e-05
-9.3299013057681e-07,-3.5569990136383e-05,-4.01050518894813e-05
-1.14012466551201e-06,-3.94832788909446e-05,-4.5598611343609e-05
-1.34988926199269e-06,-4.38178718158216e-05,-5.18337647716083e-05
-1.56551151315871e-06,-4.87363790583202e-05,-5.90524336085922e-05
-1.79814038236414e-06,-5.44807587669626e-05,-6.7616199315439e-05
-2.04222975692839e-06,-6.07204203841613e-05,-7.71907828205235e-05
-2.20048368204595e-06,-6.74518915777446e-05,-8.78310099172121e-05
-2.27951697636691e-06,-7.56365069224447e-05,-0.00010088074356619
-2.47502609289204e-06,-8.34057810204335e-05,-0.000113945199166854
-2.81726518164394e-06,-8.76145006829308e-05,-0.000122602389944949
-2.93508878011927e-06,-8.51161114417828e-05,-0.000121999426182503
-2.65123590870642e-06,-7.25817497391127e-05,-0.000106560565028781
-3.17547775561852e-06,-6.58500897531153e-05,-9.90258365344294e-05
-4.07667481442696e-06,-6.31087932702083e-05,-9.7208690349546e-05
-4.72387806920454e-06,-5.93925430761243e-05,-9.37066053149131e-05
-4.94572893355852e-06,-5.54392073697414e-05,-8.95938839081027e-05
-5.2619696840752e-06,-4.87406556467192e-05,-8.06818384715409e-05
-6.70531350713669e-06,-3.3677710236082e-05,-5.71018320564225e-05
-8.61983848943727e-06,-2.4931202955042e-05,-4.32985934082233e-05
-7.94714512424732e-06,-2.24912072037805e-05,-4.0009800711465e-05
-4.60757400930698e-06,-2.19853687772727e-05,-4.00599537825871e-05
-1.43123206671151e-06,-1.71230886467661e-05,-3.19581669916715e-05
-3.8053666966385e-07,-9.88264769095701e-06,-1.88927917564886e-05
-8.30676332563475e-08,-4.04030078254303e-06,-7.91151379093789e-06
5.63322489032227e-09,-1.5437263237901e-06,-3.09627316820761e-06
2.46442219133004e-08,-6.92288711537777e-07,-1.42226092033708e-06
4.41517822416595e-08,-5.72900708440912e-07,-1.20557561178918e-06
6.45695797740565e-08,-4.95943422797392e-07,-1.06898176542399e-06
8.75774590392739e-08,-4.43315478764995e-07,-9.78755296000493e-07
1.1980979135833e-07,-4.24540948550243e-07,-9.6007217518004e-07
1.70804947608004e-07,-4.40386600569197e-07,-1.02009697857537e-06
2.39601958095844e-07,-4.61774791935981e-07,-1.0956217714338e-06
