C_ph,abs_CDOM_440,abs_X_440
-4.29478439686444e-06,-0.000374368434731298,-0.00034010025170535
-6.19127108959055e-06,-0.00040486683360133,-0.000376741097355292
-8.64165294346639e-06,-0.000436780834780187,-0.000416310571176913
-1.19520243409054e-05,-0.000469208768806626,-0.000458081815879011
-1.54939037872001e-05,-0.000506356916170208,-0.000506356916170208
-1.85994767817034e-05,-0.000553210872527521,-0.000566648540481762
-2.25057311476793e-05,-0.000606701479347165,-0.00063653338867299
-2.64775843674548e-05,-0.000670223354515077,-0.000720259109646004
-3.04801465993716e-05,-0.000740603890562521,-0.0008152264453659
-3.61382119633769e-05,-0.000813532618718413,-0.000917255466262135
-4.16746929693812e-05,-0.000894785622057573,-0.00103337369545087
-4.5022741262946e-05,-0.000963393758451265,-0.0011396337473416
-4.85278064033788e-05,-0.00103698775677195,-0.00125648749133414
-5.33326863482306e-05,-0.00113384473972504,-0.00140721740389014
-5.76499609986536e-05,-0.00121642419895506,-0.00154637822935201
-5.72807264580356e-05,-0.00125506565675059,-0.00163425637986384
-5.49100742557015e-05,-0.00131940209763335,-0.00175976218479419
-5.35529712280268e-05,-0.00132990027163255,-0.00181684949735199
-5.03221434917684e-05,-0.00116281403321818,-0.00162717105527999
-3.75193877761795e-05,-0.000807684002196053,-0.00115767723801742
-2.11611817543104e-05,-0.000429446059076173,-0.000630489274080978
-2.00855466186225e-05,-0.000310391108106903,-0.000466768371134687
-2.29516851278666e-05,-0.000264882265867835,-0.000408007455499673
-2.34292302008623e-05,-0.000219281813568186,-0.000345971956958224
-2.15458717867619e-05,-0.000178602745157932,-0.000288635324611115
-2.00423007469269e-05,-0.000136851506882931,-0.000226534317735606
-2.27069729951951e-05,-8.37427012770037e-05,-0.000141988918805631
-2.94321337741153e-05,-6.13804027816811e-05,-0.000106600756813442
-2.44204500656227e-05,-4.95619767252735e-05,-8.81662239682335e-05
-1.09462819185309e-05,-3.88117704386492e-05,-7.07196565927033e-05
-2.66028199832075e-06,-2.45955695585862e-05,-4.59046457928033e-05
-6.17434252899682e-07,-1.24280449186759e-05,-2.37588621927382e-05
-1.2896716601798e-07,-4.59844778426609e-06,-9.00444917846696e-06
2.00943886135057e-09,-1.65612474712949e-06,-3.32171223533459e-06
2.87728865722659e-08,-7.21132547616677e-07,-1.48151865509994e-06
5.33175950951657e-08,-5.91199314268204e-07,-1.24408202763069e-06
7.8554969496107e-08,-5.07842684332758e-07,-1.09463004105102e-06
1.06642673518572e-07,-4.50863122603289e-07,-9.9541904164645e-07
1.45683067699324e-07,-4.29133348258859e-07,-9.70457593106398e-07
2.07082087909005e-07,-4.42450327826845e-07,-1.02487732824407e-06
2.89171779412558e-07,-4.60789524445864e-07,-1.09328409399512e-06
