C_ph,abs_CDOM_440,abs_X_440
-2.96576087591568e-07,-4.08470979685517e-05,-3.71081186652623e-05
-4.22831845207434e-07,-4.42419450384269e-05,-4.11684967490375e-05
-5.86923803843908e-07,-4.7888755314886e-05,-4.56443907117053e-05
-8.12000530018016e-07,-5.16874817902358e-05,-5.04617498451794e-05
-1.05589518917061e-06,-5.6058012953907e-05,-5.6058012953907e-05
-1.27950741752138e-06,-6.14755770385193e-05,-6.29688383472943e-05
-1.55822831999594e-06,-6.75154667630135e-05,-7.08352465082884e-05
-1.84529748237315e-06,-7.46355249583392e-05,-8.02074657534874e-05
-2.13522449376629e-06,-8.28055218142355e-05,-9.11489286857708e-05
-2.57678977864964e-06,-9.13123039352613e-05,-0.000102954335197466
-3.11515037246742e-06,-0.000100918356080657,-0.000116549005696009
-3.63758329304803e-06,-0.000111310417939573,-0.00013167316852723
-4.17215660529386e-06,-0.000123036432255462,-0.000149079617476493
-4.75891640195986e-06,-0.000136936197408603,-0.000169951840375123
-5.3602086200603e-06,-0.000151554017752444,-0.00019266291629559
-5.70620015260626e-06,-0.000166469604298793,-0.000216764765584511
-5.85525058259039e-06,-0.000185176109294289,-0.000246979988320409
-6.2474485816036e-06,-0.000201055102193581,-0.000274672371419282
-6.83844145036052e-06,-0.000203280795650578,-0.000284458750348469
-6.61595050734859e-06,-0.000183370284527908,-0.00026283002257015
-5.30679602295132e-06,-0.00013883247006265,-0.00020382625807993
-5.91169808558372e-06,-0.000117216932672055,-0.000176271662762632
-7.2614838788518e-06,-0.000107487826851914,-0.000165567274152362
-8.03440083011602e-06,-9.6575371180001e-05,-0.000152371825175197
-8.03522122779441e-06,-8.60494773069624e-05,-0.00013906235759786
-8.12632063094924e-06,-7.18866890670271e-05,-0.000118996147232791
-9.70507493981902e-06,-4.65314032610492e-05,-7.88957549588805e-05
-1.21056913898033e-05,-3.33559858582494e-05,-5.79301075849091e-05
-1.08105189995494e-05,-2.91286452875803e-05,-5.181719604429e-05
-5.95339098060562e-06,-2.71531592736288e-05,-4.94762820024768e-05
-1.73903160929627e-06,-1.99714932033649e-05,-3.72743684292441e-05
-4.39579309084469e-07,-1.09617622433646e-05,-2.0955749696261e-05
-9.24485852109114e-08,-4.29167313372452e-06,-8.40373848659064e-06
5.59253071763654e-09,-1.59693103156196e-06,-3.20298658402338e-06
2.58330932752463e-08,-7.06619973364192e-07,-1.4517035405837e-06
4.62946746979225e-08,-5.82533123347581e-07,-1.22584544969131e-06
6.75997117444106e-08,-5.02765797618527e-07,-1.08368706031336e-06
9.15251748683924e-08,-4.48277500978073e-07,-9.89710486497003e-07
1.25013620533697e-07,-4.28418851502209e-07,-9.68841804434756e-07
1.77970622379887e-07,-4.4363923897111e-07,-1.02763128275698e-06
2.49245870324689e-07,-4.64320629701175e-07,-1.10166210826204e-06
