C_ph,abs_CDOM_440,abs_X_440
-2.85554894026851e-07,-2.48912934453105e-05,-2.26128444084715e-05
-4.17697198376427e-07,-2.73145432761198e-05,-2.54170264234017e-05
-5.93905849483642e-07,-3.00181799032358e-05,-2.8611341492345e-05
-8.40990405597688e-07,-3.30153337655255e-05,-3.22323985581704e-05
-1.11436065531245e-06,-3.64184670742294e-05,-3.64184670742294e-05
-1.3572708437971e-06,-4.03697908584067e-05,-4.13503859115353e-05
-1.66419071439238e-06,-4.48626601691979e-05,-4.70685865693164e-05
-1.97621094464262e-06,-5.00235486049782e-05,-5.37580738373758e-05
-2.29871272725751e-06,-5.58539173537831e-05,-6.14817057867473e-05
-2.76899511304935e-06,-6.23347897737834e-05,-7.02822792138031e-05
-3.24473850233141e-06,-6.96668686043084e-05,-8.04571594418089e-05
-3.62035717707425e-06,-7.7468172970358e-05,-9.16399379666336e-05
-4.03397150304084e-06,-8.62016927995542e-05,-0.000104448049677685
-4.53577201089645e-06,-9.64298179463e-05,-0.000119679276459755
-5.08733479518232e-06,-0.000107343648561885,-0.000136460522026696
-5.39134531467072e-06,-0.0001181286056678,-0.000153818588229753
-5.44165112785872e-06,-0.00013075425611795,-0.000174394444142536
-5.74853106725342e-06,-0.000142755347696329,-0.000195025888210395
-6.40886257359396e-06,-0.000148092168187566,-0.000207231150213725
-6.45380908394139e-06,-0.000138931860546948,-0.000199135122341536
-5.46782597541818e-06,-0.000110964328179799,-0.000162911772606476
-6.39607271084344e-06,-9.8841427318206e-05,-0.000148638446221393
-8.23762220078639e-06,-9.5069273639443e-05,-0.000146438540559696
-9.4908762401201e-06,-8.88282088844789e-05,-0.000140148737192475
-9.79025254126893e-06,-8.11554991585163e-05,-0.000131153324787265
-1.02704054359346e-05,-7.01277003051563e-05,-0.000116084441485803
-1.3616803531926e-05,-5.02184025481081e-05,-8.51472017646739e-05
-1.9332366363999e-05,-4.03174449821538e-05,-7.00202337082836e-05
-1.70449106866208e-05,-3.45931161982916e-05,-6.15379900483757e-05
-8.08825961995845e-06,-2.8678201233479e-05,-5.22550896289044e-05
-2.11367426201207e-06,-1.95419216339948e-05,-3.64726252255496e-05
-5.2817334222011e-07,-1.06313538504402e-05,-2.03241034859212e-05
-1.17808689435911e-07,-4.20058161802465e-06,-8.22536766187116e-06
1.9088152391336e-09,-1.5731934999517e-06,-3.15537588964596e-06
2.78695539031252e-08,-6.98492393407377e-07,-1.43500597039825e-06
5.18935504500776e-08,-5.75409138132901e-07,-1.21085419080993e-06
7.67298457421192e-08,-4.96043612263733e-07,-1.06919771891321e-06
1.04453063860004e-07,-4.41605906749898e-07,-9.74980889863509e-07
1.42948327639662e-07,-4.21077723285045e-07,-9.5224031296545e-07
2.03385866238285e-07,-4.34553003116416e-07,-1.00658422607992e-06
2.84240291817814e-07,-4.52931296273636e-07,-1.07463940827226e-06
