C_ph,abs_CDOM_440,abs_X_440
-1.64391202205118e-07,-2.35395504576933e-05,-2.1384834545248e-05
-2.34912170965623e-07,-2.55811678107337e-05,-2.38040669988188e-05
-3.27133313654549e-07,-2.78002257728335e-05,-2.64973344724705e-05
-4.54647113676818e-07,-3.01534892142074e-05,-2.94384206191699e-05
-5.93764860650524e-07,-3.28499538295905e-05,-3.28499538295905e-05
-7.2194983514427e-07,-3.61295530534379e-05,-3.70071513823519e-05
-8.82146592902278e-07,-3.97946923991642e-05,-4.17514235028669e-05
-1.04737100026612e-06,-4.40837251571972e-05,-4.73748108264224e-05
-1.21437600176334e-06,-4.90034328163741e-05,-5.39409728394438e-05
-1.47169604300675e-06,-5.42037372883128e-05,-6.11145431364083e-05
-1.79018999919351e-06,-6.00723320565785e-05,-6.93765816541742e-05
-2.10716337150784e-06,-6.65165832530114e-05,-7.86849015451902e-05
-2.43263568145953e-06,-7.38135237264621e-05,-8.94376704526433e-05
-2.78638594972091e-06,-8.23838199741517e-05,-0.000102246754961083
-3.15448487443973e-06,-9.15804246062323e-05,-0.000116421536966746
-3.38315119186197e-06,-0.000101299472724092,-0.000131904899704454
-3.49184012211643e-06,-0.000113253012507129,-0.000151052032645361
-3.76531182303354e-06,-0.000124141398893705,-0.00016959635469788
-4.21963218576308e-06,-0.000128441522898654,-0.000179733235398234
-4.26593043238737e-06,-0.000121078243780288,-0.000173545008273595
-3.66646998603931e-06,-9.82331591747147e-05,-0.000144220564864379
-4.25635894145656e-06,-8.64038332473163e-05,-0.000129934703189862
-5.35950756903048e-06,-8.12203975034315e-05,-0.000125106630341881
-6.08437488106225e-06,-7.48812252774793e-05,-0.000118143878998079
-6.24058320396971e-06,-6.84524525690548e-05,-0.000110624256364173
-6.48791338718508e-06,-5.87969181430805e-05,-9.7328265065383e-05
-8.02097736547477e-06,-3.94067038569153e-05,-6.68155575233829e-05
-1.01630481372507e-05,-2.87261167402847e-05,-4.98893074344494e-05
-9.23043541173343e-06,-2.55216106114012e-05,-4.54006112320256e-05
-5.22423268973015e-06,-2.43987845130898e-05,-4.44574839679776e-05
-1.57578124534478e-06,-1.84885694058549e-05,-3.45066711209845e-05
-4.08711144183009e-07,-1.0410971315789e-05,-1.99027952025405e-05
-8.75598903999124e-08,-4.16552370726742e-06,-8.15671902421634e-06
5.63072019526779e-09,-1.57052528346782e-06,-3.15002421106234e-06
2.52261928052942e-08,-6.99553811178534e-07,-1.43718658231768e-06
4.51925782556436e-08,-5.77799904789393e-07,-1.21588516726375e-06
6.60363962261061e-08,-4.99426058406997e-07,-1.07648841596345e-06
8.94842483226069e-08,-4.458598070368e-07,-9.8437268336926e-07
1.22319496228226e-07,-4.26541291715478e-07,-9.64595823182221e-07
1.74257450948084e-07,-4.42079553586945e-07,-1.02401847903893e-06
2.44244267264923e-07,-4.63121074349913e-07,-1.09881600452959e-06
