C_ph,abs_CDOM_440,abs_X_440
-1.78739710812237e-07,-1.55804109305127e-05,-1.41542426859343e-05
-2.61560190557375e-07,-1.71042496144565e-05,-1.59160327159187e-05
-3.72159680916453e-07,-1.88103152447375e-05,-1.79287470053384e-05
-5.27555051029638e-07,-2.07105883414376e-05,-2.02194514384243e-05
-6.99706571188809e-07,-2.28671396490722e-05,-2.28671396490722e-05
-8.52556605689843e-07,-2.53578952380393e-05,-2.59738465744084e-05
-1.04562930482158e-06,-2.81877021422348e-05,-2.95737099286595e-05
-1.24161212041608e-06,-3.14287522911152e-05,-3.37750766069048e-05
-1.44424908789809e-06,-3.50922358575778e-05,-3.86280966960433e-05
-1.74045420511233e-06,-3.91805844926535e-05,-4.41759856585065e-05
-2.04032706671745e-06,-4.38072891127237e-05,-5.0592342033841e-05
-2.28044420566865e-06,-4.87968002971344e-05,-5.77235215539502e-05
-2.54560208079869e-06,-5.43968167334604e-05,-6.5911019052677e-05
-2.86497500004242e-06,-6.09089295077224e-05,-7.55942173144184e-05
-3.2202995709958e-06,-6.79488807656845e-05,-8.63799569386669e-05
-3.42869605162519e-06,-7.5125420502195e-05,-9.78229282948694e-05
-3.47329021624308e-06,-8.34576616243542e-05,-0.00011131226577654
-3.6930940246967e-06,-9.17119374328624e-05,-0.000125292693730731
-4.18557602613774e-06,-9.67177906698405e-05,-0.000135340978877802
-4.36162591976937e-06,-9.38932026283743e-05,-0.000134579889154523
-3.91336076105205e-06,-7.94179349759051e-05,-0.000116597079222672
-4.73995291282738e-06,-7.32486531196992e-05,-0.000110151849107469
-6.23882056075434e-06,-7.2001376686238e-05,-0.000110906248849756
-7.36095309236354e-06,-6.88935628633847e-05,-0.000108696842559896
-7.78022477145071e-06,-6.44935380605307e-05,-0.000104226355966477
-8.38988598651789e-06,-5.72872622923299e-05,-9.48292874073736e-05
-1.15738182343169e-05,-4.26839281147616e-05,-7.23722152614223e-05
-1.68442027390357e-05,-3.51284061357317e-05,-6.10083106335781e-05
-1.51105951654843e-05,-3.06673695154793e-05,-5.45544457237022e-05
-7.29296618759279e-06,-2.58583628300768e-05,-4.7117009060002e-05
-1.94967504773515e-06,-1.80256710692623e-05,-3.36427275506293e-05
-4.9923943863122e-07,-1.00489568554782e-05,-1.92107272440979e-05
-1.13930295992021e-07,-4.06229378640647e-06,-7.95457938499504e-06
1.87229809315429e-09,-1.54309706342203e-06,-3.09501105201291e-06
2.75340335825256e-08,-6.90083274532096e-07,-1.41772999730862e-06
5.13602797695685e-08,-5.69496094604333e-07,-1.19841116016874e-06
7.60416121750465e-08,-4.91594315365115e-07,-1.05960747729501e-06
1.03622253307846e-07,-4.38093411915713e-07,-9.67225976972332e-07
1.4190519242087e-07,-4.18004997564779e-07,-9.45291540471156e-07
2.01969686632311e-07,-4.31527202395303e-07,-9.9957536121121e-07
2.8234250392406e-07,-4.49907208712816e-07,-1.06746436054723e-06
