C_ph,abs_CDOM_440,abs_X_440
-1.83901444330196e-07,-2.42359268175074e-05,-2.201746740978e-05
-2.64055036076048e-07,-2.64054716491832e-05,-2.45711071880319e-05
-3.69363533928738e-07,-2.87787179899702e-05,-2.74299684650158e-05
-5.15538504753772e-07,-3.13235932792667e-05,-3.0580776496817e-05
-6.75640381495597e-07,-3.42322389874508e-05,-3.42322389874508e-05
-8.22449733007709e-07,-3.77317970925279e-05,-3.86483144384899e-05
-1.00647197984308e-06,-4.1660127103576e-05,-4.37085828541595e-05
-1.1960124580349e-06,-4.62385770833883e-05,-4.96905339645698e-05
-1.38839372271755e-06,-5.14712289876814e-05,-5.66574218430999e-05
-1.68270680419411e-06,-5.70769270687927e-05,-6.43540555678895e-05
-2.03750279520698e-06,-6.34279659878283e-05,-7.32519499554016e-05
-2.38164913532493e-06,-7.03622877913031e-05,-8.32341262372699e-05
-2.73783978134741e-06,-7.81853425785325e-05,-9.47348744612084e-05
-3.13015875581396e-06,-8.73605411395006e-05,-0.00010842337543902
-3.54101697141571e-06,-9.71864526687216e-05,-0.000123548195377864
-3.79052850389508e-06,-0.000107399647291093,-0.000139848109010504
-3.89778633615625e-06,-0.000119832186422457,-0.000159827053910027
-4.19058484493912e-06,-0.000131260728196596,-0.000179322459836247
-4.69261882109734e-06,-0.000135847394067107,-0.000190096559936972
-4.73270933230351e-06,-0.000127736526140908,-0.00018308852023152
-4.04233044434297e-06,-0.00010297149463326,-0.000151177130469003
-4.69720896827973e-06,-9.0720009699289e-05,-0.000136425400247213
-5.94247582594589e-06,-8.56837784351631e-05,-0.000131981732723367
-6.76268688964684e-06,-7.91744345184838e-05,-0.000124917491358229
-6.93367685587789e-06,-7.22882058273831e-05,-0.000116823119018085
-7.21275637340223e-06,-6.21031029799835e-05,-0.000102801089905933
-9.04565260580719e-06,-4.22013567899865e-05,-7.15539973199593e-05
-1.17296313846127e-05,-3.14088612532013e-05,-5.45484915136287e-05
-1.05676488592533e-05,-2.76609858015283e-05,-4.92063640414903e-05
-5.75501751813902e-06,-2.55624031478678e-05,-4.65777353588914e-05
-1.68041376032482e-06,-1.88443604184248e-05,-3.51707118690296e-05
-4.31237435500422e-07,-1.0502863473982e-05,-2.00784666888754e-05
-9.26118018359187e-08,-4.18294383398856e-06,-8.19083024024009e-06
5.33493626897796e-09,-1.57301983786892e-06,-3.15502757321258e-06
2.59594491265559e-08,-6.99773896027008e-07,-1.43763873193955e-06
4.66957481870888e-08,-5.77518995694884e-07,-1.21529404013041e-06
6.82989613611692e-08,-4.98792736416068e-07,-1.07512332142076e-06
9.25590612392213e-08,-4.44935734401386e-07,-9.82332508755189e-07
1.2647519887e-07,-4.25264049819682e-07,-9.61707422406477e-07
1.80033855162454e-07,-4.40240925682067e-07,-1.01975954207748e-06
2.52058853421842e-07,-4.60557297867685e-07,-1.09273310572248e-06
