C_ph,abs_CDOM_440,abs_X_440
-2.07652303611024e-07,-3.07872564623284e-05,-2.79691146495041e-05
-2.95594664894907e-07,-3.33603535923022e-05,-3.10428397128236e-05
-4.09936657874722e-07,-3.6128364923275e-05,-3.44351652802392e-05
-5.67013741381189e-07,-3.90130452959886e-05,-3.80878786166117e-05
-7.37503971791783e-07,-4.23350187545737e-05,-4.23350187545737e-05
-8.9500976289365e-07,-4.64528990042829e-05,-4.75812546880379e-05
-1.09126018058148e-06,-5.10361849991527e-05,-5.35456676608219e-05
-1.29403596212754e-06,-5.64415419448437e-05,-6.06552046782281e-05
-1.49876890108015e-06,-6.26680583181016e-05,-6.89824332165536e-05
-1.81335760550147e-06,-6.91337561111664e-05,-7.79480923531966e-05
-2.20643365293104e-06,-7.6410271532823e-05,-8.82450083213308e-05
-2.59971225404906e-06,-8.43875579377409e-05,-9.98251317677169e-05
-3.0016279944431e-06,-9.34445250000621e-05,-0.000113223975914365
-3.43763614752625e-06,-0.000104154841034009,-0.000129266820991745
-3.88701489345515e-06,-0.000115570335594894,-0.000146918690927368
-4.16314717625671e-06,-0.000127613830652891,-0.000166169567131096
-4.30061579534193e-06,-0.000142698457501111,-0.000190325109979248
-4.6263457906243e-06,-0.00015590299635457,-0.000212987610127154
-5.12795473439885e-06,-0.000159474939209258,-0.000223159505914865
-5.07833679474385e-06,-0.000147269235427611,-0.000211085326998206
-4.22785159925145e-06,-0.000115744082110257,-0.000169929146551839
-4.79537199627347e-06,-9.9441942490533e-05,-0.00014954150523793
-5.93544427683875e-06,-9.18833958765266e-05,-0.000141531221168865
-6.63147074291348e-06,-8.33763924441999e-05,-0.000131547131924222
-6.71035956855468e-06,-7.52198554842674e-05,-0.000121560882984773
-6.86570038136325e-06,-6.35957176025402e-05,-0.000105271858718529
-8.22723322887567e-06,-4.13216140351738e-05,-7.00623601900589e-05
-1.01513756571551e-05,-2.93608757393237e-05,-5.09917079829173e-05
-9.1879241348861e-06,-2.60027345996039e-05,-4.62564868064705e-05
-5.26921172330157e-06,-2.51424204295609e-05,-4.58124769520253e-05
-1.59836433556488e-06,-1.9122639049439e-05,-3.56900851633942e-05
-4.11449853124451e-07,-1.06854720322141e-05,-2.04275619487205e-05
-8.70206455629617e-08,-4.23257011886236e-06,-8.28800593539339e-06
5.78636155108353e-09,-1.5856918229415e-06,-3.18044394835853e-06
2.50617510530775e-08,-7.04017656002841e-07,-1.4463572533719e-06
4.47885600131992e-08,-5.81163351938241e-07,-1.22296299033928e-06
6.53807078312805e-08,-5.02173502448434e-07,-1.08241039707423e-06
8.85514172552736e-08,-4.48245637250518e-07,-9.89640137516225e-07
1.21031090982661e-07,-4.28868572320383e-07,-9.69858819273024e-07
1.72466381426283e-07,-4.44670277368665e-07,-1.03001954605286e-06
2.41837910615193e-07,-4.66084049329395e-07,-1.10584605457222e-06
