C_ph,abs_CDOM_440,abs_X_440
-6.11008375989735e-07,-6.08802895818834e-05,-5.53075523729836e-05
-8.84949930952337e-07,-6.63966444483538e-05,-6.17841290373848e-05
-1.24572703871183e-06,-7.24301848374306e-05,-6.90356563728239e-05
-1.74550396432959e-06,-7.89293335629104e-05,-7.70575804381847e-05
-2.29204401567057e-06,-8.63278222972532e-05,-8.63278222972532e-05
-2.78072170323093e-06,-9.51614591877057e-05,-9.74729612823105e-05
-3.39537290790811e-06,-0.000105157880761394,-0.000110328562670964
-4.0223810449127e-06,-0.00011677318779699,-0.000125490930309402
-4.66271403411277e-06,-0.000129891592263358,-0.000142979347520501
-5.60588407695177e-06,-0.000144091625753271,-0.000162462854375767
-6.61795808372541e-06,-0.000160167051330521,-0.000184974382290913
-7.45378063382174e-06,-0.000176783896572185,-0.000209124143428213
-8.33851079817709e-06,-0.000195238366575715,-0.000236564572560179
-9.38459466956215e-06,-0.000217214355558508,-0.000269585253436762
-1.04720006046351e-05,-0.000239762381936898,-0.000304797724316317
-1.09774485186129e-05,-0.000260434223452869,-0.000339118745639709
-1.10224814971398e-05,-0.000285663765815155,-0.000381006134179355
-1.15019508815054e-05,-0.000306457112012807,-0.000418667821788557
-1.23191249024875e-05,-0.000304651004323004,-0.000426310039297023
-1.14562056019663e-05,-0.000264011344874295,-0.000378415226385962
-8.607569624835e-06,-0.000187081129648432,-0.000274662307718063
-9.3759509020105e-06,-0.0001549254408127,-0.000232977987341574
-1.15193517022831e-05,-0.000142132774652339,-0.00021893210381228
-1.26542010251434e-05,-0.000126678799307378,-0.00019986751928182
-1.24718460672189e-05,-0.000110804151939866,-0.00017906775360671
-1.24525280081458e-05,-9.12178366751717e-05,-0.000150995563492076
-1.52624450680699e-05,-6.0456912645059e-05,-0.000102506983055199
-2.03309164046999e-05,-4.57905995164318e-05,-7.95255870306811e-05
-1.75615437667404e-05,-3.85546228754943e-05,-6.85851481326859e-05
-8.45224859164296e-06,-3.20723498338929e-05,-5.84396316050377e-05
-2.20635306169228e-06,-2.15673790025342e-05,-4.02528956051296e-05
-5.36557333740052e-07,-1.14082756557472e-05,-2.18093554485275e-05
-1.14313419612924e-07,-4.38005478099827e-06,-8.57680298324725e-06
3.52807667954002e-09,-1.61195813059344e-06,-3.23312664370244e-06
2.80701792544208e-08,-7.09433063422498e-07,-1.45748284622401e-06
5.14067847056818e-08,-5.83306441262081e-07,-1.22747277045413e-06
7.5527805494245e-08,-5.02196725931862e-07,-1.08246045415569e-06
1.02461491489206e-07,-4.46682774023207e-07,-9.86189636160134e-07
1.39956065610762e-07,-4.25767355521162e-07,-9.62845616027729e-07
1.9896284936112e-07,-4.39482674048578e-07,-1.01800315303358e-06
2.77960646116883e-07,-4.58247810722359e-07,-1.08725354200126e-06
