C_ph,abs_CDOM_440,abs_X_440
-2.498181037609e-07,-3.12891993095564e-05,-2.84251116643338e-05
-3.59013887114823e-07,-3.40728074567879e-05,-3.17058000455676e-05
-5.02368673672065e-07,-3.71118119006168e-05,-3.53725218221429e-05
-7.01004811299036e-07,-4.03636872928483e-05,-3.94064910971447e-05
-9.18225883709842e-07,-4.40796219845066e-05,-4.40796219845066e-05
-1.11641052176484e-06,-4.85582130917887e-05,-4.97377075239888e-05
-1.36482103383482e-06,-5.35890730360399e-05,-5.62240828754529e-05
-1.62018283220098e-06,-5.94559795709154e-05,-6.38946861824332e-05
-1.87953050642053e-06,-6.61481954222023e-05,-7.28132256778342e-05
-2.27330461363975e-06,-7.33133095646368e-05,-8.26605257129921e-05
-2.73903481073944e-06,-8.14375320530813e-05,-9.40509116055919e-05
-3.17969667148065e-06,-9.02202977706246e-05,-0.000106724893256419
-3.63654281616708e-06,-0.000100094968341038,-0.000121282122035371
-4.14489793020862e-06,-0.000111711568421566,-0.000138645493329902
-4.67515242933111e-06,-0.000124031385053739,-0.000157674792862753
-4.98234948616152e-06,-0.000136540938716227,-0.000177793806251792
-5.0996491566204e-06,-0.000151810770784796,-0.000202478724378822
-5.44846007131478e-06,-0.000165493408537462,-0.000226089596738898
-6.03646628033239e-06,-0.000169576577487734,-0.000237295122572462
-5.96760547799168e-06,-0.000156285373678435,-0.000224008423158855
-4.93488637785126e-06,-0.000121962032300341,-0.000179058001780017
-5.63369700291294e-06,-0.000105611275404304,-0.000158818992253301
-7.0618866301921e-06,-9.88371526077416e-05,-0.000152242336844244
-7.95235159406878e-06,-9.03599270133268e-05,-0.00014256540599835
-8.06098082048473e-06,-8.15203207696678e-05,-0.000131742903654414
-8.28439277003417e-06,-6.91721412721305e-05,-0.000114502676560206
-1.02835616119181e-05,-4.65099745640961e-05,-7.88594217923432e-05
-1.33546497115327e-05,-3.46137117118816e-05,-6.01144289934522e-05
-1.19040101420854e-05,-3.01459247760101e-05,-5.36268432202361e-05
-6.3132213433584e-06,-2.72117089822526e-05,-4.95829665273177e-05
-1.79648293324444e-06,-1.96130642312223e-05,-3.66054042497853e-05
-4.54228410645232e-07,-1.07727644517873e-05,-2.05944400522904e-05
-9.69284185624605e-08,-4.24348577716918e-06,-8.30938042850159e-06
5.13755546795175e-09,-1.58531434648528e-06,-3.17968683862671e-06
2.64846012216278e-08,-7.0292034521346e-07,-1.4441029016438e-06
4.77453029735019e-08,-5.79489271080842e-07,-1.21944016164645e-06
6.98533464201984e-08,-5.00045491390359e-07,-1.07782357343037e-06
9.46470511137646e-08,-4.45697200383423e-07,-9.84013679159432e-07
1.29281673268248e-07,-4.25682039417055e-07,-9.62652679120399e-07
1.83938587983163e-07,-4.4034886439565e-07,-1.02000956774914e-06
2.57358155466407e-07,-4.60288731583429e-07,-1.09209589669063e-06
