C_ph,abs_CDOM_440,abs_X_440
-2.43621029399603e-07,-3.05130286001177e-05,-2.77199885044822e-05
-3.49951863404245e-07,-3.32127610905018e-05,-3.09055003299082e-05
-4.89482922301449e-07,-3.61598943027919e-05,-3.44652169971424e-05
-6.82769851292608e-07,-3.9313722711103e-05,-3.83814256802348e-05
-8.93983551030753e-07,-4.29158638292697e-05,-4.29158638292697e-05
-1.08640085090967e-06,-4.72529441393821e-05,-4.84007331737955e-05
-1.32747268974331e-06,-5.21226074045193e-05,-5.46855101678196e-05
-1.57497207694236e-06,-5.77968768526187e-05,-6.21117225798649e-05
-1.82602174969613e-06,-6.42650082727979e-05,-7.07402903539303e-05
-2.20745138739823e-06,-7.11895651564712e-05,-8.02660105792261e-05
-2.65827012374261e-06,-7.90362201894013e-05,-9.12776746946155e-05
-3.08444921010207e-06,-8.75177587503002e-05,-0.000103527960907573
-3.5258716543187e-06,-9.70487711693088e-05,-0.000117591134733525
-4.01644632833198e-06,-0.000108249594169481,-0.0001343488288496
-4.52806906310376e-06,-0.000120129276211877,-0.000152714240313074
-4.8239635406017e-06,-0.000132200382971139,-0.000172141846228497
-4.93512887112532e-06,-0.000146913188503411,-0.00019594653823848
-5.27186260246865e-06,-0.000160129376007921,-0.000218761498525104
-5.8457982963589e-06,-0.000164220327215277,-0.000229799912539558
-5.79321134666517e-06,-0.000151718172967495,-0.000217462120037665
-4.81191337082613e-06,-0.000118922846246903,-0.000174596034629238
-5.50783414863462e-06,-0.000103251805848258,-0.000155270805038356
-6.91502268122673e-06,-9.67816658381854e-05,-0.000149076198394347
-7.80020772929079e-06,-8.86311668655588e-05,-0.000139837854079191
-7.92007334963141e-06,-8.00953301291226e-05,-0.000129440012756864
-8.15605219137917e-06,-6.81005367642199e-05,-0.00011272881815257
-1.0157719205362e-05,-4.59408208653205e-05,-7.78944001595197e-05
-1.32190239780284e-05,-3.4262185453864e-05,-5.95039252586078e-05
-1.17956116637002e-05,-2.98714145617017e-05,-5.31385146539556e-05
-6.2607657753216e-06,-2.69856111513223e-05,-4.9170989418852e-05
-1.78430324255446e-06,-1.94800927170496e-05,-3.63572290553019e-05
-4.52033903037811e-07,-1.07207181398694e-05,-2.04949424112223e-05
-9.66458698553173e-08,-4.23111591250098e-06,-8.28515838163387e-06
5.12876392408624e-09,-1.58260150752818e-06,-3.17424566013341e-06
2.64556378787154e-08,-7.02151637282835e-07,-1.44252364254184e-06
4.76998294879243e-08,-5.78937355072989e-07,-1.21827874489653e-06
6.97940760358366e-08,-4.99621204079986e-07,-1.07690904290684e-06
9.45743468970761e-08,-4.45354832972576e-07,-9.83257797777898e-07
1.29188617622167e-07,-4.25375637773252e-07,-9.6195977141939e-07
1.8380949283006e-07,-4.40039810679999e-07,-1.01929368592815e-06
2.57181134174499e-07,-4.59972126478114e-07,-1.09134470920186e-06
