C_ph,abs_CDOM_440,abs_X_440
-3.80183183329568e-07,-5.63672878378336e-05,-5.1207652684059e-05
-5.37349420438003e-07,-6.06444188524301e-05,-5.64315054007017e-05
-7.39086738811964e-07,-6.51368812640125e-05,-6.2084162317586e-05
-1.012101089098e-06,-6.96370171504444e-05,-6.79856247141453e-05
-1.30458260650351e-06,-7.48870937996922e-05,-7.48870937996922e-05
-1.57369801666367e-06,-8.16782543186676e-05,-8.36622450808191e-05
-1.90685870847274e-06,-8.91801932706858e-05,-9.35652418157684e-05
-2.25062174600924e-06,-9.81646301935134e-05,-0.000105493144435507
-2.59639461859587e-06,-0.000108563107532927,-0.000119501824632222
-3.12109897253982e-06,-0.00011899103326986,-0.000134162015377944
-3.77382640427804e-06,-0.000130690129696655,-0.000150931953927727
-4.41595311254342e-06,-0.000143343363695232,-0.000169566112808494
-5.06608073944487e-06,-0.000157713583823774,-0.00019109689964414
-5.77435017041025e-06,-0.000174953514061275,-0.000217135222515976
-6.4875537970039e-06,-0.000192890634602946,-0.000245212055343952
-6.89278875597973e-06,-0.00021128611115369,-0.000275121602819985
-7.08720422193708e-06,-0.000235160069765166,-0.000313646460687455
-7.53783524231388e-06,-0.000254017134362373,-0.000347026700219056
-8.11952215255451e-06,-0.000252510088086541,-0.000353347220417943
-7.64322391057433e-06,-0.000221649683155584,-0.000317697010594878
-5.90176334386227e-06,-0.000161570046873982,-0.000237208327830382
-6.38477636061247e-06,-0.000132401524670106,-0.000199106360948747
-7.66461886959772e-06,-0.000118651810545348,-0.000182763550260445
-8.31548780281238e-06,-0.000104549262341711,-0.000164952634704715
-8.19432510695387e-06,-9.18543848565975e-05,-0.000148443520095922
-8.14300697599228e-06,-7.54271732402476e-05,-0.000124856814644516
-9.34441700984302e-06,-4.6932715084487e-05,-7.95761943409988e-05
-1.121554899407e-05,-3.24387897251229e-05,-5.63371919716732e-05
-1.00272407312547e-05,-2.8378083631661e-05,-5.04820155000482e-05
-5.70897927679826e-06,-2.7240802749709e-05,-4.96359788279743e-05
-1.70583853237712e-06,-2.04084474393281e-05,-3.80898904842134e-05
-4.30488696245576e-07,-1.11799163105426e-05,-2.13727977881196e-05
-8.93551252568839e-08,-4.34611615074553e-06,-8.51034606438362e-06
5.8743275701317e-09,-1.60979798980819e-06,-3.22879401955147e-06
2.52977014384541e-08,-7.10645813664051e-07,-1.45997436059648e-06
4.51456813997547e-08,-5.85797255372471e-07,-1.23271428037154e-06
6.58324480100948e-08,-5.05643210185115e-07,-1.08988918221657e-06
8.9090265644416e-08,-4.50973277835606e-07,-9.95662243208717e-07
1.21702637396485e-07,-4.31248168748087e-07,-9.75240124247721e-07
1.73374695970219e-07,-4.47012185842941e-07,-1.03544426550532e-06
2.43053230794646e-07,-4.68426284874808e-07,-1.11140331820417e-06
