C_ph,abs_CDOM_440,abs_X_440
-2.29400989607459e-07,-3.02322019070584e-05,-2.74648675590863e-05
-3.28608481750193e-07,-3.28608084037332e-05,-3.05779974810063e-05
-4.58441993050874e-07,-3.5719207828774e-05,-3.40451838292478e-05
-6.37889114590983e-07,-3.87574914356061e-05,-3.78383850346468e-05
-8.3356470404166e-07,-4.22336896102823e-05,-4.22336896102823e-05
-1.01245889242764e-06,-4.64489098365931e-05,-4.75771686221968e-05
-1.23621919171415e-06,-5.11698782341868e-05,-5.36859346798351e-05
-1.46625245920245e-06,-5.66862217053609e-05,-6.09181510904522e-05
-1.69908481073289e-06,-6.29893249528294e-05,-6.93360703766891e-05
-2.05440473351331e-06,-6.96848130953389e-05,-7.85694073678919e-05
-2.48186980681828e-06,-7.72612209727529e-05,-8.92277563066641e-05
-2.8934851722844e-06,-8.54837236066542e-05,-0.00010112182626881
-3.31767065984292e-06,-9.47437534036071e-05,-0.000114798212665744
-3.78496528942685e-06,-0.000105635733415883,-0.000131104760049933
-4.27027420047318e-06,-0.000117201584973152,-0.000148992415313441
-4.55553530180089e-06,-0.000129075110273615,-0.000168072340527922
-4.67235108409771e-06,-0.000143645135431641,-0.000191587748583744
-5.00138402701821e-06,-0.000156657205060543,-0.000214017975890343
-5.54817617692978e-06,-0.000160615064678291,-0.000224754927976864
-5.50320031099898e-06,-0.000148532191822233,-0.000212895559547925
-4.58276952411208e-06,-0.000116738261246793,-0.000171388746119361
-5.23972593232514e-06,-0.000101197964708869,-0.000152182224025037
-6.55854934652367e-06,-9.45668616117875e-05,-0.000145664657671219
-7.38489333606925e-06,-8.64589420453173e-05,-0.000136410625620144
-7.49645679786764e-06,-7.81555620840551e-05,-0.000126305203273039
-7.71319269524587e-06,-6.6411947868324e-05,-0.000109933647370892
-9.52103776249992e-06,-4.4419206566505e-05,-7.53144455385989e-05
-1.22199920519661e-05,-3.272191787535e-05,-5.68289071400594e-05
-1.09510538497675e-05,-2.86645543473891e-05,-5.09916207045224e-05
-5.94073677918788e-06,-2.63873234210541e-05,-4.80808380974874e-05
-1.72340380096537e-06,-1.93264558638207e-05,-3.60704845133065e-05
-4.38832986778064e-07,-1.06878544592524e-05,-2.04321164668331e-05
-9.35610552425299e-08,-4.22581821506487e-06,-8.27478469695497e-06
5.36589952108382e-09,-1.58214943330396e-06,-3.17333892862996e-06
2.60523276024682e-08,-7.02277567527481e-07,-1.44278235781866e-06
4.68361111447408e-08,-5.79254962618706e-07,-1.21894709790359e-06
6.84753312560496e-08,-5.00080779758683e-07,-1.0778996357805e-06
9.27676348715501e-08,-4.45938357602556e-07,-9.84546107907586e-07
1.26732502910409e-07,-4.26129216739652e-07,-9.6366394200626e-07
1.80377804793591e-07,-4.41081993623778e-07,-1.02170776408289e-06
2.52513164490418e-07,-4.6138740669066e-07,-1.09470264870099e-06
