C_ph,abs_CDOM_440,abs_X_440
-1.00055402831393e-06,-0.000148345638061495,-0.000134766674119621
-1.39392281877908e-06,-0.000157315958768679,-0.000146387360038418
-1.88513954173773e-06,-0.000166140324332765,-0.000158353956517574
-2.5284508346978e-06,-0.000173968565034177,-0.000169843023989956
-3.20022486932473e-06,-0.000183702847772548,-0.000183702847772548
-3.81739841075259e-06,-0.000198131048604965,-0.000202943714759582
-4.5723953684161e-06,-0.000213842326572759,-0.000224357093906451
-5.35365609651184e-06,-0.000233508661252923,-0.000250941330700641
-6.13719550529301e-06,-0.000256614695940188,-0.000282470952510221
-7.29041934712e-06,-0.000277945216962619,-0.0003133823570369
-8.71546538028327e-06,-0.000301822388974945,-0.00034856988062419
-1.00709463901619e-05,-0.000326906399223222,-0.000386709547896199
-1.14222711428933e-05,-0.000355589934310834,-0.000430857839533923
-1.29179356448662e-05,-0.000391392653508951,-0.000485758353393345
-1.43508947640067e-05,-0.000426686742763928,-0.000542425159192052
-1.50249712223467e-05,-0.000460563619770255,-0.000599712875493254
-1.53342021315452e-05,-0.000508803179663663,-0.000678619957237613
-1.59626896772325e-05,-0.000537925884312872,-0.000734889971356064
-1.62537816765584e-05,-0.000505478495627472,-0.000707335785134242
-1.38954997101593e-05,-0.000402962564499027,-0.000577578096663124
-9.39767580314164e-06,-0.000257276144696513,-0.000377718799089701
-9.41731015494241e-06,-0.00019528737615581,-0.000293674554749229
-1.07869033872336e-05,-0.000166986204904431,-0.000257214715161786
-1.12035724321245e-05,-0.000140860676023647,-0.000222242980160348
-1.06271998232793e-05,-0.000119125722957596,-0.000192516031514493
-1.01369570206022e-05,-9.38967651109908e-05,-0.000155430072393684
-1.09656773158642e-05,-5.50755610148572e-05,-9.33826977379893e-05
-1.26934476247555e-05,-3.67133234943751e-05,-6.37608730518974e-05
-1.11733756709853e-05,-3.16217589402095e-05,-5.62522172278556e-05
-6.30468907705853e-06,-3.00832746484789e-05,-5.48153003143045e-05
-1.84835202852897e-06,-2.2113461800539e-05,-4.12720928778842e-05
-4.55009822427533e-07,-1.1816737070171e-05,-2.25902166797064e-05
-9.22818375268589e-08,-4.48846759872969e-06,-8.78909151045356e-06
5.98303633454134e-09,-1.63958848894735e-06,-3.28854523434298e-06
2.55878996576093e-08,-7.18797864555991e-07,-1.47672220468374e-06
4.55860014406861e-08,-5.91510720392062e-07,-1.2447373307622e-06
6.63912292994125e-08,-5.09935074963994e-07,-1.09914008660887e-06
8.97592975591087e-08,-4.54359905020554e-07,-1.00313926454368e-06
1.22540066003564e-07,-4.3421556173961e-07,-9.81950693519577e-07
1.74512961219623e-07,-4.49946976495972e-07,-1.04224231765777e-06
2.44584051375799e-07,-4.71376571095219e-07,-1.1184032624876e-06
