"","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","4.75","5","5.25","5.5","5.75"
"399.1",1.54023132215356,1.52181306069487,1.49024453745222,1.45253327598963,1.36611367566605,1.28979072118574,1.24880528787736,1.22023870972698,1.18591438773028,1.15364826618983,1.11311953973349,1.06334493351699,0.992562755820609,0.909594530468335,0.843493142815128,0.816456589560678,0.803560801628936,0.787223485611296,0.767368773995599,0.754063865571091
"403.2",1.45704899813766,1.45214996214839,1.42697987089392,1.38813958724282,1.30162877081626,1.22572121436885,1.18495120562879,1.15793383023021,1.12892895113529,1.10287831108076,1.0701055788597,1.02607678824481,0.959368257942224,0.879853264543895,0.813482127937671,0.783462529752525,0.77425686833216,0.760730005633445,0.727831799260456,0.721926133265929
"407.5",1.39287497100722,1.38016355452622,1.34956371406035,1.30559694220967,1.22937958738015,1.1664591672358,1.13338753518013,1.11092134437812,1.08087622308609,1.05408581103445,1.01755463913784,0.967941293808371,0.904602188052667,0.835979438217418,0.78233101666383,0.753348577881789,0.733329589735019,0.719583632223203,0.698528307111371,0.685505231695671
"411.7",1.30648120585293,1.29083696988392,1.26041730721408,1.21870337237316,1.14756010795387,1.08908607740729,1.05822279175273,1.03742419840495,1.01296334658701,0.989302633602923,0.955411009381656,0.910205457106652,0.849772824140945,0.782406519678765,0.730071703323941,0.702481862478847,0.686069028635428,0.670894904602166,0.65960138048906,0.651468885590403
"415.5",1.22906373887959,1.21733395275039,1.19018713984111,1.15136279222345,1.08275818083827,1.02757280161201,0.999986997746377,0.981907176009424,0.95872362801887,0.93561436484687,0.904007377438424,0.862701287425573,0.807058717621991,0.746181883453215,0.698109354948189,0.673232671339832,0.658441853098055,0.64430463584939,0.626034940301862,0.618529126357404
"420.3",1.14603289328331,1.13432003980244,1.10831015394005,1.07058686064991,1.00908265954432,0.958931280862943,0.931090563914389,0.912800135135624,0.892399304122563,0.874828163357436,0.847652216548465,0.806923593347791,0.752043290807404,0.694038410363413,0.650225760411483,0.627222701190009,0.611837438565437,0.598975098492966,0.581643802247741,0.57309406449578
"425.3",1.06876560469699,1.05682978530002,1.03130036116068,0.994244407799888,0.936078104449664,0.889230152709377,0.865343319251307,0.850703997200913,0.832630001676864,0.815213794429471,0.788505119992852,0.750291607817036,0.700045292938354,0.646428315310844,0.606087196060477,0.58430044327053,0.569016308114898,0.55611728016882,0.545530793147174,0.534055491897659
"429.9",0.991765389353892,0.981687661174135,0.958957338135251,0.92583816250866,0.872056710315552,0.828873413113499,0.807165589726479,0.793039388557155,0.776180926317422,0.761183334204885,0.737512507125959,0.70267650905459,0.655649020726395,0.605089453214872,0.567206027676084,0.547679761017119,0.53301710401614,0.520682577077667,0.510326243916487,0.504178084080016
"434.3",0.923168877059144,0.913907425006014,0.89216526398069,0.8597447074598,0.810012678690052,0.770346050668473,0.750386432864505,0.7377584583371,0.721914067013224,0.70756531707336,0.684906844465581,0.65177737966509,0.608993422005275,0.563675565026905,0.529342981462899,0.509962207065236,0.49530773325042,0.485239492346452,0.475527271164145,0.468296574384832
