"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
"17",3.43028309150488,3.52483901546201,3.45526451428393,3.21080896447827,2.92509918577246,2.69545019851634,2.49711051921179,2.31172441916128,2.14000328431075,2.00020162789886,1.87443249578998,1.76344459021351,1.65463055339631,1.55194702641988,1.45298514108019,1.35796805464268
"18",3.40486756947427,3.46538692320813,3.38298726933519,3.14810203493187,2.87695567818812,2.65819824004352,2.46183873275155,2.27738972097299,2.10863736199713,1.96989056787108,1.85069471305441,1.73924681361103,1.62829087205191,1.52593141923108,1.42634223863018,1.3304972606071
"19",3.33544450735994,3.41836158641405,3.34684556981305,3.10991295309385,2.82783063042298,2.60790038039326,2.4272920362063,2.25541859171832,2.08330900946464,1.93480913142611,1.80792474006765,1.70228483094793,1.60510613599296,1.50814449699707,1.4118960018176,1.31649524355623
"20",3.28389421605832,3.38021697942971,3.32045734914266,3.09469315678114,2.81243637697588,2.57752209111274,2.38567415962519,2.21831153972844,2.0649109229184,1.9305142101166,1.80585576941628,1.69071205371747,1.58740828972432,1.48888351345491,1.39419494539017,1.30418872891501
"21",3.24143294458778,3.30958894098967,3.24703106957095,3.04389335324842,2.77566181974606,2.53297489254048,2.34504562568691,2.17902703653548,2.0282983455963,1.8919566017327,1.77069391023382,1.66278375877799,1.56255005992518,1.46770762744517,1.37507691145261,1.28464031606362
"22",3.18045525213044,3.24362519329342,3.18384958441187,2.99054587371018,2.73893667417061,2.51298644126476,2.31969896557838,2.14565734331855,1.99005405104713,1.85922541830747,1.74540803757692,1.64194299778363,1.54559239322181,1.45197141899478,1.36167447218405,1.27463926736615
"23",3.15014200803542,3.20659108432005,3.13945579987511,2.9405370087946,2.69226101869483,2.48213385661826,2.29663765379639,2.12495952045433,1.96477279266373,1.831158682343,1.71526079319109,1.61356973157401,1.51928642438738,1.42787585270837,1.33576794638735,1.24400248554449
"24",3.10052727059595,3.16776929961788,3.10104669254159,2.89032188517246,2.63635961954185,2.42628891614461,2.25348410643834,2.0986270184969,1.94789135166692,1.81425054730407,1.69968704795463,1.5972523110378,1.4970864351065,1.4021357008954,1.31220313581066,1.22805316644679
"25",3.02993915378157,3.10099045753945,3.04284763244812,2.84339451528787,2.59827710261358,2.39499011900585,2.21732617966067,2.05517471003639,1.90901572408918,1.78745628103278,1.68192482403673,1.57856326812769,1.47469566233087,1.38187708691983,1.29353285258882,1.21104583428172
"26",3.04766466062611,3.08298744297516,3.00832473188817,2.81557259605124,2.58161966474663,2.37131270208749,2.19111431312646,2.03259508467556,1.89089651673209,1.76772105025088,1.65507759295314,1.5501150618766,1.45072483139089,1.36199819348633,1.27982749073845,1.2051850998631
"27",2.94626935783073,3.03415559747497,2.9787868166254,2.77080646157475,2.52760161248547,2.33178104611769,2.1650926461607,2.00709122019645,1.86019776517095,1.73541764143967,1.62901390738013,1.53839084842086,1.44575763018981,1.35445064254193,1.26399852992859,1.17433455535882
"28",2.92620669705734,2.99572499062936,2.93930850021391,2.74674222664601,2.50006120576666,2.2924499176631,2.12229896918324,1.96780634761026,1.8288708923865,1.71310952378227,1.60640043401299,1.51190738764014,1.418547264891,1.33059135312137,1.24580040364209,1.16446235445754
"29",2.88956536283329,2.95534868351867,2.89050315536247,2.68330719376806,2.43477064358365,2.24535927448198,2.08716912151066,1.94291472881432,1.80215541890032,1.67983626049542,1.57302815236757,1.47710273707771,1.39092176337989,1.30645274390392,1.22515497656381,1.14717258369768
"30",2.82357560482353,2.89027748133265,2.83646430090611,2.6480785673073,2.41512020276229,2.2151624271429,2.0548925076269,1.91354005443358,1.77973532728709,1.66897962423222,1.56420348294296,1.46419808646234,1.36748741567762,1.28133373702016,1.2022100493013,1.13089436116214
"31",2.80746746704799,2.86569438944185,2.81022445260039,2.63242459373245,2.40574921873892,2.20845279000466,2.03972985772374,1.8897630573685,1.75660086164252,1.64951330553894,1.54791727579754,1.4527449113281,1.35808046661033,1.27008993210286,1.18968956205943,1.11663709779973
"32",2.72636846722647,2.80813217445206,2.7648738399384,2.58656994070368,2.36004093909487,2.16508888403141,2.00795248233537,1.86637524435916,1.73609247416027,1.62101975671523,1.5204485341638,1.42799746235677,1.33301145406427,1.2486758507083,1.17200088703329,1.10385681598998
"33",2.72533988376056,2.77017904639032,2.71179921547296,2.54220504422623,2.32552815380826,2.12984812678144,1.96659062551774,1.82764871045488,1.70928253087185,1.60258914018114,1.50093243637867,1.40456170779605,1.31358222761376,1.23073097199485,1.15463273087878,1.085293469689
"34",2.68861489350793,2.72697133393039,2.66224188706715,2.48447503667343,2.26911363037576,2.0909741844639,1.94439213751459,1.80948915508282,1.68197590433792,1.56956996014371,1.46910729896468,1.38233269314545,1.29904755167885,1.21676860659923,1.13699102813351,1.05963180824472
"35",2.65064995500828,2.69006816252287,2.62888007618119,2.46034095749777,2.2467254765963,2.06336904882861,1.91529684058154,1.7820208173777,1.65630973891521,1.54402903505164,1.44512160516734,1.35754327615268,1.2749045727902,1.19578804115505,1.11994550847832,1.0476426437923
"36",2.5762051835893,2.63127113358232,2.57850038406735,2.41156458644893,2.20524573377815,2.03784581270068,1.8892604680381,1.7506065311722,1.6249509127123,1.51711692624527,1.42522179675065,1.34137301883134,1.25802482511138,1.17929672407961,1.10384311782304,1.03209931215098
"37",2.53121276161357,2.58198761992238,2.53257342608451,2.37439799271653,2.17859838319125,1.99712032429308,1.85038998473617,1.71785510924172,1.59765341053575,1.49508350060697,1.40363576554362,1.32140948110601,1.24014025458632,1.16293367438942,1.08889037208932,1.0179685625002
"38",2.49957527039173,2.56136564216022,2.51742457323247,2.36131960946189,2.15932851737574,1.97989607732596,1.83741883868532,1.70738508024639,1.58880091755548,1.48446351870196,1.39062729464304,1.3064265125086,1.22423367780644,1.1485138388297,1.07613025442428,1.00760590284244
"39",2.48921623801763,2.53814980074637,2.48062287505833,2.31331497381066,2.11967283389688,1.95263431938348,1.80547662330415,1.67169293687609,1.55213740917323,1.45223898733408,1.36570381801588,1.28702938762783,1.2089135268117,1.13577698143586,1.06491812713087,0.996847518099177
"40",2.4279323671039,2.48391608767789,2.43676754135729,2.2803470128955,2.07894926140667,1.91160542928079,1.77243689641906,1.64893266579066,1.54190654560493,1.44733756668132,1.35731202337618,1.27308268706952,1.19340371979215,1.11984376147451,1.04814487700973,0.97840196947864
"41",2.3922174803911,2.44019497705517,2.39767048398795,2.25744421772214,2.0723716814014,1.90612204579391,1.76201343965362,1.63330774037108,1.51897048113607,1.41741340396427,1.32951520577341,1.24927068991816,1.17409266859256,1.10259001119186,1.03384457865528,0.968186666788705
"42",2.3717014832279,2.42096928711548,2.37219609721,2.22122235458217,2.03906376443582,1.87735002406333,1.73745638118792,1.60973760208739,1.49697635921654,1.4004727146358,1.31435404851903,1.23650345389345,1.15840043648544,1.08761822528803,1.02079778878126,0.958268534491668
"43",2.33031371020066,2.38359765998133,2.34132837281877,2.19153446251369,1.99742045235519,1.84535607125637,1.72440917556193,1.60732001728163,1.49091601143577,1.38927300966361,1.2998329356099,1.22020144270297,1.14104321546599,1.07093640998902,1.00579562491766,0.946204904576186
"44",2.3034324051562,2.35038534768651,2.30602262921893,2.16287372218657,1.97313286982616,1.81314086083163,1.68543004425146,1.56726867733372,1.45628999140268,1.36033470832557,1.28020448411926,1.20918556317032,1.1353532809195,1.06396614788489,0.994638790660531,0.927790632785437
"45",2.28094292038993,2.32267283581334,2.27898351606746,2.1421430675068,1.95546567834058,1.78803425933519,1.65764999992608,1.54634019052677,1.44675491091031,1.3561073613344,1.26841204283541,1.18662702362315,1.10974524827049,1.04085735617196,0.977905700047027,0.921201993964854
"46",2.26074923727906,2.29705182432312,2.24588597229477,2.10195403185014,1.92707216971088,1.7687601022995,1.64422878545139,1.53379035890141,1.43221963252357,1.33846974232746,1.25513665176449,1.18041344590257,1.10818824086089,1.03932373209615,0.972921387733332,0.909205985150507
"47",2.20650076317337,2.25237769414637,2.20504491801756,2.05709427338743,1.87986520115144,1.7405124745686,1.6187040108033,1.5075001567981,1.40629457193054,1.32178865389113,1.24197717871474,1.16440295271959,1.08859113218136,1.02034445782831,0.956753527898045,0.898467323942692
"48",2.1698982031633,2.21196523554594,2.16630643221725,2.0279411572809,1.86220012602324,1.71926387723249,1.59882807059294,1.48882932948016,1.38717677810294,1.29894494313484,1.21954251737567,1.14690197479057,1.07628827269492,1.00746262992871,0.941789058859229,0.879146918770915
"49",2.13558957810424,2.18141707478139,2.13859746110306,2.00135061009822,1.83524227525503,1.69786586268726,1.5788928469062,1.46989170599371,1.36832042334113,1.28093682190824,1.20408625544479,1.13108820394771,1.05994247804444,0.994886896946066,0.932721636643559,0.874232523548684
"50",2.07908354151347,2.14348580417844,2.11329303499208,1.98190053582942,1.81184530391396,1.6650828951836,1.54807394878954,1.44462525731004,1.35100351725426,1.2669458320987,1.18934371157293,1.11787414840259,1.04834957027322,0.983474519738398,0.921622895052565,0.86297357821324
"51",2.0804195892758,2.11274226064979,2.06797303775363,1.94036448462558,1.77858828698684,1.64142430052766,1.52885736822812,1.42566959295404,1.3304792279842,1.24449589309713,1.16635980119721,1.09771136537533,1.03041414960935,0.967197781467771,0.907828333386697,0.852342958664203
"52",2.05794451296481,2.09266360424464,2.04618140223518,1.91579137273155,1.75963643878898,1.61483406431176,1.50039284119842,1.40335322393135,1.31723101867118,1.23622364700536,1.1580346541826,1.0878107256933,1.02106705656878,0.95692293999143,0.893528276863474,0.831284005451043
"53",2.01612351355556,2.05379732687053,2.01275714724934,1.88751360251131,1.72619230808677,1.59025373893704,1.4829039702737,1.38583383446222,1.29635632421548,1.21590735865703,1.14199217172515,1.07288794551643,1.00449694113657,0.942399202794236,0.88293186029713,0.826913444557964
"54",1.98822807414946,2.02896232055569,1.98797420756274,1.86049212628941,1.70673383141225,1.58342789766051,1.47378530412308,1.3719486020307,1.28015436417058,1.19998776787364,1.12811228042866,1.05850775844326,0.990729892442188,0.928224505949545,0.86877258095142,0.812802383074878
"55",1.9448167125917,1.99545846927361,1.96249591495631,1.8373683646095,1.68037683746681,1.54983894870899,1.44390286875432,1.34797861976441,1.25849886069063,1.18095499260433,1.1061479995445,1.03726700457892,0.973431280834069,0.914435653676838,0.857691780942842,0.803289033498859
"56",1.919217601015,1.9657176816461,1.93070986653339,1.80778470652395,1.65255486569497,1.5227172567425,1.42284133797464,1.33289493975188,1.24616001350357,1.16628117186916,1.09332608922416,1.02549616068163,0.961385857233316,0.901542610593643,0.8451548409841,0.792497334258445
"57",1.88959713317196,1.93060893414266,1.89451783548169,1.77473846588616,1.62599235317991,1.50236493259323,1.40073882311912,1.31045443271328,1.22820635344181,1.15245249532157,1.08060248780797,1.01254432317636,0.948663073331319,0.889377060598795,0.83235319338975,0.777906217594689
"58",1.87448164317017,1.91075533302589,1.87101985153159,1.74918883730198,1.60244132679028,1.48410977553512,1.38596549942753,1.29438556425372,1.2074812185245,1.13049925243972,1.06166086415884,0.998001948247218,0.935249489287058,0.876359992225979,0.819329609995724,0.76462249431641
"59",1.85442990690362,1.88847776532258,1.84859283558454,1.72967024440546,1.58584490384226,1.46178567223292,1.35806803463493,1.26679008097841,1.18664734897656,1.11788467179988,1.05164766956196,0.988122274708365,0.92405752037064,0.86518811234706,0.809954839079991,0.758563924131848
"60",1.82162049577749,1.85389672084031,1.81740670157621,1.70837791131292,1.56846932791106,1.44771294143212,1.34768999650685,1.25951499032711,1.17947377743349,1.10425891129813,1.03484947868304,0.971916742000799,0.912087658422107,0.855155770609471,0.80149751253032,0.751081891733079
"61",1.79135111696156,1.82463722799341,1.7895702377295,1.68096847580357,1.53855759465435,1.41405654352225,1.32038905917942,1.23768894482202,1.16069322685964,1.08895753967009,1.02193098078263,0.960244669549027,0.898720460826285,0.842514171343211,0.788759846720548,0.737739186181573
"62",1.75724052049551,1.7957236378578,1.76111980878273,1.64956847263745,1.51361753975552,1.39997102384307,1.30752048891637,1.22140159952181,1.14058061830134,1.06703592663902,1.00077263724099,0.942095649162064,0.885064034089579,0.8304593354143,0.777108674736767,0.725161150705843
"63",1.72980047751049,1.7673482192789,1.73436979326549,1.62517215970251,1.4881521035945,1.37374840850748,1.28597751693817,1.20542628235983,1.12608287863598,1.05298902830899,0.987631256104697,0.928163545549919,0.869291313889506,0.814409540116103,0.76290390109889,0.715071709064843
"64",1.70477108117424,1.74583640937569,1.7143874934682,1.60634123403198,1.4714394142447,1.36289789235663,1.27227080005466,1.18917609702105,1.11238910088654,1.04345224767678,0.979178813733448,0.91908918574698,0.86190853802461,0.807046895019523,0.75404468019347,0.702938547485509
"65",1.6802587776675,1.7104764490257,1.67552976387501,1.57102305616052,1.44399172945624,1.33649300211331,1.24990874628276,1.16874528787643,1.09216925981591,1.0239493093749,0.963156929827508,0.904995253349747,0.847154425116282,0.793486369171771,0.741369389674178,0.691165966329111
"66",1.64412856550291,1.68401915937181,1.65702985328314,1.55836431376809,1.43106825462529,1.31758920722058,1.23106003076167,1.15321237393321,1.07918244427568,1.01137847888338,0.950432806722563,0.894783374528379,0.837704134819413,0.784293799335737,0.733595274520838,0.685889065041655
"67",1.6248844340207,1.66851053924456,1.64090497706984,1.53610600676498,1.40519573003595,1.29934801382988,1.21456436835478,1.13864162765201,1.06816271229517,1.0024922672455,0.938986586809506,0.878535004757006,0.822124500816281,0.769253222601369,0.71927832489179,0.672258453151945
"68",1.62076676577819,1.64818916505196,1.6146662998427,1.51650140721925,1.39272252318661,1.28566773549033,1.20047634108603,1.12425147788221,1.0545910198821,0.990919077510416,0.929745168957392,0.873509097548146,0.817727261191644,0.76580769089851,0.717101637897423,0.67169059542112
"69",1.59161750493624,1.61870455772743,1.58834237448319,1.49565674972993,1.37951153209379,1.27670390588742,1.19196044481035,1.11514847556908,1.04294192253813,0.977187324402945,0.917949999589204,0.861818668443924,0.808054402788144,0.757457131372573,0.708143473205516,0.660417663816356
"70",1.55860411392182,1.59285064584506,1.56534642302704,1.47185180042554,1.35474745021094,1.25163015661341,1.1721294631013,1.10019341847569,1.02995693872492,0.965711083886204,0.907095593141187,0.854471251663512,0.799373901147763,0.746194689174107,0.695873929191431,0.648497341123795
"71",1.55032829567725,1.57888996402481,1.54543692594194,1.44500219303636,1.32694795475937,1.23232674375382,1.15452133457033,1.0832056850082,1.01438068244192,0.952227562917431,0.894052831877512,0.839415931676866,0.785982713180906,0.735681560529119,0.686596612836447,0.63913673663681
"72",1.51329961082585,1.55019209981288,1.52386320077614,1.42900954608764,1.31580856971775,1.21700163577303,1.13967261252671,1.06858165658028,1.00177819303515,0.941547153132179,0.883512934126953,0.829482654110111,0.773954746729473,0.72191572171557,0.673673186098606,0.629200033733132
"73",1.49511067948874,1.52809737707742,1.50286476329701,1.41544304521658,1.29858813987064,1.19694553743203,1.11896309881474,1.05191859574183,0.990716632577312,0.931656711405727,0.874662721558466,0.820106403605728,0.766359978970128,0.716929654263761,0.669487565168756,0.624440505773477
"74",1.48461865580299,1.50435280768732,1.47102035418622,1.38172684414751,1.27636508072005,1.1842499870214,1.10925519924739,1.03793223383394,0.971643033063324,0.91436610701769,0.861222729287455,0.810677473270047,0.756751506965176,0.70825752986842,0.662674997322426,0.620321922652417
"75",1.44383860253072,1.47847040652807,1.45446251858704,1.36863050486377,1.26052504242174,1.1653703087385,1.09058101833044,1.0246884738145,0.963928467884643,0.904855740874501,0.848494355678577,0.795870981420763,0.745875235662537,0.699629802149959,0.654861773756526,0.611847906101415
"76",1.4428551065702,1.4656507413455,1.43435323172264,1.34653366015832,1.24486475387368,1.16195972106818,1.08691134515627,1.01725758956778,0.951952422857994,0.893358617684428,0.838421762926769,0.786244004164243,0.737120736166733,0.691409463932465,0.647987854249168,0.607113673846379
"77",1.40965212124322,1.44067154696856,1.41833563917984,1.33735569438273,1.23012854743222,1.13992770335729,1.06751715650932,1.00199588805691,0.93928037617599,0.882835405397555,0.829948316172207,0.780373699377035,0.730557616443354,0.68357979828334,0.639663057801466,0.598889228114401
"78",1.39459203856679,1.42348814826692,1.39840029921057,1.31476060397781,1.21059725703448,1.12376249540051,1.05322945196884,0.990124889110941,0.932347396975355,0.87736746064326,0.823844103014697,0.772171093755059,0.722911425191032,0.677111485600332,0.632381598866305,0.589120122129623
"79",1.38277595383237,1.40866774990282,1.38229223669039,1.29949834132718,1.19986615467042,1.11511169107704,1.04561636844656,0.979868045575065,0.916516708026705,0.861130909060862,0.808348488394281,0.759360062816235,0.710980483660392,0.666443437605773,0.626505921936997,0.590943737232572
"80",1.35440168251177,1.38244693880332,1.35713542525477,1.27513360159228,1.17813162028148,1.09386197379879,1.02748159519232,0.965188411915999,0.904137848479929,0.848049678373874,0.797344412036851,0.751662486588908,0.705784788818105,0.661149311543369,0.617238209292,0.574159912832575
"81",1.33176627765078,1.37030683056324,1.35027593322336,1.26715624919577,1.16481140843504,1.077600514846,1.01081976970612,0.950282079263558,0.892629442922181,0.838541156874417,0.788091128628533,0.740163754156254,0.693514384149198,0.649775822888042,0.608692398653724,0.570314943168151
"82",1.31881144520387,1.34549422032942,1.3236767668071,1.24992402891753,1.15516733581104,1.07174392577246,1.00477837145017,0.942961176392836,0.886523621138529,0.833344475146796,0.782148226591836,0.734133318279295,0.686439044776098,0.642795189668358,0.601754222065631,0.563326599608597
"83",1.30839121622656,1.32599198743525,1.29970587117949,1.22644777042502,1.13413246108834,1.05144176473835,0.987153843064642,0.928446000330306,0.872062418757927,0.819484698738493,0.7716722562352,0.726655826609286,0.680509121016893,0.636184441666791,0.593475507639298,0.552537725497477
"84",1.28523374843558,1.30695857391751,1.28342767600836,1.2105012743521,1.11836231815773,1.03585918515343,0.967574890233594,0.909879650351171,0.859845020478239,0.811635741452686,0.763865743649172,0.716522463032271,0.669967634849424,0.626357078557517,0.585179521862141,0.546511769204135
"85",1.2674734894525,1.29624147567608,1.27459917376182,1.199248887927,1.10241541321603,1.02318343982652,0.960097179562839,0.903767610675763,0.851847111248859,0.800612712755108,0.750732018361075,0.703453921707717,0.660224040557577,0.619296544541804,0.581081531024181,0.545518204962291
"86",1.25676330652719,1.27621367566085,1.25307924776272,1.18226923445198,1.09257973364275,1.01431653387402,0.955382900227735,0.901698348748423,0.848228090344273,0.796899493458585,0.74788350840882,0.701840868653747,0.65699739602448,0.615382758607405,0.575180750687905,0.53671427506498
"87",1.23424721156866,1.25981374450271,1.23804729256327,1.16615686389736,1.07605930425225,0.999420871889778,0.939240564260307,0.883653633260248,0.829049619962921,0.77794975377125,0.732554799092234,0.690196370482803,0.646390431662431,0.605107783432741,0.56554388845579,0.528080863700253
"88",1.21755290678812,1.24072070719251,1.21872433193865,1.14736943695807,1.05872388188635,0.984769474445256,0.923937843473094,0.868599091345902,0.816479047171043,0.769079367750326,0.724959133622556,0.68129339611054,0.635666950439163,0.594956857370947,0.556936026475083,0.522030335151401
"89",1.1929696940652,1.22298976758082,1.20459107053796,1.13569035766237,1.0484827957891,0.973522874111471,0.913645604199665,0.85931443302215,0.807821969947677,0.75881446590043,0.713120417950025,0.670432423584369,0.62826716425228,0.588659609216581,0.550745809394458,0.51480924171133
"90",1.18220369735751,1.20708417579898,1.18604472878246,1.11669282778742,1.03315893236958,0.96018534345319,0.902109669585408,0.848790512574438,0.796642321180712,0.746223461344403,0.698956997997867,0.657878229364375,0.618231056706474,0.579678030390444,0.54135119178739,0.503507562148339
"91",1.17686546721956,1.19185639907366,1.16714760299479,1.09977622794132,1.01857244596151,0.94562877850155,0.886166392810458,0.83269471995399,0.783627899863127,0.737919402663869,0.693445926523469,0.650936387971984,0.608543302883921,0.569892168888162,0.532640244018381,0.49715823194301
"92",1.14220212810376,1.1741191060366,1.15625073776731,1.08552403209664,1.00038751516083,0.930131645907723,0.872770179789383,0.819295051257567,0.768970653064541,0.723039530026853,0.680638987584579,0.641763532041788,0.602068310980138,0.564169137515913,0.528036735715938,0.493641535566783
"93",1.13001956860172,1.15358001083012,1.13422810019188,1.06940315034137,0.989432657780605,0.922736746257825,0.864814325452409,0.811780296489524,0.761056388020518,0.715171736093359,0.672459052867299,0.632514082478971,0.592314200092303,0.554218923453412,0.518330450649645,0.484769757284703
"94",1.11736478588454,1.14042115824157,1.12214274952141,1.05944396787757,0.977164984845668,0.905484959192715,0.850025648013154,0.799637346759312,0.75178288683139,0.706815259617459,0.663382803818924,0.622765613962393,0.581915545715824,0.545084213598196,0.509313372612821,0.475065566488057
"95",1.10562085533027,1.12277418709917,1.10156782453342,1.0400349826614,0.965546149601231,0.900570453873847,0.842281857481587,0.788156677736503,0.739775002497341,0.696671649896703,0.656608046306603,0.617377261327577,0.577272609244364,0.540777202780509,0.505657493381921,0.472277483793474
"96",1.09169766654452,1.11035145734387,1.09127771662468,1.03223689229732,0.956002525170834,0.888389663393005,0.833707848125171,0.783087091896895,0.735223308595004,0.690556184231635,0.64861710870073,0.609556676687417,0.570566829950521,0.535429972260757,0.500956302067219,0.4676011117
"97",1.07446190536053,1.09380659555611,1.0757305649681,1.01719954514018,0.940904972973399,0.871908013012984,0.81934528184876,0.770800327109865,0.724402791468045,0.680023713818481,0.638415442548901,0.600630415116715,0.562398408019855,0.526225312121318,0.492175056179177,0.460204109950118
"98",1.05205941320409,1.07608077723919,1.05928686048642,0.999235189882614,0.925192421092756,0.860342564366924,0.807744491021547,0.758947987493824,0.712280986596044,0.667280818020085,0.626864535862606,0.590826111935773,0.554356090528319,0.51930568324099,0.48539475386228,0.452788437323076
"99",1.03886090156693,1.06514370134563,1.05030471242043,0.991323895085159,0.916176352949619,0.848417862025497,0.797285538527913,0.750585504291795,0.704628579764806,0.660665522968494,0.620230604019574,0.584285856275534,0.547945615840245,0.514122556441704,0.480838901354932,0.448553515613095
"100",1.03128601759965,1.05162301758156,1.03332468290757,0.974026047548794,0.903227203583425,0.841542770785498,0.789120278319636,0.740354899200932,0.693773255245531,0.65127529866209,0.613188679457638,0.577559679050618,0.541858785659655,0.50707274612447,0.4735688993753,0.441370801622354
"101",1.01400985143393,1.03823646118963,1.02214764856908,0.963659001082446,0.889418305550395,0.826260999868149,0.775737919259382,0.728563337322368,0.68352398903917,0.641947746131891,0.605012625653693,0.57094341482855,0.533462285101581,0.498655179270498,0.466009350621395,0.435654320850892
"102",0.999669191368051,1.02339189676028,1.00773148883192,0.950004318974727,0.876733138976798,0.814339230231598,0.765737399424269,0.721736692435539,0.679656931726547,0.63911620422405,0.60101254174735,0.564260127552764,0.526953959687715,0.492864457171254,0.460693972498474,0.430686444306841
"103",0.987805752894107,1.01053400025612,0.99547551324891,0.940006555571725,0.869215256114016,0.808974629399972,0.759184964326462,0.712597327778601,0.667664961799262,0.627426022910683,0.590826013396156,0.556778821404242,0.521653082616222,0.488067886528752,0.455527872822487,0.424167406955308
"104",0.977303076254132,0.997427122551139,0.980058153371453,0.922448390646694,0.853951477420106,0.796033861948875,0.748142046249312,0.703767717969802,0.660684568067493,0.620977406035176,0.58294522555099,0.547740750952259,0.513427636831676,0.480440875162827,0.448493374261057,0.417548076445128
"105",0.957755031922328,0.979084426087955,0.964442854413682,0.911311110366989,0.843971137171544,0.786951194915903,0.739486732557253,0.694512017148418,0.651510996332692,0.612445721754391,0.577157261571487,0.542616557917752,0.505918026758775,0.472816501986253,0.442528161569092,0.415256624869077
"106",0.953106336460513,0.972379017313517,0.956049642023693,0.901862369815267,0.836100976179642,0.777780639827629,0.731893001018349,0.688998768850111,0.646131594822861,0.605600441587164,0.569142970292622,0.536361181882637,0.502674004577486,0.471938226360544,0.442224314231852,0.413919498931411
