C_ph,abs_CDOM_440,abs_X_440
-7.42293955377199e-07,-9.29707782039108e-05,-8.44606065441577e-05
-1.0573571819393e-06,-0.00010035023425639,-9.33789933774629e-05
-1.4638689420315e-06,-0.000108141354489176,-0.000103073178743959
-2.01551762450956e-06,-0.000116053016780543,-0.000113300901857139
-2.6084257097823e-06,-0.00012521801149553,-0.00012521801149553
-3.14767920117305e-06,-0.000136908130490862,-0.000140233672502295
-3.81890471013221e-06,-0.000149947545030083,-0.000157320564083508
-4.50965612874842e-06,-0.000165491213296265,-0.000177846016764436
-5.20780801065731e-06,-0.000183283591744584,-0.000201751074894222
-6.24810591150587e-06,-0.000201499315197121,-0.000227189843480155
-7.47175425567943e-06,-0.000222151695299328,-0.000256559462583063
-8.58699505676148e-06,-0.000243646275421343,-0.000288218099243886
-9.72460099787822e-06,-0.000267667308819918,-0.000324324586452433
-1.10093167951756e-05,-0.000296718536173231,-0.000368258081138193
-1.22863448266608e-05,-0.000325955653667661,-0.000414370847767472
-1.28815679454731e-05,-0.000353018467350996,-0.000459675300152658
-1.30442555543863e-05,-0.000388312691561231,-0.000517914888653603
-1.36246817034395e-05,-0.000413840789108707,-0.000565370536207883
-1.42694331130385e-05,-0.000400857309164986,-0.000560935276095265
-1.27294976982418e-05,-0.000333372290082757,-0.000477832309374958
-9.055255569217e-06,-0.000223793880478675,-0.000328561965501091
-9.47145351842233e-06,-0.000177555215606369,-0.000267008804731961
-1.12500658942299e-05,-0.000157454309005936,-0.000242532401195273
-1.20128460951017e-05,-0.000136497975917629,-0.000215359728563965
-1.1591724972448e-05,-0.000117226570695513,-0.000189446860157874
-1.12939407560548e-05,-9.43009448227397e-05,-0.000156099122938534
-1.29963829460357e-05,-5.87793862726349e-05,-9.96626736138244e-05
-1.61054535140644e-05,-4.17434778872199e-05,-7.24968578428891e-05
-1.40099197794837e-05,-3.54789674025148e-05,-6.31138383263207e-05
-7.29396082441549e-06,-3.14389641178588e-05,-5.72855275839532e-05
-2.0135720619639e-06,-2.19831301787932e-05,-4.10288447222521e-05
-4.91362631229367e-07,-1.16534628010723e-05,-2.22780830428778e-05
-1.01477402030115e-07,-4.44263837794258e-06,-8.69935103522663e-06
5.2736267773012e-09,-1.62730236981707e-06,-3.26390279583674e-06
2.69189552724769e-08,-7.1444841379991e-07,-1.46778654860238e-06
4.8410010743572e-08,-5.87556892337188e-07,-1.236417147865e-06
7.06982582192708e-08,-5.06093796266222e-07,-1.09086039845277e-06
9.56581133987286e-08,-4.50458337941529e-07,-9.94525354982179e-07
1.30544606471914e-07,-4.29840463176535e-07,-9.72056688221801e-07
1.85649090345058e-07,-4.44443805978411e-07,-1.02949495520329e-06
2.59648192054717e-07,-4.64384494682922e-07,-1.10181363637847e-06
