C_ph,abs_CDOM_440,abs_X_440
-7.09268101082963e-07,-6.18255922232387e-05,-5.61663258069496e-05
-1.03403857798686e-06,-6.7619058967558e-05,-6.29216235149925e-05
-1.46417760642037e-06,-7.40049063972492e-05,-7.05365766967263e-05
-2.06257102233423e-06,-8.09717569477738e-05,-7.90515692021022e-05
-2.7196584221555e-06,-8.88812703752983e-05,-8.88812703752983e-05
-3.30125200464998e-06,-9.81903159621239e-05,-0.000100575389950624
-4.0350590550618e-06,-0.000108775683931139,-0.000114124255593401
-4.78044089525995e-06,-0.000121006625393681,-0.000130040416646447
-5.54639382060884e-06,-0.000134765783646839,-0.000148344657865509
-6.65641499629531e-06,-0.000149847223451468,-0.000168952272659441
-7.77097892718795e-06,-0.00016684850488206,-0.000192690686819433
-8.60811801093004e-06,-0.000184195962553864,-0.000217892147638479
-9.51992673845047e-06,-0.000203430738061379,-0.000246491027553382
-1.06479179761237e-05,-0.00022637310461771,-0.000280952198682808
-1.18425746849891e-05,-0.00024988038456938,-0.00031766022656581
-1.23658507063163e-05,-0.000270945490703102,-0.000352805763105091
-1.23310673676024e-05,-0.000296296014372689,-0.000395186973352222
-1.27796537257904e-05,-0.000317361755502446,-0.000433565251667742
-1.365087725268e-05,-0.000315436317567666,-0.000441402349015088
-1.26661805910785e-05,-0.000272666267727196,-0.000390820581891775
-9.46893157950668e-06,-0.000192162961298358,-0.000282123175690296
-1.03155725681081e-05,-0.000159411245358072,-0.000239723772340515
-1.27265232726196e-05,-0.000146875068313756,-0.000226236825265367
-1.40159164400533e-05,-0.000131179537246679,-0.000206968560117255
-1.3830825974542e-05,-0.000114649502758695,-0.00018528212663247
-1.38289325853697e-05,-9.44257990530602e-05,-0.000156305797812098
-1.71768123751206e-05,-6.33476187215813e-05,-0.00010740828459111
-2.34501759918633e-05,-4.89050932809965e-05,-8.4934599962288e-05
-2.01310241297726e-05,-4.08564685210386e-05,-7.26799210238138e-05
-9.31294252576473e-06,-3.30205077951092e-05,-6.01672880519099e-05
-2.35500694150088e-06,-2.17731567845817e-05,-4.06369548632176e-05
-5.68770778848086e-07,-1.14485206396588e-05,-2.18862923306324e-05
-1.23015828682521e-07,-4.38624715344937e-06,-8.58892857554404e-06
1.95646653195388e-09,-1.61246639687344e-06,-3.23414608038679e-06
2.83002544849007e-08,-7.09287007531882e-07,-1.45718278415172e-06
5.25732077492838e-08,-5.8294535443281e-07,-1.22671292242341e-06
7.76013562266979e-08,-5.01677758986106e-07,-1.0813418463138e-06
1.0549878205308e-07,-4.46026986551607e-07,-9.84741783577436e-07
1.44254069426203e-07,-4.2492399968263e-07,-9.60938420792229e-07
2.05149614694636e-07,-4.38321417326436e-07,-1.01531325631084e-06
2.86591879093191e-07,-4.56678504194532e-07,-1.08353015469653e-06
