C_ph,abs_CDOM_440,abs_X_440
-2.24187067169762e-07,-1.95419731627551e-05,-1.77531794213433e-05
-3.28049518417714e-07,-2.14521974347928e-05,-1.99619324961166e-05
-4.66681453400071e-07,-2.35877923038586e-05,-2.24823218073744e-05
-6.6131618958721e-07,-2.59617405602271e-05,-2.5346076309392e-05
-8.76863512845478e-07,-2.86568130514283e-05,-2.86568130514283e-05
-1.06838483404729e-06,-3.17773512220456e-05,-3.2549233184951e-05
-1.3103707001411e-06,-3.53245063247262e-05,-3.70614354497263e-05
-1.55625105880211e-06,-3.93931633121354e-05,-4.23340734729649e-05
-1.81051609832891e-06,-4.39917590939708e-05,-4.84243275637279e-05
-2.18177228780687e-06,-4.91154051712782e-05,-5.53774646946615e-05
-2.55762076341136e-06,-5.49139567136775e-05,-6.34192559448511e-05
-2.85684188355646e-06,-6.11305212054155e-05,-7.23135315618683e-05
-3.18690794881301e-06,-6.81008429972676e-05,-8.25157836402448e-05
-3.58580668359175e-06,-7.62337006486881e-05,-9.46138272351119e-05
-4.0272571190225e-06,-8.49758253107475e-05,-0.000108025445724148
-4.27944332920804e-06,-9.376596081466e-05,-0.000122095301430014
-4.32863213954309e-06,-0.000104010173036749,-0.000138724327990901
-4.58959477814195e-06,-0.000113975064355345,-0.000155707569057392
-5.16297773505514e-06,-0.000119303005534674,-0.000166945351421904
-5.29552693974081e-06,-0.000113997392972983,-0.000163395816531371
-4.62444428417186e-06,-9.38486988256414e-05,-0.000137783539388651
-5.50900572475895e-06,-8.5133176803354e-05,-0.000128023880930045
-7.17601158783927e-06,-8.28173704323293e-05,-0.000127566503822224
-8.37005755667986e-06,-7.83381009518317e-05,-0.000123597965785104
-8.7426057207661e-06,-7.24711163704989e-05,-0.000117118716064706
-9.30084127700981e-06,-6.35073867072334e-05,-0.000105125641993853
-1.25796147373508e-05,-4.63932783710393e-05,-7.86615589812779e-05
-1.80819341609727e-05,-3.77096818868242e-05,-6.54912715810545e-05
-1.60800600523392e-05,-3.26349252332959e-05,-5.80545474054526e-05
-7.69449225205291e-06,-2.72820368734593e-05,-4.97111123000773e-05
-2.033257715297e-06,-1.87984324965123e-05,-3.50849929763497e-05
-5.14133245755491e-07,-1.03487473239876e-05,-1.97838407526681e-05
-1.15945393871286e-07,-4.13414403065152e-06,-8.09527291966529e-06
1.89138813768607e-09,-1.55883055787214e-06,-3.1265679387209e-06
2.77100734587239e-08,-6.94495347824991e-07,-1.42679430720934e-06
5.16405568378823e-08,-5.72603879385257e-07,-1.20495098370774e-06
7.64039044006544e-08,-4.93936464532071e-07,-1.06465586514792e-06
1.04060249628708e-07,-4.39945169588295e-07,-9.71314301688623e-07
1.42455881208001e-07,-4.19627141625871e-07,-9.48959915412385e-07
2.02718268131104e-07,-4.3312661706651e-07,-1.00328019253777e-06
2.83346944353701e-07,-4.51507764717445e-07,-1.07126189136895e-06
