C_ph,abs_CDOM_440,abs_X_440
-2.4633684940492e-06,-0.000339277030141563,-0.000308220973362268
-3.40449659459964e-06,-0.000356220925479008,-0.000331474576892678
-4.55553174642574e-06,-0.000371698581153129,-0.000354278476305817
-6.02399247849883e-06,-0.00038345418509766,-0.000374360841257709
-7.52900054011524e-06,-0.000399718470295594,-0.000399718470295594
-8.90688194284225e-06,-0.000427942581302813,-0.000438337442641591
-1.05844671085136e-05,-0.000458607527599631,-0.00048115756026844
-1.23268119582785e-05,-0.000498574398088733,-0.000535795641319456
-1.40714417698838e-05,-0.000545700502141856,-0.000600684773958714
-1.65579866174659e-05,-0.000586756404848194,-0.000661565999110372
-1.95498686681093e-05,-0.000633337197785295,-0.000731431065059937
-2.21941959961182e-05,-0.000679144649933408,-0.00080338507033182
-2.47941878161341e-05,-0.000731177829158721,-0.000885946618250021
-2.77801388605049e-05,-0.000799364026960812,-0.000992092595548621
-3.04575065201816e-05,-0.000861152580252158,-0.00109473948594264
-3.12169014920524e-05,-0.000910705040103235,-0.00118585471123176
-3.13401624856663e-05,-0.000991153029556435,-0.00132195759267492
-3.17099447692751e-05,-0.00102048798047137,-0.00139414444370114
-3.04026833252756e-05,-0.000903755877876054,-0.00126466086881422
-2.35229220089246e-05,-0.00065197055161057,-0.00093448856905056
-1.40132992371639e-05,-0.000366605563584586,-0.000538230287071966
-1.32577698768818e-05,-0.000262874574537175,-0.000395312667678551
-1.47725543392648e-05,-0.000218670149169355,-0.000336825309403079
-1.49176492631172e-05,-0.000179313622158158,-0.000282912129181359
-1.37625771299721e-05,-0.000147383940635561,-0.000238183413755447
-1.27768440638429e-05,-0.000113025938575116,-0.000187095154921775
-1.35303138957077e-05,-6.48716775536299e-05,-0.000109992384010627
-1.56927823231627e-05,-4.32398454902713e-05,-7.50956338646717e-05
-1.35478834067081e-05,-3.65043981855027e-05,-6.49379859098194e-05
-7.2957134695166e-06,-3.32754342017682e-05,-6.06317942501992e-05
-2.04483250087962e-06,-2.34833905117245e-05,-4.38288985700056e-05
-4.91301673064369e-07,-1.22515596585189e-05,-2.34214729249524e-05
-9.86149543265358e-08,-4.57792998239104e-06,-8.96427225075019e-06
5.80155422876616e-09,-1.65661709286446e-06,-3.3226997399623e-06
2.64291765974801e-08,-7.22924810605008e-07,-1.48520073970537e-06
4.72017908457462e-08,-5.93947507534938e-07,-1.2498651497844e-06
6.87512791327386e-08,-5.11330459827343e-07,-1.10214777036089e-06
9.29033961751776e-08,-4.55027836108148e-07,-1.00461392789441e-06
1.26737212141297e-07,-4.34325560977819e-07,-9.82199449754414e-07
1.80310082498753e-07,-4.49470967224111e-07,-1.04113970549979e-06
2.52386412673581e-07,-4.70171152316218e-07,-1.1155432469973e-06
