C_ph,abs_CDOM_440,abs_X_440
-1.41588606931013e-07,-1.55123629450427e-05,-1.40924235397688e-05
-2.05366528972919e-07,-1.6986997680398e-05,-1.58069261686837e-05
-2.90052821244793e-07,-1.86266274862446e-05,-1.77536679964463e-05
-4.08732767986255e-07,-2.04322465510422e-05,-1.99477103260328e-05
-5.39809815582859e-07,-2.24852213478869e-05,-2.24852213478869e-05
-6.5831802596307e-07,-2.48862185367021e-05,-2.54907126960541e-05
-8.07636979831833e-07,-2.76017792642281e-05,-2.89589768387716e-05
-9.60385680567161e-07,-3.07284762721168e-05,-3.30225212407684e-05
-1.11667220375127e-06,-3.4276865620306e-05,-3.77305705168554e-05
-1.35225800012998e-06,-3.81887124745002e-05,-4.30576530808691e-05
-1.61742997070594e-06,-4.26283264547756e-05,-4.92307767956325e-05
-1.85876336313869e-06,-4.74667680101169e-05,-5.61501776682936e-05
-2.11461027596253e-06,-5.29073455853486e-05,-6.410627077664e-05
-2.40481841120385e-06,-5.9232669493167e-05,-7.35138070225301e-05
-2.71774577804995e-06,-6.60747030956695e-05,-8.3997410168109e-05
-2.90826082547115e-06,-7.31663994257154e-05,-9.52720317140376e-05
-2.97369616283035e-06,-8.15226912756736e-05,-0.000108731484940725
-3.19312704937579e-06,-8.96961176648753e-05,-0.000122538772094394
-3.62972613400752e-06,-9.44866046248147e-05,-0.000132218793173384
-3.78042261713209e-06,-9.17220644146824e-05,-0.000131467932889763
-3.39571049133536e-06,-7.77226651340861e-05,-0.000114108176531984
-4.10301338036909e-06,-7.1324657436512e-05,-0.000107258530621032
-5.36077470908456e-06,-6.95807879965204e-05,-0.000107177731091622
-6.28808505502438e-06,-6.62378786306665e-05,-0.000104506835846134
-6.6165632920404e-06,-6.19336525996605e-05,-0.000100089390600619
-7.09965521484816e-06,-5.48266885496747e-05,-9.07562274409432e-05
-9.54972823665736e-06,-3.9908851774154e-05,-6.76669683181383e-05
-1.3314693004e-05,-3.17477673873299e-05,-5.51370775891441e-05
-1.20326815448187e-05,-2.79955947740687e-05,-4.98016028024118e-05
-6.18811247427145e-06,-2.47163376591366e-05,-4.50361035255127e-05
-1.74230042757858e-06,-1.77926765313461e-05,-3.32078715205941e-05
-4.50993056660938e-07,-1.001204962526e-05,-1.91401711910414e-05
-1.00364570406474e-07,-4.05840599423059e-06,-7.94696650588744e-06
4.18006265291207e-09,-1.54372902699235e-06,-3.09627859005763e-06
2.69073132742551e-08,-6.90809406621418e-07,-1.41922178718824e-06
4.90775609677067e-08,-5.70506430425419e-07,-1.20053724625603e-06
7.21348169121357e-08,-4.9283483057499e-07,-1.06228134709171e-06
9.79773893778561e-08,-4.39551912696357e-07,-9.70446066122508e-07
1.3397521342627e-07,-4.19806030672128e-07,-9.49364461537659e-07
1.90613448430982e-07,-4.3394408733257e-07,-1.00517375366657e-06
2.66558517093521e-07,-4.53118287330599e-07,-1.07508306928765e-06
