C_ph,abs_CDOM_440,abs_X_440
-1.71969601919701e-07,-1.88408865537656e-05,-1.71162674649287e-05
-2.49184717460121e-07,-2.06114415949635e-05,-1.91795832113217e-05
-3.51533971039384e-07,-2.25748272304676e-05,-2.1516830570796e-05
-4.94684807102273e-07,-2.4728924949096e-05,-2.41424960454783e-05
-6.52474817788122e-07,-2.71781658620769e-05,-2.71781658620769e-05
-7.94954695594365e-07,-3.00514576558909e-05,-3.07814171154291e-05
-9.74333926463487e-07,-3.32988095387777e-05,-3.49361338253241e-05
-1.15771102972207e-06,-3.70420932200632e-05,-3.98074834342508e-05
-1.3450897943297e-06,-4.12882688156834e-05,-4.54484361354835e-05
-1.62718155702486e-06,-4.59527461616488e-05,-5.18115766186852e-05
-1.94433179024182e-06,-5.12440178505233e-05,-5.91809018725364e-05
-2.23139943172286e-06,-5.69826806703597e-05,-6.74068991378219e-05
-2.53502534509531e-06,-6.34260901524871e-05,-7.68515234441265e-05
-2.87983019891222e-06,-7.09326032992306e-05,-8.8034622703386e-05
-3.24962970378873e-06,-7.90060349216234e-05,-0.000100436354764377
-3.46948232208038e-06,-8.72856819287062e-05,-0.00011365714757272
-3.54119709683089e-06,-9.70805024668306e-05,-0.000129481829253104
-3.7911369000687e-06,-0.000106494435145851,-0.000145487872356028
-4.28031329911725e-06,-0.00011142225485687,-0.000155917509453648
-4.39978636865054e-06,-0.000106749305457905,-0.000153006919496702
-3.86774075444864e-06,-8.85267222428183e-05,-0.000129970103727841
-4.60934433168889e-06,-8.01264521918436e-05,-0.000120494732605249
-5.96821632666636e-06,-7.74651458938215e-05,-0.000119322284421333
-6.93392424665189e-06,-7.30410655493564e-05,-0.000115240566352608
-7.22689199017608e-06,-6.76465709068746e-05,-0.000109321891638727
-7.67130746789472e-06,-5.92412409593404e-05,-9.80637656698586e-05
-1.01561043968141e-05,-4.24429318752172e-05,-7.1963597018073e-05
-1.40142632661317e-05,-3.34158339320545e-05,-5.80340471107566e-05
-1.2584892834766e-05,-2.9280385985857e-05,-5.20871288692763e-05
-6.43640265184901e-06,-2.57080494116248e-05,-4.68431201542897e-05
-1.797383895911e-06,-1.83551985388885e-05,-3.42577505829749e-05
-4.60917244889963e-07,-1.02323666868464e-05,-1.95613543086752e-05
-1.01669482480734e-07,-4.1111722539044e-06,-8.05029074177337e-06
4.21123318204843e-09,-1.5552405411992e-06,-3.11936739279087e-06
2.70323376756304e-08,-6.94019241495937e-07,-1.42581617855514e-06
4.92708363548579e-08,-5.72753177187861e-07,-1.20526515645541e-06
7.23810494381888e-08,-4.94517124513675e-07,-1.06590744930795e-06
9.82719103027062e-08,-4.4087320974937e-07,-9.73363235836116e-07
1.34342178922038e-07,-4.20955902534482e-07,-9.51964823137262e-07
1.911083148337e-07,-4.35070683337453e-07,-1.00778336344846e-06
2.6721765453672e-07,-4.54238743854122e-07,-1.07774150058913e-06
