C_ph,abs_CDOM_440,abs_X_440
-1.61042019676175e-07,-1.89920384930285e-05,-1.72535835627081e-05
-2.32653686718631e-07,-2.07566123112894e-05,-1.931466904803e-05
-3.27360443963097e-07,-2.27071003801449e-05,-2.16429045788766e-05
-4.5962556491864e-07,-2.48352150051531e-05,-2.42462655082962e-05
-6.05231010600416e-07,-2.7258130513532e-05,-2.7258130513532e-05
-7.37547841196774e-07,-3.01187881705742e-05,-3.08503831097177e-05
-9.03949394221509e-07,-3.33456177787839e-05,-3.4985243657166e-05
-1.07456435276287e-06,-3.70758949220418e-05,-3.98438086139207e-05
-1.24845192813821e-06,-4.13173294984221e-05,-4.54804249454139e-05
-1.51238952397636e-06,-4.59474632804587e-05,-5.18056201867762e-05
-1.81810370800053e-06,-5.12011328301567e-05,-5.91313746440212e-05
-2.10386817274884e-06,-5.69235574467409e-05,-6.73369601120636e-05
-2.40347173360978e-06,-6.33597691763357e-05,-7.67711642726675e-05
-2.73888700848237e-06,-7.08647110142106e-05,-8.79503614269319e-05
-3.09585014166945e-06,-7.89422252759499e-05,-0.000100355236806532
-3.31157683178933e-06,-8.72947398527609e-05,-0.000113668942151031
-3.39157842886458e-06,-9.72489997819117e-05,-0.000129706563777818
-3.64206713505232e-06,-0.000106750843665849,-0.000145838166058956
-4.11349672901615e-06,-0.000111605312939122,-0.00015617366977195
-4.22470467546304e-06,-0.000106847091740989,-0.000153147079452587
-3.71112923956094e-06,-8.85601864981378e-05,-0.000130019234121748
-4.41117307861426e-06,-7.98903683885266e-05,-0.000120139708091185
-5.68834645555544e-06,-7.69178955577327e-05,-0.000118479335511872
-6.58777165164757e-06,-7.23092271365895e-05,-0.000114085908044552
-6.85238881567668e-06,-6.68952206048974e-05,-0.000108107653648621
-7.25398693768106e-06,-5.8449173214129e-05,-9.67526326736006e-05
-9.48516993972639e-06,-4.13810401819641e-05,-7.01631194706036e-05
-1.28532432423376e-05,-3.20739294765246e-05,-5.57035307888026e-05
-1.15811719207724e-05,-2.82202923282308e-05,-5.0201319201844e-05
-6.07188502553279e-06,-2.52768154568302e-05,-4.60573606578917e-05
-1.72882324150143e-06,-1.83032612536818e-05,-3.41608159429711e-05
-4.45059735688621e-07,-1.02390087556342e-05,-1.95740520417487e-05
-9.74666430150217e-08,-4.11534819378097e-06,-8.05846785721645e-06
4.71292161272115e-09,-1.55690128725667e-06,-3.12269837405206e-06
2.66096086223149e-08,-6.94756496153874e-07,-1.4273308190091e-06
4.82369823328815e-08,-5.73518248765809e-07,-1.20687512415497e-06
7.07407560450774e-08,-4.95328675910781e-07,-1.06765670860918e-06
9.59786173098535e-08,-4.41748437024632e-07,-9.75295569291409e-07
1.3118283091118e-07,-4.21978257767543e-07,-9.54276814043588e-07
1.86648552860641e-07,-4.36392097487411e-07,-1.01084424354807e-06
2.61091992968884e-07,-4.55948830584463e-07,-1.0817989075449e-06
