C_ph,abs_CDOM_440,abs_X_440
-4.94999977992371e-07,-5.8376432778123e-05,-5.30328885653785e-05
-7.10097231775611e-07,-6.33525870626395e-05,-5.89515395913553e-05
-9.9076939679119e-07,-6.87239419465393e-05,-6.55031110503996e-05
-1.37658031390504e-06,-7.43815633356787e-05,-7.2617657354076e-05
-1.795368025823e-06,-8.0859002778388e-05,-8.0859002778388e-05
-2.1741417511236e-06,-8.87840912782533e-05,-9.0940685079032e-05
-2.64788850028855e-06,-9.76774567424764e-05,-0.000102480321300932
-3.13321836120466e-06,-0.000108106019364176,-0.000116176711435178
-3.62495857771025e-06,-0.000119967460979246,-0.000132055270057249
-4.36164235306587e-06,-0.00013250977918247,-0.000149404358831713
-5.21014721852803e-06,-0.000146727295382892,-0.000169453021724543
-5.97604868522001e-06,-0.000161691666352449,-0.000191270991764962
-6.7671414676786e-06,-0.00017839382730404,-0.000216154540952834
-7.66308751398046e-06,-0.000198271224943936,-0.000246074888965296
-8.57850689627869e-06,-0.000218746513218542,-0.000278081319064842
-9.0391503138071e-06,-0.000238276300147757,-0.00031026628893265
-9.15904131042738e-06,-0.000262623325711639,-0.000350275778901073
-9.63662531363886e-06,-0.0002824543986084,-0.000385876402225685
-1.03590182676036e-05,-0.000281055644785817,-0.000393292131892192
-9.69136478574154e-06,-0.0002451045036051,-0.000351315494658401
-7.37099241028601e-06,-0.000175896989943826,-0.00025824236399161
-8.03084510006321e-06,-0.000145445930613268,-0.000218722632019283
-9.8029826194248e-06,-0.000132556059861434,-0.000204180753731968
-1.07349083784421e-05,-0.00011782936162232,-0.000185905315923229
-1.05834564480929e-05,-0.000103319101250909,-0.00016697135478917
-1.05600529103741e-05,-8.50878788466827e-05,-0.000140848464303664
-1.26791894795916e-05,-5.53156192945188e-05,-9.37897256348651e-05
-1.62803590459952e-05,-4.06259399319343e-05,-7.05560039807057e-05
-1.42329735368827e-05,-3.46820405273816e-05,-6.16961782973681e-05
-7.28155868490532e-06,-3.03125988622093e-05,-5.52331562755274e-05
-1.99554416470805e-06,-2.11270680038932e-05,-3.94311085599814e-05
-4.91597455321151e-07,-1.13096518189692e-05,-2.1620814920853e-05
-1.03334857625415e-07,-4.36312266975095e-06,-8.54364737458027e-06
4.87329636116856e-09,-1.60988066455572e-06,-3.22895984143229e-06
2.71704838004811e-08,-7.09400517382945e-07,-1.45741598255948e-06
4.90994725617226e-08,-5.8377290943693e-07,-1.22845437624897e-06
7.18387941956527e-08,-5.03017168565248e-07,-1.08422887808138e-06
9.72931800483934e-08,-4.47798805860913e-07,-9.88653619765448e-07
1.32824228320679e-07,-4.27258171414424e-07,-9.66217000725305e-07
1.8886909531794e-07,-4.41583818321293e-07,-1.02287017424034e-06
2.64060469410347e-07,-4.61132725144814e-07,-1.09409838304751e-06
