C_ph,abs_CDOM_440,abs_X_440
-7.94594453265566e-07,-9.37082661600474e-05,-8.51305878145919e-05
-1.13647084168033e-06,-0.000101392266748697,-9.43486368059937e-05
-1.57962106111517e-06,-0.000109569175686286,-0.000104434083368831
-2.18368784893072e-06,-0.000117992473377617,-0.000115194365617558
-2.83533754451493e-06,-0.000127696696773079,-0.000127696696773079
-3.42523180415211e-06,-0.000139874087322896,-0.00014327167336863
-4.16158429491464e-06,-0.000153515893853687,-0.000161064370957194
-4.91779503248124e-06,-0.000169679602160272,-0.000182347091240158
-5.68350621803568e-06,-0.000188094786690828,-0.000207047041339943
-6.82062930297323e-06,-0.00020721554168401,-0.000233634870847036
-8.12848720927865e-06,-0.000228913098564774,-0.000264368099765655
-9.28778436886154e-06,-0.000251296033621279,-0.000297267278281194
-1.04774487407122e-05,-0.000276204094471033,-0.000334668357935539
-1.18378524953516e-05,-0.00030628718655202,-0.000380133755887134
-1.31955266755237e-05,-0.000336477604465786,-0.000427746868779312
-1.38007313030083e-05,-0.000363793839028345,-0.000473706215439357
-1.39164215414753e-05,-0.00039903487530583,-0.000532215679539115
-1.44889357740252e-05,-0.000424678090859868,-0.000580175966855009
-1.51611220034955e-05,-0.000411343894787301,-0.000575609564593591
-1.34978981728207e-05,-0.000341375616799494,-0.000489303712972394
-9.56129802538111e-06,-0.000228165143715719,-0.000334979615696949
-1.00151977465792e-05,-0.000181384367196379,-0.000272767110314225
-1.19424119803653e-05,-0.000161485451807534,-0.000248741712006805
-1.27788379436716e-05,-0.000140264105113529,-0.000221301740201231
-1.23316367437082e-05,-0.000120385398811955,-0.000194551761417783
-1.20250095091609e-05,-9.68918016727477e-05,-0.000160387844358089
-1.39834477967812e-05,-6.10057193321825e-05,-0.000103437505559844
-1.76123069426312e-05,-4.39496771473315e-05,-7.63284148244496e-05
-1.52377144978565e-05,-3.71303319288736e-05,-6.60514647953211e-05
-7.73098683820902e-06,-3.21835355555741e-05,-5.86422251988479e-05
-2.09140708534134e-06,-2.21419803666911e-05,-4.13253193207445e-05
-5.07687520858029e-07,-1.16798185824395e-05,-2.23284677479206e-05
-1.05292805380152e-07,-4.44579338156293e-06,-8.70552900463938e-06
4.92576611252032e-09,-1.62721390922525e-06,-3.26372536920827e-06
2.73526591944101e-08,-7.14156977358288e-07,-1.46718781189792e-06
4.93802362545089e-08,-5.87111076412066e-07,-1.2354790013437e-06
7.21973547943943e-08,-5.05527819518643e-07,-1.08964046328476e-06
9.77240573449812e-08,-4.49781949374041e-07,-9.93032019142819e-07
1.33364647888544e-07,-4.28996549113145e-07,-9.70148230596522e-07
1.89603965912283e-07,-4.43301976405737e-07,-1.02685005888804e-06
2.65048124845258e-07,-4.62857482520357e-07,-1.09819059804947e-06
