C_ph,abs_CDOM_440,abs_X_440
-2.24128967854824e-07,-1.5547123989257e-05,-1.41240026975985e-05
-3.30619113883467e-07,-1.70935045856067e-05,-1.59060341345976e-05
-4.7339345652717e-07,-1.883228240986e-05,-1.7949684652623e-05
-6.7409968759905e-07,-2.07824693235611e-05,-2.02896278140748e-05
-8.96735535374647e-07,-2.29932188557602e-05,-2.29932188557602e-05
-1.09072166891293e-06,-2.55254974821443e-05,-2.61455199303019e-05
-1.33603927926192e-06,-2.84102251548808e-05,-2.9807174543662e-05
-1.58297848041375e-06,-3.17024081114547e-05,-3.40691622966668e-05
-1.84115835350654e-06,-3.541507209226e-05,-3.89834616075554e-05
-2.20534777798176e-06,-3.95848889721041e-05,-4.46318376861666e-05
-2.52785600027648e-06,-4.42803608263853e-05,-5.11386850381414e-05
-2.73689631123341e-06,-4.93002095439666e-05,-5.83190227821667e-05
-2.98634622395662e-06,-5.49339798472223e-05,-6.65618837604232e-05
-3.31753035252755e-06,-6.14938710441316e-05,-7.63201896468322e-05
-3.70321153812501e-06,-6.85878172586416e-05,-8.71922044124479e-05
-3.92158601395615e-06,-7.57513747518303e-05,-9.86380009729139e-05
-3.93332533552055e-06,-8.3990034435269e-05,-0.000112022321901615
-4.13272786796e-06,-9.22119906500279e-05,-0.000125975843780126
-4.66207333792437e-06,-9.73080347244466e-05,-0.000136166930417575
-4.86310367911238e-06,-9.4504858778743e-05,-0.000135456593906443
-4.36614895135542e-06,-7.99155544333747e-05,-0.000117327656960848
-5.28763570100446e-06,-7.39491108194997e-05,-0.000111205202412526
-6.98975499636167e-06,-7.30231681658435e-05,-0.000112480150146165
-8.28188451982145e-06,-7.00997076907428e-05,-0.000110599837977099
-8.80097787291712e-06,-6.56964759489487e-05,-0.000106170393095377
-9.53323065279875e-06,-5.84987382519407e-05,-9.68346791360763e-05
-1.33756996844159e-05,-4.42211063439259e-05,-7.49785591151825e-05
-2.01163036952209e-05,-3.71827092869377e-05,-6.45760661502975e-05
-1.80040733293192e-05,-3.22772369273576e-05,-5.74182526211063e-05
-8.26407380088051e-06,-2.64685728014074e-05,-4.82288841209492e-05
-2.11357218038575e-06,-1.81204337836685e-05,-3.38195906571665e-05
-5.37628971101206e-07,-1.00554695050295e-05,-1.922317756466e-05
-1.27187368176427e-07,-4.06114886396944e-06,-7.95233745546115e-06
-2.01366847722638e-09,-1.54204900181768e-06,-3.0929089404053e-06
2.64999265149855e-08,-6.89496538668921e-07,-1.41652458766544e-06
5.1276920305587e-08,-5.6881809553648e-07,-1.19698442229082e-06
7.68312458843056e-08,-4.9082993801323e-07,-1.05795989933852e-06
1.05302848874989e-07,-4.37237090167977e-07,-9.6533538328494e-07
1.44668138159228e-07,-4.16979608327037e-07,-9.42972688357485e-07
2.0627152936339e-07,-4.3018024942057e-07,-9.96455323821263e-07
2.88633741757364e-07,-4.48145521468729e-07,-1.06328452454755e-06
