C_ph,abs_CDOM_440,abs_X_440
-5.01907280710396e-07,-5.91910261331214e-05,-5.37729173161232e-05
-7.20167509291916e-07,-6.42510247758825e-05,-5.97875636414899e-05
-1.00502498635368e-06,-6.9712769732984e-05,-6.64455962232611e-05
-1.39662590347334e-06,-7.54646983151739e-05,-7.36751065562961e-05
-1.82185307778669e-06,-8.20518250073212e-05,-8.20518250073212e-05
-2.20676045644405e-06,-9.01161213121978e-05,-9.23050705459409e-05
-2.68828910894969e-06,-9.91677871338194e-05,-0.000104043932214267
-3.18193568836178e-06,-0.000109786922418438,-0.000117983102885294
-3.68242331147565e-06,-0.000121869247732914,-0.000134148679064133
-4.43191292942324e-06,-0.000134644648986638,-0.000151811417814444
-5.29549927218707e-06,-0.000149130965656206,-0.000172228982325327
-6.07528210952081e-06,-0.000164376587205376,-0.000194447082938582
-6.88103586640492e-06,-0.000181396285253874,-0.000219792530729074
-7.79421465679788e-06,-0.00020166394872301,-0.000250285606518797
-8.72710767788611e-06,-0.000222535739389389,-0.000282898369614907
-9.19655565720587e-06,-0.000242425579841807,-0.000315669183016611
-9.32024208853819e-06,-0.000267245543585749,-0.000356440695751917
-9.80585908323184e-06,-0.000287414726633914,-0.000392652977636707
-1.05334991556507e-05,-0.000285789572000354,-0.000399916500984108
-9.83784472456306e-06,-0.0002488091307125,-0.000356625445661415
-7.46164203948837e-06,-0.000178060198916062,-0.000261418269383605
-8.11711586932241e-06,-0.000147008372941974,-0.000221072243982108
-9.89954586471678e-06,-0.000133861789333807,-0.000206192014689164
-1.08306478681232e-05,-0.000118880225081371,-0.00018756331610805
-1.06683201588861e-05,-0.000104147568053884,-0.000168310218782524
-1.06338242087158e-05,-8.56822928471552e-05,-0.000141832415252518
-1.27477509750264e-05,-5.56147331760361e-05,-9.42968845393279e-05
-1.63527768130309e-05,-4.08066509251798e-05,-7.08698489177128e-05
-1.42891129342548e-05,-3.48188375817564e-05,-6.19395277465044e-05
-7.30732394585615e-06,-3.0419857768383e-05,-5.5428594744976e-05
-2.00120090081356e-06,-2.11869565548432e-05,-3.95428832725716e-05
-4.92575808400651e-07,-1.13321597318263e-05,-2.16638436034268e-05
-1.03457408675197e-07,-4.3682971604871e-06,-8.55377980209583e-06
4.87666389439826e-09,-1.61099312032118e-06,-3.23119110929649e-06
2.71824375592833e-08,-7.09712620867785e-07,-1.45805717832389e-06
4.91182656574224e-08,-5.83996351758845e-07,-1.22892457398127e-06
7.1863270359451e-08,-5.03188551322281e-07,-1.08459828522291e-06
9.73231693850212e-08,-4.47936833923351e-07,-9.88958359174693e-07
1.32862570246109e-07,-4.27381506600746e-07,-9.66495915353006e-07
1.8892223099624e-07,-4.41708051752248e-07,-1.02315794445722e-06
2.64133241100965e-07,-4.61259807430485e-07,-1.09439990257906e-06
