C_ph,abs_CDOM_440,abs_X_440
-2.4484185926179e-07,-3.06659350080438e-05,-2.78588984739094e-05
-3.51736611116781e-07,-3.33821455275688e-05,-3.10631177818686e-05
-4.92020104612714e-07,-3.63473252427129e-05,-3.46438637587247e-05
-6.86359478526414e-07,-3.95204125780309e-05,-3.85832140436683e-05
-8.98754607158631e-07,-4.31448993577979e-05,-4.31448993577979e-05
-1.0923052070813e-06,-4.75097537802466e-05,-4.8663780802474e-05
-1.33481871485947e-06,-5.24110457174668e-05,-5.49881311816354e-05
-1.5838615838158e-06,-5.81230958006032e-05,-6.24622955156512e-05
-1.83653916244725e-06,-6.46351580903298e-05,-7.11477361206142e-05
-2.22039116936812e-06,-7.16068687749856e-05,-8.07365190952538e-05
-2.67413482841536e-06,-7.95079127689311e-05,-9.18224249588236e-05
-3.10315336338021e-06,-8.80484679507838e-05,-0.000104155756250433
-3.54759820177483e-06,-9.76467891742429e-05,-0.000118315735518718
-4.04165477971411e-06,-0.000108929001886823,-0.000135192043383904
-4.55692560157996e-06,-0.000120894837653811,-0.000153687459645652
-4.85503129344886e-06,-0.000133051792562003,-0.000173250490663362
-4.96739054353656e-06,-0.000147873581896199,-0.000197227469940943
-5.30648945624758e-06,-0.000161181144027471,-0.00022019837634099
-5.88320345964496e-06,-0.000165271114095523,-0.000231270319627845
-5.82747423173476e-06,-0.000152615482251119,-0.00021874825982784
-4.83613804253169e-06,-0.000119521540921268,-0.000175475005486367
-5.53266752677479e-06,-0.000103717341132925,-0.000155970880333217
-6.94402724479876e-06,-9.71876095507102e-05,-0.000149701487749528
-7.83028577042822e-06,-8.89729336460806e-05,-0.000140377076734989
-7.9479582186007e-06,-8.03773285004895e-05,-0.00012989574310629
-8.18148100054345e-06,-6.83128595292939e-05,-0.000113080282260063
-1.01827024545636e-05,-4.60538138466191e-05,-7.80859840349209e-05
-1.32459835245568e-05,-3.43320614889209e-05,-5.96252805753314e-05
-1.18171727202468e-05,-2.99260161607416e-05,-5.32356459051294e-05
-6.27120451799605e-06,-2.70306049844779e-05,-4.92529735281466e-05
-1.78672926124635e-06,-1.95065787245422e-05,-3.64066619740849e-05
-4.52471531264725e-07,-1.07310972040043e-05,-2.0514784209034e-05
-9.67022807047614e-08,-4.23358555598474e-06,-8.28999431329641e-06
5.13052042686116e-09,-1.58314351803611e-06,-3.17533277808089e-06
2.64614267454379e-08,-7.02305277964863e-07,-1.4428392870615e-06
4.77089189867386e-08,-5.79047675182285e-07,-1.21851089547916e-06
6.98059240766874e-08,-4.99706018333174e-07,-1.07709185587691e-06
9.45888810374996e-08,-4.45423274890422e-07,-9.83408904366252e-07
1.29207220712585e-07,-4.25436891632892e-07,-9.62098293101371e-07
1.83835300986872e-07,-4.40101595391237e-07,-1.01943680199294e-06
2.57216523819898e-07,-4.60035421363649e-07,-1.09149488468962e-06
