C_ph,abs_CDOM_440,abs_X_440
-2.18027545371948e-07,-2.38869672435884e-05,-2.17004501938119e-05
-3.1567445203743e-07,-2.61111740620004e-05,-2.42972541905956e-05
-4.44890086052465e-07,-2.85699751847229e-05,-2.72310086445252e-05
-6.25244188970158e-07,-3.12554911772434e-05,-3.05142893878071e-05
-8.23705899866995e-07,-3.43106200543454e-05,-3.43106200543454e-05
-1.00287585317663e-06,-3.79114450205488e-05,-3.88323260717908e-05
-1.22833133812883e-06,-4.19794181111241e-05,-4.40435736097881e-05
-1.45888995828503e-06,-4.66786067034201e-05,-5.01634141472834e-05
-1.69435677321926e-06,-5.20092102529203e-05,-5.72496095970706e-05
-2.04814366276986e-06,-5.78410106920942e-05,-6.52155574475052e-05
-2.44565199093576e-06,-6.44566091593313e-05,-7.44399136075131e-05
-2.8033981119361e-06,-7.15896657197788e-05,-8.46860365239649e-05
-3.18100125248858e-06,-7.9588345183953e-05,-9.64348513534213e-05
-3.61087535872106e-06,-8.89388511447216e-05,-0.000110382219741301
-4.06893675713324e-06,-9.89252895962716e-05,-0.000125758690344559
-4.33362723070629e-06,-0.000109025950543018,-0.00014196576433057
-4.41550293249897e-06,-0.000121049247361685,-0.000161450317827286
-4.71104328946783e-06,-0.000132334945237783,-0.000180790006488396
-5.27285668028968e-06,-0.000137259480743186,-0.000192072547929225
-5.32645675201968e-06,-0.000129232537943442,-0.000185232797952621
-4.55030969210029e-06,-0.000104149690427943,-0.000152906893254376
-5.32697077559581e-06,-9.26012982461938e-05,-0.000139254495436276
-6.81925157577918e-06,-8.85112551708511e-05,-0.000136336994426649
-7.82763210432518e-06,-8.24552690930148e-05,-0.000130093829239317
-8.06124740942572e-06,-7.54564680392144e-05,-0.000121943266478061
-8.44179001853141e-06,-6.51912491721857e-05,-0.000107912988975607
-1.09550621673514e-05,-4.57818213648455e-05,-7.76248104899866e-05
-1.49240354891781e-05,-3.55851094011964e-05,-6.18014776955617e-05
-1.32986300186947e-05,-3.09409881468985e-05,-5.50411882455615e-05
-6.75582344864894e-06,-2.69838685409445e-05,-4.9167814175721e-05
-1.8676064009889e-06,-1.90723230360731e-05,-3.5596176430532e-05
-4.73431828044589e-07,-1.05101905374202e-05,-2.00924739355215e-05
-1.03298761658882e-07,-4.17705482936e-06,-8.17929868755591e-06
4.24999015716707e-09,-1.56955378778352e-06,-3.14807566877608e-06
2.7187863975371e-08,-6.98012171958476e-07,-1.43401938750517e-06
4.95122519826794e-08,-5.75559534418368e-07,-1.21117067513468e-06
7.26900111476693e-08,-4.96627992722177e-07,-1.07045732237891e-06
9.86432663733582e-08,-4.42539209141506e-07,-9.77041442003716e-07
1.34807314053926e-07,-4.22413385067636e-07,-9.55260826575021e-07
1.91739092656187e-07,-4.36506690653526e-07,-1.01110968337383e-06
2.68062698287487e-07,-4.55675219346414e-07,-1.0811497286929e-06
