C_ph,abs_CDOM_440,abs_X_440
-2.48385227851497e-06,-0.000311097345740541,-0.000282620744099766
-3.46824979680065e-06,-0.000329159990127728,-0.000306293540478763
-4.69173689229727e-06,-0.00034659576952002,-0.000330352138387658
-6.28217814252456e-06,-0.000361726296275959,-0.000353148213897875
-7.930306185615e-06,-0.000380695975886654,-0.000380695975886654
-9.41505091861205e-06,-0.000409507112180643,-0.000419454170113981
-1.12378246086583e-05,-0.00044124803823362,-0.000462944493434204
-1.31113608919508e-05,-0.000481148664116955,-0.000517068983182451
-1.4978646238635e-05,-0.000527158465993835,-0.000580274459603876
-1.76699183268418e-05,-0.000569848925878654,-0.000642502869804071
-2.07998800364931e-05,-0.000618426202737767,-0.000714210593837253
-2.34339991081985e-05,-0.000664913227875196,-0.00078655020015758
-2.60318188419484e-05,-0.000716519566677569,-0.000868185633771676
-2.90571604514886e-05,-0.000783136526536739,-0.00097195260616707
-3.17787812963701e-05,-0.000843088288368936,-0.00107177527023494
-3.2374359085758e-05,-0.000887217043321301,-0.00115527032834738
-3.21435985346298e-05,-0.000956878467414619,-0.00127624364507264
-3.23565878250261e-05,-0.000982810177135634,-0.00134267073585098
-3.12122319764293e-05,-0.000876814882833182,-0.0012269612830835
-2.43527828475553e-05,-0.000637774025356785,-0.000914140270386432
-1.46216835382412e-05,-0.000361363991677721,-0.000530534897169655
-1.40117927550759e-05,-0.000262670019846508,-0.000395005056869874
-1.58227549501055e-05,-0.000221453009312319,-0.000341111846601869
-1.61163944333745e-05,-0.000183125231259124,-0.000288925896754524
-1.49177635188126e-05,-0.000150862642437912,-0.000243805254691089
-1.39261752701706e-05,-0.000116279296492689,-0.000192480533811594
-1.51403535319139e-05,-6.84760284651413e-05,-0.000116103697368298
-1.81474187235866e-05,-4.70360161877235e-05,-8.16885307992319e-05
-1.55210393939796e-05,-3.93057533076356e-05,-6.992134047781e-05
-7.97937164613917e-06,-3.43932720376426e-05,-6.26686275867337e-05
-2.15922827713967e-06,-2.35733288113846e-05,-4.39967574918845e-05
-5.15140824831879e-07,-1.22174012795241e-05,-2.33561718880979e-05
-1.04267749905282e-07,-4.56479864525364e-06,-8.93855912679049e-06
5.35485471720296e-09,-1.6523671733535e-06,-3.31417561781316e-06
2.71742742099863e-08,-7.21224761844263e-07,-1.48170810307158e-06
4.87981374441825e-08,-5.92267622918344e-07,-1.24633010803188e-06
7.11886518658924e-08,-5.09604281369176e-07,-1.09842707721158e-06
9.62416482784337e-08,-4.53206229810849e-07,-1.00059217161449e-06
1.31269762546102e-07,-4.32228163681583e-07,-9.77456320048574e-07
1.86626583249959e-07,-4.46783923380352e-07,-1.03491552587494e-06
2.60950625776184e-07,-4.66713915969531e-07,-1.10734049648651e-06
