C_ph,abs_CDOM_440,abs_X_440
-1.05629426943043e-06,-0.000151253180948244,-0.000137408072207408
-1.47659860844433e-06,-0.000160796763473094,-0.000149626356358161
-2.00375735155369e-06,-0.000170281975091022,-0.000162301503789543
-2.69726146785737e-06,-0.000178890049298209,-0.00017464779874773
-3.42404989126454e-06,-0.000189435058037996,-0.000189435058037996
-4.09010825058994e-06,-0.000204687051427144,-0.000209658964974403
-4.90718735887348e-06,-0.000221369116043358,-0.000232253980547809
-5.75190451095698e-06,-0.000242097000515618,-0.000260170835385929
-6.59966371642469e-06,-0.000266314697481568,-0.000293148317127651
-7.84787419918286e-06,-0.000289043456619721,-0.000325895587308356
-9.37525483887976e-06,-0.00031459980340073,-0.000363326313492565
-1.08094339518443e-05,-0.0003412201555408,-0.000403641814280153
-1.22418290498147e-05,-0.000371454116993646,-0.000450080001966432
-1.38363036574191e-05,-0.000409091766248207,-0.000507724764320236
-1.53631218354248e-05,-0.000446019327074875,-0.00056700169057086
-1.60509455080655e-05,-0.000480602912634036,-0.000625806603765114
-1.6327854521039e-05,-0.000529571414387959,-0.000706319741994891
-1.69556955183962e-05,-0.000559025084720238,-0.000763714743011756
-1.72372224656357e-05,-0.000524684381614834,-0.000734211330902428
-1.46749022530772e-05,-0.000416512041302936,-0.000596998960318069
-9.85584312512964e-06,-0.000264060693309463,-0.000387679503209674
-9.87672612038896e-06,-0.00020049695255341,-0.000301508753042603
-1.13423560590573e-05,-0.000171887184760285,-0.000264763866532456
-1.1790685437126e-05,-0.000145109561730224,-0.000228946661048774
-1.11724947660341e-05,-0.000122550191713408,-0.00019805022781187
-1.06541107049568e-05,-9.65532117373796e-05,-0.000159827366496005
-1.16082489654932e-05,-5.70308091442241e-05,-9.66978949271415e-05
-1.35873389195505e-05,-3.84049626373616e-05,-6.66987816469095e-05
-1.19034925185136e-05,-3.29124561759086e-05,-5.85482495711296e-05
-6.58674254454736e-06,-3.07621274801817e-05,-5.60522508216486e-05
-1.89987906686075e-06,-2.22911943482996e-05,-4.16038091095969e-05
-4.65330788829274e-07,-1.18532258388477e-05,-2.2659972754153e-05
-9.44651972044463e-08,-4.49403278909548e-06,-8.79998898633416e-06
5.88000817471646e-09,-1.64005689949765e-06,-3.28948473184086e-06
2.59158737091034e-08,-7.18679523428523e-07,-1.47647908074128e-06
4.62410174497425e-08,-5.91204496647397e-07,-1.24409293309804e-06
6.73671727286758e-08,-5.09490575874355e-07,-1.09818199058475e-06
9.10768447353298e-08,-4.53794999459764e-07,-1.001892061737e-06
1.24310780554908e-07,-4.33485115186518e-07,-9.80298835404419e-07
1.76959488307395e-07,-4.48934442506072e-07,-1.0398969173607e-06
2.47870978416488e-07,-4.69997822712027e-07,-1.11513199958557e-06
