C_ph,abs_CDOM_440,abs_X_440
-1.89984701488545e-07,-2.37951897846887e-05,-2.16170736749154e-05
-2.73377559125814e-07,-2.59453499416344e-05,-2.41429497233243e-05
-3.83154673854874e-07,-2.83050375753057e-05,-2.69784876575222e-05
-5.3578423227646e-07,-3.08503263593443e-05,-3.01187327659956e-05
-7.0313317187404e-07,-3.37540522118072e-05,-3.37540522118072e-05
-8.55803196881229e-07,-3.7223112097779e-05,-3.81272733235123e-05
-1.04735853836709e-06,-4.11240534956957e-05,-4.31461501556776e-05
-1.2441264049118e-06,-4.56558066434916e-05,-4.90642565969724e-05
-1.44401280039155e-06,-5.08205855590887e-05,-5.59412201916484e-05
-1.74858132647725e-06,-5.639115995182e-05,-6.3580855302586e-05
-2.10904266925538e-06,-6.27064794158031e-05,-7.24187165788556e-05
-2.4521185648254e-06,-6.95760916667584e-05,-8.23041060583965e-05
-2.80863675749315e-06,-7.73070527515647e-05,-9.36706765725212e-05
-3.20417247636676e-06,-8.63575264952611e-05,-0.000107178531577882
-3.62006262582917e-06,-9.60399448466982e-05,-0.00012209069828328
-3.86864019305019e-06,-0.000106019813540089,-0.000138051388577113
-3.96639932621177e-06,-0.000118075208795648,-0.000157483672167089
-4.254986497728e-06,-0.000129242429892665,-0.000176565152136397
-4.76664117265138e-06,-0.000133904615487363,-0.000187377954053769
-4.81543735856123e-06,-0.000126111290329653,-0.000180759021937651
-4.12236710646934e-06,-0.000101881225158419,-0.000149576456309309
-4.80877512779633e-06,-9.01469983416701e-05,-0.000135563701664194
-6.11170326563925e-06,-8.55385224929316e-05,-0.000131757989894862
-6.98046403295322e-06,-7.93166918081502e-05,-0.000125141937846046
-7.17257778815511e-06,-7.25359425927326e-05,-0.000117223480063048
-7.48489838379982e-06,-6.24966081140557e-05,-0.000103452470508916
-9.5053716452706e-06,-4.29904161736583e-05,-7.28918773626678e-05
-1.25263205638727e-05,-3.2466778101568e-05,-5.63858000285744e-05
-1.1252934841483e-05,-2.84971302268451e-05,-5.06937885056294e-05
-6.00371590807718e-06,-2.5877655988505e-05,-4.71521634866931e-05
-1.7257062560631e-06,-1.88403613627775e-05,-3.51632481169683e-05
-4.41653025325299e-07,-1.04745187657685e-05,-2.00242797253793e-05
-9.53323975280751e-08,-4.17361264130332e-06,-8.1725583680235e-06
5.08873560416619e-09,-1.57024982193942e-06,-3.14947171407753e-06
2.63268219297633e-08,-6.98732769445306e-07,-1.43549980691362e-06
4.75026792495687e-08,-5.76544523929337e-07,-1.21324342406796e-06
6.95436410037035e-08,-4.97828463787331e-07,-1.0730448789823e-06
9.42750089328698e-08,-4.43945237099854e-07,-9.80145681256522e-07
1.28815363445587e-07,-4.24146634503949e-07,-9.59180459209124e-07
1.83305120003333e-07,-4.38832342448798e-07,-1.01649674639189e-06
2.56507520454614e-07,-4.58767358732785e-07,-1.08848623837505e-06
