C_ph,abs_CDOM_440,abs_X_440
-1.73783532637296e-07,-2.39350145880017e-05,-2.17440994772791e-05
-2.4891271226817e-07,-2.60443546538734e-05,-2.42350766668936e-05
-3.47386083846781e-07,-2.83442025356315e-05,-2.70158171044783e-05
-4.8380605243557e-07,-3.07964288209449e-05,-3.00661133694652e-05
-6.32934002729649e-07,-3.36027883144886e-05,-3.36027883144886e-05
-7.70055340142313e-07,-3.69982977344099e-05,-3.78969981477906e-05
-9.41677019712379e-07,-4.08013143581234e-05,-4.2807541723212e-05
-1.1185985966567e-06,-4.52432164876555e-05,-4.86208643810951e-05
-1.29779634721453e-06,-5.03294637418439e-05,-5.5400613399791e-05
-1.57299650359558e-06,-5.57414252476173e-05,-6.28482814692357e-05
-1.90955853675186e-06,-6.18620244056286e-05,-7.14434689072408e-05
-2.24068167233068e-06,-6.85650865763904e-05,-8.1108151123449e-05
-2.58194543308051e-06,-7.61412824152929e-05,-9.22581470265085e-05
-2.95515358751991e-06,-8.50335372284988e-05,-0.000105535325349132
-3.34463702280447e-06,-9.45659422345186e-05,-0.000120216873714975
-3.58403307532239e-06,-0.000104558647065718,-0.000136148762511346
-3.69288021965126e-06,-0.000116789739656596,-0.000155769168313653
-3.97670995958173e-06,-0.000127978296559698,-0.000174838150450951
-4.45472549994844e-06,-0.000132422007354716,-0.000185303282635254
-4.49740470474575e-06,-0.000124651836411165,-0.000178667143707086
-3.85217060508919e-06,-0.000100777636429643,-0.000147956227547665
-4.47305778213011e-06,-8.86916255356075e-05,-0.000133375101616265
-5.64445781887042e-06,-8.35518627913845e-05,-0.000128697868194694
-6.41443441724285e-06,-7.7102997205836e-05,-0.000121649280424037
-6.57669561386587e-06,-7.04300732906504e-05,-0.00011382023858959
-6.8379191724214e-06,-6.04892905088218e-05,-0.00010012969873579
-8.50975175749107e-06,-4.08003743541029e-05,-6.91785785873012e-05
-1.09004674309666e-05,-3.00351153658096e-05,-5.21626754448391e-05
-9.86050758207334e-06,-2.65688657247336e-05,-4.72635823032917e-05
-5.47788991209778e-06,-2.49844194260301e-05,-4.55245803530112e-05
-1.62625184180208e-06,-1.86763008975168e-05,-3.48570491680699e-05
-4.19519359279013e-07,-1.04615285066148e-05,-1.99994460706008e-05
-8.99438012286643e-08,-4.17539537676513e-06,-8.17604923094456e-06
5.50535665195688e-09,-1.57203872829893e-06,-3.15305974822323e-06
2.55816499839775e-08,-6.99742173253849e-07,-1.43757355962084e-06
4.59119980462824e-08,-5.77717843262632e-07,-1.21571248223497e-06
6.71143807437857e-08,-4.99156198977622e-07,-1.07590674717631e-06
9.09452898360622e-08,-4.45437305222955e-07,-9.83439880641453e-07
1.24290238019556e-07,-4.25939835979086e-07,-9.63235669540778e-07
1.76991966732552e-07,-4.4119967877408e-07,-1.0219803660787e-06
2.47936653501241e-07,-4.61881687065588e-07,-1.09587539426749e-06
