C_ph,abs_CDOM_440,abs_X_440
-1.10050568394023e-07,-1.51571436024745e-05,-1.37697195492341e-05
-1.57974488241107e-07,-1.65292626500446e-05,-1.53809895808447e-05
-2.2107549840822e-07,-1.80381684642038e-05,-1.71927878202286e-05
-3.08995719344128e-07,-1.96689657536382e-05,-1.92025301909947e-05
-4.05528194446153e-07,-2.1529698222504e-05,-2.1529698222504e-05
-4.94270061929766e-07,-2.37478398748629e-05,-2.43246824546389e-05
-6.05558869412175e-07,-2.62378684793461e-05,-2.75280016667928e-05
-7.20148675679971e-07,-2.91273764641481e-05,-3.13018907757553e-05
-8.36209646130909e-07,-3.24288037609717e-05,-3.56962996743716e-05
-1.01555318241027e-06,-3.59876081560928e-05,-4.05759148918668e-05
-1.23513668035217e-06,-4.00134659365836e-05,-4.62109159371634e-05
-1.45273079657608e-06,-4.44537098104706e-05,-5.25859208139194e-05
-1.67767152011125e-06,-4.94743457302574e-05,-5.99466060674812e-05
-1.92268689547483e-06,-5.53246600770811e-05,-6.86635672390688e-05
-2.18112546910145e-06,-6.16689296061001e-05,-7.83965743629853e-05
-2.34564030489143e-06,-6.84304445935408e-05,-8.91052113906557e-05
-2.42122924238744e-06,-7.65729501224031e-05,-0.000102129731524031
-2.62184656676142e-06,-8.43761453224797e-05,-0.000115270866912043
-2.98476304210618e-06,-8.87256270938455e-05,-0.00012415723249324
-3.11092621390193e-06,-8.62236536314627e-05,-0.000123586898980838
-2.80829310475803e-06,-7.34684858259609e-05,-0.000107862422572662
-3.37607148335331e-06,-6.69406214646356e-05,-0.000100665785931697
-4.35968148551414e-06,-6.45340121196465e-05,-9.94040049901252e-05
-5.07288788555909e-06,-6.09772951165202e-05,-9.62069483930171e-05
-5.3203564025865e-06,-5.69758908374182e-05,-9.20772787244882e-05
-5.67808103311588e-06,-5.02291829552516e-05,-8.31458414332159e-05
-7.36112375898013e-06,-3.52932275337981e-05,-5.98410027652315e-05
-9.68988198535225e-06,-2.6699471848734e-05,-4.63695866532122e-05
-8.88332631329862e-06,-2.39358777469138e-05,-4.25797374872363e-05
-4.98012228761881e-06,-2.27141227778233e-05,-4.13878301478501e-05
-1.50465076484048e-06,-1.72798023697855e-05,-3.22506541377382e-05
-3.97082984210093e-07,-9.9020339989668e-06,-1.89298528246972e-05
-8.70410195054837e-08,-4.04064166143223e-06,-7.91218128283468e-06
5.40189844512561e-09,-1.54249653545274e-06,-3.0938065647865e-06
2.5278888109207e-08,-6.91460641282184e-07,-1.42055970530324e-06
4.5447862160269e-08,-5.71877548906936e-07,-1.2034225403006e-06
6.6521755633939e-08,-4.94748611602584e-07,-1.06640640839401e-06
9.02326177114256e-08,-4.41946736868312e-07,-9.75733377199082e-07
1.23395777645042e-07,-4.2287454049586e-07,-9.56303700051852e-07
1.757748532386e-07,-4.38165698800432e-07,-1.01495255505953e-06
2.4629890856821e-07,-4.58830728758419e-07,-1.08863659214263e-06
