C_ph,abs_CDOM_440,abs_X_440
-1.11616060410937e-07,-1.5372757094119e-05,-1.3965596647772e-05
-1.60263997913384e-07,-1.67688197274831e-05,-1.56039048427115e-05
-2.24336188100787e-07,-1.83042172593326e-05,-1.74463679158771e-05
-3.13625648971172e-07,-1.99636815751693e-05,-1.9490257035995e-05
-4.11705577645008e-07,-2.18576586402938e-05,-2.18576586402938e-05
-5.01945509217902e-07,-2.41166165967524e-05,-2.47024168803338e-05
-6.15143311349711e-07,-2.66531465632904e-05,-2.79636992462666e-05
-7.31782947843613e-07,-2.95979401638963e-05,-3.18075845704122e-05
-8.50007067670109e-07,-3.29638775640214e-05,-3.62852870129843e-05
-1.03262551274389e-06,-3.65925910806695e-05,-4.12580312345864e-05
-1.25629661972501e-06,-4.0698962956293e-05,-4.70025855516669e-05
-1.47806586297276e-06,-4.52289654134229e-05,-5.35029990492615e-05
-1.70746349992107e-06,-5.03529078870509e-05,-6.1011133930189e-05
-1.95751665668661e-06,-5.6326874584364e-05,-6.99074180483266e-05
-2.22134462424519e-06,-6.28060820911416e-05,-7.98421784933802e-05
-2.38954485562176e-06,-6.97112922665158e-05,-9.07730392608027e-05
-2.46740525710992e-06,-7.80332966316456e-05,-0.000104077479347284
-2.67237577009041e-06,-8.60022738141948e-05,-0.000117492409982469
-3.04150972426029e-06,-9.04124896315381e-05,-0.000126517725071725
-3.16697222980343e-06,-8.77770470359474e-05,-0.00012581342343987
-2.8531453636217e-06,-7.46418774277865e-05,-0.000109585132104191
-3.42550857739025e-06,-6.79208583507786e-05,-0.000102139873180722
-4.41988872755326e-06,-6.54252274298366e-05,-0.00010077677522758
-5.13827840157296e-06,-6.17633043646548e-05,-9.7447074755251e-05
-5.38399753165318e-06,-5.76574260106464e-05,-9.31786902721364e-05
-5.73928462472914e-06,-5.07705993920251e-05,-8.40420639587029e-05
-7.42492308723168e-06,-3.55991161837123e-05,-6.03596485458657e-05
-9.75996065924089e-06,-2.68925664172246e-05,-4.67049384300794e-05
-8.9416935449249e-06,-2.40931466427486e-05,-4.28595044701043e-05
-5.01070493073577e-06,-2.28536088929245e-05,-4.16419904205695e-05
-1.51238102150264e-06,-1.73685786562907e-05,-3.24163443030794e-05
-3.98563985250338e-07,-9.93896563098366e-06,-1.90004555270034e-05
-8.72398684553187e-08,-4.04987268096302e-06,-7.93025700101829e-06
5.40920983873464e-09,-1.54458428283004e-06,-3.09799398848117e-06
2.53008552698357e-08,-6.92061515296494e-07,-1.42179416083365e-06
4.54823064743988e-08,-5.72310967092128e-07,-1.20433459781087e-06
6.65667221015752e-08,-4.95083045010417e-07,-1.06712726323004e-06
9.02878917478791e-08,-4.42217461365326e-07,-9.76331084808904e-07
1.23466667003719e-07,-4.23117476725518e-07,-9.56853084781956e-07
1.7587339403011e-07,-4.38411338002951e-07,-1.01552154559645e-06
2.46434350918288e-07,-4.59083044582927e-07,-1.08923524480934e-06
