C_ph,abs_CDOM_440,abs_X_440
-6.64319087521115e-06,-0.000914959364078055,-0.000831207658430019
-8.85526007518638e-06,-0.000926547832165229,-0.000862181384276642
-1.13849160555613e-05,-0.000928927154929789,-0.000885391857097362
-1.43816428052658e-05,-0.000915456176604169,-0.000893746783128263
-1.72864167910138e-05,-0.000917744664750728,-0.000917744664750728
-1.99427253268324e-05,-0.0009581738490916,-0.000981448196480516
-2.31162344864935e-05,-0.00100158836874621,-0.00105083712520283
-2.64298248445877e-05,-0.00106898961857136,-0.00114879540634645
-2.96956666742133e-05,-0.00115161903666743,-0.00126765509287969
-3.411095198651e-05,-0.00120877133288909,-0.00136288587211186
-3.93822760936886e-05,-0.00127582751613419,-0.00147343292360219
-4.36072139267002e-05,-0.00133438517178094,-0.00157849307240524
-4.76036010489936e-05,-0.00140382487755826,-0.00170097321511921
-5.24260703914606e-05,-0.00150854230629599,-0.00187225544516712
-5.61976561071528e-05,-0.0015889270688896,-0.00201992218624859
-5.59864023818382e-05,-0.00163331709392647,-0.00212678824150189
-5.51869114482509e-05,-0.0017453219809825,-0.0023278359401825
-5.39204858892311e-05,-0.00173526659070225,-0.00237064259654514
-4.80811685631016e-05,-0.00142926985224119,-0.00200003308122686
-3.35499113830769e-05,-0.000929882530011008,-0.00133282798235057
-1.7857439187566e-05,-0.000467173107969687,-0.000685878068942105
-1.60162329108188e-05,-0.000317569278334017,-0.000477562954926319
-1.73259285525606e-05,-0.000256466369598378,-0.000395044154950273
-1.70495269019225e-05,-0.000204939288418947,-0.000323343032959191
-1.53952304536857e-05,-0.000164868084649303,-0.00026643909134031
-1.39921387299246e-05,-0.000123776623141105,-0.000204891078757897
-1.44193286258034e-05,-6.91340972842977e-05,-0.00011721947795224
-1.64662158132038e-05,-4.53709618160878e-05,-7.87967925878811e-05
-1.41145262247202e-05,-3.80312016304917e-05,-6.76540296066345e-05
-7.56510766414052e-06,-3.45041294945592e-05,-6.28706230431449e-05
-2.10333948154873e-06,-2.41552999586468e-05,-4.50829360133076e-05
-5.00656169901539e-07,-1.24848321718429e-05,-2.38674231555547e-05
-9.96727133522795e-08,-4.62703355690635e-06,-9.06042440076851e-06
5.8361123675392e-09,-1.66648506981193e-06,-3.34249207735793e-06
2.65252910013857e-08,-7.25553855326988e-07,-1.49060193649447e-06
4.73456829930523e-08,-5.95758124901673e-07,-1.25367529717548e-06
6.89310384066859e-08,-5.12667400657611e-07,-1.10502948086115e-06
9.31151102110937e-08,-4.56064781834599e-07,-1.00690330457997e-06
1.2699778532931e-07,-4.35218539402604e-07,-9.84218863291789e-07
1.80658156497525e-07,-4.50338634493326e-07,-1.04314954130903e-06
2.52846042459743e-07,-4.71027397562978e-07,-1.11757480209822e-06
