C_ph,abs_CDOM_440,abs_X_440
-4.96219082935804e-07,-4.32545022511733e-05,-3.92951588281538e-05
-7.24408726539238e-07,-4.7371381918686e-05,-4.40805344526096e-05
-1.02749809169652e-06,-5.1933522112291e-05,-4.94995946071612e-05
-1.45057391810415e-06,-5.69461693486725e-05,-5.55957313605628e-05
-1.91659094692051e-06,-6.26361887082418e-05,-6.26361887082418e-05
-2.32961990315476e-06,-6.92907157769893e-05,-7.09738092900811e-05
-2.85099700130079e-06,-7.6856161079747e-05,-8.06352288857612e-05
-3.38062321099711e-06,-8.55732380031998e-05,-9.19617375289833e-05
-3.92611869390424e-06,-9.53964827575887e-05,-0.000105008543068561
-4.71887230141684e-06,-0.000106229841826704,-0.000119773812203384
-5.51726804433912e-06,-0.00011845971181454,-0.000136807238675054
-6.13027536296808e-06,-0.000131175242923993,-0.000155171997265411
-6.80108702429152e-06,-0.000145332016829836,-0.000176094519963759
-7.62345098770389e-06,-0.000162073399875656,-0.000201149682158403
-8.50903097736139e-06,-0.000179542032834373,-0.000228242656687675
-8.94176043488068e-06,-0.000195920986458362,-0.00025511424071452
-8.96275468900303e-06,-0.000215360796675955,-0.000287239035588385
-9.36545123719309e-06,-0.000232575632288841,-0.000317734291535699
-1.01898625632732e-05,-0.000235461257469622,-0.000329490126408297
-9.78934692847474e-06,-0.000210736351916061,-0.00030205461191843
-7.70669530839582e-06,-0.000156400052091479,-0.000229618023556931
-8.63898017552205e-06,-0.000133502098823027,-0.000200761412241307
-1.0840110780068e-05,-0.000125104239173991,-0.000192702452655215
-1.21498607275989e-05,-0.000113714512688116,-0.000179413111598627
-1.21955442475225e-05,-0.000101093968387988,-0.000163375374527925
-1.24181654598493e-05,-8.47928926604161e-05,-0.000140360165007811
-1.58054735023551e-05,-5.82901581082339e-05,-9.88331687488834e-05
-2.18910442275416e-05,-4.56535405251462e-05,-7.92875535291563e-05
-1.89759700761165e-05,-3.85122544721614e-05,-6.85097786179038e-05
-8.8596081657936e-06,-3.14131392619304e-05,-5.72384716284486e-05
-2.26697113517712e-06,-2.09592239761618e-05,-3.91178480508846e-05
-5.54186273899224e-07,-1.11549559697852e-05,-2.1325080765835e-05
-1.21170945454662e-07,-4.32046607557259e-06,-8.46011937721566e-06
1.93971875889855e-09,-1.59866333874129e-06,-3.20646109641316e-06
2.81494107845388e-08,-7.05506423972402e-07,-1.44941582773151e-06
5.23351947519989e-08,-5.80306204626248e-07,-1.22115926435357e-06
7.7296087644508e-08,-4.997042566448e-07,-1.07708805864388e-06
1.05132330586232e-07,-4.44477705694569e-07,-9.8132126948205e-07
1.43796178778974e-07,-4.23575207748985e-07,-9.57888214186666e-07
2.04530539990148e-07,-4.36998706083199e-07,-1.01224937166719e-06
2.85765659323676e-07,-4.55361939295094e-07,-1.08040643033453e-06
