C_ph,abs_CDOM_440,abs_X_440
-1.44142784144933e-07,-1.57921970703095e-05,-1.43466427730418e-05
-2.09149089153553e-07,-1.72998740840444e-05,-1.60980673288469e-05
-2.95503147665436e-07,-1.89766368379209e-05,-1.8087273735322e-05
-4.16559367383431e-07,-2.08234924238094e-05,-2.03296780806172e-05
-5.50347300133811e-07,-2.2924149403173e-05,-2.2924149403173e-05
-6.71441920225114e-07,-2.53823375669839e-05,-2.5998882615293e-05
-8.24080326837942e-07,-2.81637466403656e-05,-2.95485765190648e-05
-9.80374197776774e-07,-3.13680283700069e-05,-3.37098193205733e-05
-1.14043397770698e-06,-3.5006246301623e-05,-3.85334429129172e-05
-1.38163565325504e-06,-3.90183579624623e-05,-4.39930757564733e-05
-1.65331302269071e-06,-4.35740455782642e-05,-5.03229727824776e-05
-1.90079296005636e-06,-4.854006715406e-05,-5.74198225198409e-05
-2.16333809380025e-06,-5.41265108978725e-05,-6.55834974411315e-05
-2.46138583957087e-06,-6.06259721113321e-05,-7.52430382166027e-05
-2.7828480082043e-06,-6.76574893014497e-05,-8.60095257873474e-05
-2.9789051024841e-06,-7.4943677221366e-05,-9.75862752444137e-05
-3.04713998434053e-06,-8.35361242759642e-05,-0.000111416915911226
-3.27276351527752e-06,-9.19331353924764e-05,-0.000125594884361346
-3.71910278126797e-06,-9.68131977672747e-05,-0.000135474485752486
-3.86856347703029e-06,-9.38605717848665e-05,-0.000134533118406702
-3.46567038570083e-06,-7.93239410545329e-05,-0.000116459082475463
-4.1807749291833e-06,-7.26764238863711e-05,-0.000109291326688559
-5.45714877024729e-06,-7.08316861375604e-05,-0.000109104533423756
-6.39397543825508e-06,-6.73533142984753e-05,-0.000106266714855584
-6.71997342072847e-06,-6.29016123550153e-05,-0.0001016536855836
-7.19982469069001e-06,-5.56002416995064e-05,-9.20367126838223e-05
-9.65995819195485e-06,-4.0369508961251e-05,-6.84480300099458e-05
-1.34461713217182e-05,-3.20612663952411e-05,-5.56815385243789e-05
-1.21397186113232e-05,-2.82446303966356e-05,-5.02446143997299e-05
-6.23772557016842e-06,-2.49145005134162e-05,-4.53971797878346e-05
-1.75366554267467e-06,-1.79087390733999e-05,-3.3424488170601e-05
-4.53108788731359e-07,-1.00590188948972e-05,-1.92299629814562e-05
-1.00651932493231e-07,-4.07002595145937e-06,-7.96972012172289e-06
4.18713934541179e-09,-1.54634250351986e-06,-3.10152047595617e-06
2.69365320707757e-08,-6.91559560279679e-07,-1.42076292777686e-06
4.91240057848031e-08,-5.7104633229281e-07,-1.20167338121711e-06
7.21956574569596e-08,-4.93250501410294e-07,-1.0631773052251e-06
9.8052217192424e-08,-4.39887609628323e-07,-9.71187220369881e-07
1.34071082837734e-07,-4.20106433679969e-07,-9.50043803707485e-07
1.90746391482436e-07,-4.34246740957514e-07,-1.0058748105288e-06
2.66740620610062e-07,-4.53427841999614e-07,-1.07581752868375e-06
