wave,station,at_w,boat
556,StationMAN-R01,0.141575806,kildir
557,StationMAN-R01,0.138380685,kildir
558,StationMAN-R01,0.137094499,kildir
559,StationMAN-R01,0.139318381,kildir
560,StationMAN-R01,0.13628414,kildir
561,StationMAN-R01,0.132546868,kildir
562,StationMAN-R01,0.134875403,kildir
563,StationMAN-R01,0.133909243,kildir
564,StationMAN-R01,0.13006648,kildir
565,StationMAN-R01,0.130133246,kildir
566,StationMAN-R01,0.126977077,kildir
567,StationMAN-R01,0.128438239,kildir
568,StationMAN-R01,0.12690178,kildir
569,StationMAN-R01,0.120204268,kildir
570,StationMAN-R01,0.122811459,kildir
571,StationMAN-R01,0.122803248,kildir
572,StationMAN-R01,0.123943358,kildir
573,StationMAN-R01,0.118762436,kildir
574,StationMAN-R01,0.121414046,kildir
575,StationMAN-R01,0.11818572,kildir
576,StationMAN-R01,0.117797749,kildir
577,StationMAN-R01,0.116470421,kildir
578,StationMAN-R01,0.115487083,kildir
579,StationMAN-R01,0.116283882,kildir
580,StationMAN-R01,0.110978966,kildir
581,StationMAN-R01,0.111186897,kildir
582,StationMAN-R01,0.11011299,kildir
583,StationMAN-R01,0.110172225,kildir
584,StationMAN-R01,0.109851394,kildir
585,StationMAN-R01,0.106174287,kildir
586,StationMAN-R01,0.107734194,kildir
587,StationMAN-R01,0.106408991,kildir
588,StationMAN-R01,0.10872025,kildir
589,StationMAN-R01,0.103714896,kildir
590,StationMAN-R01,0.106556494,kildir
591,StationMAN-R01,0.101534834,kildir
592,StationMAN-R01,0.105689858,kildir
593,StationMAN-R01,0.101216596,kildir
594,StationMAN-R01,0.106723996,kildir
595,StationMAN-R01,0.09864877,kildir
596,StationMAN-R01,0.100737587,kildir
597,StationMAN-R01,0.096246503,kildir
598,StationMAN-R01,0.097504004,kildir
599,StationMAN-R01,0.094298885,kildir
600,StationMAN-R01,0.094727278,kildir
601,StationMAN-R01,0.09500306,kildir
602,StationMAN-R01,0.093170838,kildir
603,StationMAN-R01,0.090270232,kildir
604,StationMAN-R01,0.093014107,kildir
605,StationMAN-R01,0.097776064,kildir
606,StationMAN-R01,0.094009279,kildir
607,StationMAN-R01,0.087946039,kildir
608,StationMAN-R01,0.092150578,kildir
609,StationMAN-R01,0.085320829,kildir
610,StationMAN-R01,0.092608709,kildir
611,StationMAN-R01,0.09385716,kildir
612,StationMAN-R01,0.091086615,kildir
613,StationMAN-R01,0.094498872,kildir
614,StationMAN-R01,0.087516683,kildir
615,StationMAN-R01,0.090490797,kildir
616,StationMAN-R01,0.094025346,kildir
617,StationMAN-R01,0.090468185,kildir
618,StationMAN-R01,0.097918945,kildir
619,StationMAN-R01,0.092928166,kildir
620,StationMAN-R01,0.092866683,kildir
621,StationMAN-R01,0.090445716,kildir
622,StationMAN-R01,0.089227296,kildir
623,StationMAN-R01,0.087872757,kildir
624,StationMAN-R01,0.085931216,kildir
625,StationMAN-R01,0.086404778,kildir
626,StationMAN-R01,0.085242595,kildir
627,StationMAN-R01,0.088210084,kildir
628,StationMAN-R01,0.085401181,kildir
629,StationMAN-R01,0.088438726,kildir
630,StationMAN-R01,0.087759133,kildir
631,StationMAN-R01,0.078459067,kildir
632,StationMAN-R01,0.081249453,kildir
633,StationMAN-R01,0.085709094,kildir
634,StationMAN-R01,0.087332673,kildir
635,StationMAN-R01,0.075870074,kildir
636,StationMAN-R01,0.080464632,kildir
637,StationMAN-R01,0.085234914,kildir
638,StationMAN-R01,0.082618719,kildir
639,StationMAN-R01,0.085213609,kildir
640,StationMAN-R01,0.08322703,kildir
641,StationMAN-R01,0.086201037,kildir
642,StationMAN-R01,0.083366432,kildir
643,StationMAN-R01,0.083609626,kildir
644,StationMAN-R01,0.079298143,kildir
645,StationMAN-R01,0.073288287,kildir
646,StationMAN-R01,0.081997223,kildir
647,StationMAN-R01,0.079896233,kildir
648,StationMAN-R01,0.074931167,kildir
649,StationMAN-R01,0.079227914,kildir
650,StationMAN-R01,0.078924679,kildir
651,StationMAN-R01,0.07381402,kildir
652,StationMAN-R01,0.079419967,kildir
653,StationMAN-R01,0.07623795,kildir
654,StationMAN-R01,0.074629199,kildir
655,StationMAN-R01,0.077144299,kildir
656,StationMAN-R01,0.078323991,kildir
657,StationMAN-R01,0.072411517,kildir
658,StationMAN-R01,0.076348669,kildir
659,StationMAN-R01,0.084704569,kildir
660,StationMAN-R01,0.086335076,kildir
661,StationMAN-R01,0.090410801,kildir
662,StationMAN-R01,0.084055456,kildir
663,StationMAN-R01,0.085707961,kildir
664,StationMAN-R01,0.081331284,kildir
665,StationMAN-R01,0.091968301,kildir
666,StationMAN-R01,0.086010171,kildir
667,StationMAN-R01,0.094165802,kildir
668,StationMAN-R01,0.095611753,kildir
669,StationMAN-R01,0.097224116,kildir
670,StationMAN-R01,0.095804151,kildir
671,StationMAN-R01,0.100428018,kildir
672,StationMAN-R01,0.09659969,kildir
673,StationMAN-R01,0.098146716,kildir
674,StationMAN-R01,0.101795627,kildir
675,StationMAN-R01,0.096807074,kildir
676,StationMAN-R01,0.098064523,kildir
677,StationMAN-R01,0.089431026,kildir
678,StationMAN-R01,0.092031939,kildir
679,StationMAN-R01,0.088268625,kildir
680,StationMAN-R01,0.090297539,kildir
681,StationMAN-R01,0.085929733,kildir
682,StationMAN-R01,0.080121492,kildir
683,StationMAN-R01,0.081735063,kildir
684,StationMAN-R01,0.077482767,kildir
685,StationMAN-R01,0.075267622,kildir
686,StationMAN-R01,0.069918773,kildir
687,StationMAN-R01,0.071383881,kildir
688,StationMAN-R01,0.066804625,kildir
689,StationMAN-R01,0.069675109,kildir
690,StationMAN-R01,0.066826287,kildir
691,StationMAN-R01,0.065869313,kildir
692,StationMAN-R01,0.066214452,kildir
693,StationMAN-R01,0.055970022,kildir
694,StationMAN-R01,0.060327216,kildir
695,StationMAN-R01,0.050159069,kildir
696,StationMAN-R01,0.055532373,kildir
697,StationMAN-R01,0.049743743,kildir
698,StationMAN-R01,0.051138389,kildir
699,StationMAN-R01,0.057728583,kildir
700,StationMAN-R01,0.049742402,kildir
701,StationMAN-R01,0.051232979,kildir
702,StationMAN-R01,0.046162424,kildir
703,StationMAN-R01,0.04971018,kildir
704,StationMAN-R01,0.045126097,kildir
705,StationMAN-R01,0.036209042,kildir
706,StationMAN-R01,0.043645218,kildir
707,StationMAN-R01,0.0383901,kildir
708,StationMAN-R01,0.040230335,kildir
709,StationMAN-R01,0.041112265,kildir
710,StationMAN-R01,0.031461076,kildir
711,StationMAN-R01,0.040932755,kildir
712,StationMAN-R01,0.039455796,kildir
713,StationMAN-R01,0.039156597,kildir
714,StationMAN-R01,0.039091665,kildir
715,StationMAN-R01,0.041841206,kildir
716,StationMAN-R01,0.04807065,kildir
717,StationMAN-R01,0.033829716,kildir
718,StationMAN-R01,0.035928143,kildir
719,StationMAN-R01,0.039460495,kildir
720,StationMAN-R01,0.041568406,kildir
721,StationMAN-R01,0.037363632,kildir
722,StationMAN-R01,0.038852088,kildir
723,StationMAN-R01,0.039176534,kildir
724,StationMAN-R01,0.034156461,kildir
725,StationMAN-R01,0.046204238,kildir
726,StationMAN-R01,0.027632471,kildir
727,StationMAN-R01,0.034645112,kildir
728,StationMAN-R01,0.028305338,kildir
729,StationMAN-R01,0.021011702,kildir
730,StationMAN-R01,0.029577357,kildir
731,StationMAN-R01,0.026829285,kildir
732,StationMAN-R01,0.029801404,kildir
733,StationMAN-R01,0.028302371,kildir
734,StationMAN-R01,0.016592894,kildir
735,StationMAN-R01,0.01458257,kildir
736,StationMAN-R01,0.016548479,kildir
737,StationMAN-R01,0.01276622,kildir
738,StationMAN-R01,0,kildir
739,StationMAN-R01,0.022571066,kildir
740,StationMAN-R01,0.023674086,kildir
741,StationMAN-R01,0.032090832,kildir
742,StationMAN-R01,0.027019074,kildir
743,StationMAN-R01,0.049831098,kildir
744,StationMAN-R01,0.027095551,kildir
745,StationMAN-R01,0.030012837,kildir
746,StationMAN-R01,0.039357404,kildir
747,StationMAN-R01,0.030172685,kildir
748,StationMAN-R01,0.043862828,kildir
749,StationMAN-R01,0.035831815,kildir
750,StationMAN-R01,0.036794916,kildir
751,StationMAN-R01,0.040364843,kildir
752,StationMAN-R01,0.03424251,kildir
753,StationMAN-R01,0.03572711,kildir
754,StationMAN-R01,0.032503161,kildir
755,StationMAN-R01,0.050095694,kildir
756,StationMAN-R01,0.037565539,kildir
757,StationMAN-R01,0.011536414,kildir
758,StationMAN-R01,0.015352814,kildir
759,StationMAN-R01,0.026693992,kildir
760,StationMAN-R01,0.017286571,kildir
761,StationMAN-R01,0,kildir
762,StationMAN-R01,0.028417807,kildir
763,StationMAN-R01,0.012320183,kildir
764,StationMAN-R01,0.0437778,kildir
