wave,station,at_w,boat
536,StationOUT-R01,0.498199364,kildir
537,StationOUT-R01,0.504199159,kildir
538,StationOUT-R01,0.488973641,kildir
539,StationOUT-R01,0.485373556,kildir
540,StationOUT-R01,0.477669571,kildir
541,StationOUT-R01,0.474303733,kildir
542,StationOUT-R01,0.470195818,kildir
543,StationOUT-R01,0.461918885,kildir
544,StationOUT-R01,0.463671899,kildir
545,StationOUT-R01,0.457938568,kildir
546,StationOUT-R01,0.451004594,kildir
547,StationOUT-R01,0.45052805,kildir
548,StationOUT-R01,0.448257221,kildir
549,StationOUT-R01,0.439922869,kildir
550,StationOUT-R01,0.435141866,kildir
551,StationOUT-R01,0.434821131,kildir
552,StationOUT-R01,0.431754948,kildir
553,StationOUT-R01,0.421903013,kildir
554,StationOUT-R01,0.418123067,kildir
555,StationOUT-R01,0.414028567,kildir
556,StationOUT-R01,0.414155037,kildir
557,StationOUT-R01,0.406507025,kildir
558,StationOUT-R01,0.409483197,kildir
559,StationOUT-R01,0.403655962,kildir
560,StationOUT-R01,0.396678317,kildir
561,StationOUT-R01,0.397483656,kildir
562,StationOUT-R01,0.389328066,kildir
563,StationOUT-R01,0.394699055,kildir
564,StationOUT-R01,0.384220311,kildir
565,StationOUT-R01,0.380712622,kildir
566,StationOUT-R01,0.373529086,kildir
567,StationOUT-R01,0.378339106,kildir
568,StationOUT-R01,0.369563743,kildir
569,StationOUT-R01,0.360208392,kildir
570,StationOUT-R01,0.368251317,kildir
571,StationOUT-R01,0.35622158,kildir
572,StationOUT-R01,0.356486462,kildir
573,StationOUT-R01,0.349598898,kildir
574,StationOUT-R01,0.353184254,kildir
575,StationOUT-R01,0.349803735,kildir
576,StationOUT-R01,0.344393045,kildir
577,StationOUT-R01,0.338087637,kildir
578,StationOUT-R01,0.338668313,kildir
579,StationOUT-R01,0.33554825,kildir
580,StationOUT-R01,0.331170961,kildir
581,StationOUT-R01,0.334567388,kildir
582,StationOUT-R01,0.331218545,kildir
583,StationOUT-R01,0.325846111,kildir
584,StationOUT-R01,0.322263832,kildir
585,StationOUT-R01,0.319731802,kildir
586,StationOUT-R01,0.310282468,kildir
587,StationOUT-R01,0.315146964,kildir
588,StationOUT-R01,0.314626018,kildir
589,StationOUT-R01,0.305779577,kildir
590,StationOUT-R01,0.304334163,kildir
591,StationOUT-R01,0.308941002,kildir
592,StationOUT-R01,0.308703553,kildir
593,StationOUT-R01,0.312170279,kildir
594,StationOUT-R01,0.305668642,kildir
595,StationOUT-R01,0.296839871,kildir
596,StationOUT-R01,0.29767057,kildir
597,StationOUT-R01,0.296458331,kildir
598,StationOUT-R01,0.289009954,kildir
599,StationOUT-R01,0.291915792,kildir
600,StationOUT-R01,0.286314667,kildir
601,StationOUT-R01,0.279466215,kildir
602,StationOUT-R01,0.27888636,kildir
603,StationOUT-R01,0.273380796,kildir
604,StationOUT-R01,0.273857295,kildir
605,StationOUT-R01,0.278886015,kildir
606,StationOUT-R01,0.272087639,kildir
607,StationOUT-R01,0.2694167,kildir
608,StationOUT-R01,0.265272824,kildir
609,StationOUT-R01,0.274005169,kildir
610,StationOUT-R01,0.269139888,kildir
611,StationOUT-R01,0.261094411,kildir
612,StationOUT-R01,0.270117249,kildir
613,StationOUT-R01,0.26334218,kildir
614,StationOUT-R01,0.259557862,kildir
615,StationOUT-R01,0.25985896,kildir
616,StationOUT-R01,0.257807055,kildir
617,StationOUT-R01,0.262597394,kildir
618,StationOUT-R01,0.257444983,kildir
619,StationOUT-R01,0.252330844,kildir
620,StationOUT-R01,0.249361295,kildir
621,StationOUT-R01,0.259110292,kildir
622,StationOUT-R01,0.248881768,kildir
623,StationOUT-R01,0.242627914,kildir
624,StationOUT-R01,0.24865448,kildir
625,StationOUT-R01,0.24058174,kildir
626,StationOUT-R01,0.243942461,kildir
627,StationOUT-R01,0.238105552,kildir
628,StationOUT-R01,0.235864751,kildir
629,StationOUT-R01,0.232730163,kildir
630,StationOUT-R01,0.231191566,kildir
631,StationOUT-R01,0.234963336,kildir
632,StationOUT-R01,0.235219829,kildir
633,StationOUT-R01,0.226981512,kildir
634,StationOUT-R01,0.226725387,kildir
635,StationOUT-R01,0.215864075,kildir
636,StationOUT-R01,0.229048297,kildir
637,StationOUT-R01,0.238270992,kildir
638,StationOUT-R01,0.233690871,kildir
639,StationOUT-R01,0.223820559,kildir
640,StationOUT-R01,0.223926929,kildir
641,StationOUT-R01,0.222479235,kildir
642,StationOUT-R01,0.217431954,kildir
643,StationOUT-R01,0.22071043,kildir
644,StationOUT-R01,0.218141587,kildir
645,StationOUT-R01,0.213445835,kildir
646,StationOUT-R01,0.212344367,kildir
647,StationOUT-R01,0.217694888,kildir
648,StationOUT-R01,0.214559029,kildir
649,StationOUT-R01,0.207747576,kildir
650,StationOUT-R01,0.209275405,kildir
651,StationOUT-R01,0.201406584,kildir
652,StationOUT-R01,0.200517497,kildir
653,StationOUT-R01,0.197033669,kildir
654,StationOUT-R01,0.201634638,kildir
655,StationOUT-R01,0.20817698,kildir
656,StationOUT-R01,0.205305943,kildir
657,StationOUT-R01,0.197894756,kildir
658,StationOUT-R01,0.20001135,kildir
659,StationOUT-R01,0.197062617,kildir
660,StationOUT-R01,0.202401563,kildir
661,StationOUT-R01,0.2106335,kildir
662,StationOUT-R01,0.192395473,kildir
663,StationOUT-R01,0.206154618,kildir
664,StationOUT-R01,0.21006728,kildir
665,StationOUT-R01,0.207154827,kildir
666,StationOUT-R01,0.197981133,kildir
667,StationOUT-R01,0.208260484,kildir
668,StationOUT-R01,0.220925483,kildir
669,StationOUT-R01,0.208629798,kildir
670,StationOUT-R01,0.213408304,kildir
671,StationOUT-R01,0.214562571,kildir
672,StationOUT-R01,0.214021477,kildir
673,StationOUT-R01,0.212724781,kildir
674,StationOUT-R01,0.227053064,kildir
675,StationOUT-R01,0.211048533,kildir
676,StationOUT-R01,0.212765326,kildir
677,StationOUT-R01,0.208670705,kildir
678,StationOUT-R01,0.205892928,kildir
679,StationOUT-R01,0.196943812,kildir
680,StationOUT-R01,0.19036335,kildir
681,StationOUT-R01,0.189043113,kildir
682,StationOUT-R01,0.197491005,kildir
683,StationOUT-R01,0.189672626,kildir
684,StationOUT-R01,0.191072145,kildir
685,StationOUT-R01,0.174429065,kildir
686,StationOUT-R01,0.184880384,kildir
687,StationOUT-R01,0.173547541,kildir
688,StationOUT-R01,0.176497359,kildir
689,StationOUT-R01,0.168854465,kildir
690,StationOUT-R01,0.169814396,kildir
691,StationOUT-R01,0.165800588,kildir
692,StationOUT-R01,0.163881721,kildir
693,StationOUT-R01,0.153251401,kildir
694,StationOUT-R01,0.157407206,kildir
695,StationOUT-R01,0.155986843,kildir
696,StationOUT-R01,0.158067961,kildir
697,StationOUT-R01,0.154270918,kildir
698,StationOUT-R01,0.153595184,kildir
699,StationOUT-R01,0.14225731,kildir
700,StationOUT-R01,0.142204665,kildir
701,StationOUT-R01,0.139138008,kildir
702,StationOUT-R01,0.143486376,kildir
703,StationOUT-R01,0.135510702,kildir
704,StationOUT-R01,0.131382971,kildir
705,StationOUT-R01,0.140128289,kildir
706,StationOUT-R01,0.137304481,kildir
707,StationOUT-R01,0.130039662,kildir
708,StationOUT-R01,0.125427041,kildir
709,StationOUT-R01,0.143496146,kildir
710,StationOUT-R01,0.124895325,kildir
711,StationOUT-R01,0.12074245,kildir
712,StationOUT-R01,0.137213855,kildir
713,StationOUT-R01,0.123183766,kildir
714,StationOUT-R01,0.11562265,kildir
715,StationOUT-R01,0.124929315,kildir
716,StationOUT-R01,0.100422119,kildir
717,StationOUT-R01,0.114760625,kildir
718,StationOUT-R01,0.129181685,kildir
719,StationOUT-R01,0.1234004,kildir
720,StationOUT-R01,0.130344043,kildir
721,StationOUT-R01,0.131557354,kildir
722,StationOUT-R01,0.106784386,kildir
723,StationOUT-R01,0.111493724,kildir
724,StationOUT-R01,0.123383654,kildir
725,StationOUT-R01,0.107926264,kildir
726,StationOUT-R01,0.103967837,kildir
727,StationOUT-R01,0.096905198,kildir
728,StationOUT-R01,0.114384885,kildir
729,StationOUT-R01,0.100961583,kildir
730,StationOUT-R01,0.098116989,kildir
731,StationOUT-R01,0.087957665,kildir
732,StationOUT-R01,0.09085484,kildir
733,StationOUT-R01,0.098726059,kildir
734,StationOUT-R01,0.099269146,kildir
735,StationOUT-R01,0.083819145,kildir
736,StationOUT-R01,0.087586064,kildir
737,StationOUT-R01,0.095485868,kildir
738,StationOUT-R01,0.076606674,kildir
739,StationOUT-R01,0.08488028,kildir
740,StationOUT-R01,0.098395018,kildir
741,StationOUT-R01,0.098366321,kildir
742,StationOUT-R01,0.119323059,kildir
743,StationOUT-R01,0.122391188,kildir
744,StationOUT-R01,0.102851503,kildir
745,StationOUT-R01,0.0952155,kildir
746,StationOUT-R01,0.105824174,kildir
747,StationOUT-R01,0.117130958,kildir
748,StationOUT-R01,0.10092323,kildir
749,StationOUT-R01,0.105211148,kildir
750,StationOUT-R01,0.115297255,kildir
751,StationOUT-R01,0.107872221,kildir
752,StationOUT-R01,0.092374368,kildir
753,StationOUT-R01,0.103607982,kildir
754,StationOUT-R01,0.125005839,kildir
755,StationOUT-R01,0.09805799,kildir
756,StationOUT-R01,0.099444089,kildir
757,StationOUT-R01,0.111182832,kildir
758,StationOUT-R01,0.103825284,kildir
759,StationOUT-R01,0.11239873,kildir
760,StationOUT-R01,0.091894617,kildir
761,StationOUT-R01,0.071857219,kildir
762,StationOUT-R01,0.072406502,kildir
763,StationOUT-R01,0.068096778,kildir
764,StationOUT-R01,0.071331579,kildir
