wave,station,at_w,boat
557,StationOUT-F01,0.274063897,kildir
558,StationOUT-F01,0.273954655,kildir
559,StationOUT-F01,0.271052969,kildir
560,StationOUT-F01,0.267349433,kildir
561,StationOUT-F01,0.264577634,kildir
562,StationOUT-F01,0.260532959,kildir
563,StationOUT-F01,0.258659726,kildir
564,StationOUT-F01,0.256214922,kildir
565,StationOUT-F01,0.253585781,kildir
566,StationOUT-F01,0.250595058,kildir
567,StationOUT-F01,0.250738375,kildir
568,StationOUT-F01,0.247048601,kildir
569,StationOUT-F01,0.242766342,kildir
570,StationOUT-F01,0.242585989,kildir
571,StationOUT-F01,0.239132464,kildir
572,StationOUT-F01,0.23706235,kildir
573,StationOUT-F01,0.235519386,kildir
574,StationOUT-F01,0.23227872,kildir
575,StationOUT-F01,0.22996961,kildir
576,StationOUT-F01,0.22979145,kildir
577,StationOUT-F01,0.224829216,kildir
578,StationOUT-F01,0.224935194,kildir
579,StationOUT-F01,0.224620089,kildir
580,StationOUT-F01,0.2186171,kildir
581,StationOUT-F01,0.217952054,kildir
582,StationOUT-F01,0.21328456,kildir
583,StationOUT-F01,0.213577279,kildir
584,StationOUT-F01,0.213253213,kildir
585,StationOUT-F01,0.208685711,kildir
586,StationOUT-F01,0.208005526,kildir
587,StationOUT-F01,0.204775565,kildir
588,StationOUT-F01,0.203211911,kildir
589,StationOUT-F01,0.202795271,kildir
590,StationOUT-F01,0.200759089,kildir
591,StationOUT-F01,0.198814595,kildir
592,StationOUT-F01,0.19375396,kildir
593,StationOUT-F01,0.194260349,kildir
594,StationOUT-F01,0.19275188,kildir
595,StationOUT-F01,0.192999918,kildir
596,StationOUT-F01,0.189915817,kildir
597,StationOUT-F01,0.186626414,kildir
598,StationOUT-F01,0.181847706,kildir
599,StationOUT-F01,0.183910183,kildir
600,StationOUT-F01,0.182776124,kildir
601,StationOUT-F01,0.180168293,kildir
602,StationOUT-F01,0.175317968,kildir
603,StationOUT-F01,0.174485957,kildir
604,StationOUT-F01,0.171620629,kildir
605,StationOUT-F01,0.172722393,kildir
606,StationOUT-F01,0.169499595,kildir
607,StationOUT-F01,0.172227411,kildir
608,StationOUT-F01,0.169188233,kildir
609,StationOUT-F01,0.168902157,kildir
610,StationOUT-F01,0.166124456,kildir
611,StationOUT-F01,0.165024014,kildir
612,StationOUT-F01,0.161024199,kildir
613,StationOUT-F01,0.163365996,kildir
614,StationOUT-F01,0.158850361,kildir
615,StationOUT-F01,0.158539853,kildir
616,StationOUT-F01,0.160357488,kildir
617,StationOUT-F01,0.159248002,kildir
618,StationOUT-F01,0.158654951,kildir
619,StationOUT-F01,0.157421677,kildir
620,StationOUT-F01,0.157182658,kildir
621,StationOUT-F01,0.154709212,kildir
622,StationOUT-F01,0.153988231,kildir
623,StationOUT-F01,0.154085541,kildir
624,StationOUT-F01,0.150454069,kildir
625,StationOUT-F01,0.146498733,kildir
626,StationOUT-F01,0.149622154,kildir
627,StationOUT-F01,0.147770177,kildir
628,StationOUT-F01,0.147510531,kildir
629,StationOUT-F01,0.145651754,kildir
630,StationOUT-F01,0.144336247,kildir
631,StationOUT-F01,0.143550165,kildir
632,StationOUT-F01,0.142356535,kildir
633,StationOUT-F01,0.140719103,kildir
634,StationOUT-F01,0.13934879,kildir
635,StationOUT-F01,0.137762533,kildir
636,StationOUT-F01,0.134543015,kildir
637,StationOUT-F01,0.137036928,kildir
638,StationOUT-F01,0.134363531,kildir
639,StationOUT-F01,0.133426778,kildir
640,StationOUT-F01,0.133592129,kildir
641,StationOUT-F01,0.131367982,kildir
642,StationOUT-F01,0.131724791,kildir
643,StationOUT-F01,0.129430257,kildir
644,StationOUT-F01,0.129727157,kildir
645,StationOUT-F01,0.129753632,kildir
646,StationOUT-F01,0.126244297,kildir
647,StationOUT-F01,0.12456077,kildir
648,StationOUT-F01,0.122981825,kildir
649,StationOUT-F01,0.123158744,kildir
650,StationOUT-F01,0.120466412,kildir
651,StationOUT-F01,0.123264582,kildir
652,StationOUT-F01,0.120231799,kildir
653,StationOUT-F01,0.120682343,kildir
654,StationOUT-F01,0.117437015,kildir
655,StationOUT-F01,0.119221777,kildir
656,StationOUT-F01,0.116005106,kildir
657,StationOUT-F01,0.117977243,kildir
658,StationOUT-F01,0.119091373,kildir
659,StationOUT-F01,0.116994239,kildir
660,StationOUT-F01,0.114849418,kildir
661,StationOUT-F01,0.113832092,kildir
662,StationOUT-F01,0.115654498,kildir
663,StationOUT-F01,0.114055103,kildir
664,StationOUT-F01,0.111602794,kildir
665,StationOUT-F01,0.114809537,kildir
666,StationOUT-F01,0.114224843,kildir
667,StationOUT-F01,0.115179245,kildir
668,StationOUT-F01,0.114087925,kildir
669,StationOUT-F01,0.113543001,kildir
670,StationOUT-F01,0.114555761,kildir
671,StationOUT-F01,0.114157977,kildir
672,StationOUT-F01,0.114208073,kildir
673,StationOUT-F01,0.113413452,kildir
674,StationOUT-F01,0.113208091,kildir
675,StationOUT-F01,0.108159808,kildir
676,StationOUT-F01,0.108844609,kildir
677,StationOUT-F01,0.104464442,kildir
678,StationOUT-F01,0.102217526,kildir
679,StationOUT-F01,0.102248544,kildir
680,StationOUT-F01,0.098739639,kildir
681,StationOUT-F01,0.097018822,kildir
682,StationOUT-F01,0.099258568,kildir
683,StationOUT-F01,0.092735701,kildir
684,StationOUT-F01,0.092248568,kildir
685,StationOUT-F01,0.091412682,kildir
686,StationOUT-F01,0.087298349,kildir
687,StationOUT-F01,0.081705814,kildir
688,StationOUT-F01,0.083194639,kildir
689,StationOUT-F01,0.081366197,kildir
690,StationOUT-F01,0.081441162,kildir
691,StationOUT-F01,0.073899208,kildir
692,StationOUT-F01,0.072825975,kildir
693,StationOUT-F01,0.071047223,kildir
694,StationOUT-F01,0.070718993,kildir
695,StationOUT-F01,0.067823074,kildir
696,StationOUT-F01,0.064444166,kildir
697,StationOUT-F01,0.063448522,kildir
698,StationOUT-F01,0.062546735,kildir
699,StationOUT-F01,0.056458852,kildir
700,StationOUT-F01,0.058778927,kildir
701,StationOUT-F01,0.05627338,kildir
702,StationOUT-F01,0.053127739,kildir
703,StationOUT-F01,0.046233475,kildir
704,StationOUT-F01,0.049198771,kildir
705,StationOUT-F01,0.044510771,kildir
706,StationOUT-F01,0.043603623,kildir
707,StationOUT-F01,0.042240954,kildir
708,StationOUT-F01,0.040054445,kildir
709,StationOUT-F01,0.037896149,kildir
710,StationOUT-F01,0.033572428,kildir
711,StationOUT-F01,0.035947862,kildir
712,StationOUT-F01,0.030867812,kildir
713,StationOUT-F01,0.028215815,kildir
714,StationOUT-F01,0.025824269,kildir
715,StationOUT-F01,0.030883683,kildir
716,StationOUT-F01,0.02360918,kildir
717,StationOUT-F01,0.024346312,kildir
718,StationOUT-F01,0.022479189,kildir
719,StationOUT-F01,0.023633465,kildir
720,StationOUT-F01,0.022687516,kildir
721,StationOUT-F01,0.0203682,kildir
722,StationOUT-F01,0.025571157,kildir
723,StationOUT-F01,0.024133593,kildir
724,StationOUT-F01,0.027035108,kildir
725,StationOUT-F01,0.025796134,kildir
726,StationOUT-F01,0.03114119,kildir
727,StationOUT-F01,0.03008564,kildir
728,StationOUT-F01,0.03578793,kildir
729,StationOUT-F01,0.033213652,kildir
730,StationOUT-F01,0.034289487,kildir
731,StationOUT-F01,0.034846206,kildir
732,StationOUT-F01,0.033421405,kildir
733,StationOUT-F01,0.035886532,kildir
734,StationOUT-F01,0.033289912,kildir
735,StationOUT-F01,0.032025843,kildir
736,StationOUT-F01,0.028618725,kildir
737,StationOUT-F01,0.039246116,kildir
738,StationOUT-F01,0.035570676,kildir
739,StationOUT-F01,0.034670041,kildir
740,StationOUT-F01,0.032337478,kildir
741,StationOUT-F01,0.035690212,kildir
742,StationOUT-F01,0.030922964,kildir
743,StationOUT-F01,0.043792624,kildir
744,StationOUT-F01,0.041284122,kildir
745,StationOUT-F01,0.038705878,kildir
746,StationOUT-F01,0.035553568,kildir
747,StationOUT-F01,0.033025416,kildir
748,StationOUT-F01,0.036436936,kildir
749,StationOUT-F01,0.032087576,kildir
750,StationOUT-F01,0.031706596,kildir
751,StationOUT-F01,0.02906567,kildir
752,StationOUT-F01,0.033701967,kildir
753,StationOUT-F01,0.028684676,kildir
754,StationOUT-F01,0.026966052,kildir
755,StationOUT-F01,0.028593101,kildir
756,StationOUT-F01,0.025469042,kildir
757,StationOUT-F01,0.025778638,kildir
758,StationOUT-F01,0.017926611,kildir
759,StationOUT-F01,0.015849816,kildir
760,StationOUT-F01,0.017891986,kildir
761,StationOUT-F01,0.010546534,kildir
762,StationOUT-F01,0.003350899,kildir
763,StationOUT-F01,0.007583464,kildir
764,StationOUT-F01,0.008347316,kildir
