"","0.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","4.75","5"
"412",0.0143410709053811,0.0146434191537666,0.0149091255030251,0.0152863865804503,0.0152707757588743,0.0155812616372119,0.0162068107228097,0.0170557940466727,0.0175921178033369,0.0177017798267047,0.0175683387071102,0.0169624486679183,0.0162844887437528,0.0160128496828853,0.0162547911144369,0.0161654914711776,0.0148179861736047,0.0127264578960022
"440",0.0121657017333996,0.0122883898693792,0.0124121576589116,0.0124995025130671,0.0129126228022281,0.0130082486847395,0.0127766953001652,0.0129771607092177,0.0134773553013759,0.013843888028868,0.0138966581332728,0.0133783306475034,0.0125358323861826,0.0121149323265959,0.0122501221583983,0.0127110749286532,0.0122118165620941,0.0103258278683752
"488",0.0136295358219236,0.0143119213877757,0.0147874029487354,0.0151155564643348,0.0150956677032358,0.0145583516228257,0.0139919554085212,0.0140634647959562,0.0145945624428492,0.0149484731238681,0.0149284964283558,0.0143555467781165,0.0134089325689342,0.0130586265883237,0.0134562457234706,0.0144078031339574,0.0141059327209487,0.0114867928564143
"510",0.0140024758687347,0.0136859012565021,0.0138930645651527,0.0145628659754215,0.0158258710626457,0.015963332636599,0.0149816925598579,0.0143832857074472,0.0145808382955075,0.0149064793731814,0.0147878076297464,0.0141575330466717,0.0135270704587298,0.0133748812675608,0.0133538043870579,0.0132389076611095,0.0129606983537688,0.0122165633309943
"532",0.0123467415980315,0.0117436005118077,0.0118397891223198,0.0125946343199839,0.0141722843252701,0.0142810111795521,0.0132386664327051,0.0127666653312557,0.0131211742374782,0.0136563043311096,0.0134785523206967,0.0125498632761397,0.0117884906160572,0.0116245822247348,0.0114118849922054,0.0109099078652989,0.010180749339514,0.0104018850259979
"595",0.0137869093208831,0.0132765214087661,0.0134837537099967,0.0143528290803133,0.0160679949513251,0.0163420161899698,0.0151065390304764,0.0143747946215846,0.0146549096258162,0.0150367399999251,0.0148327750594511,0.0138288583477483,0.0129120029318572,0.0128172961344002,0.0127131521348216,0.0123761196419049,0.0118417161022879,0.0110208045324091
"650",0.0103752806390315,0.0102005346010675,0.0104002139505224,0.0109256386816222,0.0118107157019631,0.0119063665007026,0.0112408855785894,0.0106940971923381,0.0107673348269851,0.0109669527731286,0.0110117729843832,0.0107815524722651,0.0103137929881481,0.0100125185344893,0.00971823121579408,0.00914428643784928,0.00855693316909953,0.0087214386534185
"676",0.0111578467584797,0.0108743027963343,0.010849941641914,0.0109873318218442,0.0117079432790005,0.0123047875264317,0.0121601137484371,0.0120090025857679,0.0122954096135395,0.0125355739384678,0.0125610435201511,0.0122188481993356,0.0116220712781059,0.0112622096335115,0.0108465896802053,0.0100412059997906,0.00955438679547221,0.00984687784748333
"715",0.0101748105808295,0.010186375900583,0.0103581294585658,0.0106035316253177,0.0112223349863013,0.0117020810735025,0.0117788658258191,0.0119847648581022,0.0122495462253447,0.0123054387210029,0.0122260821241014,0.0118416566879274,0.0113463523852222,0.0109878129040905,0.0106498333526041,0.0102463119205709,0.0092840570802552,0.00858164373498231
