"","0.25","0.5","0.75","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","4.75","5","5.25"
"1",0.00443731422725924,0.00826187430864401,0.0101802321365409,0.00967978887853694,0.00902888045124095,0.0101119353565869,0.00999813481694937,0.0112763881269417,0.010950802420474,0.0112113655279427,0.0117554990077885,0.0116945931696857,0.0113734355467785,0.011211840997268,0.0115902618971523,0.012114388338612,0.0124527193760631,0.0126327821910082,0.0126831458300808,0.0126098586058292,0.0123937312383509
"2",0.0090032351550241,0.0088206214542746,0.00846548658371639,0.00844164869989251,0.00823727338628015,0.00858637601402895,0.00857861181337238,0.0100446621558208,0.0095246995348523,0.00977989137030148,0.0107458612985306,0.0107888750648501,0.0102642397517316,0.0100113108388726,0.00827270642437461,0.0100200470594786,0.0132468543523415,0.0176025415249073,0.0231019533187514,0.0298495948427694,0.0379620519834713
"3",0.00460229485547141,0.0070065900135748,0.0083619939406495,0.00854790979505582,0.00855587535275714,0.00797337740099225,0.00794308293011446,0.00892712218016768,0.0089842936333049,0.00912668041024911,0.00919896565312154,0.00872710505406669,0.00822102214371786,0.00793690721596052,0.0078911438721107,0.00811955013600357,0.00840895419230078,0.00875479761075026,0.00916828842625436,0.00965573490345724,0.0102142596944196
"4",0.0136887132030322,0.0100092822558606,0.00770540527292747,0.00830602654363695,0.0086805131546691,0.00813165687059672,0.00800349727857448,0.00912767438110927,0.00846768296399522,0.0086601042740893,0.00910114216025606,0.0089134504258759,0.00832998402843083,0.00792734713621234,0.00507765618554367,0.00696898048176928,0.0112298868016161,0.0173553674723642,0.0253366076318581,0.0353128352624584,0.0474669368299325
"5",0.00983357550603629,0.00786131042892032,0.00670688312199355,0.00735629680537541,0.0074633385941813,0.00685722476837959,0.00675214486222852,0.00780121990534877,0.0073367447662354,0.00732846913672022,0.00763893731527195,0.00755891525458548,0.00719712130495141,0.00696801356289566,0.00630024379667739,0.00682740797930379,0.00789833839038176,0.00939748173545824,0.0113295485208065,0.0137301495227686,0.016638865710752
"6",0.00591950596305208,0.0064552099949293,0.00693399959101209,0.00711582187469206,0.00719513309259708,0.00671499098649124,0.00673382292699963,0.00799851711128588,0.00750450605832342,0.00768074417331659,0.00818527482111706,0.00786804082485222,0.00730705392183813,0.00699896404225627,0.00684311254382453,0.00686492956693722,0.0071159634540317,0.00758838284824311,0.00827840901325164,0.00918648742451679,0.0103180621302303
