"","1","1.25","1.5","1.75","2","2.25","2.5","2.75","3","3.25","3.5","3.75","4","4.25","4.5","4.75","5","5.25","5.5","5.75"
"412",0.0133064104206744,0.013401802412055,0.0138653060041163,0.0148207986642919,0.0151400147210583,0.0150394963040532,0.0147247828966819,0.0153083409107921,0.016428386587424,0.0168843499461618,0.017416034780348,0.0176590010135649,0.0168220454751563,0.0161783280452006,0.0151725043148514,0.0149785738570657,0.0152540536941093,0.0137397514844542,0.0132834583897789,0.0133848807871399
"440",0.011153242618855,0.0113010026690797,0.0116049815538669,0.0120709079232189,0.0121043763424901,0.0120870717478058,0.012060000688802,0.0125859196051551,0.0131115639564894,0.0134232936509527,0.0137985178826026,0.0140069444771539,0.0137353119011605,0.0132855211125694,0.0122743983530747,0.011838613743392,0.0118216266585663,0.0116540123180196,0.0110909999096188,0.0111083431619771
"488",0.0123860717685243,0.0122397260250291,0.0121875921449917,0.0124205628693102,0.012460176117429,0.0120859288482752,0.0118470480910331,0.012260375569138,0.0129223078756892,0.0134916178525698,0.0139208176441058,0.014000651538308,0.0133952460659348,0.0125777222680186,0.0116788739561047,0.0116333551626492,0.0118290050908084,0.0112391761967039,0.0107558054962738,0.0109165771010049
"510",0.0113316391714772,0.011412552909438,0.0117434033951184,0.0122212890336863,0.0123019384299508,0.0128173292407214,0.0134308590306485,0.014111456956811,0.0144310501818236,0.014262710658356,0.0141613130355365,0.0141816267610781,0.0135936746604631,0.0129202616437458,0.0119142602064507,0.0117889783926217,0.0121913236025768,0.0122182233850171,0.0114898902960637,0.0112986126534607
"532",0.0100920081084566,0.00982705236735582,0.00979878488732766,0.0101050105952335,0.0103874243691394,0.0110553371146607,0.0119411752996696,0.0126779799175172,0.0128504439321151,0.0126224444302673,0.0124254334652889,0.0125293610171936,0.0121159596630161,0.0113821274230544,0.0103385972827313,0.0102422768660642,0.0104971439555195,0.0102979406888559,0.0100403068582469,0.00972630763534106
"595",0.0102825251963541,0.0105102305147943,0.0108608030018333,0.011417835942987,0.0114949222805801,0.0120492849013816,0.0125667497412495,0.0131735153035568,0.0134802356231428,0.0134747144270835,0.0136216842380552,0.0138413513455015,0.0131917301819305,0.0123722302268114,0.0112492603975523,0.0112837735401143,0.0117083687586809,0.0114820062054908,0.0104971531197623,0.0103114680161282
"650",0.00801640131417249,0.00803501592649935,0.00823157833937153,0.0087261731226478,0.00912777269427694,0.009173410724465,0.00893891208886999,0.00909842048960629,0.00954915626521024,0.00988406305844158,0.010245808645379,0.0103736475717124,0.0100565375138036,0.00959824471880715,0.00878266798099597,0.00848095053432213,0.00877365797647435,0.00870428973191587,0.00809812692424426,0.00811782926562131
"676",0.00810228260654004,0.00803071239091733,0.00827564958918691,0.0087362389993618,0.00885610292806928,0.00893494832107895,0.00900020103875341,0.00939760138145289,0.00985801111100127,0.0101806525879531,0.0105253455139892,0.0108167789953589,0.0106898262722325,0.0103581823679202,0.00974701279793437,0.0092183170792259,0.00899822405373419,0.00846708793856117,0.00808893449293359,0.00830072103605693
"715",0.00797394498229935,0.0080329475014341,0.00827166774673141,0.00874405313113039,0.00895326224791418,0.00891119750132442,0.00872854763382199,0.0090767624895208,0.00986745852285633,0.010339440382714,0.0107570625086635,0.0108887020794418,0.0105573460543337,0.0102181061807631,0.00947403082645123,0.00884140782527481,0.00860435126275587,0.00816797134128461,0.00810870557027456,0.00821439018288631
